Date,SMA,EMA,STOCH_k,STOCK_d,RSI,MFI,SAR,AD,MACD,MACD_Signal,MACD_Histo,VWAP,SPY,NDAQ
2014-01-28,15.84142857142857,15.78360363187253,1547.1891891891892,1540.5225225225224,40.50179211469531,39.70829101592846,708697776788602.2,-2032940961.1697352,0.014860730376074827,0.07078017951524618,-0.05591944913917135,16.681179652805167,151.026226745016,10.7568960322258
2014-01-29,15.777142857142858,15.740456480956194,1529.3369565217392,1536.2384449667059,33.455882352941174,31.543322799712413,722871732324374.0,-2001670436.8448997,-0.011577503615990636,0.05430864288899882,-0.06588614650498946,16.681013777393908,149.575592300378,10.628327553753
2014-01-30,15.775,15.737728950162035,1555.3369565217392,1543.9543674108893,49.36708860759495,39.12548051812991,737329166970861.1,-2029085937.1697352,-0.01141854160275102,0.041163205990648856,-0.052581747593399876,16.680832124252504,151.161169484052,10.9740339069799
2014-01-31,15.772857142857143,15.732698423473764,1553.3369565217392,1546.003623188406,49.367088607594916,48.25199361341362,752075750310278.0,-2005023916.8448997,-0.012759314480099704,0.030378701896499147,-0.04313801637659885,16.680533004525465,150.275607759128,10.8997498971956
2014-02-03,15.782142857142857,15.700338633677262,1531.534090909091,1546.7360013175232,52.94117647058825,45.54801213844006,767117265316483.2,-1973406656.520064,-0.030416509019557836,0.01821965971328775,-0.04863616873284558,16.680119264921732,146.893605362034,10.6083280126572
2014-02-04,15.76357142857143,15.684293482520294,1540.534090909091,1541.8017127799737,42.85714285714284,37.944840642225124,782459610622812.6,-2000011559.7020426,-0.03672437928244321,0.00723085191414156,-0.04395523119658477,16.67983736324372,147.922543747185,10.7968951144173
2014-02-05,15.722857142857142,15.651721018184254,1527.52688172043,1533.1983545128708,34.07821229050268,32.38535732939323,798108802835268.6,-1974480036.520064,-0.052416022601997625,-0.0046985229890862765,-0.04771749961291135,16.679602488094833,147.73699748101,10.8997498971956
2014-02-06,15.692857142857141,15.650158215759687,1547.52688172043,1538.529284783317,39.1752577319588,31.218874166627444,814070978891973.8,-1997205226.368709,-0.04815829560048712,-0.013390477511366447,-0.034767818089120675,16.679441844035697,149.685233275844,10.8140375782137
2014-02-07,15.684285714285716,15.679470453658395,1568.5421686746988,1547.8653107051862,47.14285714285711,27.109969312246108,830352398469812.9,-2016448496.217354,-0.025926078769099803,-0.01589759776291312,-0.010028481006186682,16.679316567756715,151.540695937591,10.7254681819324
2014-02-10,15.674999999999999,15.711541059837277,1573.5421686746988,1563.2037396899425,46.88995215311002,36.578504014022954,846959446439208.9,-2039127910.1337957,-0.004223617391012624,-0.013562801688533022,0.009339184297520398,16.679113447637075,151.819015336854,10.7168969500342
2014-02-11,15.690714285714288,15.783335585192306,1609.2061855670104,1583.7635076388026,54.583333333333314,45.4355561711844,863898635367992.8,-2057230776.28697,0.03915265425724357,-0.0030197104993777042,0.04217236475662127,16.679006172506263,153.480497811236,10.9626055977823
2014-02-12,15.752142857142857,15.9228908405,1673.6012269938649,1618.7831937451913,64.72602739726025,56.377735634561255,881176608075352.2,-2063593008.5939903,0.11895853484482544,0.021375938569462925,0.0975825962753625,16.679015472163645,153.556403101944,11.025461298369
2014-02-13,15.880714285714285,16.1145053951,1728.8411214953271,1670.5495113520676,79.60526315789474,68.55870598194866,898800140236859.0,-2056235674.234344,0.22240805912461425,0.0615823626804932,0.16082569644412106,16.67946978877729,154.349191693781,11.054032071363
2014-02-14,16.055714285714284,16.353904675753334,1785.1749049429657,1729.2057511440526,85.1002865329513,76.88379108899818,916776143041595.9,-2030591350.4010136,0.34479833530821224,0.11822555720603702,0.22657277810217524,16.680184213470714,155.201017733947,11.0626033032611
2014-02-18,16.219285714285714,16.560050718986222,1784.240601503759,1766.0855426473506,84.17910447761192,81.10273335558824,935111665902427.5,-2059499713.3647788,0.4359611062747568,0.18177266701978098,0.2541884392549758,16.68063086025726,155.386564000122,11.1740293179376
2014-02-19,16.410714285714285,16.770710623121396,1808.8590604026845,1792.758188949803,88.95348837209296,84.87387404215822,953813899220475.8,-2026838517.0676804,0.521562011091568,0.2497305358341384,0.27183147525742957,16.681181641931687,154.357625614971,11.3054548737098
2014-02-20,16.629285714285714,17.038615873371878,1873.6165951359085,1822.2387523474508,90.05235602094236,85.51604895838815,972890177204884.9,-1985272720.770582,0.6337386514911607,0.3265321589655429,0.3072064925256178,16.681839505379177,155.268489103465,11.2797411780152
2014-02-21,16.839285714285715,17.252133756922294,1859.8256130790191,1847.4337562058706,87.30964467005073,85.96646153434071,992347980748982.2,-2021320327.7059784,0.7032361486533354,0.40187295690310143,0.30136319175023396,16.682637272357926,155.09137675848,11.1226019265485
2014-02-24,17.083571428571428,17.473182589332655,1886.8927613941019,1873.4449898696766,92.74999999999994,92.58501369012485,1012194940363961.5,-1979746185.286711,0.7712101290663931,0.4757403913357598,0.2954697377306333,16.683377740743417,155.951636719836,11.176886395237
2014-02-25,17.309285714285714,17.642091577421635,1869.8927613941016,1872.2037119557408,88.72549019607834,92.42907174406201,1032438839171240.4,-2022388786.5295076,0.8021161236456678,0.5410155377977415,0.2611005858479263,16.683806224463726,155.892599271507,11.16260100874
2014-02-26,17.54285714285714,17.78447936709875,1866.7229916897506,1874.5028381593181,91.18387909319897,95.76652254171879,1053087615954664.8,-2059290051.408668,0.8147961350836148,0.5957716572549162,0.2190244778286986,16.684463188074048,155.901033192697,10.9568914431835
2014-02-27,17.747142857142858,17.879882118152253,1845.5726495726497,1860.7294675521673,85.92964824120598,89.46094604837204,1074149368273757.6,-2088630382.9544952,0.7986930541864652,0.636355936641226,0.16233711754523916,16.685115459502132,156.719123548104,10.9768909842793
2014-02-28,17.92642857142857,17.94656450239862,1833.0746500777605,1848.4567637800537,82.4289405684754,84.64513020359647,1095632355639232.4,-2119103822.0604599,0.7674021155441224,0.6625651724218053,0.10483694312231706,16.685582565233286,157.115517844022,10.9683197523811
2014-03-03,18.095714285714287,17.992355902078803,1823.8940350652265,1834.1804449052124,80.30690537084394,79.02354587241871,1117545002752016.6,-2158975961.1664243,0.7269616124420715,0.6754444604258586,0.051517152016212875,16.68605370869946,156.010674168164,10.9568914431835
2014-03-04,18.255,18.057375115134963,1842.0727272727272,1833.0138041385715,79.57559681697609,79.20294078592912,1139895902807056.5,-2118843478.0604596,0.7021496899268769,0.6807855063260623,0.0213641836008146,16.686458083310498,158.203493677501,11.3768818061947
2014-03-05,18.384285714285713,18.135058433116967,1855.9285714285713,1840.6317779221752,77.01492537313429,77.6979845228096,1162693820863197.2,-2073121365.3248653,0.6874719763901638,0.6821228003388826,0.005349176051281157,16.686849735403065,158.346870337727,11.4397375067814
