Date,SMA,EMA,STOCH_k,STOCK_d,RSI,MFI,SAR,AD
2012-08-17,129.47142857142856,128.90896267966968,12849.251956181533,12895.07785450862,43.41702388242498,55.37537044064237,3.013406251539579e+16,-2051225895.4373755
2012-08-20,129.40642857142856,128.80910098904707,12796.251956181533,12864.58528951487,46.98475811795893,55.52889434830996,2.954319854450568e+16,-2023504638.8757088
2012-08-21,129.41071428571428,128.63722085717413,12732.251956181533,12792.58528951487,50.21246458923513,55.14336557434277,2.8963920141672236e+16,-1994760905.4251533
2012-08-22,129.32714285714286,128.5655914095509,12789.122112211222,12772.542008191429,45.46159813809148,65.428481728326,2.839600013889435e+16,-2022183694.4312644
2012-08-23,129.05357142857142,128.37684588827744,12694.122112211222,12738.498726867992,34.21269579554833,77.94902806837896,2.7839215822445444e+16,-1993810905.4251533
2012-08-24,128.74142857142857,128.14793310317378,12643.966725043783,12709.070316488744,32.61734287987272,77.77435146750959,2.729334884553475e+16,-1966516399.8901165
2012-08-27,128.54571428571427,128.08287535608395,12743.966725043783,12694.018520766265,39.41267387944357,71.05313916172237,2.6758185142681132e+16,-1993530256.334244
2012-08-28,128.27785714285716,127.99182530860608,12715.618217054263,12701.183889047277,34.93975903614461,76.83920469150772,2.623351484576582e+16,-1965244476.3607047
2012-08-29,128.24285714285716,127.99558193412527,12773.979955456572,12744.521632518206,47.65100671140949,75.03284796938591,2.57191322017312e+16,-1991481163.8530412
2012-08-30,128.07214285714286,127.8228376762419,12641.97995545657,12710.526042655803,39.301700984780666,74.31414983791906,2.5214835491893336e+16,-1965524050.2737482
2012-08-31,128.06714285714287,127.87979265274299,12796.97995545657,12737.64662212324,49.70711297071132,66.97626371103988,2.472042695283661e+16,-1988427125.9383492
2012-09-04,127.96928571428573,127.96515363237728,12823.979955456572,12754.313288789905,43.568075117371,65.89101640523705,2.4235712698859424e+16,-2010880166.3088326
2012-09-05,127.86571428571428,127.91779981472699,12731.25768321513,12784.072531376092,43.24324324324325,71.57218669112837,2.3760502645940616e+16,-1987296623.0115201
2012-09-06,127.85285714285715,128.12875983943007,12920.25768321513,12825.165107295614,49.24999999999997,70.88716611991863,2.3294610437196684e+16,-2006955566.3088326
2012-09-07,127.92571428571429,128.3395918608394,12940.684337349398,12864.066567926553,54.54545454545458,62.947661207564835,2.283785336980067e+16,-2024962674.7224243
2012-09-10,127.96285714285715,128.38497961272748,12837.684337349398,12899.542119304642,52.218430034129725,62.26439441705619,2.2390052323333996e+16,-2005083034.8019834
2012-09-11,128.24642857142857,128.7989823310305,13130.021270176498,12969.463314958432,64.2908567314615,61.1218448506475,2.1951031689543136e+16,-2023067780.6469214
2012-09-12,128.62928571428571,129.42045135355977,13329.597131681878,13099.10091306926,67.53926701570681,62.11328421989909,2.1520619303473664e+16,-2037465663.3339646
2012-09-13,129.18857142857144,130.16172450641847,13486.393911439112,13315.337437765831,74.70031545741317,61.944454813058734,2.1098646375954576e+16,-2051157526.6106884
2012-09-14,129.7307142857143,130.70682790556268,13412.948424068767,13409.646489063254,73.58607830950902,62.84833556349424,2.068494742740645e+16,-2036286747.2049325
2012-09-17,130.17428571428573,131.128584184821,13374.948424068767,13424.76358652555,70.07110536522305,64.56613911028101,2.02793602229475e+16,-2019835903.5715342
2012-09-18,130.62142857142857,131.46610629351153,13353.948424068767,13380.615090735437,70.29831387808036,66.53289752669897,1.988172570877206e+16,-2005733706.9078329
2012-09-19,131.105,131.90929212104334,13466.948424068767,13398.615090735437,71.24921531701186,66.8457743055084,1.9491887949776532e+16,-2019283900.219579
2012-09-20,131.67,132.26938650490422,13448.847930702601,13423.24825961338,76.74104124408392,68.69205272967744,1.910969406840837e+16,-2007855866.7618475
2012-09-21,132.15214285714285,132.63346830425033,13486.91237113402,13467.569575301799,74.76155539251657,77.99596356281884,1.873499418471409e+16,-2025198604.9814837
2012-09-24,132.525,132.78100586368362,13360.91237113402,13432.224224323547,67.8522571819426,78.94070475874108,1.836764135756283e+16,-2006052784.5700667
2012-09-25,133.02142857142857,133.01820508185915,13441.559322033898,13429.794688100648,73.9160357880249,79.47557945285564,1.8007491527022388e+16,-2024982335.3185623
2012-09-26,133.23714285714286,132.95177773761128,13236.39611178615,13346.289268318023,60.28610354223442,83.8106263286501,1.7654403457865088e+16,-2003735046.0379565
2012-09-27,133.53714285714287,133.0795407059298,13375.396111786149,13351.117181868734,63.240857503152625,89.95565578666793,1.7308238684181462e+16,-2023683095.7836785
2012-09-28,133.93714285714285,133.23960194513916,13411.570153061224,13341.120792211173,68.42105263157904,90.0969386069963,1.6968861455079868e+16,-2042435109.2975166
2012-10-01,134.31142857142856,133.70498835245394,13652.180379746833,13479.715548198072,67.65498652291112,90.15966919808271,1.6636138681450854e+16,-2060350196.0786815
2012-10-02,134.49285714285713,134.0109899054601,13576.01811594203,13546.589549583363,59.338235294117695,84.21890264675466,1.630993988377535e+16,-2041536324.1123316
2012-10-03,134.74571428571429,134.61219125139874,13830.717041800644,13686.305179163171,62.12328767123302,83.80139229719458,1.5990137140956228e+16,-2057600376.15531
2012-10-04,135.13285714285715,135.28656575121224,13949.20698924731,13785.314048996663,68.04260985352872,84.91573267106699,1.5676605040153168e+16,-2071937917.087177
2012-10-05,135.58928571428572,135.94969031771728,14011.626492942454,13930.516841330138,70.97833223900206,83.14986420737604,1.5369220627601148e+16,-2087044603.4735897
2012-10-08,135.95,136.31773160868832,13856.626492942454,13939.153325044075,65.23838261919146,82.57849262578758,1.5067863360393286e+16,-2070779857.512709
2012-10-09,136.08928571428572,136.3740340608632,13659.626492942454,13842.626492942456,55.60022975301559,77.9747189567199,1.4772415059209106e+16,-2052058122.8300238
2012-10-10,136.29000000000002,136.51349618608145,13727.626492942452,13747.959826275788,57.84477945281963,77.40775277547867,1.4482759861969714e+16,-2070125156.3078897
2012-10-11,136.57928571428573,136.85169669460393,13890.626492942456,13759.293159609122,60.57441253263715,74.35452092622592,1.4198784178401684e+16,-2088020755.639414
2012-10-12,136.96357142857144,137.1541371353234,13897.626492942454,13838.626492942456,64.977728285078,66.09244830019692,1.392037664549185e+16,-2106150470.3555539
2012-10-15,137.34428571428572,137.5189188506136,13974.626492942452,13920.959826275788,64.87995533221667,65.11611784898474,1.3647428083815542e+16,-2122900325.217679
2012-10-16,137.96142857142857,138.00439633719847,14101.673513513513,13991.308833132809,75.20420070011676,65.17814969120624,1.3379831454721122e+16,-2139019904.0798044
2012-10-17,138.57928571428573,138.61181015890534,14242.01888772298,14106.106298059649,75.21865889212837,59.08913887392844,1.3117481818354044e+16,-2153147693.601828
2012-10-18,139.12214285714285,139.04756880438464,14171.612393681653,14171.768264972716,71.76403207331046,59.25689504604096,1.2860276292503968e+16,-2138349402.5569618
2012-10-19,139.35357142857143,139.1705596304667,13979.220472440946,14130.950584615193,59.57446808510643,60.044506067916615,1.2608114012258794e+16,-2121426785.3582492
2012-10-22,139.56785714285715,139.14781834640448,13880.87341772152,14010.568761281373,58.74125874125876,59.56225590086391,1.23608960904498e+16,-2104407308.753596
2012-10-23,139.4335714285714,138.81344256688388,13645.041841004182,13835.045243722217,44.47058823529404,50.46890539933855,1.2118525578872356e+16,-2086471781.4172356
2012-10-24,139.20642857142857,138.50365022463268,13630.041841004184,13718.652366576629,40.06250000000006,48.450973732245195,1.1880907430267018e+16,-2065815432.8373518
2012-10-25,139.01285714285714,138.37649686134833,13736.041841004186,13670.375174337518,41.772920461445096,56.78678369751012,1.1647948461046098e+16,-2086690252.9768686
2012-10-26,138.9842857142857,138.36763061316856,13812.041841004184,13726.041841004184,48.724489795918345,57.60248055353856,1.141955731475108e+16,-2106272007.7698507
2012-10-31,139.12857142857143,138.41994653141276,13857.041841004184,13801.708507670852,57.132768361581874,62.761122227127984,1.1195644426226552e+16,-2125645525.2087474
2012-11-01,139.59,139.14795366055773,14371.875444839858,14013.653042282744,67.3655913978495,55.82650629890185,1.0976121986496622e+16,-2140951247.0811415
2012-11-02,139.9007142857143,139.71489317248336,14327.029580152672,14185.315621998905,62.46418338108884,56.911408396415055,1.0760903908330024e+16,-2121021025.2087474
2012-11-05,140.07071428571427,139.95290741615224,14137.029580152672,14278.644868381734,56.17219917012448,64.77674551326743,1.0549905792480418e+16,-2098351754.6472147
2012-11-06,140.3542857142857,140.47385309399863,14373.029580152674,14279.029580152674,59.5112601820796,65.15475594898734,1.0343044894588648e+16,-2120263591.875414
2012-11-07,140.45428571428573,140.7520060147988,14243.029580152672,14251.029580152674,53.34928229665073,59.58027909433358,1.0140240092733972e+16,-2098351754.6472147
2012-11-08,140.41857142857143,140.92640521282564,14193.029580152672,14269.69624681934,48.75,64.3570794380644,9941411855621544.0,-2074572302.0905483
2012-11-09,140.49357142857144,141.1935511844489,14280.029580152672,14238.69624681934,52.600297176820234,64.26666309047431,9746482211393674.0,-2096872626.3186028
2012-11-12,140.72714285714287,141.46641102652237,14311.029580152672,14261.362913486004,58.79505110274344,63.61776785021792,9555374717052624.0,-2118309080.0921118
2012-11-13,140.97357142857143,141.59755622298604,14232.02958015267,14274.362913486004,59.369907658881004,62.096717290639404,9368014428482968.0,-2094335326.3186028
2012-11-14,141.21,141.37788205992123,13981.314944834501,14174.791368379949,58.92183288409704,71.84523192576707,9184327871061736.0,-2067529740.142859
2012-11-15,141.46071428571426,141.19416445193173,13986.196157735087,14066.51356090742,59.51219512195117,72.53489402261891,9004243010844842.0,-2092593981.152184
2012-11-16,141.8292857142857,141.39627585834083,14256.653039832285,14074.721380800625,62.835820895522346,71.8657987422078,8827689226318475.0,-2115479047.9405458
2012-11-19,142.35357142857143,141.9634390772287,14549.750277469479,14264.199825012285,66.47217235188506,65.92751601810684,8654597280704390.0,-2134621815.7289076
2012-11-20,142.895,142.54698053359823,14618.346892655367,14474.916736652378,66.82948490230903,65.79028638207961,8484899294808228.0,-2153613761.8956475
2012-11-21,143.09357142857144,143.09538312911846,14650.346892655367,14606.148020926737,57.844243792325045,72.13311432816634,8318528720400226.0,-2171643566.6830773
2012-11-23,143.4307142857143,143.765332045236,14797.554744525547,14688.74950994543,62.62032085561492,72.16441693774361,8155420314117871.0,-2188559771.470507
2012-11-26,143.8414285714286,144.22995443920453,14710.554744525547,14719.485460568822,66.27051499717028,70.36040497077238,7995510111880269.0,-2172498990.811764
2012-11-27,144.05,144.56996051397726,14663.554744525547,14723.888077858881,59.252217997465074,71.09125919695603,7838735403804188.0,-2155430134.6563315
2012-11-28,144.38785714285714,144.93263244544698,14714.554744525547,14696.221411192215,65.77718478985983,77.2054829319344,7685034709611952.0,-2170122234.6473804
2012-11-29,144.82500000000002,145.36561478605404,14803.86284314726,14727.324110732787,69.89596879063714,77.2306020275806,7534347754521524.0,-2182531257.319788
2012-11-30,145.30928571428572,145.9448661479135,14958.848245614035,14825.755277762282,71.13466334164582,76.91051654713856,7386615445609340.0,-2192233113.325529
2012-12-03,145.695,146.3042173281917,14852.635767022148,14871.78228526115,66.07142857142844,77.83809939015615,7241779848636611.0,-2180109480.136813
2012-12-04,146.06214285714285,146.47565501776614,14747.63576702215,14853.03992655278,65.06447831184059,87.00039635331024,7099784165330014.0,-2166576375.032394
2012-12-05,146.64142857142858,146.68690101539732,14794.63576702215,14798.302433688817,76.97937458416499,79.26778654423256,6960572711107860.0,-2178234323.2903404
2012-12-06,147.2464285714286,146.92464754667768,14833.914018691588,14792.061850911965,77.51786874593888,87.67364041882064,6824090893243003.0,-2188677391.113504
2012-12-07,147.66357142857143,147.14136120712067,14834.651558073656,14821.067114595799,72.88401253918494,79.06697881491547,6690285189453927.0,-2199082419.339352
2012-12-10,147.87857142857143,147.34384637950458,14839.892086330936,14836.152554365393,65.15609264853973,86.79406245684144,6559103126915618.0,-2209998331.5652003
2012-12-11,148.0614285714286,147.55133352890397,14860.734939759037,14845.092861387879,63.502109704641335,79.31379040973215,6430493261681981.0,-2222660138.0915666
2012-12-12,148.14857142857142,147.59515572505012,14757.7950310559,14819.474019048626,55.99214145383101,73.67780178714565,6304405158511749.0,-2205650913.7987027
2012-12-13,148.08285714285716,147.54246829504342,14689.795031055899,14769.44166729028,45.10638297872333,67.72282730521377,6180789371089953.0,-2186295756.021676
2012-12-14,148.05214285714285,147.44613918903764,14651.7950310559,14699.7950310559,47.586980920314225,61.94905353292781,6059597422637212.0,-2166441681.5779824
2012-12-17,148.22,147.67065396383262,14882.7950310559,14741.461697722567,60.93023255813948,60.91658208552571,5940781786899230.0,-2182819956.021676
2012-12-18,148.46499999999997,148.0772334353216,15045.19266055046,14859.927574220756,64.49704142011832,54.62969286463706,5824295869509052.0,-2197959210.816247
2012-12-19,148.53500000000003,148.22160231061207,14889.19266055046,14939.060117385607,53.91999999999995,55.69789322304491,5710093989714760.0,-2180693029.441641
2012-12-20,148.73142857142858,148.78672200253047,15223.207488299531,15052.530936466816,59.63559915907495,56.359934372625965,5598131362465454.0,-2195328545.6124854
2012-12-21,148.88357142857143,149.05115906885973,15054.207488299533,15055.535879049843,57.15245130960383,55.25474029515146,5488364080848487.0,-2180003405.679265
