Date,SMA,EMA,STOCH_k,STOCK_d,RSI,MFI,SAR,AD
2018-11-06,150.0942857142857,150.70032032196312,14986.917473255222,14958.986781237296,38.894095595126515,43.103694561873745,191562336409704.34,22880974852.275177
2018-11-07,149.85214285714287,150.81094427903471,15145.411026200873,14997.949978228142,45.73799346240886,48.947654147343655,195393583137895.47,23972942060.42026
2018-11-08,149.41071428571428,150.41881837516343,14779.406881485527,14970.578460313875,42.73966165413532,48.50337551068483,199301454800650.38,22892127918.74184
2018-11-09,148.7092857142857,149.69097592514163,14487.995970063328,14804.271292583244,39.025480554313816,44.24803113613781,203287483896660.44,21820282442.423855
2018-11-12,147.79214285714286,148.60551246845608,14146.99597006333,14471.466273870728,36.55778894472362,44.469905368862676,207353233574590.75,20758339682.34543
2018-11-13,147.51500000000001,147.74611080599527,14207.995970063328,14280.995970063328,45.15242378810595,49.93840162993197,211500298246079.75,21810157004.448395
2018-11-14,147.03428571428572,147.27596269852924,14413.995970063328,14256.329303396662,40.94700026903416,49.80828297586308,215730304210998.5,22869147920.35781
2018-11-15,146.9257142857143,146.81916767205868,14376.995970063328,14332.995970063328,47.622027534418,50.01688102533408,220044910295215.62,21794807835.271336
2018-11-16,146.74285714285716,145.84727864911753,13945.604938271605,14245.53229279942,46.12121212121211,49.37908612582125,224445808501117.12,20724937817.38486
2018-11-19,145.695,143.9409748292352,13149.791186978962,13824.130698437964,30.094979647218437,37.247130970939025,228934724671136.72,19694817890.00909
2018-11-20,144.31214285714287,142.40617818533715,13238.350073313783,13444.582066188115,19.90049751243778,21.915882815094776,233513419164556.84,20747026323.369812
2018-11-21,143.10285714285715,141.39468776062552,13477.350073313783,13288.497111202176,25.470878006374903,28.94214349738104,238183687547845.44,21785251372.808968
2018-11-23,141.77285714285716,140.10606272587546,13168.15099388379,13294.617046837118,24.281767955801058,30.237428297171164,242947361298799.66,20755433316.612377
2018-11-26,140.8942857142857,139.60925436242542,13633.150993883792,13426.217353693786,34.30321592649307,36.35946333242547,247806308524773.03,21802385412.429817
2018-11-27,139.82714285714286,138.99468711410202,13495.150993883792,13432.15099388379,30.992366412213713,31.091308765183044,252762434695265.84,20757723006.874443
2018-11-28,138.77214285714285,138.69672883222174,13670.734329597344,13599.678772454974,31.289587028122583,32.0795832671113,257817683389168.5,21831870397.12617
2018-11-29,138.1157142857143,138.69449832125883,13861.933524629363,13675.939616036834,37.821362311158225,38.9334315053275,262974037056949.22,22915590119.76358
2018-11-30,137.805,138.949898545091,14054.227442605448,13862.298432277385,44.08163265306123,45.158445926561136,268233517798085.5,24019910160.276337
2018-12-03,137.77214285714285,139.23524540574553,14102.227442605446,14006.129469946753,49.31992903607332,51.17399763137474,273598188154044.47,25105020799.843887
2018-12-04,137.47,139.06121268497947,13786.227442605446,13980.894109272114,44.18476766565852,45.20849658076157,279070151917122.53,24042725843.4224
2018-12-06,137.14214285714286,139.13705099364887,13955.948860478044,13948.134581896311,43.62677034157177,38.8178703463653,284651554955462.25,25132583797.198776
2018-12-07,136.68285714285713,138.90811086116236,13734.46286393345,13825.546389005647,41.505944517833534,45.3474999358378,290344586054568.8,24056268785.797695
2018-12-10,136.84857142857143,139.3003627463407,14177.462863933451,13955.958196114982,53.055848261327704,53.84088315639456,296151477775657.44,25143309629.802734
2018-12-11,137.60071428571428,139.67098104682862,14200.551379917793,14037.492369261565,67.42800397219463,63.11361637356991,302074507331167.8,26224362601.081154
2018-12-12,138.46285714285713,140.3148502405848,14441.763042127657,14273.2590953263,69.00787401574803,73.25524373646695,308115997477788.4,27301871158.8553
2018-12-13,139.19071428571428,140.94087020850685,14492.763042127657,14378.359154724369,67.05724807499163,67.05287627252216,314278317427341.3,28386066046.629448
2018-12-14,140.07142857142858,141.35675418070593,14397.40482398957,14443.97696941496,72.23223945185723,64.83908261504753,320563883775885.25,27304360966.8553
2018-12-17,140.34357142857144,141.20118695661182,14010.40482398957,14300.190896702266,57.06864564007422,57.73271187343026,326975161451400.1,26233737197.64115
2018-12-18,140.96214285714285,141.52902869573023,14357.40482398957,14255.071490656235,64.91046831955923,64.17462819764509,333514664680425.4,27310680011.288086
2018-12-19,140.7107142857143,140.42382486963288,13314.980258679374,13894.263302219502,45.33156498673742,51.73561720261795,340184957974031.06,26284296060.76927
2018-12-20,140.33357142857145,139.48731488701517,13332.437463641652,13668.27418210353,42.65442404006677,43.63420759817996,346988657133509.06,27319578839.137276
2018-12-21,139.215,137.54900623541315,12489.80774084981,13045.741821056945,31.559114460668837,34.648773467353465,353928430276176.6,26326030429.603767
2018-12-24,137.99857142857144,135.7504720706914,12400.9102192801,12741.051807923854,30.13762537905295,28.937233346582858,361006998881697.7,25347718069.07026
2018-12-26,137.7307142857143,135.5410757945992,13412.9102192801,12767.876059803335,46.237206502107156,37.43059034646733,368227138859329.2,26365182924.825325
2018-12-27,137.3657142857143,135.40493235531932,13446.910219280102,13086.910219280102,44.72869816381269,44.37396344495842,375591681636513.25,27408337064.305958
2018-12-28,137.06428571428572,135.11094137461006,13314.910219280098,13391.576885946766,45.56536359815048,44.4646391368996,383103515269240.94,26375645134.147907
2018-12-31,136.2957142857143,134.5748158579954,13103.9102192801,13288.576885946766,38.113124171453826,38.39612886506062,390765585574623.1,25355607146.9067
2019-01-02,135.8385714285714,134.72217374359602,13562.9102192801,13327.243552613434,43.55098750503828,39.31679129201396,398580897286113.0,26392281263.865227
2019-01-03,134.92714285714285,134.3245505777832,13168.648977816441,13278.48980545888,37.52444270629645,33.71776125149887,406552515231832.7,25373668854.324883
2019-01-04,134.42285714285714,134.8079438340788,13789.64897781644,13507.06939163766,43.789584799437016,39.590428151060756,414683565536466.75,26420600921.47699
2019-01-07,133.9935714285714,135.24021798953498,13799.630292448714,13585.976082693864,44.632970173245226,44.49548653111911,422977236847193.44,27476491747.02099
2019-01-08,134.16071428571428,136.21218892426364,14247.630292448712,13945.636520904622,52.06713780918729,50.51797751706619,431436781584134.56,28549745857.93721
2019-01-09,134.20142857142858,137.2812304010285,14417.380082229327,14154.880222375585,50.51978843698704,50.223990947603724,440065517215814.44,29639120271.684334
