Date,pcf,PEG_trailing,dpr,npm,gpm,roa,roe,capital_ratio,de_ratio,cash_ratio,curr_ratio,inv_turn,pay_turn,sale_nwc,rd_sale,accrual
2010-12-31,-21.502,,,-1.284,0.312,-0.768,,0.287,1.344,1.427,2.091,2.257,15.549,1.426,0.641,-0.049
2011-01-07,-21.502,,,-1.284,0.312,-0.768,,0.287,1.344,1.427,2.091,2.257,15.549,1.426,0.641,-0.049
2011-01-14,-21.502,,,-1.284,0.312,-0.768,,0.287,1.344,1.427,2.091,2.257,15.549,1.426,0.641,-0.049
2011-01-21,-21.502,,,-1.284,0.312,-0.768,,0.287,1.344,1.427,2.091,2.257,15.549,1.426,0.641,-0.049
2011-01-28,-21.502,,,-1.284,0.312,-0.768,,0.287,1.344,1.427,2.091,2.257,15.549,1.426,0.641,-0.049
2011-02-04,-21.502,,,-1.284,0.312,-0.768,,0.287,1.344,1.427,2.091,2.257,15.549,1.426,0.641,-0.049
2011-02-11,-21.502,,,-1.284,0.312,-0.768,,0.287,1.344,1.427,2.091,2.257,15.549,1.426,0.641,-0.049
2011-02-18,-21.502,,,-1.284,0.312,-0.768,,0.287,1.344,1.427,2.091,2.257,15.549,1.426,0.641,-0.049
2011-02-25,-21.502,,,-1.284,0.312,-0.768,,0.287,1.344,1.427,2.091,2.257,15.549,1.426,0.641,-0.049
2011-03-04,-21.502,,,-1.284,0.312,-0.768,,0.287,1.344,1.427,2.091,2.257,15.549,1.426,0.641,-0.049
2011-03-11,-21.502,,,-1.284,0.312,-0.768,,0.287,1.344,1.427,2.091,2.257,15.549,1.426,0.641,-0.049
2011-03-18,-21.502,,,-1.284,0.312,-0.768,,0.287,1.344,1.427,2.091,2.257,15.549,1.426,0.641,-0.049
2011-03-25,-21.502,,,-1.284,0.312,-0.768,,0.287,1.344,1.427,2.091,2.257,15.549,1.426,0.641,-0.049
2011-04-01,-21.502,,,-1.284,0.312,-0.768,,0.287,1.344,1.427,2.091,2.257,15.549,1.426,0.641,-0.049
2011-04-08,-21.502,,,-1.284,0.312,-0.768,,0.287,1.344,1.427,2.091,2.257,15.549,1.426,0.641,-0.049
2011-04-15,-21.502,,,-1.284,0.312,-0.768,,0.287,1.344,1.427,2.091,2.257,15.549,1.426,0.641,-0.049
2011-04-21,-21.502,,,-1.284,0.312,-0.768,,0.287,1.344,1.427,2.091,2.257,15.549,1.426,0.641,-0.049
2011-04-29,-21.502,,,-1.284,0.312,-0.768,,0.287,1.344,1.427,2.091,2.257,15.549,1.426,0.641,-0.049
2011-05-06,-21.502,,,-1.284,0.312,-0.768,,0.287,1.344,1.427,2.091,2.257,15.549,1.426,0.641,-0.049
2011-05-13,-21.502,,,-1.284,0.312,-0.768,,0.287,1.344,1.427,2.091,2.257,15.549,1.426,0.641,-0.049
2011-05-20,-21.502,,,-1.284,0.312,-0.768,,0.287,1.344,1.427,2.091,2.257,15.549,1.426,0.641,-0.049
2011-05-27,-21.502,,,-1.284,0.312,-0.768,,0.287,1.344,1.427,2.091,2.257,15.549,1.426,0.641,-0.049
2011-06-03,-21.502,,,-1.284,0.312,-0.768,,0.287,1.344,1.427,2.091,2.257,15.549,1.426,0.641,-0.049
2011-06-10,-21.502,,,-1.284,0.312,-0.768,,0.287,1.344,1.427,2.091,2.257,15.549,1.426,0.641,-0.049
2011-06-17,-21.502,,,-1.284,0.312,-0.768,,0.287,1.344,1.427,2.091,2.257,15.549,1.426,0.641,-0.049
2011-06-24,-21.502,,,-1.284,0.312,-0.768,,0.287,1.344,1.427,2.091,2.257,15.549,1.426,0.641,-0.049
2011-07-01,-21.502,,,-1.284,0.312,-0.768,,0.287,1.344,1.427,2.091,2.257,15.549,1.426,0.641,-0.049
2011-07-08,-21.502,,,-1.284,0.312,-0.768,,0.287,1.344,1.427,2.091,2.257,15.549,1.426,0.641,-0.049
2011-07-15,-21.502,,,-1.284,0.312,-0.768,,0.287,1.344,1.427,2.091,2.257,15.549,1.426,0.641,-0.049
2011-07-22,-21.502,,,-1.284,0.312,-0.768,,0.287,1.344,1.427,2.091,2.257,15.549,1.426,0.641,-0.049
2011-07-29,-21.502,,,-1.284,0.312,-0.768,,0.287,1.344,1.427,2.091,2.257,15.549,1.426,0.641,-0.049
2011-08-05,-21.502,,,-1.284,0.312,-0.768,,0.287,1.344,1.427,2.091,2.257,15.549,1.426,0.641,-0.049
2011-08-12,-21.502,,,-1.284,0.312,-0.768,,0.287,1.344,1.427,2.091,2.257,15.549,1.426,0.641,-0.049
2011-08-19,-21.502,,,-1.284,0.312,-0.768,,0.287,1.344,1.427,2.091,2.257,15.549,1.426,0.641,-0.049
2011-08-26,-21.502,,,-1.284,0.312,-0.768,,0.287,1.344,1.427,2.091,2.257,15.549,1.426,0.641,-0.049
2011-09-02,-21.502,,,-1.284,0.312,-0.768,,0.287,1.344,1.427,2.091,2.257,15.549,1.426,0.641,-0.049
2011-09-09,-21.502,,,-1.284,0.312,-0.768,,0.287,1.344,1.427,2.091,2.257,15.549,1.426,0.641,-0.049
2011-09-16,-21.502,,,-1.284,0.312,-0.768,,0.287,1.344,1.427,2.091,2.257,15.549,1.426,0.641,-0.049
2011-09-23,-21.502,,,-1.284,0.312,-0.768,,0.287,1.344,1.427,2.091,2.257,15.549,1.426,0.641,-0.049
2011-09-30,-17.123,,,-1.111,0.406,-0.558,-0.811,0.28,0.91,2.046,2.759,2.186,3.158,0.977,0.904,-0.117
2011-10-07,-17.123,,,-1.111,0.406,-0.558,-0.811,0.28,0.91,2.046,2.759,2.186,3.158,0.977,0.904,-0.117
2011-10-14,-17.123,,,-1.111,0.406,-0.558,-0.811,0.28,0.91,2.046,2.759,2.186,3.158,0.977,0.904,-0.117
2011-10-21,-17.123,,,-1.111,0.406,-0.558,-0.811,0.28,0.91,2.046,2.759,2.186,3.158,0.977,0.904,-0.117
2011-10-28,-17.123,,,-1.111,0.406,-0.558,-0.811,0.28,0.91,2.046,2.759,2.186,3.158,0.977,0.904,-0.117
2011-11-04,-17.123,,,-1.111,0.406,-0.558,-0.811,0.28,0.91,2.046,2.759,2.186,3.158,0.977,0.904,-0.117
2011-11-11,-17.123,,,-1.111,0.406,-0.558,-0.811,0.28,0.91,2.046,2.759,2.186,3.158,0.977,0.904,-0.117
2011-11-18,-17.123,,,-1.111,0.406,-0.558,-0.811,0.28,0.91,2.046,2.759,2.186,3.158,0.977,0.904,-0.117
2011-11-25,-17.123,,,-1.111,0.406,-0.558,-0.811,0.28,0.91,2.046,2.759,2.186,3.158,0.977,0.904,-0.117
2011-12-02,-17.123,,,-1.111,0.406,-0.558,-0.811,0.28,0.91,2.046,2.759,2.186,3.158,0.977,0.904,-0.117
2011-12-09,-17.123,,,-1.111,0.406,-0.558,-0.811,0.28,0.91,2.046,2.759,2.186,3.158,0.977,0.904,-0.117
2011-12-16,-17.123,,,-1.111,0.406,-0.558,-0.811,0.28,0.91,2.046,2.759,2.186,3.158,0.977,0.904,-0.117
2011-12-23,-17.123,,,-1.111,0.406,-0.558,-0.811,0.28,0.91,2.046,2.759,2.186,3.158,0.977,0.904,-0.117
2011-12-30,-17.123,,,-1.111,0.406,-0.558,-0.811,0.28,0.91,2.046,2.759,2.186,3.158,0.977,0.904,-0.117
