Date,pcf,PEG_trailing,dpr,npm,gpm,roa,roe,capital_ratio,de_ratio,cash_ratio,curr_ratio,inv_turn,pay_turn,sale_nwc,rd_sale,accrual
2010-04-30,18.555,0.921,0.0,0.037,0.241,0.146,0.228,0.046,1.628,0.864,1.33,10.417,4.21,10.074,0.051,-0.216
2010-05-07,18.555,0.921,0.0,0.037,0.241,0.146,0.228,0.046,1.628,0.864,1.33,10.417,4.21,10.074,0.051,-0.216
2010-05-14,18.555,0.921,0.0,0.037,0.241,0.146,0.228,0.046,1.628,0.864,1.33,10.417,4.21,10.074,0.051,-0.216
2010-05-21,18.555,0.921,0.0,0.037,0.241,0.146,0.228,0.046,1.628,0.864,1.33,10.417,4.21,10.074,0.051,-0.216
2010-05-28,18.555,0.921,0.0,0.037,0.241,0.146,0.228,0.046,1.628,0.864,1.33,10.417,4.21,10.074,0.051,-0.216
2010-06-04,18.555,0.921,0.0,0.037,0.241,0.146,0.228,0.046,1.628,0.864,1.33,10.417,4.21,10.074,0.051,-0.216
2010-06-11,18.555,0.921,0.0,0.037,0.241,0.146,0.228,0.046,1.628,0.864,1.33,10.417,4.21,10.074,0.051,-0.216
2010-06-18,18.555,0.921,0.0,0.037,0.241,0.146,0.228,0.046,1.628,0.864,1.33,10.417,4.21,10.074,0.051,-0.216
2010-06-25,18.555,0.921,0.0,0.037,0.241,0.146,0.228,0.046,1.628,0.864,1.33,10.417,4.21,10.074,0.051,-0.216
2010-07-02,18.555,0.921,0.0,0.037,0.241,0.146,0.228,0.046,1.628,0.864,1.33,10.417,4.21,10.074,0.051,-0.216
2010-07-09,18.555,0.921,0.0,0.037,0.241,0.146,0.228,0.046,1.628,0.864,1.33,10.417,4.21,10.074,0.051,-0.216
2010-07-16,18.555,0.921,0.0,0.037,0.241,0.146,0.228,0.046,1.628,0.864,1.33,10.417,4.21,10.074,0.051,-0.216
2010-07-23,18.555,0.921,0.0,0.037,0.241,0.146,0.228,0.046,1.628,0.864,1.33,10.417,4.21,10.074,0.051,-0.216
2010-07-30,18.555,0.921,0.0,0.037,0.241,0.146,0.228,0.046,1.628,0.864,1.33,10.417,4.21,10.074,0.051,-0.216
2010-08-06,18.555,0.921,0.0,0.037,0.241,0.146,0.228,0.046,1.628,0.864,1.33,10.417,4.21,10.074,0.051,-0.216
2010-08-13,18.555,0.921,0.0,0.037,0.241,0.146,0.228,0.046,1.628,0.864,1.33,10.417,4.21,10.074,0.051,-0.216
2010-08-20,18.555,0.921,0.0,0.037,0.241,0.146,0.228,0.046,1.628,0.864,1.33,10.417,4.21,10.074,0.051,-0.216
2010-08-27,18.555,0.921,0.0,0.037,0.241,0.146,0.228,0.046,1.628,0.864,1.33,10.417,4.21,10.074,0.051,-0.216
2010-09-03,18.555,0.921,0.0,0.037,0.241,0.146,0.228,0.046,1.628,0.864,1.33,10.417,4.21,10.074,0.051,-0.216
2010-09-10,18.555,0.921,0.0,0.037,0.241,0.146,0.228,0.046,1.628,0.864,1.33,10.417,4.21,10.074,0.051,-0.216
2010-09-17,18.555,0.921,0.0,0.037,0.241,0.146,0.228,0.046,1.628,0.864,1.33,10.417,4.21,10.074,0.051,-0.216
2010-09-24,18.555,0.921,0.0,0.037,0.241,0.146,0.228,0.046,1.628,0.864,1.33,10.417,4.21,10.074,0.051,-0.216
2010-10-01,18.555,0.921,0.0,0.037,0.241,0.146,0.228,0.046,1.628,0.864,1.33,10.417,4.21,10.074,0.051,-0.216
2010-10-08,18.555,0.921,0.0,0.037,0.241,0.146,0.228,0.046,1.628,0.864,1.33,10.417,4.21,10.074,0.051,-0.216
2010-10-15,18.555,0.921,0.0,0.037,0.241,0.146,0.228,0.046,1.628,0.864,1.33,10.417,4.21,10.074,0.051,-0.216
2010-10-22,18.555,0.921,0.0,0.037,0.241,0.146,0.228,0.046,1.628,0.864,1.33,10.417,4.21,10.074,0.051,-0.216
2010-10-29,18.555,0.921,0.0,0.037,0.241,0.146,0.228,0.046,1.628,0.864,1.33,10.417,4.21,10.074,0.051,-0.216
2010-11-05,18.555,0.921,0.0,0.037,0.241,0.146,0.228,0.046,1.628,0.864,1.33,10.417,4.21,10.074,0.051,-0.216
2010-11-12,18.555,0.921,0.0,0.037,0.241,0.146,0.228,0.046,1.628,0.864,1.33,10.417,4.21,10.074,0.051,-0.216
2010-11-19,18.555,0.921,0.0,0.037,0.241,0.146,0.228,0.046,1.628,0.864,1.33,10.417,4.21,10.074,0.051,-0.216
2010-11-26,18.555,0.921,0.0,0.037,0.241,0.146,0.228,0.046,1.628,0.864,1.33,10.417,4.21,10.074,0.051,-0.216
2010-12-03,18.555,0.921,0.0,0.037,0.241,0.146,0.228,0.046,1.628,0.864,1.33,10.417,4.21,10.074,0.051,-0.216
2010-12-10,18.555,0.921,0.0,0.037,0.241,0.146,0.228,0.046,1.628,0.864,1.33,10.417,4.21,10.074,0.051,-0.216
2010-12-17,18.555,0.921,0.0,0.037,0.241,0.146,0.228,0.046,1.628,0.864,1.33,10.417,4.21,10.074,0.051,-0.216
2010-12-23,18.555,0.921,0.0,0.037,0.241,0.146,0.228,0.046,1.628,0.864,1.33,10.417,4.21,10.074,0.051,-0.216
2010-12-31,31.008,0.085,0.0,0.036,0.244,0.171,0.221,0.029,1.266,0.927,1.465,11.025,5.564,10.937,0.051,-0.122
2011-01-07,31.008,0.085,0.0,0.036,0.244,0.171,0.221,0.029,1.266,0.927,1.465,11.025,5.564,10.937,0.051,-0.122
2011-01-14,31.008,0.085,0.0,0.036,0.244,0.171,0.221,0.029,1.266,0.927,1.465,11.025,5.564,10.937,0.051,-0.122
2011-01-21,31.008,0.085,0.0,0.036,0.244,0.171,0.221,0.029,1.266,0.927,1.465,11.025,5.564,10.937,0.051,-0.122
2011-01-28,31.008,0.085,0.0,0.036,0.244,0.171,0.221,0.029,1.266,0.927,1.465,11.025,5.564,10.937,0.051,-0.122
2011-02-04,31.008,0.085,0.0,0.036,0.244,0.171,0.221,0.029,1.266,0.927,1.465,11.025,5.564,10.937,0.051,-0.122
2011-02-11,31.008,0.085,0.0,0.036,0.244,0.171,0.221,0.029,1.266,0.927,1.465,11.025,5.564,10.937,0.051,-0.122
2011-02-18,31.008,0.085,0.0,0.036,0.244,0.171,0.221,0.029,1.266,0.927,1.465,11.025,5.564,10.937,0.051,-0.122
2011-02-25,31.008,0.085,0.0,0.036,0.244,0.171,0.221,0.029,1.266,0.927,1.465,11.025,5.564,10.937,0.051,-0.122
2011-03-04,31.008,0.085,0.0,0.036,0.244,0.171,0.221,0.029,1.266,0.927,1.465,11.025,5.564,10.937,0.051,-0.122
2011-03-11,31.008,0.085,0.0,0.036,0.244,0.171,0.221,0.029,1.266,0.927,1.465,11.025,5.564,10.937,0.051,-0.122
2011-03-18,31.008,0.085,0.0,0.036,0.244,0.171,0.221,0.029,1.266,0.927,1.465,11.025,5.564,10.937,0.051,-0.122
2011-03-25,31.008,0.085,0.0,0.036,0.244,0.171,0.221,0.029,1.266,0.927,1.465,11.025,5.564,10.937,0.051,-0.122
