Date,adjusted_close,volume,direction,direction2,Symbol,volatility
2008-03-19,12.7051253800744,177121500,0,0,V,
2008-03-20,14.4703507647396,49746300,1,0,V,
2008-03-24,13.4314537867583,37391600,0,0,V,
2008-03-25,14.2229943414108,21773000,0,0,V,
2008-03-26,14.3826516691958,10777900,1,0,V,
2008-03-27,14.1465387196546,9957400,1,0,V,
2008-03-28,14.1128082982915,6168800,1,0,V,
2008-03-31,14.0228605079901,5539300,1,0,V,
2008-04-01,13.854208401175,15102700,0,0,V,
2008-04-02,14.01386572896,10959100,0,0,V,
2008-04-03,14.7289506618562,25217000,1,0,V,
2008-04-04,14.4995837965876,9098600,0,0,V,
2008-04-07,14.6255107030096,7075400,0,0,V,
2008-04-08,15.3113626040579,13481400,1,0,V,
2008-04-09,14.7941628098247,12081100,0,0,V,
2008-04-10,14.8661210420659,5593000,0,0,V,
2008-04-11,14.8661210420659,6605400,1,0,V,
2008-04-14,14.7694271674918,7110900,1,0,V,
2008-04-15,14.4703507647396,5972000,0,0,V,
2008-04-16,14.8728671263385,6284200,0,0,V,
2008-04-17,15.0752496545166,5614900,0,0,V,
2008-04-18,15.5159938269936,26024900,0,0,V,
2008-04-21,15.958986694228,14712000,1,0,V,
2008-04-22,15.8038267559581,11839400,1,0,V,
2008-04-23,15.7588528608074,9329900,0,0,V,
2008-04-24,16.2580630969802,9521700,0,0,V,
2008-04-25,16.8876976290901,25365000,0,0,V,
2008-04-28,17.0068784512395,33129300,0,0,V,
2008-04-29,18.1874431989455,49327100,0,0,V,
2008-04-30,18.7653577516321,36885900,0,0,V,
2008-05-01,19.2038532293515,29098900,1,0,V,0.5294323722179073
2008-05-02,18.6079491186046,34162200,0,0,V,0.4432919167917899
2008-05-05,19.1273976075953,17594300,0,0,V,0.40781746413860365
2008-05-06,19.6828252127065,18978300,0,0,V,0.39658071321826516
2008-05-07,19.9009486041874,25116200,1,0,V,0.4027815589436373
2008-05-08,19.6311052332832,23209100,1,0,V,0.39494362454684195
2008-05-09,18.6326847609375,23578000,1,0,V,0.4020161109214431
2008-05-12,18.4168100642141,36867900,0,0,V,0.4545905521624297
2008-05-13,18.5247474125758,13312400,1,0,V,0.4558440047669181
2008-05-14,18.4910169912128,12850100,0,0,V,0.45593258101219736
2008-05-15,18.4955143807278,9172200,0,0,V,0.44457534630962536
2008-05-16,18.5224987178183,8516700,0,0,V,0.44008691500759595
2008-05-19,18.7361247197841,11368300,1,0,V,0.44054895297094526
2008-05-20,18.6057004238471,10175500,1,0,V,0.4284247846270607
2008-05-21,18.1806971146729,10457900,1,0,V,0.4142250680623253
2008-05-22,17.3846591705054,21320900,1,0,V,0.42643093888450406
2008-05-23,17.168784473782,10549100,0,0,V,0.45740082746257993
2008-05-27,17.7062225208329,15694100,0,0,V,0.45956175394864696
2008-05-28,18.4213074537292,13249000,0,0,V,0.460941918184158
