Date,adjusted_close,volume,direction,direction2,Symbol,volatility
2007-01-03,2.54697406114087,44225700,0,0,AAPL,
2007-01-04,2.60350594364352,30259300,1,0,AAPL,
2007-01-05,2.58496591766147,29812200,0,0,AAPL,
2007-01-08,2.59773118145239,28468100,0,0,AAPL,
2007-01-09,2.81352492648939,119617800,0,0,AAPL,
2007-01-10,2.94816806599839,105460000,1,0,AAPL,
2007-01-11,2.91169588373861,51437600,1,0,AAPL,
2007-01-12,2.87583157118317,46881800,0,0,AAPL,
2007-01-16,2.95120741452003,44431300,1,0,AAPL,
2007-01-17,2.88586142130461,58795000,1,0,AAPL,
2007-01-18,2.70714772823171,84450200,1,0,AAPL,
2007-01-19,2.68982344165832,48731200,1,0,AAPL,
2007-01-22,2.63785058193814,51929500,1,0,AAPL,
2007-01-23,2.60472168305218,43122300,0,0,AAPL,
2007-01-24,2.63511516826866,33136200,1,0,AAPL,
2007-01-25,2.62143809992124,32356200,1,0,AAPL,
2007-01-26,2.59499576778291,35245500,0,0,AAPL,
2007-01-29,2.61201611950414,32202300,1,0,AAPL,
2007-01-30,2.60016266026971,20641800,0,0,AAPL,
2007-01-31,2.60563348760868,30573900,1,0,AAPL,
2007-02-01,2.57554393724436,23726500,0,0,AAPL,
2007-02-02,2.57584787209653,22197500,1,0,AAPL,
2007-02-05,2.55122914907118,20673300,0,0,AAPL,
2007-02-06,2.55761178096664,30871200,0,0,AAPL,
2007-02-07,2.6183987513996,38100900,0,0,AAPL,
2007-02-08,2.61931055595609,24251100,1,0,AAPL,
2007-02-09,2.53086551397614,30733600,0,0,AAPL,
2007-02-12,2.57979902517467,25859700,1,0,AAPL,
2007-02-13,2.5743281978357,20749500,0,0,AAPL,
2007-02-14,2.59256428896559,18142200,1,0,AAPL,
2007-02-15,2.58982887529611,12987900,1,1,AAPL,0.06823638273359665
2007-02-16,2.57827935091385,14281000,0,0,AAPL,0.06744263554716191
2007-02-20,2.61080038009548,22060800,0,0,AAPL,0.06739009730726225
2007-02-21,2.71109888130986,41261200,0,1,AAPL,0.06761749634714934
2007-02-22,2.72052086172696,29936600,1,1,AAPL,0.05745421727818321
2007-02-23,2.70714772823171,18496200,1,1,AAPL,0.051281299067177245
2007-02-26,2.69438246444079,21994600,1,1,AAPL,0.05100921140263804
2007-02-27,2.55092521421902,40921900,0,1,AAPL,0.05073270283038339
2007-02-28,2.57159278416622,32838400,0,1,AAPL,0.054186506012120335
2007-03-01,2.64605682294659,50554600,1,1,AAPL,0.05363527603294244
2007-03-02,2.5959075723394,30714300,0,1,AAPL,0.045602797887764196
2007-03-05,2.62356260453788,29960700,0,0,AAPL,0.04636742505114579
2007-03-06,2.68040146124121,25828100,1,0,AAPL,0.045753813747791056
2007-03-07,2.66611652318947,22367300,0,0,AAPL,0.0464801056342198
2007-03-08,2.67462669905008,18250400,1,0,AAPL,0.04627364581104715
2007-03-09,2.67371489449359,16137000,0,0,AAPL,0.04620688397262417
2007-03-12,2.7314625164049,26050300,1,0,AAPL,0.04590196278654846
2007-03-13,2.68678409313667,30996100,0,0,AAPL,0.046929701461278915
2007-03-14,2.73541366948304,28449500,1,0,AAPL,0.047690964125863704
2007-03-15,2.72234447083995,19982100,0,0,AAPL,0.04841318696728986
2007-03-16,2.72295234054428,20418000,0,0,AAPL,0.048092711752286556
2007-03-19,2.76975830777766,25462900,0,0,AAPL,0.04809170680574672
2007-03-20,2.78039602760343,17461300,0,0,AAPL,0.04833637388998035
2007-03-21,2.85303645727081,24532000,0,0,AAPL,0.04833910982097783
2007-03-22,2.85577187094029,20053300,1,0,AAPL,0.04883399968129315
2007-03-23,2.84239873744504,16103000,0,0,AAPL,0.048825888118992945
2007-03-26,2.91321555799944,30892400,1,0,AAPL,0.04551346233308623
2007-03-27,2.90136209876501,33287600,1,0,AAPL,0.046314754794224165
2007-03-28,2.83388856158443,33654900,0,0,AAPL,0.04640993220707334
2007-03-29,2.84938923904483,25918700,1,0,AAPL,0.048552311182274585
2007-03-30,2.82385871146299,21448500,0,0,AAPL,0.04852311840620697
2007-04-02,2.84634989052318,17928300,0,0,AAPL,0.04879310421878412
2007-04-03,2.87218435295719,20854800,1,0,AAPL,0.04865674319660338
2007-04-04,2.8651938513574,17028000,0,0,AAPL,0.04559301252715312
2007-04-05,2.87765518029616,12697000,1,0,AAPL,0.045643331510429076
2007-04-09,2.84634989052318,14762200,0,0,AAPL,0.045528227390849094
2007-04-10,2.86458598165307,12588100,1,0,AAPL,0.04591408626682788
2007-04-11,2.81413279619372,19607800,1,0,AAPL,0.036337212294186814
2007-04-12,2.80197540210713,23452700,1,0,AAPL,0.037953611135731674
2007-04-13,2.74270810593499,25712200,0,0,AAPL,0.035991811706738736
2007-04-16,2.7788763533426,21751200,1,0,AAPL,0.036511570857167296
2007-04-17,2.74605138930881,26854300,0,0,AAPL,0.03672563808578926
2007-04-18,2.74757106356963,16573000,1,0,AAPL,0.036028921701005905
2007-04-19,2.74361991049149,15211200,0,0,AAPL,0.035893757384029217
2007-04-20,2.76489535014302,18670700,0,0,AAPL,0.0358975212004275
2007-04-23,2.84209480259288,27867500,1,0,AAPL,0.03605531981214921
2007-04-24,2.83388856158443,37687600,0,0,AAPL,0.037226796837678995
2007-04-25,2.89795802842076,42398000,0,0,AAPL,0.03616830055418446
2007-04-26,3.00409207879671,62063500,0,0,AAPL,0.03691155960045536
2007-04-27,3.0369170428305,24978700,1,0,AAPL,0.04101253948853389
2007-04-30,3.03326982460452,22018200,1,0,AAPL,0.04118676343745376
2007-05-01,3.02323997448309,19018700,0,0,AAPL,0.040692840828772545
2007-05-02,3.05120198088225,18040900,0,0,AAPL,0.04084014891939732
2007-05-03,3.05150591573441,20574200,0,0,AAPL,0.03919636316693334
2007-05-04,3.06396724467317,13642400,0,0,AAPL,0.039207638120230336
2007-05-07,3.15849098369641,30769900,0,0,AAPL,0.0390334164804876
2007-05-08,3.1931395568432,27999900,0,0,AAPL,0.040566123149442974
2007-05-09,3.24845569993719,25634200,0,0,AAPL,0.04065054821738643
2007-05-10,3.26243670313677,42759200,0,0,AAPL,0.03870221852649895
2007-05-11,3.30498758243984,23346300,0,0,AAPL,0.03870157994658903
2007-05-14,3.32383154327406,23283800,1,0,AAPL,0.038280330098566163
2007-05-15,3.26790753047574,34089800,1,0,AAPL,0.038266726780551284
2007-05-16,3.26243670313677,40241700,0,0,AAPL,0.04042353114395113
2007-05-17,3.32626302209137,26260400,0,0,AAPL,0.04039772254714718
2007-05-18,3.34389124351693,22190900,0,0,AAPL,0.04141782125364381
2007-05-21,3.40346247454123,22853300,0,0,AAPL,0.04046363970162823
2007-05-22,3.45087631147894,20443200,1,0,AAPL,0.04119792291792045
2007-05-23,3.43112054608822,32549100,1,0,AAPL,0.03937264524469498
2007-05-24,3.36425487861197,31691500,0,0,AAPL,0.03962327672102555
2007-05-25,3.45330779029625,22605700,0,0,AAPL,0.04017900467014274
2007-05-29,3.47549503450428,23060500,0,0,AAPL,0.041966793670221825
2007-05-30,3.60983423916112,52801600,0,0,AAPL,0.0406103537831165
2007-05-31,3.68341686687021,46323800,1,0,AAPL,0.044945002879368715
2007-06-01,3.59858864963102,31616500,0,0,AAPL,0.045167270431961296
2007-06-04,3.6876415613153,31666900,0,0,AAPL,0.0499635457167581
2007-06-05,3.72836883150538,32885200,0,0,AAPL,0.050404780219721564
2007-06-06,3.75785051216536,39722900,0,0,AAPL,0.049942700294186015
2007-06-07,3.77088931732323,68395700,0,0,AAPL,0.049546428341519275
2007-06-08,3.78368497459937,44345800,1,0,AAPL,0.04745892972134443
2007-06-11,3.65299298816851,66937800,0,0,AAPL,0.04750672130442532
2007-06-12,3.65876775035965,50948800,1,0,AAPL,0.05524342984966728
2007-06-13,3.57123451293619,61476900,0,0,AAPL,0.05500843656576106
2007-06-14,3.60922636945679,34759500,0,0,AAPL,0.05849675405672465
2007-06-15,3.66241496858562,28972100,0,0,AAPL,0.05850932598868379
2007-06-18,3.80192106572926,32521600,1,0,AAPL,0.058817933143923286
2007-06-19,3.75845838186969,33679500,1,0,AAPL,0.06128729579178497
2007-06-20,3.69432812806293,32054000,0,0,AAPL,0.062387024087058755
2007-06-21,3.76575281832165,30965900,1,0,AAPL,0.0638127196522482
2007-06-22,3.73839868162682,22567000,1,0,AAPL,0.06462509436071733
2007-06-25,3.71833898138394,34478700,1,0,AAPL,0.06494330442383804
2007-06-26,3.63658050615162,48035900,0,0,AAPL,0.06524999799852144
2007-06-27,3.70466191303653,34810600,1,0,AAPL,0.06636007636653014
2007-06-28,3.66423857769861,29933700,0,0,AAPL,0.06701894027022996
2007-06-29,3.709220935819,40637200,1,0,AAPL,0.06711275568048722
2007-07-02,3.68551401735015,35530800,0,0,AAPL,0.06738177531669375
2007-07-03,3.86513951497953,41517200,0,0,AAPL,0.0670926151255396
2007-07-05,4.03473516248748,51894700,1,0,AAPL,0.07366838179215822
2007-07-06,4.02105809414007,31239100,1,0,AAPL,0.07858888826803014
2007-07-09,3.96118596761213,35565000,0,0,AAPL,0.07712831066154459
2007-07-10,4.02257776840089,44821700,0,0,AAPL,0.07749300422625977
2007-07-11,4.02379350780955,29349000,0,0,AAPL,0.07790363254057253
2007-07-12,4.07485152362471,25164600,0,0,AAPL,0.07482540322451055
2007-07-13,4.18609471886554,32414500,0,0,AAPL,0.07432094058317247
2007-07-16,4.19734030839564,33432600,0,0,AAPL,0.07398624905503763
2007-07-17,4.22195599207246,25355700,1,0,AAPL,0.07284486144823925
2007-07-18,4.19794817809997,27030600,0,0,AAPL,0.07272751701303834
2007-07-19,4.25508793030695,26174700,0,0,AAPL,0.07306558582496467
2007-07-20,4.36906349986874,41706200,1,0,AAPL,0.07346314065088466
2007-07-23,4.36754382560792,37017500,1,0,AAPL,0.07556754117274651
2007-07-24,4.09977418150222,64117600,0,0,AAPL,0.07015620277713444
2007-07-25,4.1718097808138,53435100,0,0,AAPL,0.08814212566330852
2007-07-26,4.43744884160582,78093900,1,0,AAPL,0.0865224474290952
2007-07-27,4.37210284839039,41467800,1,0,AAPL,0.09737993284469973
2007-07-30,4.29855061416651,39535300,1,0,AAPL,0.09873856361937679
2007-07-31,4.00464561212317,62942600,0,0,AAPL,0.09782821227406807
2007-08-01,4.10312050422456,62505600,0,0,AAPL,0.11271668516842687
2007-08-02,4.14840679719711,30451600,1,0,AAPL,0.11300878485029454
2007-08-03,4.00737798644413,24256700,0,0,AAPL,0.11265162804417858
2007-08-06,4.11071887552868,33041800,1,0,AAPL,0.11592453686814962
2007-08-07,4.10403534812957,33926300,1,0,AAPL,0.1170292015015724
2007-08-08,4.07303095386024,28860600,1,0,AAPL,0.11571568526836505
2007-08-09,3.84143259651068,40192700,1,0,AAPL,0.115593740422815
2007-08-10,3.79918565205978,50383900,0,0,AAPL,0.12360890895261188
2007-08-13,3.88398347581375,26889700,1,0,AAPL,0.12368768918194191
2007-08-14,3.76970397139979,26393100,1,1,AAPL,0.12445884977195724
2007-08-15,3.64417887745574,35459000,1,1,AAPL,0.12191699440905225
2007-08-16,3.55755744458877,66667500,0,1,AAPL,0.11935126140868943
2007-08-17,3.70982880552333,42680800,0,1,AAPL,0.12009550306706986
2007-08-20,3.71469176315797,28689900,0,1,AAPL,0.12360898524802041
2007-08-21,3.87729690906612,46537400,0,0,AAPL,0.12293267498046574
2007-08-22,4.02744072603553,37920200,1,1,AAPL,0.12693040428750063
2007-08-23,3.9836741073238,30958500,0,1,AAPL,0.12969822755265198
2007-08-24,4.1122385497895,32565500,1,1,AAPL,0.1281206805497422
2007-08-27,4.01953841987924,25265700,1,1,AAPL,0.13046308404626908
2007-08-28,3.85450179515377,42120200,0,1,AAPL,0.13136184980815624
2007-08-29,4.0751584978254,41673600,0,1,AAPL,0.1344757732106136
2007-08-30,4.14111236074515,51270800,0,1,AAPL,0.1405412892642713
2007-08-31,4.2088898327779,31317400,0,0,AAPL,0.13939374018252165
2007-09-04,4.3815248288075,47030100,1,0,AAPL,0.140074256227789
2007-09-05,4.15661303820556,83150800,1,1,AAPL,0.13457929198005747
2007-09-06,4.10342443907672,67902200,1,1,AAPL,0.14060970329096922
2007-09-07,4.00494954697533,51092000,0,1,AAPL,0.1315408852565059
2007-09-10,4.15509336394473,53137100,1,1,AAPL,0.13214586081895427
2007-09-11,4.11801331198063,34710200,0,0,AAPL,0.13486714237183547
2007-09-12,4.15934845187504,36527500,0,0,AAPL,0.1235601892595988
2007-09-13,4.16998617170081,23434400,0,0,AAPL,0.12248742941830201
2007-09-14,4.21891968289934,21690000,1,0,AAPL,0.12222748941020814
2007-09-17,4.20676228881275,28334700,0,0,AAPL,0.11951417991865643
2007-09-18,4.28304993670611,38003200,1,0,AAPL,0.11816397414106485
2007-09-19,4.27848787457511,36674300,1,0,AAPL,0.11888957392683933
2007-09-20,4.26450991072406,24708600,0,0,AAPL,0.11870220198688487
2007-09-21,4.38122089395533,40674300,0,0,AAPL,0.10993056400387981
2007-09-24,4.50674598789939,37577200,0,0,AAPL,0.11091849385774474
2007-09-25,4.65567406546013,42591100,1,0,AAPL,0.11198188433277964
2007-09-26,4.64321273652137,34831000,0,0,AAPL,0.11127546648670253
2007-09-27,4.69579346594588,23507100,1,0,AAPL,0.10766074256260698
2007-09-28,4.66448817617291,21967900,0,0,AAPL,0.1052315402560316
2007-10-01,4.75168708525899,29895300,0,0,AAPL,0.10375345386639553
2007-10-02,4.81584773255097,28288200,1,0,AAPL,0.10407291047519728
2007-10-03,4.79974222473476,24732800,1,0,AAPL,0.1014526166144663
2007-10-04,4.74867813022255,23462800,0,0,AAPL,0.0993097651711512
2007-10-05,4.90702514885188,33695400,0,0,AAPL,0.09949689342317451
2007-10-08,5.10337010269885,29854600,1,0,AAPL,0.10069284166163445
2007-10-09,5.10185042843803,39438800,1,0,AAPL,0.10259833061583958
