Date,adjusted_close,volume,direction,direction2,Symbol,volatility
2007-01-03,21.5717644565324,76935100,1,0,MSFT,0.01119157340313659
2007-01-04,21.5356429487352,45774500,1,0,MSFT,0.012000703234693098
2007-01-05,21.4128298222244,44607200,0,0,MSFT,0.011857536878141211
2007-01-08,21.6223345674486,50220200,0,0,MSFT,0.012358559520606409
2007-01-09,21.644007472127,44636600,1,0,MSFT,0.01223070947602245
2007-01-10,21.4272784253433,55017400,0,0,MSFT,0.010637702530615443
2007-01-11,22.1786057875266,99464300,0,0,MSFT,0.010163178524475345
2007-01-12,22.5470451670588,103972500,1,0,MSFT,0.012404045380548493
2007-01-16,22.5109236592616,62379600,1,0,MSFT,0.012677771147796054
2007-01-17,22.4675778499048,58519600,1,0,MSFT,0.01267794745854518
2007-01-18,22.3953348343103,56364300,0,0,MSFT,0.012704639746279575
2007-01-19,22.4748021514643,75826900,1,0,MSFT,0.012617824928889632
2007-01-22,22.1930543906456,56143900,0,0,MSFT,0.012844507718029068
2007-01-23,22.2075029937645,49171200,0,0,MSFT,0.012567305183760967
2007-01-24,22.4603535483454,58527800,1,0,MSFT,0.012235637745219623
2007-01-25,21.9979982485403,97378700,0,0,MSFT,0.012138352105748797
2007-01-26,22.1063627719321,96103700,1,0,MSFT,0.012262961416328499
2007-01-29,22.0557926610159,57605900,1,0,MSFT,0.012938590203640634
2007-01-30,22.0196711532186,61900400,0,0,MSFT,0.01371327634532899
2007-01-31,22.2941946124779,73968400,1,0,MSFT,0.013669373435496618
2007-02-01,22.0774655656943,55355800,1,0,MSFT,0.013610077756401702
2007-02-02,21.8101664079944,60401700,1,0,MSFT,0.013809068483226378
2007-02-05,21.3911569175461,99102100,1,0,MSFT,0.013812312088224008
2007-02-06,21.3189139019515,79281100,1,0,MSFT,0.014600333004055908
2007-02-07,21.2177736801191,65145500,1,0,MSFT,0.014664017089209934
2007-02-08,21.1383063629651,48749000,1,0,MSFT,0.014649908278669597
2007-02-09,20.9360259193004,69823100,1,0,MSFT,0.014723233234208336
2007-02-12,20.9071287130626,52774400,0,0,MSFT,0.014990144184290158
2007-02-13,21.0299418395733,50348100,0,0,MSFT,0.014724289393954555
2007-02-14,21.3126608094952,55588600,0,1,MSFT,0.014746949318948623
2007-02-15,21.356156035637,63858100,1,1,MSFT,0.01415647827666345
2007-02-16,20.8342133219351,109340300,0,1,MSFT,0.014150276321618655
2007-02-20,20.8994561611478,53978200,0,1,MSFT,0.013726889100130805
2007-02-21,21.2764147877103,68604900,0,1,MSFT,0.01441941738152159
2007-02-22,21.3054116051382,57754400,1,1,MSFT,0.014115627429863612
2007-02-23,20.9502005916466,63787100,0,1,MSFT,0.01406870409676727
2007-02-26,21.0734370657151,63481900,1,1,MSFT,0.011837271139184815
2007-02-27,20.2035325428786,87143300,0,1,MSFT,0.011842251585831033
2007-02-28,20.4210086735877,86333300,1,1,MSFT,0.012150850334380072
2007-03-01,20.363015038732,80175700,1,1,MSFT,0.011926556481761351
2007-03-02,20.1237912949519,63254700,1,1,MSFT,0.011824043094831734
2007-03-05,19.971485511412,56454300,0,1,MSFT,0.01172302114162611
2007-03-06,20.1745357254507,49361800,1,1,MSFT,0.011744434370652613
2007-03-07,20.0150532295973,52044700,1,1,MSFT,0.011534227127223868
2007-03-08,19.8048263032452,72175200,1,1,MSFT,0.011651494411950186
2007-03-09,19.7758294858173,80125000,0,1,MSFT,0.011782985414922462
2007-03-12,19.8918167555288,36516400,1,1,MSFT,0.010541226432359631
2007-03-13,19.3698740418269,75169500,0,1,MSFT,0.009664331721972718
2007-03-14,19.862819938101,75730300,1,1,MSFT,0.00959328779517665
2007-03-15,19.7758294858173,51757100,0,1,MSFT,0.011302940941143277
2007-03-16,19.8120755076022,65055300,0,1,MSFT,0.01106670500488106
2007-03-19,20.1745357254507,49412000,0,1,MSFT,0.0111087241686305
2007-03-20,20.1817849298077,47902400,0,1,MSFT,0.010553833733314475
2007-03-21,20.6747308260817,72808200,1,1,MSFT,0.010462683090946183
2007-03-22,20.4935007171574,47934900,1,1,MSFT,0.010665973116343949
2007-03-23,20.3122706082332,50519800,0,1,MSFT,0.0106442679817451
2007-03-26,20.4572546953726,47491500,1,1,MSFT,0.009909574717735728
2007-03-27,20.094794477524,58979800,1,1,MSFT,0.009846871658159327
2007-03-28,20.0368008426683,46947000,0,1,MSFT,0.010022899747935443
2007-03-29,20.1165420905949,42629900,0,1,MSFT,0.010097153903515477
2007-03-30,20.2035325428786,47061000,1,1,MSFT,0.009978359818784867
2007-04-02,20.109292886238,41977600,0,1,MSFT,0.009990723678297928
2007-04-03,20.2035325428786,39821300,0,1,MSFT,0.009342683570959106
2007-04-04,20.6602324173678,63244200,0,1,MSFT,0.00940475035981183
2007-04-05,20.6964784391526,30131200,0,1,MSFT,0.009504834761375161
2007-04-09,20.7109768478666,31384600,1,1,MSFT,0.00938933990503064
2007-04-10,20.5877403737981,38643100,1,0,MSFT,0.009460758125769372
2007-04-11,20.3775134474459,44050200,0,0,MSFT,0.009252471896941072
2007-04-12,20.6892292347957,43762100,0,0,MSFT,0.00969927561578421
2007-04-13,20.7399736652945,36002900,0,0,MSFT,0.009809746867137203
2007-04-16,20.8269641175781,30740100,0,0,MSFT,0.00991182197574334
2007-04-17,20.9139545698618,33170200,1,0,MSFT,0.009786920009436475
2007-04-18,20.7327244609375,41778400,0,0,MSFT,0.010242667225300714
2007-04-19,20.7979673001502,43648800,0,0,MSFT,0.010148565638111366
2007-04-20,21.0371910439303,60311500,1,0,MSFT,0.009966986836352693
2007-04-23,20.863210139363,41739100,0,0,MSFT,0.010038099934454064
2007-04-24,20.8704593437199,34236700,0,0,MSFT,0.010218706162410432
2007-04-25,21.0154434308594,39475000,0,0,MSFT,0.011090352107281256
2007-04-26,21.0951846787861,68760300,0,0,MSFT,0.00940774123130839
2007-04-27,21.8346035231971,128298800,1,0,MSFT,0.009340934729210984
2007-04-30,21.7041178447716,67788800,0,0,MSFT,0.009268782254764414
2007-05-01,21.8871602547852,73539300,0,0,MSFT,0.009521051321564392
2007-05-02,22.1898145366887,80686700,0,0,MSFT,0.009295042366181377
2007-05-03,22.4507858935397,82036800,1,0,MSFT,0.008972448825871997
2007-05-04,22.1535685149038,104385900,0,0,MSFT,0.008926853631500902
2007-05-07,22.2623065802584,59889100,0,0,MSFT,0.008927347344663055
2007-05-08,22.2913033976863,60551700,0,0,MSFT,0.009311589399558324
2007-05-09,22.3129785187136,51735000,1,0,MSFT,0.009348356879984452
2007-05-10,22.1680669236178,55398600,0,0,MSFT,0.010098144459100036
2007-05-11,22.3927922586839,43425300,0,0,MSFT,0.010073571388876903
2007-05-14,22.4507858935397,70188500,0,0,MSFT,0.010073990258048887
2007-05-15,22.4725335066106,75013900,0,0,MSFT,0.010291185457277538
2007-05-16,22.5961688042198,45833600,1,0,MSFT,0.010286797465952078
2007-05-17,22.5307148231325,41045600,1,0,MSFT,0.010456901477806839
2007-05-18,22.4216248546538,58453000,0,0,MSFT,0.010520931891710696
2007-05-21,22.5816234750893,41836400,1,0,MSFT,0.010519410939747354
2007-05-22,22.3198075507404,39999500,1,0,MSFT,0.010505581653432645
2007-05-23,22.2398082405227,46322500,1,0,MSFT,0.010224107570029879
2007-05-24,21.9416289933476,64046400,0,0,MSFT,0.010044368283662545
2007-05-25,22.1670815948702,47726500,0,0,MSFT,0.010314281757952801
2007-05-29,22.3925341963929,42373100,0,0,MSFT,0.010154071637534732
2007-05-30,22.6252594624807,57376800,1,0,MSFT,0.010627767660621176
2007-05-31,22.3198802773861,85290500,1,0,MSFT,0.010710290632103207
2007-06-01,22.2470809050879,39469400,0,0,MSFT,0.010770407189678543
2007-06-04,22.3379892121535,41434500,1,0,MSFT,0.011716217573673676
2007-06-05,22.2398082405227,44265000,1,0,MSFT,0.011591583601282124
2007-06-06,22.0289009681306,38217500,1,0,MSFT,0.011217013084943718
2007-06-07,21.5416324422591,71971400,0,0,MSFT,0.011221065173571692
2007-06-08,21.8543570185647,61346200,1,1,MSFT,0.011212829554566277
2007-06-11,21.8325390248689,48467400,1,0,MSFT,0.01142845340946079
2007-06-12,21.7089037272597,56981800,0,0,MSFT,0.010988856841573554
2007-06-13,22.101627613783,64435600,0,0,MSFT,0.011810526118479386
2007-06-14,22.1961722531312,59065700,1,1,MSFT,0.012316118453144384
