Date,adjusted_close,volume,direction,Symbol
2019-10-23,118.500977977035,6721296,1,JNJ
2019-10-22,117.862404577621,7625439,1,JNJ
2019-10-21,116.785952275751,14106326,1,JNJ
2019-10-18,116.494033007447,25866848,0,JNJ
2019-10-17,124.220771140361,8612172,1,JNJ
2019-10-16,123.308523426912,12463359,1,JNJ
2019-10-15,121.182986254576,10044171,1,JNJ
2019-10-14,119.249021102064,5850110,0,JNJ
2019-10-11,119.805492207268,7187281,1,JNJ
2019-10-10,117.734689897738,5265501,0,JNJ
2019-10-09,117.88064953189,7851918,0,JNJ
2019-10-08,120.270738541127,7903562,0,JNJ
2019-10-07,121.474905522879,5436611,0,JNJ
2019-10-04,121.931029379604,7239215,1,JNJ
2019-10-03,119.677777527385,7350005,0,JNJ
2019-10-02,120.416698175278,12088624,1,JNJ
2019-10-01,118.583080271246,7703592,1,JNJ
2019-09-30,118.026609166042,6825480,1,JNJ
2019-09-27,117.315055949552,6006547,0,JNJ
2019-09-26,117.543117877914,7705784,0,JNJ
2019-09-25,119.495327984695,4559488,0,JNJ
2019-09-24,120.006186704226,7131378,0,JNJ
2019-09-23,120.179513769782,5420693,1,JNJ
2019-09-20,120.097411475571,12244854,1,JNJ
2019-09-19,118.69254999686,4857135,0,JNJ
2019-09-18,118.966224310894,4450470,1,JNJ
2019-09-17,118.291161002942,5002481,1,JNJ
2019-09-16,118.172568800194,5101689,0,JNJ
2019-09-13,119.303755964871,5369774,1,JNJ
2019-09-12,118.984469265163,5249672,0,JNJ
2019-09-11,119.659532573116,6201271,1,JNJ
2019-09-10,118.181691277328,8239477,1,JNJ
2019-09-09,115.809847222361,7683867,0,JNJ
2019-09-06,116.959279341306,6758329,0,JNJ
2019-09-05,117.296810995283,4754074,0,JNJ
2019-09-04,117.552240355048,4807203,1,JNJ
2019-09-03,117.442770629434,5710209,1,JNJ
2019-08-30,117.096116498324,7371081,1,JNJ
2019-08-29,116.98664677271,6750113,0,JNJ
2019-08-28,117.388035766628,9878091,0,JNJ
2019-08-27,118.263793571539,20186781,1,JNJ
2019-08-26,116.585257778792,8916621,1,JNJ
2019-08-23,115.661630882215,15714753,0,JNJ
2019-08-22,118.867159523278,7213567,0,JNJ
2019-08-21,119.102593830249,6914009,1,JNJ
2019-08-20,118.260463424546,7302016,0,JNJ
2019-08-19,119.754565757245,4958004,1,JNJ
2019-08-16,118.948656014153,5858866,1,JNJ
2019-08-15,118.20613243063,7251225,1,JNJ
2019-08-14,117.952587792353,7736420,0,JNJ
2019-08-13,120.814020138613,5101835,1,JNJ
2019-08-12,119.464800456358,5567600,0,JNJ
2019-08-09,119.564407278538,4677327,1,JNJ
2019-08-08,119.23842131504,5260533,1,JNJ
2019-08-07,117.90731196409,6771743,0,JNJ
2019-08-06,118.414401240642,7880567,1,JNJ
2019-08-05,117.862036135826,9480016,0,JNJ
2019-08-02,118.686056210224,6574944,1,JNJ
2019-08-01,117.979753289311,7870738,1,JNJ
2019-07-31,117.916367129742,8559201,0,JNJ
2019-07-30,119.600627941149,5509621,0,JNJ
2019-07-29,120.451813512505,7831982,1,JNJ
2019-07-26,118.378180578031,4894714,0,JNJ
2019-07-25,118.731332038487,8897902,1,JNJ
2019-07-24,117.517939841023,6838620,1,JNJ
2019-07-23,116.666754269667,5803625,1,JNJ
2019-07-22,116.485650956612,12625513,0,JNJ
2019-07-19,117.997863620617,8340239,0,JNJ
2019-07-18,119.591572775496,6203739,1,JNJ
2019-07-17,119.401414296789,8862093,0,JNJ
2019-07-16,119.980944898563,10214538,0,JNJ
2019-07-15,121.982136507815,10038224,1,JNJ
2019-07-12,121.610874716053,17780111,0,JNJ
2019-07-11,126.871925960284,5817412,0,JNJ
2019-07-10,127.867994182084,4874373,0,JNJ
2019-07-09,128.049097495138,4217453,1,JNJ
2019-07-08,127.650670206418,4078372,1,JNJ
2019-07-05,127.288463580309,4652419,0,JNJ
2019-07-03,128.710124587787,3436339,1,JNJ
2019-07-02,126.799484635062,4501207,1,JNJ
2019-07-01,126.19278853633,5875080,1,JNJ
2019-06-28,126.120347211108,12792462,0,JNJ
2019-06-27,127.397125568142,5233481,0,JNJ
2019-06-26,128.447524783858,7674128,0,JNJ
2019-06-25,130.611709374858,7517135,1,JNJ
2019-06-24,129.543199827837,5894683,1,JNJ
2019-06-21,128.664848759523,11272212,0,JNJ
2019-06-20,128.773510747356,7335833,1,JNJ
2019-06-19,127.179801592477,6393620,1,JNJ
2019-06-18,126.980587948117,7122711,1,JNJ
2019-06-17,126.265229861552,5562791,0,JNJ
2019-06-14,126.853815628979,6548166,0,JNJ
2019-06-13,127.415235899448,7500807,0,JNJ
2019-06-12,128.293586967762,9216636,1,JNJ
2019-06-11,126.573105493744,8230527,1,JNJ
2019-06-10,125.884912904138,4994790,1,JNJ
2019-06-07,125.45932011846,6533960,1,JNJ
2019-06-06,123.766004141401,9115846,1,JNJ
2019-06-05,121.683316041275,6860551,1,JNJ
2019-06-04,121.094730273848,6649100,1,JNJ
2019-06-03,119.021097339374,8434761,1,JNJ
2019-05-31,118.758497535446,7810987,0,JNJ
2019-05-30,119.627793438107,7361016,1,JNJ
2019-05-29,118.921490517195,23247405,0,JNJ
2019-05-28,124.119155601857,11919579,0,JNJ
2019-05-24,125.730975088041,5473499,1,JNJ
2019-05-23,125.721981456061,6951797,1,JNJ
2019-05-22,124.795637362064,5456839,1,JNJ
2019-05-21,124.220044915309,4859048,0,JNJ
2019-05-20,124.489853874726,4771127,0,JNJ
2019-05-17,124.660732882356,6915286,1,JNJ
2019-05-16,124.300987603134,6857180,1,JNJ
2019-05-15,123.131815445663,6429352,1,JNJ
2019-05-14,123.050872757838,7179438,0,JNJ
2019-05-13,123.392630773099,5560421,0,JNJ
2019-05-10,125.0564526895,4771626,1,JNJ
2019-05-09,124.768656466123,5604201,0,JNJ
2019-05-08,125.721981456061,4667257,0,JNJ
2019-05-07,125.883866831711,6606664,0,JNJ
2019-05-06,127.790516811586,5818880,1,JNJ
2019-05-03,127.718567755742,5281630,1,JNJ
2019-05-02,127.062032621162,8835587,0,JNJ
2019-05-01,127.664605963859,6656335,1,JNJ
2019-04-30,126.990083565318,6003702,1,JNJ
2019-04-29,125.766949615963,4275158,0,JNJ
2019-04-26,126.261599374894,4613583,1,JNJ
2019-04-25,125.596070608333,5218088,1,JNJ
2019-04-24,125.191357169208,5676338,0,JNJ
2019-04-23,125.820911407847,5790482,1,JNJ
2019-04-22,123.959229587874,4666537,1,JNJ
2019-04-18,123.680426996477,10485289,0,JNJ
2019-04-17,124.579790194531,9543743,1,JNJ
2019-04-16,124.130108595504,10745724,1,JNJ
2019-04-15,122.781063798422,5380891,1,JNJ
2019-04-12,122.295407671472,5756816,1,JNJ
2019-04-11,121.60289800897,4485211,0,JNJ
2019-04-10,121.935662392251,4194170,1,JNJ
2019-04-09,121.92666876027,5210317,0,JNJ
2019-04-08,122.439305783161,4330048,0,JNJ
2019-04-05,122.475280311083,4759699,1,JNJ
2019-04-04,121.92666876027,5844786,0,JNJ
2019-04-03,123.365649877158,5947020,0,JNJ
2019-04-02,123.851306004107,5517817,0,JNJ
2019-04-01,124.993497265636,5885401,0,JNJ
2019-03-29,125.721981456061,7168449,1,JNJ
2019-03-28,124.903560945831,4602073,1,JNJ
2019-03-27,124.741675570181,6764854,1,JNJ
2019-03-26,124.624758354434,4758846,1,JNJ
2019-03-25,122.862006486247,4500368,0,JNJ
2019-03-22,123.131815445663,6528782,0,JNJ
2019-03-21,124.202057651348,5765119,1,JNJ
2019-03-20,123.473573460924,5475863,0,JNJ
2019-03-19,124.507841138687,5882503,1,JNJ
2019-03-18,123.365649877158,7369629,0,JNJ
2019-03-15,123.752376052321,11922855,0,JNJ
2019-03-14,124.130108595504,8493603,0,JNJ
2019-03-13,125.3802234408,6446942,1,JNJ
2019-03-12,125.173369905247,5553235,1,JNJ
2019-03-11,124.615764722454,6150442,1,JNJ
2019-03-08,124.166083123426,7046830,0,JNJ
2019-03-07,124.327968499076,6100380,0,JNJ
2019-03-06,125.092427217422,6236946,1,JNJ
2019-03-05,124.804630994045,6568870,1,JNJ
2019-03-04,124.543815666609,8378067,1,JNJ
2019-03-01,124.426898450862,5641586,1,JNJ
2019-02-28,122.888987382189,10133160,1,JNJ
2019-02-27,122.196477719686,4378066,0,JNJ
2019-02-26,122.41232488722,5106878,0,JNJ
2019-02-25,122.493267575045,6846581,1,JNJ
2019-02-22,122.046537933998,5223858,1,JNJ
2019-02-21,120.992255981127,6665481,0,JNJ
2019-02-20,121.823173113474,6089752,1,JNJ
2019-02-19,121.233489987292,5935948,0,JNJ
2019-02-15,121.849976891937,6665038,1,JNJ
2019-02-14,120.000516178003,3910454,0,JNJ
2019-02-13,120.125600477496,7902181,1,JNJ
2019-02-12,119.866497285689,6262320,1,JNJ
2019-02-11,117.936625236367,4962617,0,JNJ
2019-02-08,118.294008949204,4436768,1,JNJ
2019-02-07,117.981298200471,6085346,0,JNJ
2019-02-06,118.83008451846,5066324,1,JNJ
2019-02-05,118.722869404609,6449787,0,JNJ
2019-02-04,118.722869404609,7759043,0,JNJ
2019-02-01,119.902235656973,9575150,1,JNJ
2019-01-31,118.901561261028,17298062,1,JNJ
2019-01-30,117.614979894813,7299455,1,JNJ
2019-01-29,116.44454823527,6669289,1,JNJ
2019-01-28,115.247312797265,6927661,1,JNJ
2019-01-25,114.568283742874,7585947,1,JNJ
2019-01-24,113.496132604361,9917100,0,JNJ
2019-01-23,115.077555533667,9267966,0,JNJ
2019-01-22,115.077555533667,10568128,0,JNJ
2019-01-18,116.766193576824,10592972,1,JNJ
2019-01-17,115.336658725474,7631960,1,JNJ
2019-01-16,114.398526479276,6264150,0,JNJ
2019-01-15,115.577892731639,5194405,1,JNJ
2019-01-14,114.612956706978,7374457,0,JNJ
2019-01-11,115.926341851656,5300666,1,JNJ
2019-01-10,115.890603480372,6224419,1,JNJ
2019-01-09,115.193705240339,7403525,0,JNJ
2019-01-08,116.113968300896,9351570,1,JNJ
2019-01-07,113.478263418719,8404653,0,JNJ
2019-01-04,114.210900030036,8831997,1,JNJ
2019-01-03,112.325700944818,8654685,0,JNJ
2019-01-02,114.139423287469,7631672,0,JNJ
2018-12-31,115.30092035419,7409858,1,JNJ
2018-12-28,113.710562832064,6537240,0,JNJ
2018-12-27,113.835647131557,9918687,1,JNJ
2018-12-26,113.210225634091,9253404,1,JNJ
2018-12-24,109.752538212389,7531885,0,JNJ
2018-12-21,114.44319944338,19732933,0,JNJ
2018-12-20,114.604022114157,16609606,1,JNJ
2018-12-19,114.014338987975,21232073,0,JNJ
2018-12-18,116.524959570659,24640095,1,JNJ
2018-12-17,115.381331689579,36933136,0,JNJ
2018-12-14,118.83008451846,58140194,0,JNJ
2018-12-13,132.089020264731,6008330,1,JNJ
2018-12-12,131.427860395981,8869173,1,JNJ
2018-12-11,130.891784826725,9857360,1,JNJ
2018-12-10,129.783895316929,6848441,0,JNJ
2018-12-07,129.935783394885,9444459,0,JNJ
2018-12-06,130.36464385029,11572488,0,JNJ
2018-12-04,130.471858964141,9803458,0,JNJ
2018-12-03,130.632681634918,8826313,0,JNJ
2018-11-30,131.249168539563,12517550,1,JNJ
2018-11-29,130.311036293364,6900046,0,JNJ
2018-11-28,130.8381772698,8411383,1,JNJ
2018-11-27,127.961238381458,5962112,1,JNJ
2018-11-26,126.308338709585,7590941,1,JNJ
2018-11-23,126.272826419233,3404882,1,JNJ
2018-11-21,126.05975267712,10275810,0,JNJ
2018-11-20,130.019373051372,8937990,0,JNJ
2018-11-19,131.155766342637,8714603,1,JNJ
2018-11-16,129.610981712323,8494311,1,JNJ
2018-11-15,128.28814889671,6658019,1,JNJ
2018-11-14,128.06619708201,6433077,0,JNJ
2018-11-13,128.447954203294,7432438,0,JNJ
2018-11-12,129.282493026567,7013577,1,JNJ
2018-11-09,129.033906994103,5343206,1,JNJ
2018-11-08,128.998394703751,5497130,1,JNJ
2018-11-07,128.51010071141,7173590,1,JNJ
2018-11-06,126.574680887225,5798915,1,JNJ
2018-11-05,126.246192201468,5601398,1,JNJ
2018-11-02,124.896725168091,7673303,0,JNJ
2018-11-01,125.021018184323,6913461,1,JNJ
2018-10-31,124.284138159519,9968941,0,JNJ
2018-10-30,124.958871676207,9646224,1,JNJ
2018-10-29,122.117888448045,6783049,1,JNJ
2018-10-26,121.602960237941,11371401,0,JNJ
2018-10-25,122.934671126142,9720715,1,JNJ
2018-10-24,122.046863867341,8279166,0,JNJ
2018-10-23,123.34306246519,8282724,1,JNJ
2018-10-22,123.12111065049,4864342,0,JNJ
2018-10-19,123.449599336246,5924814,0,JNJ
2018-10-18,123.849112602706,7584163,1,JNJ
2018-10-17,123.813600312354,8261107,1,JNJ
2018-10-16,121.238959261832,9592783,1,JNJ
2018-10-15,118.921782316362,6398651,1,JNJ
2018-10-12,118.850757735658,6997955,1,JNJ
2018-10-11,118.824123517894,11603189,0,JNJ
2018-10-10,122.277693754629,7265642,0,JNJ
2018-10-09,123.582770425066,4475392,0,JNJ
2018-10-08,123.751453804238,5174106,1,JNJ
2018-10-05,123.493989699186,4309320,0,JNJ
2018-10-04,123.715941513886,4738706,1,JNJ
2018-10-03,123.43184319107,5411809,0,JNJ
2018-10-02,124.719163716331,6439132,1,JNJ
2018-10-01,124.017795981879,4873173,1,JNJ
2018-09-28,122.668328948501,6638464,0,JNJ
2018-09-27,122.712719311441,6450485,1,JNJ
2018-09-26,122.659450875913,7133329,0,JNJ
2018-09-25,123.085598360138,7982758,0,JNJ
2018-09-24,124.710285643743,6708195,0,JNJ
2018-09-21,126.849901137453,13283427,1,JNJ
2018-09-20,126.050874604532,5019257,1,JNJ
2018-09-19,124.701407571155,5049937,0,JNJ
2018-09-18,124.772432151859,4581234,1,JNJ
2018-09-17,124.257503941755,5295517,1,JNJ
2018-09-14,123.840234530118,4534848,0,JNJ
2018-09-13,124.195357433639,6456132,1,JNJ
2018-09-12,123.724819586474,6767681,1,JNJ
2018-09-11,122.970183416494,7856779,1,JNJ
2018-09-10,121.816033980053,4892017,0,JNJ
2018-09-07,121.913692778521,6375196,1,JNJ
2018-09-06,121.51417951206,6562238,1,JNJ
2018-09-05,120.617494180672,6174815,1,JNJ
2018-09-04,118.717586646838,4406793,0,JNJ
2018-08-31,119.578759687875,6139494,0,JNJ
2018-08-30,119.809589575163,4822040,1,JNJ
2018-08-29,119.729686921871,4648795,1,JNJ
2018-08-28,119.250271002118,6037517,0,JNJ
2018-08-27,119.782955357399,4325878,0,JNJ
2018-08-24,119.897605513462,4809565,1,JNJ
2018-08-23,119.15678912044,5057560,1,JNJ
2018-08-22,118.715826981737,4688593,0,JNJ
2018-08-21,119.368450947018,5832414,0,JNJ
2018-08-20,120.71779509145,7935000,1,JNJ
2018-08-17,118.5923575829,6701056,1,JNJ
2018-08-16,116.83732827086,7861491,1,JNJ
2018-08-15,115.029383502176,5377274,1,JNJ
2018-08-14,114.209193924188,4543002,0,JNJ
2018-08-13,114.844179403921,3778022,0,JNJ
2018-08-10,115.311599270946,4324061,0,JNJ
2018-08-09,115.708465195779,4058143,1,JNJ
2018-08-08,115.682007467457,3721868,0,JNJ
2018-08-07,115.937765507905,4664630,0,JNJ
2018-08-06,116.431643103253,5840245,1,JNJ
2018-08-03,116.369908403834,6498714,1,JNJ
2018-08-02,115.75256140965,6563468,0,JNJ
2018-08-01,116.978436155245,5770569,1,JNJ
2018-07-31,116.872605241956,7598851,1,JNJ
2018-07-30,116.563931744864,11013512,1,JNJ
2018-07-27,116.017138692872,6735319,1,JNJ
2018-07-26,114.897094860565,7640607,1,JNJ
2018-07-25,113.43310056007,6539081,0,JNJ
2018-07-24,114.085724525351,7159042,1,JNJ
2018-07-23,111.67807124803,4631107,1,JNJ
2018-07-20,110.990170311653,5862442,0,JNJ
2018-07-19,111.069543496619,5984636,0,JNJ
2018-07-18,112.709922652596,7152355,0,JNJ
2018-07-17,113.865243455999,12858746,1,JNJ
2018-07-16,109.967138149861,7314433,0,JNJ
2018-07-13,111.060724253845,8252131,0,JNJ
2018-07-12,112.6746456815,6198989,1,JNJ
2018-07-11,111.334120779841,4827374,0,JNJ
2018-07-10,112.339514456085,5075638,1,JNJ
2018-07-09,111.166555167134,6706121,1,JNJ
2018-07-06,110.901977883912,7312163,1,JNJ
2018-07-05,110.240534675857,7319147,1,JNJ
2018-07-03,108.220928080595,4248060,1,JNJ
2018-07-02,107.224353647125,5481356,1,JNJ
2018-06-29,107.012691820548,7728480,0,JNJ
2018-06-28,107.594761843636,5296978,1,JNJ
2018-06-27,107.250811375448,5666040,0,JNJ
2018-06-26,107.903435340729,5496350,0,JNJ
2018-06-25,108.115097167306,8170503,0,JNJ
2018-06-22,108.335578236658,10305307,1,JNJ
2018-06-21,107.109703491062,4417154,0,JNJ
2018-06-20,107.630038814732,6277185,0,JNJ
2018-06-19,108.097458681758,8572409,1,JNJ
2018-06-18,106.995053335,6787408,0,JNJ
2018-06-15,108.132735652854,13173510,1,JNJ
2018-06-14,107.956350797373,5239195,0,JNJ
2018-06-13,108.150374138403,5836904,1,JNJ
2018-06-12,108.071000953436,5227303,0,JNJ
2018-06-11,108.176831866725,5571389,0,JNJ
2018-06-08,109.411525855094,6208077,1,JNJ
2018-06-07,108.767721132587,7414082,1,JNJ
2018-06-06,108.291482022788,6799291,1,JNJ
2018-06-05,107.136161219385,5125356,0,JNJ
2018-06-04,107.550665629766,4853030,1,JNJ
2018-06-01,106.942137878355,5741030,1,JNJ
2018-05-31,105.495782063408,10337475,0,JNJ
2018-05-30,106.686379837907,6423721,1,JNJ
2018-05-29,105.301758722378,9821920,0,JNJ
2018-05-25,107.127341976611,4594795,1,JNJ
2018-05-24,107.022289422576,6923611,0,JNJ
2018-05-23,108.07281496292,4940832,1,JNJ
2018-05-22,107.600078469765,7172652,0,JNJ
2018-05-21,108.309183209498,5558662,0,JNJ
2018-05-18,108.764410943647,5433919,1,JNJ
2018-05-17,108.422990143035,6473359,0,JNJ
2018-05-16,109.736147068466,3818114,1,JNJ
2018-05-15,109.543550719402,5875704,0,JNJ
2018-05-14,110.357708013169,6101637,0,JNJ
2018-05-11,111.390724794508,5716654,1,JNJ
2018-05-10,109.736147068466,4948013,1,JNJ
2018-05-09,108.125341239938,6808562,1,JNJ
2018-05-08,107.337447084679,5951815,0,JNJ
2018-05-07,108.195376275961,6707913,0,JNJ
2018-05-04,108.720639046133,6127629,1,JNJ
2018-05-03,107.7051310238,7282886,0,JNJ
2018-05-02,108.116586860435,7390805,0,JNJ
2018-05-01,110.313936115655,5122550,0,JNJ
2018-04-30,110.734146331793,8219410,0,JNJ
2018-04-27,112.292425883303,4266797,1,JNJ
2018-04-26,112.064812016229,8211074,1,JNJ
2018-04-25,110.97051457837,5842088,1,JNJ
2018-04-24,110.471514946707,6577490,0,JNJ
2018-04-23,111.03179523489,7501870,1,JNJ
2018-04-20,110.882970783341,7743916,0,JNJ
2018-04-19,111.662110559097,5959525,0,JNJ
2018-04-18,111.810935010646,9383604,0,JNJ
2018-04-17,114.279670030455,11008695,0,JNJ
2018-04-16,115.347704329805,6379562,1,JNJ
2018-04-13,114.349705066478,4742250,1,JNJ
2018-04-12,114.183371855923,4559776,1,JNJ
2018-04-11,113.483021495694,4575422,0,JNJ
2018-04-10,114.025793024871,6069549,1,JNJ
2018-04-09,113.351705803151,6395848,1,JNJ
2018-04-06,112.143601431755,6399310,0,JNJ
2018-04-05,114.428494482003,5621686,1,JNJ
2018-04-04,114.165863096917,7717054,1,JNJ
2018-04-03,112.362460919326,8034954,1,JNJ
2018-04-02,109.044551087739,8916907,0,JNJ
2018-03-29,112.187373329269,6119424,1,JNJ
2018-03-28,111.574566764068,6868531,1,JNJ
2018-03-27,111.364461655999,7663114,0,JNJ
2018-03-26,111.522040487051,8282774,1,JNJ
2018-03-23,109.517287580894,8286607,0,JNJ
2018-03-22,111.513286107548,7532800,0,JNJ
2018-03-21,114.848704698141,5128176,0,JNJ
2018-03-20,114.866213457147,5858987,1,JNJ
2018-03-19,114.017038645369,5826044,0,JNJ
2018-03-16,117.028545194356,13809970,1,JNJ
2018-03-15,116.485773665178,4940860,1,JNJ
2018-03-14,115.837949581965,6309618,0,JNJ
2018-03-13,117.615088621048,9093637,1,JNJ
2018-03-12,116.109335346554,4885880,0,JNJ
2018-03-09,117.13359774839,6899702,1,JNJ
2018-03-08,115.610335714891,6293127,1,JNJ
2018-03-07,112.966513105024,6391661,1,JNJ
2018-03-06,112.248653985789,5546530,0,JNJ
2018-03-05,113.62309156774,5799799,1,JNJ
2018-03-02,112.773916755961,6910426,1,JNJ
2018-03-01,111.425742312519,9424007,0,JNJ
2018-02-28,113.701880983265,7898371,0,JNJ
2018-02-27,115.268914914279,7072577,0,JNJ
2018-02-26,115.619090094394,6648513,1,JNJ
2018-02-23,114.844874533608,4995038,1,JNJ
2018-02-22,113.009374720959,5719462,0,JNJ
2018-02-21,113.009374720959,6254076,0,JNJ
2018-02-20,113.844483640458,6508157,0,JNJ
2018-02-16,115.827867324268,7917284,1,JNJ
2018-02-15,114.15764948527,5591782,1,JNJ
2018-02-14,112.800597491084,6237364,0,JNJ
2018-02-13,113.052869977183,6329022,0,JNJ
2018-02-12,113.322540565771,9874716,1,JNJ
2018-02-09,112.678810773657,14917886,1,JNJ
2018-02-08,109.921211529062,11617736,0,JNJ
2018-02-07,114.322931458921,10436291,0,JNJ
2018-02-06,114.679592559957,19102631,1,JNJ
2018-02-05,113.426929180709,19475494,0,JNJ
2018-02-02,119.768537538155,9197500,0,JNJ
2018-02-01,121.804115529433,9372485,1,JNJ
2018-01-31,120.212189151638,13022358,0,JNJ
2018-01-30,123.900586879426,8178194,0,JNJ
2018-01-29,124.987968285024,7766129,0,JNJ
2018-01-26,126.423311740413,6979094,1,JNJ
2018-01-25,125.614299974648,7542612,1,JNJ
2018-01-24,123.587421034614,12373680,1,JNJ
2018-01-23,123.378643804739,16897226,0,JNJ
2018-01-22,128.867745140196,6505696,1,JNJ
2018-01-19,128.189219143103,8704553,1,JNJ
2018-01-18,127.806460888333,5219314,0,JNJ
2018-01-17,127.858655195802,10612314,1,JNJ
2018-01-16,127.754266580864,7864158,1,JNJ
2018-01-12,126.797370943938,5430284,1,JNJ
2018-01-11,125.953562973194,4909267,1,JNJ
2018-01-10,125.240240771122,6556440,0,JNJ
2018-01-09,125.388124642284,8888967,1,JNJ
2018-01-08,123.430838112208,4980217,1,JNJ
2018-01-05,123.274255189802,5900718,1,JNJ
2018-01-04,122.265165245407,4777518,0,JNJ
2018-01-03,122.273864296652,5241755,1,JNJ
2018-01-02,121.116890481096,6835739,0,JNJ
2017-12-29,121.54314399209,4419945,0,JNJ
2017-12-28,122.273864296652,2237834,0,JNJ
2017-12-27,122.282563347896,3645694,1,JNJ
2017-12-26,121.865008888147,3268365,0,JNJ
2017-12-22,121.891106041881,4655340,0,JNJ
2017-12-21,122.708816858891,5501307,0,JNJ
2017-12-20,122.795807371339,5933448,0,JNJ
2017-12-19,123.335148548515,6453244,0,JNJ
2017-12-18,123.352546651005,5821869,0,JNJ
2017-12-15,123.92668403316,12012749,1,JNJ
2017-12-14,123.222060882333,5332273,0,JNJ
2017-12-13,124.300743236686,5754026,1,JNJ
2017-12-12,124.048470750587,8013643,1,JNJ
2017-12-11,122.778409268849,4325895,1,JNJ
2017-12-08,122.299961450386,4343488,1,JNJ
2017-12-07,121.795416478189,4705180,0,JNJ
2017-12-06,122.708816858891,5304506,1,JNJ
2017-12-05,121.499648735866,6738613,1,JNJ
2017-12-04,120.925511353711,5547138,0,JNJ
2017-12-01,121.769319324454,5990487,1,JNJ
2017-11-30,121.203880993544,8941892,0,JNJ
2017-11-29,121.621435453293,5851449,0,JNJ
2017-11-28,121.804115529433,4990975,1,JNJ
2017-11-27,120.133897690435,3929055,1,JNJ
2017-11-24,119.329777027904,2606832,1,JNJ
2017-11-22,118.707231998848,3917002,0,JNJ
2017-11-21,119.615110166222,5654616,1,JNJ
2017-11-20,119.260605358009,4262306,0,JNJ
2017-11-17,119.321130569167,4112134,0,JNJ
2017-11-16,120.073372479277,4173520,0,JNJ
2017-11-15,120.272241030226,3736311,0,JNJ
2017-11-14,120.609452920965,4070870,0,JNJ
2017-11-13,120.842907306861,4309741,1,JNJ
2017-11-10,120.669978132123,4231808,0,JNJ
