Date,adjusted_close,volume,direction,direction2,Symbol,volatility
2007-01-03,72.86,27700,1,0,BRK-B,0.007993579980213588
2007-01-04,72.2,21400,1,0,BRK-B,0.007634903493051215
2007-01-05,71.56,18600,0,0,BRK-B,0.008185889136898052
2007-01-08,71.7202,15200,0,0,BRK-B,0.008094114805665888
2007-01-09,73.0,12200,0,0,BRK-B,0.008438861016010263
2007-01-10,73.0182,15500,0,0,BRK-B,0.008655542032192803
2007-01-11,73.399,11400,1,0,BRK-B,0.008709717267913414
2007-01-12,73.356,9200,1,0,BRK-B,0.0087137887617909
2007-01-16,72.382,16000,0,0,BRK-B,0.008737863091134515
2007-01-17,72.4062,14600,0,0,BRK-B,0.008700132677435978
2007-01-18,72.67,10300,0,0,BRK-B,0.008526820177081989
2007-01-19,73.12,8400,1,0,BRK-B,0.008501833431670377
2007-01-22,72.798,13500,1,0,BRK-B,0.008627375637390274
2007-01-23,72.476,14400,1,1,BRK-B,0.007978659501778219
2007-01-24,71.623,25700,0,1,BRK-B,0.008080034237443653
2007-01-25,71.7182,11200,1,1,BRK-B,0.007335664319476605
2007-01-26,70.91,15800,0,0,BRK-B,0.006823933389984753
2007-01-29,72.138,14600,0,1,BRK-B,0.008017563789178034
2007-01-30,72.72,15300,0,0,BRK-B,0.007690854727567176
2007-01-31,73.347,22300,0,0,BRK-B,0.008187062175381975
2007-02-01,73.62,13000,1,1,BRK-B,0.007527754294810388
2007-02-02,72.64,17800,1,0,BRK-B,0.007552978302859651
2007-02-05,72.4858,11600,0,0,BRK-B,0.00748877253160157
2007-02-06,72.64,14600,1,1,BRK-B,0.009299556355641328
2007-02-07,72.48,14700,1,1,BRK-B,0.010196128386910872
2007-02-08,72.22,9900,0,1,BRK-B,0.010349026735406995
2007-02-09,72.7,14300,1,0,BRK-B,0.010390874872938917
2007-02-12,72.48,8200,1,0,BRK-B,0.010367422085902212
2007-02-13,72.198,9000,0,0,BRK-B,0.010448172314811214
2007-02-14,72.201,15900,1,0,BRK-B,0.009806833093252412
2007-02-15,71.2,26000,0,0,BRK-B,0.009159059345362134
2007-02-16,72.4,18400,0,1,BRK-B,0.009159462894318456
2007-02-20,72.658,9500,1,1,BRK-B,0.00837746302420996
2007-02-21,71.74,14200,1,1,BRK-B,0.00895449132866871
2007-02-22,71.5,8600,1,1,BRK-B,0.00946363466083927
2007-02-23,71.24,16800,1,1,BRK-B,0.009501972280849792
2007-02-26,71.16,17900,1,1,BRK-B,0.0072798237069396626
2007-02-27,69.58,60700,0,1,BRK-B,0.008183973611756728
2007-02-28,70.46,31600,0,1,BRK-B,0.00792685306240537
2007-03-01,71.08,16000,0,1,BRK-B,0.008500202410723159
2007-03-02,71.238,13500,0,1,BRK-B,0.00902255453728336
2007-03-05,71.24,13600,0,1,BRK-B,0.009023632375143129
2007-03-06,71.52,12300,0,1,BRK-B,0.008932619154428412
2007-03-07,71.88,8800,0,0,BRK-B,0.008395986037128855
2007-03-08,72.66,11000,0,0,BRK-B,0.008312248817546209
2007-03-09,72.92,10600,1,0,BRK-B,0.008314133691095507
2007-03-12,72.88,11300,1,0,BRK-B,0.008204452995690547
2007-03-13,72.061,9800,1,1,BRK-B,0.00806344311953499
2007-03-14,71.24,20600,1,1,BRK-B,0.008006875011603687
2007-03-15,71.005,8500,1,1,BRK-B,0.00777951309145601
2007-03-16,70.64,12500,0,0,BRK-B,0.006084416150916591
