Date,gdpr1,gdpr2,cpi,bond20yr,bond30yr,fedfunds,cpir,wpir,unemp,employ
2011-07-06,15921.62319402692,15800.137042657016,2.2535059271020472,3.7461774845329003,4.1025148780304885,0.03508038721514836,3.0944353525387447,8.799436528019871,8.996143145254761,132064.32906328284
2011-07-07,15922.264791358451,15804.29808742187,2.253433087688841,3.746964740621797,4.106426094655092,0.034633512625588905,3.0919886727201424,8.790342283345373,8.996377159277618,132056.12386182215
2011-07-08,15922.748837117673,15808.477160906672,2.2533707079563103,3.748087082174203,4.110339068474234,0.03459649235265086,3.089922810732416,8.78217996160366,8.996510607763073,132048.4770240387
2011-07-11,15923.124225183139,15820.91744488672,2.2532469261420327,3.7530604454249583,4.121617659826275,0.03702213953269423,3.0862696916332464,8.76357359048188,8.996422489825465,132028.97408581615
2011-07-12,15922.855949854285,15824.966561772342,2.253226600671852,3.755107019862417,4.125065860180932,0.03868331817948167,3.0859641184931004,8.759377657930555,8.996274493904394,132023.62423954587
2011-07-13,15922.378832433347,15828.936120424849,2.2532164620639015,3.757269884997843,4.128280131358171,0.040764685231618754,3.0861346246740955,8.756182554123878,8.996091606948308,132018.84099530728
2011-07-14,15921.68885702004,15832.809057817061,2.253216232782716,3.759500088884198,4.131214626370822,0.04325672611600631,3.086785747907531,8.75397201397188,8.995889476203144,132014.6123176535
2011-07-15,15920.784280411293,15836.56935782498,2.253225566703622,3.7617478314953754,4.133824713605331,0.04614607767932522,3.0879169524521,8.752720200626753,8.995684135564508,132010.9220045447
2011-07-18,15916.800163107957,15847.031507784615,2.2533065442251874,3.768094120260247,4.139287493966416,0.05700867110916133,3.0941100266141577,8.754324098752685,8.995210759417837,132002.8619593741
2011-07-19,15915.065905693093,15850.204480827419,2.2533494480759466,3.769911350161053,4.140189632208372,0.06128040958217283,3.097055937161194,8.75647309490681,8.995153606309255,132001.08873240103
2011-07-20,15913.142773152453,15853.202723116052,2.253399314114659,3.771498735463697,4.140574017387707,0.06582918712386926,3.1004050812325676,8.759324973947352,8.995172197850964,131999.71972788818
