Date,adjusted_close,gdp,gdpr1,gdpr2,cpi,bond20yr,bond30yr,fedfunds,cpir,wpir,unemp,employ
2012-11-05,21.25,16300.035,16253.97,16300.035,2.3125,2.37,2.81,0.16,2.0732,0.5444,7.7,134834.0
2012-11-06,21.1712,16300.035,16253.97,16300.035,2.3125,2.37,2.81,0.16,2.0732,0.5444,7.7,134834.0
2012-11-07,20.47,16300.035,16253.97,16300.035,2.3125,2.37,2.81,0.16,2.0732,0.5444,7.7,134834.0
2012-11-08,19.99,16300.035,16253.97,16300.035,2.3125,2.37,2.81,0.16,2.0732,0.5444,7.7,134834.0
2012-11-09,19.21,16300.035,16253.97,16300.035,2.3125,2.37,2.81,0.16,2.0732,0.5444,7.7,134834.0
2012-11-12,20.07,16300.035,16253.97,16300.035,2.3125,2.37,2.81,0.16,2.0732,0.5444,7.7,134834.0
2012-11-13,19.86,16300.035,16253.97,16300.035,2.3125,2.37,2.81,0.16,2.0732,0.5444,7.7,134834.0
2012-11-14,22.36,16300.035,16253.97,16300.035,2.3125,2.37,2.81,0.16,2.0732,0.5444,7.7,134834.0
2012-11-15,22.17,16300.035,16253.97,16300.035,2.3125,2.37,2.81,0.16,2.0732,0.5444,7.7,134834.0
2012-11-16,23.5607,16300.035,16253.97,16300.035,2.3125,2.37,2.81,0.16,2.0732,0.5444,7.7,134834.0
2012-11-19,22.92,16300.035,16253.97,16300.035,2.3125,2.37,2.81,0.16,2.0732,0.5444,7.7,134834.0
2012-11-20,23.1,16300.035,16253.97,16300.035,2.3125,2.37,2.81,0.16,2.0732,0.5444,7.7,134834.0
2012-11-21,24.32,16300.035,16253.97,16300.035,2.3125,2.37,2.81,0.16,2.0732,0.5444,7.7,134834.0
2012-11-23,23.998,16300.035,16253.97,16300.035,2.3125,2.37,2.81,0.16,2.0732,0.5444,7.7,134834.0
2012-11-26,25.94,16300.035,16253.97,16300.035,2.3125,2.37,2.81,0.16,2.0732,0.5444,7.7,134834.0
2012-11-27,26.15,16300.035,16253.97,16300.035,2.3125,2.37,2.81,0.16,2.0732,0.5444,7.7,134834.0
2012-11-28,26.36,16300.035,16253.97,16300.035,2.3125,2.37,2.81,0.16,2.0732,0.5444,7.7,134834.0
2012-11-29,27.32,16300.035,16253.97,16300.035,2.3125,2.37,2.81,0.16,2.0732,0.5444,7.7,134834.0
2012-11-30,28.0,16300.035,16253.97,16300.035,2.3125,2.37,2.81,0.16,2.0732,0.5444,7.7,134834.0
2012-12-03,27.04,16300.035,16253.97,16300.035,2.3122,2.54,2.95,0.09,2.0732,0.5444,7.9,135075.0
2012-12-04,27.46,16300.035,16253.97,16300.035,2.3122,2.54,2.95,0.09,2.0732,0.5444,7.9,135075.0
2012-12-05,27.71,16300.035,16253.97,16300.035,2.3122,2.54,2.95,0.09,2.0732,0.5444,7.9,135075.0
2012-12-06,26.97,16300.035,16253.97,16300.035,2.3122,2.54,2.95,0.09,2.0732,0.5444,7.9,135075.0
2012-12-07,27.485,16300.035,16253.97,16300.035,2.3122,2.54,2.95,0.09,2.0732,0.5444,7.9,135075.0
2012-12-10,27.84,16300.035,16253.97,16300.035,2.3122,2.54,2.95,0.09,2.0732,0.5444,7.9,135075.0
2012-12-11,27.98,16300.035,16253.97,16300.035,2.3122,2.54,2.95,0.09,2.0732,0.5444,7.9,135075.0
2012-12-12,27.5801,16300.035,16253.97,16300.035,2.3122,2.54,2.95,0.09,2.0732,0.5444,7.9,135075.0
2012-12-13,28.24,16300.035,16253.97,16300.035,2.3122,2.54,2.95,0.09,2.0732,0.5444,7.9,135075.0
2012-12-14,26.812,16300.035,16253.97,16300.035,2.3122,2.54,2.95,0.09,2.0732,0.5444,7.9,135075.0
2012-12-17,26.75,16300.035,16253.97,16300.035,2.3122,2.54,2.95,0.09,2.0732,0.5444,7.9,135075.0
2012-12-18,27.71,16300.035,16253.97,16300.035,2.3122,2.54,2.95,0.09,2.0732,0.5444,7.9,135075.0
2012-12-19,27.41,16300.035,16253.97,16300.035,2.3122,2.54,2.95,0.09,2.0732,0.5444,7.9,135075.0
2012-12-20,27.36,16300.035,16253.97,16300.035,2.3122,2.54,2.95,0.09,2.0732,0.5444,7.9,135075.0
2012-12-21,26.26,16300.035,16253.97,16300.035,2.3122,2.54,2.95,0.09,2.0732,0.5444,7.9,135075.0
2012-12-24,26.93,16300.035,16253.97,16300.035,2.3122,2.54,2.95,0.09,2.0732,0.5444,7.9,135075.0
2012-12-26,26.51,16300.035,16253.97,16300.035,2.3122,2.54,2.95,0.09,2.0732,0.5444,7.9,135075.0
2012-12-27,26.05,16300.035,16253.97,16300.035,2.3122,2.54,2.95,0.09,2.0732,0.5444,7.9,135075.0
2012-12-28,25.9112,16300.035,16253.97,16300.035,2.3122,2.54,2.95,0.09,2.0732,0.5444,7.9,135075.0
2012-12-31,26.6197,16300.035,16253.97,16300.035,2.3122,2.54,2.95,0.09,2.0732,0.5444,7.9,135075.0
2013-01-02,28.0,16441.485,16553.3475,16441.485,2.3168,2.79,3.17,0.15,1.466,0.6098,8.0,135265.0
2013-01-03,27.77,16441.485,16553.3475,16441.485,2.3168,2.79,3.17,0.15,1.466,0.6098,8.0,135265.0
2013-01-04,28.76,16441.485,16553.3475,16441.485,2.3168,2.79,3.17,0.15,1.466,0.6098,8.0,135265.0
2013-01-07,29.4213,16441.485,16553.3475,16441.485,2.3168,2.79,3.17,0.15,1.466,0.6098,8.0,135265.0
2013-01-08,29.0607,16441.485,16553.3475,16441.485,2.3168,2.79,3.17,0.15,1.466,0.6098,8.0,135265.0
2013-01-09,30.59,16441.485,16553.3475,16441.485,2.3168,2.79,3.17,0.15,1.466,0.6098,8.0,135265.0
2013-01-10,31.3,16441.485,16553.3475,16441.485,2.3168,2.79,3.17,0.15,1.466,0.6098,8.0,135265.0
2013-01-11,31.72,16441.485,16553.3475,16441.485,2.3168,2.79,3.17,0.15,1.466,0.6098,8.0,135265.0
2013-01-14,30.9475,16441.485,16553.3475,16441.485,2.3168,2.79,3.17,0.15,1.466,0.6098,8.0,135265.0
2013-01-15,30.1,16441.485,16553.3475,16441.485,2.3168,2.79,3.17,0.15,1.466,0.6098,8.0,135265.0
2013-01-16,29.85,16441.485,16553.3475,16441.485,2.3168,2.79,3.17,0.15,1.466,0.6098,8.0,135265.0
2013-01-17,30.14,16441.485,16553.3475,16441.485,2.3168,2.79,3.17,0.15,1.466,0.6098,8.0,135265.0
2013-01-18,29.66,16441.485,16553.3475,16441.485,2.3168,2.79,3.17,0.15,1.466,0.6098,8.0,135265.0
2013-01-22,30.729,16441.485,16553.3475,16441.485,2.3168,2.79,3.17,0.15,1.466,0.6098,8.0,135265.0
2013-01-23,30.82,16441.485,16553.3475,16441.485,2.3168,2.79,3.17,0.15,1.466,0.6098,8.0,135265.0
2013-01-24,31.08,16441.485,16553.3475,16441.485,2.3168,2.79,3.17,0.15,1.466,0.6098,8.0,135265.0
2013-01-25,31.54,16441.485,16553.3475,16441.485,2.3168,2.79,3.17,0.15,1.466,0.6098,8.0,135265.0
2013-01-28,32.469,16441.485,16553.3475,16441.485,2.3168,2.79,3.17,0.15,1.466,0.6098,8.0,135265.0
2013-01-29,30.79,16441.485,16553.3475,16441.485,2.3168,2.79,3.17,0.15,1.466,0.6098,8.0,135265.0
2013-01-30,31.24,16441.485,16553.3475,16441.485,2.3168,2.79,3.17,0.15,1.466,0.6098,8.0,135265.0
2013-01-31,30.981,16441.485,16553.3475,16441.485,2.3168,2.79,3.17,0.15,1.466,0.6098,8.0,135265.0
2013-02-01,29.73,16441.485,16553.3475,16441.485,2.3294,2.71,3.1,0.14,1.466,0.6098,7.7,135544.0
2013-02-04,28.109,16441.485,16553.3475,16441.485,2.3294,2.71,3.1,0.14,1.466,0.6098,7.7,135544.0
2013-02-05,28.64,16441.485,16553.3475,16441.485,2.3294,2.71,3.1,0.14,1.466,0.6098,7.7,135544.0
2013-02-06,29.05,16441.485,16553.3475,16441.485,2.3294,2.71,3.1,0.14,1.466,0.6098,7.7,135544.0
2013-02-07,28.65,16441.485,16553.3475,16441.485,2.3294,2.71,3.1,0.14,1.466,0.6098,7.7,135544.0
2013-02-08,28.545,16441.485,16553.3475,16441.485,2.3294,2.71,3.1,0.14,1.466,0.6098,7.7,135544.0
2013-02-11,28.26,16441.485,16553.3475,16441.485,2.3294,2.71,3.1,0.14,1.466,0.6098,7.7,135544.0
2013-02-12,27.37,16441.485,16553.3475,16441.485,2.3294,2.71,3.1,0.14,1.466,0.6098,7.7,135544.0
2013-02-13,27.9075,16441.485,16553.3475,16441.485,2.3294,2.71,3.1,0.14,1.466,0.6098,7.7,135544.0
2013-02-14,28.5,16441.485,16553.3475,16441.485,2.3294,2.71,3.1,0.14,1.466,0.6098,7.7,135544.0
2013-02-15,28.32,16441.485,16553.3475,16441.485,2.3294,2.71,3.1,0.14,1.466,0.6098,7.7,135544.0
2013-02-19,28.93,16441.485,16553.3475,16441.485,2.3294,2.71,3.1,0.14,1.466,0.6098,7.7,135544.0
2013-02-20,28.462,16441.485,16553.3475,16441.485,2.3294,2.71,3.1,0.14,1.466,0.6098,7.7,135544.0
2013-02-21,27.283,16441.485,16553.3475,16441.485,2.3294,2.71,3.1,0.14,1.466,0.6098,7.7,135544.0
2013-02-22,27.13,16441.485,16553.3475,16441.485,2.3294,2.71,3.1,0.14,1.466,0.6098,7.7,135544.0
2013-02-25,27.27,16441.485,16553.3475,16441.485,2.3294,2.71,3.1,0.14,1.466,0.6098,7.7,135544.0
2013-02-26,27.39,16441.485,16553.3475,16441.485,2.3294,2.71,3.1,0.14,1.466,0.6098,7.7,135544.0
2013-02-27,26.87,16441.485,16553.3475,16441.485,2.3294,2.71,3.1,0.14,1.466,0.6098,7.7,135544.0
2013-02-28,27.25,16441.485,16553.3475,16441.485,2.3294,2.71,3.1,0.14,1.466,0.6098,7.7,135544.0
2013-03-01,27.78,16441.485,16553.3475,16441.485,2.3228,2.71,3.1,0.09,1.466,0.6098,7.5,135689.0
2013-03-04,27.72,16441.485,16553.3475,16441.485,2.3228,2.71,3.1,0.09,1.466,0.6098,7.5,135689.0
2013-03-05,27.52,16441.485,16553.3475,16441.485,2.3228,2.71,3.1,0.09,1.466,0.6098,7.5,135689.0
2013-03-06,27.4525,16441.485,16553.3475,16441.485,2.3228,2.71,3.1,0.09,1.466,0.6098,7.5,135689.0
2013-03-07,28.578,16441.485,16553.3475,16441.485,2.3228,2.71,3.1,0.09,1.466,0.6098,7.5,135689.0
2013-03-08,27.96,16441.485,16553.3475,16441.485,2.3228,2.71,3.1,0.09,1.466,0.6098,7.5,135689.0
2013-03-11,28.14,16441.485,16553.3475,16441.485,2.3228,2.71,3.1,0.09,1.466,0.6098,7.5,135689.0
2013-03-12,27.83,16441.485,16553.3475,16441.485,2.3228,2.71,3.1,0.09,1.466,0.6098,7.5,135689.0
2013-03-13,27.08,16441.485,16553.3475,16441.485,2.3228,2.71,3.1,0.09,1.466,0.6098,7.5,135689.0
2013-03-14,27.04,16441.485,16553.3475,16441.485,2.3228,2.71,3.1,0.09,1.466,0.6098,7.5,135689.0
2013-03-15,26.645,16441.485,16553.3475,16441.485,2.3228,2.71,3.1,0.09,1.466,0.6098,7.5,135689.0
2013-03-18,26.49,16441.485,16553.3475,16441.485,2.3228,2.71,3.1,0.09,1.466,0.6098,7.5,135689.0
2013-03-19,26.55,16441.485,16553.3475,16441.485,2.3228,2.71,3.1,0.09,1.466,0.6098,7.5,135689.0
2013-03-20,25.86,16441.485,16553.3475,16441.485,2.3228,2.71,3.1,0.09,1.466,0.6098,7.5,135689.0
2013-03-21,25.74,16441.485,16553.3475,16441.485,2.3228,2.71,3.1,0.09,1.466,0.6098,7.5,135689.0
2013-03-22,25.73,16441.485,16553.3475,16441.485,2.3228,2.71,3.1,0.09,1.466,0.6098,7.5,135689.0
2013-03-25,25.131,16441.485,16553.3475,16441.485,2.3228,2.71,3.1,0.09,1.466,0.6098,7.5,135689.0
2013-03-26,25.205,16441.485,16553.3475,16441.485,2.3228,2.71,3.1,0.09,1.466,0.6098,7.5,135689.0
2013-03-27,26.09,16441.485,16553.3475,16441.485,2.3228,2.71,3.1,0.09,1.466,0.6098,7.5,135689.0
2013-03-28,25.58,16441.485,16553.3475,16441.485,2.3228,2.71,3.1,0.09,1.466,0.6098,7.5,135689.0
2013-04-01,25.53,16464.402,16553.3475,16464.402,2.318,2.49,2.88,0.14,1.466,0.6098,7.6,135876.0
2013-04-02,25.42,16464.402,16553.3475,16464.402,2.318,2.49,2.88,0.14,1.466,0.6098,7.6,135876.0
2013-04-03,26.25,16464.402,16553.3475,16464.402,2.318,2.49,2.88,0.14,1.466,0.6098,7.6,135876.0
2013-04-04,27.0725,16464.402,16553.3475,16464.402,2.318,2.49,2.88,0.14,1.466,0.6098,7.6,135876.0
2013-04-05,27.39,16464.402,16553.3475,16464.402,2.318,2.49,2.88,0.14,1.466,0.6098,7.6,135876.0
2013-04-08,26.849,16464.402,16553.3475,16464.402,2.318,2.49,2.88,0.14,1.466,0.6098,7.6,135876.0
2013-04-09,26.59,16464.402,16553.3475,16464.402,2.318,2.49,2.88,0.14,1.466,0.6098,7.6,135876.0
2013-04-10,27.57,16464.402,16553.3475,16464.402,2.318,2.49,2.88,0.14,1.466,0.6098,7.6,135876.0
