Date,pcf,PEG_trailing,dpr,npm,gpm,roa,roe,capital_ratio,de_ratio,cash_ratio,curr_ratio,inv_turn,pay_turn,sale_nwc,rd_sale,accrual
2010-03-31,10.845,2.28,0.434,0.198,0.749,0.218,0.256,0.14,0.872,0.894,1.82,3.041,2.405,3.475,0.113,-0.048
2010-04-01,10.845,2.28,0.434,0.198,0.749,0.218,0.256,0.14,0.872,0.894,1.82,3.041,2.405,3.475,0.113,-0.048
2010-04-05,10.845,2.28,0.434,0.198,0.749,0.218,0.256,0.14,0.872,0.894,1.82,3.041,2.405,3.475,0.113,-0.048
2010-04-06,10.845,2.28,0.434,0.198,0.749,0.218,0.256,0.14,0.872,0.894,1.82,3.041,2.405,3.475,0.113,-0.048
2010-04-07,10.845,2.28,0.434,0.198,0.749,0.218,0.256,0.14,0.872,0.894,1.82,3.041,2.405,3.475,0.113,-0.048
2010-04-08,10.845,2.28,0.434,0.198,0.749,0.218,0.256,0.14,0.872,0.894,1.82,3.041,2.405,3.475,0.113,-0.048
2010-04-09,10.845,2.28,0.434,0.198,0.749,0.218,0.256,0.14,0.872,0.894,1.82,3.041,2.405,3.475,0.113,-0.048
2010-04-12,10.845,2.28,0.434,0.198,0.749,0.218,0.256,0.14,0.872,0.894,1.82,3.041,2.405,3.475,0.113,-0.048
2010-04-13,10.845,2.28,0.434,0.198,0.749,0.218,0.256,0.14,0.872,0.894,1.82,3.041,2.405,3.475,0.113,-0.048
2010-04-14,10.845,2.28,0.434,0.198,0.749,0.218,0.256,0.14,0.872,0.894,1.82,3.041,2.405,3.475,0.113,-0.048
2010-04-15,10.845,2.28,0.434,0.198,0.749,0.218,0.256,0.14,0.872,0.894,1.82,3.041,2.405,3.475,0.113,-0.048
2010-04-16,10.845,2.28,0.434,0.198,0.749,0.218,0.256,0.14,0.872,0.894,1.82,3.041,2.405,3.475,0.113,-0.048
2010-04-19,10.845,2.28,0.434,0.198,0.749,0.218,0.256,0.14,0.872,0.894,1.82,3.041,2.405,3.475,0.113,-0.048
2010-04-20,10.845,2.28,0.434,0.198,0.749,0.218,0.256,0.14,0.872,0.894,1.82,3.041,2.405,3.475,0.113,-0.048
2010-04-21,10.845,2.28,0.434,0.198,0.749,0.218,0.256,0.14,0.872,0.894,1.82,3.041,2.405,3.475,0.113,-0.048
2010-04-22,10.845,2.28,0.434,0.198,0.749,0.218,0.256,0.14,0.872,0.894,1.82,3.041,2.405,3.475,0.113,-0.048
2010-04-23,10.845,2.28,0.434,0.198,0.749,0.218,0.256,0.14,0.872,0.894,1.82,3.041,2.405,3.475,0.113,-0.048
2010-04-26,10.845,2.28,0.434,0.198,0.749,0.218,0.256,0.14,0.872,0.894,1.82,3.041,2.405,3.475,0.113,-0.048
2010-04-27,10.845,2.28,0.434,0.198,0.749,0.218,0.256,0.14,0.872,0.894,1.82,3.041,2.405,3.475,0.113,-0.048
2010-04-28,10.845,2.28,0.434,0.198,0.749,0.218,0.256,0.14,0.872,0.894,1.82,3.041,2.405,3.475,0.113,-0.048
2010-04-29,10.845,2.28,0.434,0.198,0.749,0.218,0.256,0.14,0.872,0.894,1.82,3.041,2.405,3.475,0.113,-0.048
2010-04-30,10.695,2.249,0.434,0.198,0.749,0.218,0.256,0.14,0.872,0.894,1.82,3.041,2.405,3.475,0.113,-0.048
2010-05-03,10.695,2.249,0.434,0.198,0.749,0.218,0.256,0.14,0.872,0.894,1.82,3.041,2.405,3.475,0.113,-0.048
2010-05-04,10.695,2.249,0.434,0.198,0.749,0.218,0.256,0.14,0.872,0.894,1.82,3.041,2.405,3.475,0.113,-0.048
2010-05-05,10.695,2.249,0.434,0.198,0.749,0.218,0.256,0.14,0.872,0.894,1.82,3.041,2.405,3.475,0.113,-0.048
2010-05-06,10.695,2.249,0.434,0.198,0.749,0.218,0.256,0.14,0.872,0.894,1.82,3.041,2.405,3.475,0.113,-0.048
2010-05-07,10.695,2.249,0.434,0.198,0.749,0.218,0.256,0.14,0.872,0.894,1.82,3.041,2.405,3.475,0.113,-0.048
2010-05-10,10.695,2.249,0.434,0.198,0.749,0.218,0.256,0.14,0.872,0.894,1.82,3.041,2.405,3.475,0.113,-0.048
2010-05-11,10.695,2.249,0.434,0.198,0.749,0.218,0.256,0.14,0.872,0.894,1.82,3.041,2.405,3.475,0.113,-0.048
2010-05-12,10.695,2.249,0.434,0.198,0.749,0.218,0.256,0.14,0.872,0.894,1.82,3.041,2.405,3.475,0.113,-0.048
2010-05-13,10.695,2.249,0.434,0.198,0.749,0.218,0.256,0.14,0.872,0.894,1.82,3.041,2.405,3.475,0.113,-0.048
2010-05-14,10.695,2.249,0.434,0.198,0.749,0.218,0.256,0.14,0.872,0.894,1.82,3.041,2.405,3.475,0.113,-0.048
2010-05-17,10.695,2.249,0.434,0.198,0.749,0.218,0.256,0.14,0.872,0.894,1.82,3.041,2.405,3.475,0.113,-0.048
2010-05-18,10.695,2.249,0.434,0.198,0.749,0.218,0.256,0.14,0.872,0.894,1.82,3.041,2.405,3.475,0.113,-0.048
2010-05-19,10.695,2.249,0.434,0.198,0.749,0.218,0.256,0.14,0.872,0.894,1.82,3.041,2.405,3.475,0.113,-0.048
2010-05-20,10.695,2.249,0.434,0.198,0.749,0.218,0.256,0.14,0.872,0.894,1.82,3.041,2.405,3.475,0.113,-0.048
2010-05-21,10.695,2.249,0.434,0.198,0.749,0.218,0.256,0.14,0.872,0.894,1.82,3.041,2.405,3.475,0.113,-0.048
2010-05-24,10.695,2.249,0.434,0.198,0.749,0.218,0.256,0.14,0.872,0.894,1.82,3.041,2.405,3.475,0.113,-0.048
2010-05-25,10.695,2.249,0.434,0.198,0.749,0.218,0.256,0.14,0.872,0.894,1.82,3.041,2.405,3.475,0.113,-0.048
2010-05-26,10.695,2.249,0.434,0.198,0.749,0.218,0.256,0.14,0.872,0.894,1.82,3.041,2.405,3.475,0.113,-0.048
2010-05-27,10.695,2.249,0.434,0.198,0.749,0.218,0.256,0.14,0.872,0.894,1.82,3.041,2.405,3.475,0.113,-0.048
2010-05-28,10.695,2.249,0.434,0.198,0.749,0.218,0.256,0.14,0.872,0.894,1.82,3.041,2.405,3.475,0.113,-0.048
2010-06-01,10.695,2.249,0.434,0.198,0.749,0.218,0.256,0.14,0.872,0.894,1.82,3.041,2.405,3.475,0.113,-0.048
2010-06-02,10.695,2.249,0.434,0.198,0.749,0.218,0.256,0.14,0.872,0.894,1.82,3.041,2.405,3.475,0.113,-0.048
2010-06-03,10.695,2.249,0.434,0.198,0.749,0.218,0.256,0.14,0.872,0.894,1.82,3.041,2.405,3.475,0.113,-0.048
2010-06-04,10.695,2.249,0.434,0.198,0.749,0.218,0.256,0.14,0.872,0.894,1.82,3.041,2.405,3.475,0.113,-0.048
2010-06-07,10.695,2.249,0.434,0.198,0.749,0.218,0.256,0.14,0.872,0.894,1.82,3.041,2.405,3.475,0.113,-0.048
2010-06-08,10.695,2.249,0.434,0.198,0.749,0.218,0.256,0.14,0.872,0.894,1.82,3.041,2.405,3.475,0.113,-0.048
2010-06-09,10.695,2.249,0.434,0.198,0.749,0.218,0.256,0.14,0.872,0.894,1.82,3.041,2.405,3.475,0.113,-0.048
2010-06-10,10.695,2.249,0.434,0.198,0.749,0.218,0.256,0.14,0.872,0.894,1.82,3.041,2.405,3.475,0.113,-0.048
2010-06-11,10.695,2.249,0.434,0.198,0.749,0.218,0.256,0.14,0.872,0.894,1.82,3.041,2.405,3.475,0.113,-0.048
2010-06-14,10.695,2.249,0.434,0.198,0.749,0.218,0.256,0.14,0.872,0.894,1.82,3.041,2.405,3.475,0.113,-0.048
2010-06-15,10.695,2.249,0.434,0.198,0.749,0.218,0.256,0.14,0.872,0.894,1.82,3.041,2.405,3.475,0.113,-0.048
2010-06-16,10.695,2.249,0.434,0.198,0.749,0.218,0.256,0.14,0.872,0.894,1.82,3.041,2.405,3.475,0.113,-0.048
2010-06-17,10.695,2.249,0.434,0.198,0.749,0.218,0.256,0.14,0.872,0.894,1.82,3.041,2.405,3.475,0.113,-0.048
