Date,pcf,PEG_trailing,dpr,npm,gpm,roa,roe,capital_ratio,de_ratio,cash_ratio,curr_ratio,inv_turn,pay_turn,sale_nwc,rd_sale,accrual
2010-03-31,17.811,0.015,0.0,0.2,0.426,0.311,0.341,0.0,0.639,1.772,2.434,62.233,5.155,2.368,0.03,-0.056
2010-04-01,17.811,0.015,0.0,0.2,0.426,0.311,0.341,0.0,0.639,1.772,2.434,62.233,5.155,2.368,0.03,-0.056
2010-04-05,17.811,0.015,0.0,0.2,0.426,0.311,0.341,0.0,0.639,1.772,2.434,62.233,5.155,2.368,0.03,-0.056
2010-04-06,17.811,0.015,0.0,0.2,0.426,0.311,0.341,0.0,0.639,1.772,2.434,62.233,5.155,2.368,0.03,-0.056
2010-04-07,17.811,0.015,0.0,0.2,0.426,0.311,0.341,0.0,0.639,1.772,2.434,62.233,5.155,2.368,0.03,-0.056
2010-04-08,17.811,0.015,0.0,0.2,0.426,0.311,0.341,0.0,0.639,1.772,2.434,62.233,5.155,2.368,0.03,-0.056
2010-04-09,17.811,0.015,0.0,0.2,0.426,0.311,0.341,0.0,0.639,1.772,2.434,62.233,5.155,2.368,0.03,-0.056
2010-04-12,17.811,0.015,0.0,0.2,0.426,0.311,0.341,0.0,0.639,1.772,2.434,62.233,5.155,2.368,0.03,-0.056
2010-04-13,17.811,0.015,0.0,0.2,0.426,0.311,0.341,0.0,0.639,1.772,2.434,62.233,5.155,2.368,0.03,-0.056
2010-04-14,17.811,0.015,0.0,0.2,0.426,0.311,0.341,0.0,0.639,1.772,2.434,62.233,5.155,2.368,0.03,-0.056
2010-04-15,17.811,0.015,0.0,0.2,0.426,0.311,0.341,0.0,0.639,1.772,2.434,62.233,5.155,2.368,0.03,-0.056
2010-04-16,17.811,0.015,0.0,0.2,0.426,0.311,0.341,0.0,0.639,1.772,2.434,62.233,5.155,2.368,0.03,-0.056
2010-04-19,17.811,0.015,0.0,0.2,0.426,0.311,0.341,0.0,0.639,1.772,2.434,62.233,5.155,2.368,0.03,-0.056
2010-04-20,17.811,0.015,0.0,0.2,0.426,0.311,0.341,0.0,0.639,1.772,2.434,62.233,5.155,2.368,0.03,-0.056
2010-04-21,17.811,0.015,0.0,0.2,0.426,0.311,0.341,0.0,0.639,1.772,2.434,62.233,5.155,2.368,0.03,-0.056
2010-04-22,17.811,0.015,0.0,0.2,0.426,0.311,0.341,0.0,0.639,1.772,2.434,62.233,5.155,2.368,0.03,-0.056
2010-04-23,17.811,0.015,0.0,0.2,0.426,0.311,0.341,0.0,0.639,1.772,2.434,62.233,5.155,2.368,0.03,-0.056
2010-04-26,17.811,0.015,0.0,0.2,0.426,0.311,0.341,0.0,0.639,1.772,2.434,62.233,5.155,2.368,0.03,-0.056
2010-04-27,17.811,0.015,0.0,0.2,0.426,0.311,0.341,0.0,0.639,1.772,2.434,62.233,5.155,2.368,0.03,-0.056
2010-04-28,17.811,0.015,0.0,0.2,0.426,0.311,0.341,0.0,0.639,1.772,2.434,62.233,5.155,2.368,0.03,-0.056
2010-04-29,17.811,0.015,0.0,0.2,0.426,0.311,0.341,0.0,0.639,1.772,2.434,62.233,5.155,2.368,0.03,-0.056
2010-04-30,19.795,0.016,0.0,0.2,0.426,0.311,0.341,0.0,0.639,1.772,2.434,62.233,5.155,2.368,0.03,-0.056
2010-05-03,19.795,0.016,0.0,0.2,0.426,0.311,0.341,0.0,0.639,1.772,2.434,62.233,5.155,2.368,0.03,-0.056
2010-05-04,19.795,0.016,0.0,0.2,0.426,0.311,0.341,0.0,0.639,1.772,2.434,62.233,5.155,2.368,0.03,-0.056
2010-05-05,19.795,0.016,0.0,0.2,0.426,0.311,0.341,0.0,0.639,1.772,2.434,62.233,5.155,2.368,0.03,-0.056
2010-05-06,19.795,0.016,0.0,0.2,0.426,0.311,0.341,0.0,0.639,1.772,2.434,62.233,5.155,2.368,0.03,-0.056
2010-05-07,19.795,0.016,0.0,0.2,0.426,0.311,0.341,0.0,0.639,1.772,2.434,62.233,5.155,2.368,0.03,-0.056
2010-05-10,19.795,0.016,0.0,0.2,0.426,0.311,0.341,0.0,0.639,1.772,2.434,62.233,5.155,2.368,0.03,-0.056
