Date,pcf,PEG_trailing,dpr,npm,gpm,roa,roe,capital_ratio,de_ratio,cash_ratio,curr_ratio,inv_turn,pay_turn,sale_nwc,rd_sale,accrual
2010-08-31,-20.541,,,-0.855,0.248,-0.552,,0.402,2.682,0.964,1.572,3.144,15.549,3.208,0.336,-0.06
2010-09-01,-20.541,,,-0.855,0.248,-0.552,,0.402,2.682,0.964,1.572,3.144,15.549,3.208,0.336,-0.06
2010-09-02,-20.541,,,-0.855,0.248,-0.552,,0.402,2.682,0.964,1.572,3.144,15.549,3.208,0.336,-0.06
2010-09-03,-20.541,,,-0.855,0.248,-0.552,,0.402,2.682,0.964,1.572,3.144,15.549,3.208,0.336,-0.06
2010-09-07,-20.541,,,-0.855,0.248,-0.552,,0.402,2.682,0.964,1.572,3.144,15.549,3.208,0.336,-0.06
2010-09-08,-20.541,,,-0.855,0.248,-0.552,,0.402,2.682,0.964,1.572,3.144,15.549,3.208,0.336,-0.06
2010-09-09,-20.541,,,-0.855,0.248,-0.552,,0.402,2.682,0.964,1.572,3.144,15.549,3.208,0.336,-0.06
2010-09-10,-20.541,,,-0.855,0.248,-0.552,,0.402,2.682,0.964,1.572,3.144,15.549,3.208,0.336,-0.06
2010-09-13,-20.541,,,-0.855,0.248,-0.552,,0.402,2.682,0.964,1.572,3.144,15.549,3.208,0.336,-0.06
2010-09-14,-20.541,,,-0.855,0.248,-0.552,,0.402,2.682,0.964,1.572,3.144,15.549,3.208,0.336,-0.06
2010-09-15,-20.541,,,-0.855,0.248,-0.552,,0.402,2.682,0.964,1.572,3.144,15.549,3.208,0.336,-0.06
2010-09-16,-20.541,,,-0.855,0.248,-0.552,,0.402,2.682,0.964,1.572,3.144,15.549,3.208,0.336,-0.06
2010-09-17,-20.541,,,-0.855,0.248,-0.552,,0.402,2.682,0.964,1.572,3.144,15.549,3.208,0.336,-0.06
2010-09-20,-20.541,,,-0.855,0.248,-0.552,,0.402,2.682,0.964,1.572,3.144,15.549,3.208,0.336,-0.06
2010-09-21,-20.541,,,-0.855,0.248,-0.552,,0.402,2.682,0.964,1.572,3.144,15.549,3.208,0.336,-0.06
2010-09-22,-20.541,,,-0.855,0.248,-0.552,,0.402,2.682,0.964,1.572,3.144,15.549,3.208,0.336,-0.06
2010-09-23,-20.541,,,-0.855,0.248,-0.552,,0.402,2.682,0.964,1.572,3.144,15.549,3.208,0.336,-0.06
2010-09-24,-20.541,,,-0.855,0.248,-0.552,,0.402,2.682,0.964,1.572,3.144,15.549,3.208,0.336,-0.06
2010-09-27,-20.541,,,-0.855,0.248,-0.552,,0.402,2.682,0.964,1.572,3.144,15.549,3.208,0.336,-0.06
2010-09-28,-20.541,,,-0.855,0.248,-0.552,,0.402,2.682,0.964,1.572,3.144,15.549,3.208,0.336,-0.06
2010-09-29,-20.541,,,-0.855,0.248,-0.552,,0.402,2.682,0.964,1.572,3.144,15.549,3.208,0.336,-0.06
2010-09-30,-21.529,,,-0.855,0.248,-0.552,,0.402,2.682,0.964,1.572,3.144,15.549,3.208,0.336,-0.06
2010-10-01,-21.529,,,-0.855,0.248,-0.552,,0.402,2.682,0.964,1.572,3.144,15.549,3.208,0.336,-0.06
2010-10-04,-21.529,,,-0.855,0.248,-0.552,,0.402,2.682,0.964,1.572,3.144,15.549,3.208,0.336,-0.06
2010-10-05,-21.529,,,-0.855,0.248,-0.552,,0.402,2.682,0.964,1.572,3.144,15.549,3.208,0.336,-0.06
2010-10-06,-21.529,,,-0.855,0.248,-0.552,,0.402,2.682,0.964,1.572,3.144,15.549,3.208,0.336,-0.06
2010-10-07,-21.529,,,-0.855,0.248,-0.552,,0.402,2.682,0.964,1.572,3.144,15.549,3.208,0.336,-0.06
2010-10-08,-21.529,,,-0.855,0.248,-0.552,,0.402,2.682,0.964,1.572,3.144,15.549,3.208,0.336,-0.06
2010-10-11,-21.529,,,-0.855,0.248,-0.552,,0.402,2.682,0.964,1.572,3.144,15.549,3.208,0.336,-0.06
2010-10-12,-21.529,,,-0.855,0.248,-0.552,,0.402,2.682,0.964,1.572,3.144,15.549,3.208,0.336,-0.06
2010-10-13,-21.529,,,-0.855,0.248,-0.552,,0.402,2.682,0.964,1.572,3.144,15.549,3.208,0.336,-0.06
2010-10-14,-21.529,,,-0.855,0.248,-0.552,,0.402,2.682,0.964,1.572,3.144,15.549,3.208,0.336,-0.06
2010-10-15,-21.529,,,-0.855,0.248,-0.552,,0.402,2.682,0.964,1.572,3.144,15.549,3.208,0.336,-0.06
