Date,pcf,PEG_trailing,dpr,npm,gpm,roa,roe,capital_ratio,de_ratio,cash_ratio,curr_ratio,inv_turn,pay_turn,sale_nwc,rd_sale,accrual,SPY,NADQ,gdpr1,gdpr2,cpi,bond20yr,bond30yr,fedfunds,cpir,wpir,unemp,employ,SMA,EMA,STOCH_k,STOCK_d,RSI,MFI,SAR,AD
2015-03-31,12.704,1.912,0.296,0.135,0.602,0.135,0.136,0.24,0.63,5.16,6.376,4.277,6.337,0.972,0.29,-0.038,178.286,14.8058,17390.2953,17280.647,2.3598,2.31,2.54,0.06,0.1211,-7.2393,5.4,140924.0,20.73,20.882329877485244,2088.439978563773,2066.9423757055206,59.04860392967942,75.21356846374657,13.95610915288111,-2260006777.2015843
2015-04-30,13.185,2.028,0.296,0.135,0.602,0.135,0.136,0.24,0.63,5.16,6.376,4.277,6.337,0.972,0.29,-0.038,180.0393,14.1344,17390.2953,17380.875,2.3622,2.49,2.75,0.08,0.1211,-7.2393,5.4,141202.0,21.72666666666667,21.53866493874262,2215.439978563773,2168.1865774694816,78.4220532319392,100.0,14.149086969823488,-2687636833.602134
2015-05-29,1.9287728438123644,1.0641763840340013,0.0696031615837764,-0.0216387186689711,0.520250580916728,0.0928392899741077,0.1581318136110028,0.0451555755912018,0.3196102554594587,3.2358855928631227,4.305801994399381,4.165456574101751,6.5826977326818445,1.1315200719999148,0.2348008720371149,0.0260651638761113,182.3539,15.0413,17390.2953,17380.875,2.37,2.63,2.88,0.08,0.1211,-7.2393,5.6,141540.0,21.75,21.83433246937131,2206.680620155039,2170.186859094195,51.417004048583,63.31537508368129,14.32270523042702,-2330820308.0015845
2015-06-30,10.812,0.382,0.296,0.133,0.606,0.144,0.14,0.242,0.619,5.037,6.216,4.34,6.904,1.013,0.288,-0.053,178.6885,14.2566,17390.2953,17380.875,2.3766,2.83,3.11,0.08,0.1211,-7.2393,5.3,141695.0,21.47833333333333,20.972166234685652,2004.1374570446733,2142.086018587828,37.853949329359146,25.993033708645584,14.49385112581848,-1810176964.8359995
2015-07-31,10.746,0.379,0.296,0.133,0.606,0.144,0.14,0.242,0.619,5.037,6.216,4.34,6.904,1.013,0.288,-0.053,182.6461,14.905,17390.2953,17437.08,2.3803,2.61,2.92,0.08,0.1211,-7.2393,5.2,141989.0,20.73,20.461083117342827,1989.963060686016,2066.927045961909,0.0,0.0,14.655976103302107,-1282720830.1621263
2015-08-31,12.109,0.428,0.296,0.133,0.606,0.144,0.14,0.242,0.619,5.037,6.216,4.34,6.904,1.013,0.288,-0.053,171.4417,14.9518,17390.2953,17437.08,2.3803,2.64,2.95,0.08,0.1211,-7.2393,5.1,142130.0,20.846666666666668,21.47054155867141,2244.072016460905,2079.390844730532,53.71549893842889,44.32936337879759,14.780856581236067,-1743199869.128682
2015-09-30,12.448,0.924,0.364,0.11,0.605,0.143,0.115,0.244,0.633,4.977,6.165,4.272,6.94,1.015,0.282,-0.077,167.1574,15.6533,17390.2953,17437.08,2.375,2.51,2.87,0.07,0.1211,-7.2393,5.0,142265.0,22.356666666666666,23.055270779335707,2460.5849731663684,2231.5400167710964,96.70103092783503,76.75649930575902,14.964239449611346,-2046001901.2659693
2015-10-30,40.103037810735145,0.3781416264861708,-0.0028668433683216,0.2106736084256424,0.5635787445415266,0.1133469341148406,0.121321775357297,0.1388441131330358,0.4357359083063993,3.469220677886929,4.9166477033674045,4.504339232078954,5.568229984478097,1.7483722795821308,0.2176156714064746,-0.0544665261368032,181.4136,16.9917,17390.2953,17462.579,2.3773,2.57,2.93,0.07,0.1211,-7.2393,5.0,142585.0,25.16333333333333,25.71263538966785,2834.777155655095,2513.144715094123,100.0,100.0,15.15855466061912,-2178548364.9719944
2015-11-30,15.989,1.189,0.364,0.11,0.605,0.143,0.115,0.244,0.633,4.977,6.165,4.272,6.94,1.015,0.282,-0.077,182.0767,17.206,17390.2953,17462.579,2.3802,2.63,2.98,0.08,0.1211,-7.2393,5.1,142810.0,28.243333333333336,28.71631769483393,3169.9696394686907,2821.7772560967182,100.0,100.0,15.430983567406736,-2146214631.5968132
2015-12-31,16.022,0.712,0.331,0.123,0.605,0.147,0.131,0.242,0.625,5.224,6.439,4.298,7.126,1.001,0.275,-0.071,178.9488,17.1502,17390.2953,17462.579,2.3776,2.67,3.01,0.2,0.1211,-7.2393,5.0,143083.0,31.016666666666666,30.838158847416963,3293.75835721108,3099.501717444955,100.0,100.0,15.7611638960586,-2113166731.4703631
2016-01-29,-6.672802503055596,-1.5838975152601122,0.3191444044095251,-0.0339102968931783,0.5789965602861894,0.2568244653515307,0.1683661056912917,0.021519938057886,0.2534832751283843,3.821615481272974,5.070950285359406,4.241869530199839,7.164785556162328,1.4349510913781576,0.2195933616455257,-0.0537118416220468,170.0395,18.2794,17680.2738,17565.465,2.3765,2.36,2.75,0.29,1.2674,-2.6501,4.8,143198.0,31.32333333333333,30.06407942370848,2925.468624833111,3129.7322071709605,55.56900726392252,62.830286596848055,16.12474061813743,-2108081016.428001
2016-02-29,15.259,0.678,0.331,0.123,0.605,0.147,0.131,0.242,0.625,5.224,6.439,4.298,7.126,1.001,0.275,-0.071,169.8991,18.6597,17680.2738,17565.465,2.3734,2.19,2.61,0.29,1.2674,-2.6501,4.9,143410.0,31.20333333333333,30.71203971185424,3133.306855277476,3117.511279107222,47.42120343839542,26.79806768019425,16.471045805774683,-1934361969.42084
2016-03-31,16.435,3.299,0.347,0.123,0.604,0.15,0.13,0.002,0.649,2.142,2.575,4.4,6.507,1.353,0.266,-0.077,181.3235,19.646,17680.2738,17565.465,2.3808,2.2,2.61,0.25,1.2674,-2.6501,5.0,143666.0,32.093333333333334,33.17101985592712,3560.847826086957,3206.541102065848,63.33666333666334,30.787481961393595,16.78394888965919,-1635504124.171836
2016-04-29,11.776134972045416,1.033039425563977,0.0022347364869811,0.1082004724105482,0.5620266870795129,0.1373311202310487,0.0469501627420711,0.1068517946411756,0.4755909520512948,4.2271768062681225,4.092962673539713,5.068755011260468,5.22467718041556,1.0770804526343225,0.2567820413223282,0.0111790162673645,182.0381,18.2639,17680.2738,17618.581,2.3899,2.26,2.66,0.3,1.2674,-2.6501,5.1,143856.0,34.17333333333334,34.35050992796356,3551.052714398112,3415.069131920848,98.44720496894408,63.82281683005868,17.173269911866004,-1873087231.5692496
2016-05-31,21.233,4.326,0.347,0.123,0.604,0.15,0.13,0.002,0.649,2.142,2.575,4.4,6.507,1.353,0.266,-0.077,185.1349,19.5365,17680.2738,17618.581,2.3956,2.23,2.64,0.29,1.2674,-2.6501,4.8,143901.0,39.29333333333333,40.53525496398178,4670.032329635499,3927.310956706856,99.35732647814908,100.0,17.579004513628686,-1380257745.553229
2016-06-30,20.277,1.007,0.333,0.133,0.606,0.163,0.146,0.141,0.646,2.918,3.572,4.856,6.71,1.232,0.259,-0.077,185.7824,19.2338,17680.2738,17618.581,2.4022,1.86,2.3,0.3,1.2674,-2.6501,4.9,144152.0,43.086666666666666,43.77262748199089,4698.567185289958,4306.550743107856,99.13644214162348,100.0,18.16372442335611,-840443204.635446
