Date,SMA,EMA,STOCH_k,STOCK_d,RSI,MFI,SAR,AD,SPY,NDAQ
2010-01-29,2879.1185714285716,2880.7085140645836,7642.98061483007,223846.9241312515,18.421290580925643,8.420933367078291,67.87,69557836.58635637,83.4351,4.9752
2010-02-26,2655.2707142857143,2507.2980455226393,8012.9806148300695,114751.55478488671,19.501888937115226,6.250318591566554,71.61,558006488.5604087,86.0379,5.1521
2010-03-31,2447.5757142857146,2183.827639452954,8126.9806148300695,7927.647281496737,20.413516621048245,13.201429111069743,71.7814,1040537045.2748673,91.278,5.8408
2010-04-30,2269.9328571428573,1902.9172875258935,7699.9806148300695,7946.647281496736,22.324969620895487,12.861440206851015,72.017172,607723763.5215284,92.6901,5.8076
2010-05-28,2073.5435714285713,1658.6016491891078,7054.9806148300695,7627.3139481634025,17.605280335181575,12.443012961003191,68.48,248501945.7216779,85.3254,5.1411
2010-06-30,1860.3071428571432,1448.0800959638934,7968.9806148300695,7574.647281496736,12.756343239824247,20.93994759031959,68.6864,788925102.4963043,80.9104,4.9171
2010-07-30,1653.6014285714286,1265.4187498353742,7811.9806148300695,7611.9806148300695,13.054146941818729,25.326450166586852,68.95067200000001,255585428.30874217,86.4367,5.3845
2010-08-31,1452.390714285714,1107.2002498573243,7877.9806148300695,7886.3139481634025,13.32831697810596,28.74320178418114,69.17625856000001,812443008.5569102,82.5487,4.953
2010-09-30,1231.117857142857,970.5975498763477,8267.980614830069,7985.9806148300695,6.490069945784981,31.645660799819666,69.41073338880001,1379657931.5998383,89.9412,5.3734
2010-10-29,1002.0864285714287,851.7925432261679,7955.9802395017805,8033.98048972064,3.6309262130081663,29.918132964050656,69.739718721024,877895390.7558628,93.3772,5.838
2010-11-30,770.4207142857143,748.8442041293456,7967.980239501781,8063.98036461121,2.5919126245381108,29.212320829839285,70.03392434660353,1318450776.9813647,93.3772,5.9376
2010-12-31,541.6428571428572,659.6796435787662,8010.9802395017805,7978.313572835114,2.634964670947369,28.70023363233635,70.30924585967145,1732022707.3245137,99.6189,6.5626
2011-01-31,307.98214285714283,582.622357768264,8174.9802395017805,8051.313572835115,0.6257716491935668,29.817298944259846,70.54146094247803,2162652869.925727,101.94,6.77
2011-02-28,79.50214285714286,516.5767100658288,8727.98023950178,8304.646906168447,0.8076918345000763,31.873401932852815,70.80023172362847,2657355870.630697,105.4812,7.9121
2011-03-31,80.01642857142858,458.85048205705164,8359.427751695357,8420.79607689964,57.94351279788172,46.82734734559015,71.1372270891559,2182581819.776473,105.4924,7.1461
2011-04-29,80.24285714285715,408.77708444944477,8326.427751695357,8471.278580964166,53.778307508939214,59.97976202278988,71.46668254737278,1658316859.4094887,108.5477,7.5001
2011-05-31,80.08571428571429,364.8161398561855,7903.427751695356,8196.427751695357,47.55772646536412,53.05210478162392,71.71914889642532,1157616453.3119543,107.3304,7.0576
2011-06-30,80.11357142857143,326.4926545420274,7735.427751695357,7988.427751695358,50.45936395759717,52.5347983122536,71.93476591849682,605044919.2992256,105.5178,6.9967
2011-07-29,80.37214285714285,292.8496339364238,7413.141352549889,7683.998951980201,54.614992350841405,53.28086653899894,72.07387060012688,145149939.96629953,103.407,6.6566
2011-08-31,79.89428571428572,263.5363494115673,7296.853831598864,7481.807645281372,39.29600000000001,37.79240637609261,66.51,-404634065.3731551,97.7221,6.5515
2011-09-30,79.38857142857144,237.870169490025,7101.069506726459,7270.354896958405,38.81163084702907,28.223397714424337,65.35,-1001942502.0325204,90.9354,6.3994
2011-10-31,79.32285714285715,216.53548022468837,7783.069506726458,7393.664281683928,48.78306878306878,29.757740962969677,65.52879999999999,-321182218.19678664,100.8608,6.9276
2011-11-30,79.04285714285713,198.16541619472991,7873.069506726459,7585.736173393126,44.36781609195402,28.55345719645767,65.82982399999999,472842892.94003916,100.4509,7.2595
2011-12-30,78.80999999999999,181.9166940354326,7627.069506726458,7761.06950672646,45.225541886350314,28.406038397935063,66.09342751999999,-320564640.63392365,101.4996,6.7783
2012-01-31,78.71642857142857,168.1104681640416,7834.069506726458,7778.06950672646,48.18509282349682,34.054624184001526,66.3495589696,488800616.40666807,106.2066,6.8474
2012-02-29,78.59785714285715,156.15573907550274,7842.069506726458,7767.736173393125,47.67767207610522,39.70116729510389,66.624091790208,1247706070.370337,110.8165,7.2844
2012-03-30,78.55499999999999,146.1549738654357,8112.069506726459,7929.402840059793,49.18478260869566,39.97761821051715,66.90140995440383,2041977870.487852,114.38,7.1627
2012-04-30,78.06714285714285,137.3943106833776,8042.064240790656,7998.734418081192,39.318110728808264,34.707144382686536,67.21278175531576,1233492279.2708602,113.6165,6.7949
