Date,SMA,EMA,STOCH_k,STOCK_d,RSI,MFI,SAR,AD
2015-05-29,119.94299999999998,122.30150386736973,13025.754454478887,12564.587787812221,68.0388219544846,54.21835487207741,347.22436156459776,-8303437681.411676
2015-04-30,122.98299999999999,123.2510025782465,12512.837329572167,12692.948746176648,79.85074626865674,54.78574925172602,351.7016487958897,-13115959571.557604
2015-03-31,125.31700000000001,123.64400171883102,12435.218015665796,12657.936599905617,74.9679075738126,57.5779620317959,356.2736817718075,-17526995007.888504
2015-02-27,126.749,125.24933447922069,12839.711809317443,12595.922384851801,68.98197242841997,58.331287787656755,360.9665554072437,-12646295360.979977
2015-01-30,125.096,122.5528896528138,11712.501838849883,12329.143887944374,34.127136546956024,38.87386498654324,365.8642865153885,-18349654689.258057
2014-12-31,121.11600000000001,118.49525976854255,11034.501838849883,11862.238495672404,14.413447782546498,21.002664244917923,371.0889722456963,-23660370803.94876
2014-11-28,119.872,118.64017317902838,11889.388332758026,11545.464003485931,40.089228808158076,36.63013615304596,376.3855516906102,-17641034467.785904
2014-10-31,116.58599999999998,115.09344878601893,10797.522644456012,11240.470938687975,30.247655686463105,36.727555293833845,381.75886272442244,-25012188841.20848
2014-09-30,111.04400000000001,110.31229919067928,10071.165189363417,10919.358722192484,19.08056237446999,14.410020864393331,387.4904399789109,-32708149521.670532
2014-08-29,108.11200000000001,107.70819946045287,10246.476010578013,10371.721281465814,29.211571185479315,15.751249112411358,393.3174487784891,-24158673682.164825
2014-07-31,105.15599999999999,103.67213297363526,9556.594186902134,9958.078462281188,29.11249293386095,16.320532180986916,399.3181977540589,-32586096351.801537
2014-06-30,99.95599999999999,100.09142198242353,9292.840369651538,9698.636855710562,5.932203389830505,32.80508063718118,651.26,-40170290436.548645
2014-05-30,204.956,277.72761465494904,63299.84036965154,27383.091642068404,96.98911642560505,51.36538771250383,644.17,-32452934071.882988
2014-04-30,302.82399999999996,381.848409769966,59008.84036965154,43867.173702984874,91.16944304223456,53.04211452151958,642.8932,-40351384129.07986
2014-03-31,389.672,433.47893984664404,53673.84036965154,58660.84036965154,83.6151106982505,52.80387328516682,645.524464,-48261224625.6429
2014-02-28,475.8,464.39929323109607,52623.84036965154,55102.173702984874,83.15165511932256,51.964496126467154,647.97875328,-56179119199.46553
2014-01-31,557.3340000000001,476.46619548739744,50056.72321072899,52118.134650010696,80.31138935565899,20.277246023821917,650.9523283456,-63850174793.69326
