Date,SMA,EMA,STOCH_k,STOCK_d,RSI,MFI,SAR,AD
2010-07-30,,19.94,,,,,,-6020778.427787931
2010-08-31,,19.71,,,,,,1915094.3632567832
2010-09-30,19.941666666666666,20.0575,2039.1307129798904,,66.78700361010829,56.17103369908159,14.98,-15142339.903197758
2010-10-29,20.575000000000003,20.94875,2180.986135181976,,83.68794326241132,63.65444742687823,14.98,-25862064.009224497
2010-11-30,25.858333333333334,28.139375,3531.818181818182,2583.9783433266825,100.0,100.0,15.1178,-10804630.188829841
2010-12-31,27.933333333333334,27.3846875,2661.7819732034104,2791.5287634011893,63.17460317460317,48.28451459198742,15.535444,499237.5669576451
2011-01-31,28.686666666666667,25.74234375,2408.6304489264803,2867.4102013160245,54.57119741100324,32.693625460663014,15.95313512,24713182.294353962
2011-02-28,24.873333333333335,24.816171875000002,2387.621162638798,2486.0111949228963,0.0,0.0,16.2082724176,41032576.79343975
2011-03-31,25.24666666666667,26.2830859375,2772.2223684210526,2522.8246599954437,58.48484848484849,37.741594421025376,16.393906969248,48267615.43556433
2011-04-29,26.41333333333333,26.94154296875,2757.2223684210526,2639.0219664936344,91.46919431279622,70.50833226521414,16.64022882986304,19850763.225600533
2011-05-31,28.496666666666666,28.540771484375,3011.4418331374854,2846.962189993197,97.70992366412216,100.0,16.87102425326578,76831191.90615256
2011-06-30,28.956666666666667,28.835385742187498,2909.6849315068494,2892.7830443551297,68.64864864864863,100.0,17.139203768200463,11508030.225600548
2011-07-29,29.146666666666665,28.50269287109375,2812.75,2911.2922548814445,56.31929046563193,77.0235312878721,17.426419692836454,-49771946.94051579
2011-08-31,27.346666666666668,26.621346435546876,2471.85,2731.428310502283,0.0,47.042849455626566,17.686691298979724,-106739826.18455419
2011-09-30,25.766666666666666,25.505673217773438,2436.595078299776,2573.7316927665925,0.0,0.0,17.91695747300013,-161790524.57752877
2011-10-31,26.166666666666668,27.43783660888672,2934.470588235294,2614.305222178357,56.84931506849315,34.52672963344149,18.09841832354013,-88937887.57069279
2011-11-30,28.833333333333332,30.08891830444336,3272.2462627852083,2881.1039764400934,95.97701149425289,76.22860569681959,18.336449957069327,-6928098.563856795
2011-12-30,30.223333333333333,29.324459152221678,2854.1002485501244,3020.2723665235426,66.64006384676775,69.22263656972774,18.66972095792794,-79728028.59633382
2012-01-31,30.123333333333335,29.19722957611084,2905.168284789644,3010.5049320416597,48.138957816377165,38.30572284930939,18.99632653876938,12209734.316577986
2012-02-29,30.346666666666664,31.30361478805542,3339.1682847896436,3032.812272709804,53.7098560354374,36.17174609645281,19.216400007993993,115219818.83752997
2012-03-30,33.24,34.27180739402771,3722.692085499711,3322.342885026333,100.0,69.15843999343045,19.531472007834115,224005112.77185166
2012-04-30,34.593333333333334,33.70090369701386,3310.3515981735163,3457.4039894876237,66.53094462540717,66.77809627963134,19.93984256767743,124996474.59419696
2012-05-31,33.29,31.60045184850693,2947.955030487805,3326.9995713870107,33.10285220397583,30.88774310521255,20.310437716323882,36918422.785969004
2012-06-29,31.306666666666672,31.445225924253464,3126.694937970377,3128.333855543899,18.782791185729266,30.830100077335985,20.597828961997404,128425877.4358749
2012-07-31,29.403333333333336,29.432612962126733,2739.074154852781,2937.9080411036543,19.268030139935405,28.59636002758181,20.875872382757457,67906848.0419417
2012-08-31,29.076666666666668,28.976306481063368,2849.5648854961833,2905.111326106447,42.751479289940825,32.51050276086157,21.17835493510231,129357722.0725531
2012-09-28,28.40666666666667,29.128153240531685,2925.5648854961833,2838.067975281716,32.4607329842932,37.12453184941271,21.380787836400263,181612228.464149
2012-10-31,28.643800000000002,28.629776620265844,2809.6248484848484,2861.584873159072,61.82277471249081,45.32581495355664,21.608772079672256,133149478.70218274
2012-11-30,30.410466666666668,31.224888310132922,3378.384925975774,3037.8582199856014,84.88127204759647,77.82917355615508,21.77859663807881,201705600.38533127
2012-12-31,31.94046666666667,32.54744415506646,3383.995525727069,3190.668433395897,83.32268556162153,75.05917440054023,22.028824705317234,264494973.5438896
2013-01-31,35.06666666666667,35.02872207753323,3748.316841103711,3503.5657642688516,100.0,100.0,22.30424821121089,345398183.06608427
2013-02-28,35.40333333333333,34.929361038766615,3478.9302915082385,3537.0808861130063,57.92778649921507,100.0,22.63236324698667,294046560.64066374
2013-03-28,36.74333333333333,36.40968051938331,3784.9302915082385,3670.725808040063,71.42857142857144,100.0,22.979715982046937,356943259.4019621
2013-04-30,42.23666666666667,45.199840259691655,5397.613617719442,4220.491400245307,87.72893772893774,100.0,23.309921662405998,463358448.1017674
2013-05-31,63.21333333333333,71.47992012984582,9775.575325480471,6319.373078236051,100.0,100.0,24.007323229157876,717565579.580248
2013-06-28,86.37,89.41996006492292,10735.461631152973,8636.216858117628,100.0,100.0,25.825176764574717,1103829094.422365
2013-07-31,113.13333333333333,111.84998003246146,13427.37270682921,11312.803221154218,100.0,100.0,27.513673229283224,1674953605.7482648
2013-08-30,136.88,140.42499001623074,16898.958702064898,13687.26434668236,100.0,100.0,29.71319976469756,2454307984.7907
2013-09-30,165.54999999999998,166.89749500811536,19335.838888888888,16554.056765927668,100.0,100.0,32.57893576940361,3394121756.3866224
2013-10-31,174.10333333333332,163.41874750405768,15991.869971033151,17408.88918732898,63.8672719412019,62.29117003985442,35.81735705401553,2625754474.7252135
2013-11-29,160.1966666666667,145.34937375202884,12726.519132653062,16018.075997525035,26.94008401503426,26.30409008253038,38.98560991293522,2060225917.1568706
