Date,SMA,EMA,STOCH_k,STOCK_d,RSI,MFI,SAR,AD,SPY,NDAQ
2010-01-29,90.39,99.52598475624816,12540.637501167243,13194.327900981452,85.07336103807988,78.58132178746413,48.826033055040575,7620699848.835985,83.4351,4.9752
2010-02-26,95.1842857142857,102.04252012208174,11839.515364265364,12610.61369301468,78.84648444215232,69.71093129024827,50.58171239393977,6359359576.568599,86.0379,5.1521
2010-03-31,100.6807142857143,106.53951743913751,13576.337776258832,12652.163547230479,80.49457081715147,70.8180314877329,52.06727814606097,7741717948.158348,91.278,5.8408
2010-04-30,105.8457142857143,110.61424844725252,13709.344582009422,13041.732574177871,79.7498560026331,72.16285593324592,53.78973258313975,9058733999.856419,92.6901,5.8076
2010-05-28,109.56142857142858,112.59368198761885,12545.09662383472,13276.926327367657,70.88821072920013,65.71321261854207,55.735737931476955,7780545311.114553,85.3254,5.1411
2010-06-30,111.61428571428573,112.14919105593634,10925.062700346198,12393.167968730113,60.75276863214607,60.11445359488414,57.40982317284742,6598269251.586171,80.9104,4.9171
2010-07-30,114.46428571428571,112.91463224847817,11788.003567653277,11752.720963944732,64.27651352511808,65.33538143039227,58.84462670939047,7827409232.498201,86.4367,5.3845
2010-08-31,117.405,114.5033479486811,12482.003567653277,11731.689945217584,64.5982554428764,65.52204192438631,60.16533417520266,9067514269.603584,82.5487,4.953
2010-09-30,122.49785714285714,120.17756822219029,15705.080218345793,13325.029117884114,70.83089867944373,66.12191825482864,61.578227491698605,10406332605.501442,89.9412,5.3734
2010-10-29,128.50071428571428,126.18455912589825,16522.179614733275,14903.087800244117,74.04715577429324,70.8161000136945,63.582262941864634,11794212929.985992,93.3772,5.838
2010-11-30,134.3607142857143,132.74661790911182,17539.056667290068,16588.772166789713,73.74667129790437,71.85875943178564,65.75041768302734,13245776630.180983,93.3772,5.9376
2010-12-31,138.73142857142858,139.04706885456358,17998.675015654353,17353.303765892564,70.14286654815986,70.6338882211987,68.07225932936679,14706736328.942852,99.6189,6.5626
2011-01-31,141.1407142857143,143.12612634062177,16962.7668997669,17500.16619423711,61.61901481226317,63.8341375502391,70.42381414277945,13334181860.383413,101.94,6.77
2011-02-28,143.91,147.1479761618722,17327.7668997669,17429.736271729384,63.15039685231666,62.441139567989666,72.84733785992385,14644037570.971176,105.4812,7.9121
2011-03-31,147.81857142857143,151.54557934028927,18011.7668997669,17434.100233100235,68.85076477883423,64.36058892437794,75.21839110272538,16056539692.903076,105.4924,7.1461
2011-04-29,153.34785714285712,157.44750209491738,19579.85,18306.461266511265,75.16416357844093,73.08677686753552,77.34542328067087,17565075093.033817,108.5477,7.5001
2011-05-31,157.6992857142857,162.67983514892842,19667.948205587036,19086.521701784648,72.18176521992426,73.12752758370786,79.75451481505745,19046956218.180676,107.3304,7.0576
2011-06-30,162.51285714285717,168.25452379573795,20447.948205587036,19898.582137058023,73.43347937965089,65.61329588213547,82.2872245187563,20610760158.33159,105.5178,6.9967
2011-07-29,169.4457142857143,175.4899206229729,22251.128500823725,20789.008303999264,82.31455586629379,72.49408211734013,84.76648002838118,22230548200.008575,103.407,6.6566
2011-08-31,177.01500000000001,180.7885978732432,21522.1302918208,21407.068999410523,87.50619381326536,68.29314958363796,87.61515042781356,20530897304.766544,97.7221,6.5515
2011-09-30,184.03928571428574,185.51411815681078,21622.0700783042,21798.442956982908,86.79287638431606,69.50142247866728,90.41184741925728,22172379491.86286,90.9354,6.3994
2011-10-31,190.37357142857144,189.24690240256933,21349.953293512528,21498.05122121251,84.26054705609641,60.62097552009982,93.48361047087214,20582277250.58328,100.8608,6.9276
2011-11-30,192.89000000000001,189.65264874889343,19227.411499318016,20733.144957044915,64.87627734144074,53.22260135026562,96.5481382614547,19056656365.03337,100.4509,7.2595
