Date,SMA,EMA,STOCH_k,STOCK_d,RSI,MFI,SAR,AD
2010-01-29,,62.86,,,,,,-161007234.58445042
2010-02-26,,62.93,,,,,,-366808591.9447018
2010-03-31,63.68666666666667,64.065,6504.756157635468,,100.0,54.48429533059818,61.89,-381354574.8110246
2010-04-30,64.16666666666667,64.1825,6415.640371229699,,72.22222222222213,69.99209109163408,61.89,-152282025.61304423
2010-05-28,62.599999999999994,61.24125,5822.7353308364545,6247.71061990054,24.175824175824175,59.14980876643817,58.19,423972692.89852977
2010-06-30,60.553333333333335,60.150625000000005,5899.346820809248,6045.907507625135,9.921671018276811,27.57199073265157,57.55,-101576960.22842783
2010-07-30,58.48333333333333,59.120312500000004,5802.509132420091,5841.530428021932,9.83182406209579,0.0,56.86,577731682.6315887
2010-08-31,58.05666666666667,58.070156250000004,5690.324435318275,5797.393462849205,27.14285714285728,0.0,56.9574,1492019073.9578629
2010-09-30,59.02333333333333,60.015078125,6186.263698630137,5893.032422122834,70.77363896848138,28.28409564857843,57.023252,728097711.1486988
2010-10-29,60.906666666666666,61.877539062500006,6366.128453038674,6080.905528995695,86.26444159178433,65.03997282642686,57.13678696,103086761.30881786
2010-11-30,62.416666666666664,61.71376953125,6147.320855614973,6233.237669094594,75.42087542087538,65.12475636075882,57.2786512208,913295335.67186
2010-12-31,62.379999999999995,61.781884765625,6168.310626702997,6227.253311785548,48.71194379391102,32.74438275320301,57.431478196384,-32160712.441182137
2011-01-31,61.056666666666665,60.7759423828125,5965.586998087954,6093.739493468642,6.564551422319553,0.0,57.54604863245632,1159857685.282249
2011-02-28,61.02,61.10797119140625,6129.799043062201,6087.8988892843845,48.64197530864198,0.0,57.665927659807195,165858458.85068297
2011-03-31,60.153333333333336,60.178985595703125,5915.480132450331,6003.622057866829,28.114478114478075,0.0,57.5,1190059277.407249
2011-04-29,62.13666666666666,62.94949279785156,6565.215339233038,6203.498171581858,78.79961277831559,39.38554196332824,57.58,416704286.39949024
2011-05-31,64.08666666666666,65.11974639892578,6723.174265450863,6401.289912378077,78.59237536656894,71.04898655214546,57.7479,-102623388.65496069
2011-06-30,66.51,65.81987319946289,6644.892900120337,6644.427501601412,91.25993189557312,69.66506905581898,57.940342,330766984.1522997
2011-07-29,66.2,65.30493659973145,6462.64030612245,6610.235823897882,38.57493857493868,38.60438500305942,58.12873516,898544591.6534367
2011-08-31,65.70333333333333,65.55246829986572,6573.413600891862,6560.315602378217,28.774928774928597,0.0,58.3271604568,763139560.7956555
2011-09-30,64.76,64.62123414993286,6362.413600891862,6466.155835968725,20.824742268041135,0.0,58.485217247664,886177494.3771724
2011-10-31,64.62666666666667,64.50561707496644,6430.737062937063,6455.521421573595,44.764397905759076,24.967488615580905,58.63831290271072,867677081.0739857
2011-11-30,64.26666666666667,64.61280853748322,6460.544256120527,6417.898306649818,32.80254777070067,64.88315114611243,58.782746644656505,1003918316.419448
2011-12-30,64.89666666666666,65.09640426874161,6546.909753874203,6479.397024310598,100.0,100.0,58.91689171176338,1261232848.7346072
2012-01-31,65.40333333333334,65.50320213437081,6579.404558404558,6528.952856133095,100.0,100.0,59.06485387752811,1707680771.4112115
2012-02-29,65.52333333333333,65.29160106718541,6489.887608069164,6538.733973449308,58.910891089108915,68.71859337256875,59.20355679997755,1276287892.2128677
2012-03-30,65.64999999999999,65.6258005335927,6568.1652173913035,6545.819127955008,59.313725490196006,68.69313029878444,59.345885663977995,1871382479.1781993
2012-04-30,65.38,65.36290026679634,6492.370786516853,6516.807870659107,34.24124513618668,33.20427343156547,59.48256795069844,1202327687.1281223
2012-05-31,64.49666666666667,63.896450133398176,6228.581395348837,6429.705799752331,19.954648526077037,29.552175293216607,59.61891659168447,742677920.1856494
