Date,SMA,EMA,STOCH_k,STOCK_d,RSI,MFI,SAR,AD,MACD,MACD_Signal,MACD_Histo,VWAP,SPY,NDAQ,PC1,PC2
2013-03-06,76.52857142857142,76.46569593934466,7707.059322033899,7707.129729113401,64.63620981387487,72.0448201782737,28542419040693.54,2931719992.651544,0.9141991410878774,0.9135838706098516,0.0006152704780258,63.08436322041189,127.725928009932,9.06474925658222,-2.16637061881975,-1.7042290880291888
2013-03-07,76.66714285714285,76.63693648076537,7744.308943089431,7728.386287804642,65.84967320261441,71.74434463595628,29113267421505.867,3189068309.9070497,0.9386195144604416,0.9185909993799696,0.0200285150804719,63.09033643405427,127.957405419917,9.00006131587438,-2.1464377778584183,-1.763868002029893
2013-03-08,76.81214285714285,76.84401161666332,7791.242647058823,7747.536970727385,66.34460547504031,71.38052436056162,29695532769934.438,3453983715.6240945,0.982155482037669,0.9313038959115094,0.0508515861261595,63.09683823761706,128.503030743455,9.00709261377741,-2.120046330511686,-1.824214508354368
2013-03-11,76.91785714285713,77.05681006777488,7819.0,7784.850530049418,63.07420494699654,71.21856843068656,30289443425331.566,3725634344.870551,1.0250152232216865,0.9500461613735448,0.0749690618481414,63.10362978479197,128.990786714496,9.08724940987191,-2.100552515358902,-1.7753598973218438
2013-03-12,77.05428571428571,77.25723539207156,7832.332288401254,7814.191645153359,67.45886654478974,71.46237707489962,30895232293836.64,4001313953.283674,1.056486356933135,0.9713342004854628,0.0851521564476721,63.11050034447055,128.701439952014,9.06474925658223,-2.073333162611627,-1.9443595885103113
2013-03-13,77.17428571428572,77.42960400646201,7831.332288401254,7827.55485893417,65.96958174904934,65.02977471044875,31513136939711.81,3721727574.657785,1.0683057767135296,0.9907285157310765,0.0775772609824532,63.116729361682566,128.88331505986,9.07039707543368,-2.085918582908943,-1.7186358965736568
2013-03-14,77.37785714285714,77.65232347226708,7889.027777777776,7850.897451526762,77.45664739884388,71.84989139615153,32143399678504.48,4011444353.283674,1.109266224954979,1.0144360575758569,0.094830167379122,63.12484399334708,129.56948023946,9.20594472786856,-2.009540335045506,-2.2985851844501206
2013-03-15,77.63642857142857,77.85734700929814,7898.812834224599,7873.057633467877,89.34782608695662,80.83358291626456,32786267672073.0,4316506583.522467,1.135896020871172,1.03872805023492,0.097167970636252,63.1395900366517,129.398947524704,9.19747299959137,-1.945356698838462,-2.9329628226624926
2013-03-18,77.855,77.98436740805839,7860.2307692307695,7882.690460411049,81.87500000000014,82.20730085507425,33441993025512.887,4015855492.059185,1.113501746778482,1.0536827895436325,0.0598189572348495,63.14598603050447,128.684816132345,9.12405135452249,-1.9752520255136692,-2.7127421965144376
2013-03-19,78.03642857142857,78.10111842031728,7864.424501424502,7874.48936829329,79.67289719626184,76.8863344675283,34110832886021.57,4318070064.878399,1.0872555007311746,1.0603973317811408,0.0268581689500337,63.15162098641412,128.385877409962,9.03368625289924,-1.9897406023332591,-2.4485211662719575
