SMA,EMA,STOCH_k,STOCK_d,RSI,MFI,SAR,AD,SPY,NDAQ,PC1,PC2,PC3
549.5964285714286,547.0844464307967,53603.99721314949,54296.66387981616,42.22381355380508,29.17952676634189,519.62270004,7948438.855673029,157.89603629398,10.0356312188724,-3.649434549058152,-1.3742073818495355,0.5921136209659642
547.5714285714286,544.6225202400237,52855.99721314949,54035.99721314948,41.03245397608652,27.766171861031324,520.2202460392,14488850.742948998,158.446668965213,10.1703569164694,-3.665606330850564,-1.4953775772774902,0.6037891334965126
545.2607142857142,543.3141842080206,53474.99721314948,53311.66387981615,39.50152528071654,30.87142848256764,520.549841118416,9132742.559376702,159.166727073748,10.4971383957471,-3.649928043426219,-1.4140704821373504,0.5824061314001501
542.3992857142857,541.1309596469512,52686.46642177627,53005.82028269174,37.61898875015453,29.56840748454209,520.8834442960476,16164888.53822456,158.793991111683,10.494271891543,-3.687265375018457,-1.5584368625401754,0.5954226296319165
539.215,539.001498360691,52507.25845600819,52889.57403031131,36.13978360900383,31.58948686426534,521.1431754101267,23876898.105739795,159.115899442558,10.3968107486005,-3.703618525195652,-1.524379075852278,0.5859681812389297
537.2892857142857,535.9586319125989,51607.68128128127,52267.13538635524,40.58659217877092,34.57425329543291,515.42,33340426.63877228,157.811323575329,10.3337476561083,-3.718297606133727,-1.1832047356547593,0.5796190673439782
535.7892857142857,533.4508143242524,51706.96420009589,51940.63464579512,42.45581261675527,35.47586621475281,502.8,26592756.33358788,158.311128615371,10.405410261213,-3.7094036033621376,-1.0576029051976101,0.5770480593501947
533.8464285714285,532.6840390810188,52761.9642000959,52025.53656049102,39.77289818017749,34.64829811603073,503.116,21815721.79704884,159.048129267637,10.4627403452969,-3.702892118303493,-1.2154308886621377,0.576303231137744
531.1692857142858,531.8808338702163,52657.91639871382,52375.61493296854,34.98156755890365,32.061468599392526,503.64288,25700435.16570468,159.522520492084,10.5774005134645,-3.7217805178564123,-1.551034716365708,0.5879658879847602
530.4835714285714,531.8100560208542,53125.72324723248,52848.5346153474,45.48362815205118,38.201285754935775,504.1300224,23052491.631303005,159.539463035814,10.5860000260771,-3.6447245254009557,-0.7942759160904791,0.5540050382545172
530.2928571428572,531.2927152180736,52783.72324723247,52855.78763105959,48.65626572722694,40.323219549110064,504.706021952,26453061.13383305,159.310738695456,10.5630679924435,-3.6332805009232785,-0.5524208760867371,0.5449279904120053
529.9564285714285,530.8283531889971,52771.72324723247,52893.72324723247,47.585853408508434,35.29707866534329,505.29189951296,29126055.43847393,159.6157044826,10.5200704293807,-3.6487595332305958,-0.8421348028929545,0.5752108013728204
528.4350000000001,528.7365727637974,51504.72324723248,52353.38991389913,39.98118532455312,37.41429909216165,505.7640615227008,33460513.23247649,158.22641589672,10.405410261213,-3.731642936096405,-1.0703893497208674,0.567674348417206
525.1078571428571,526.2330297286244,50985.23340471092,51753.893299725285,24.513022543226143,24.942537195995527,503.3,37809390.30899027,159.158255801883,10.5688010008519,-3.839862436518826,-2.35141711783206,0.6381098141999182
523.3149999999999,524.2019590981411,51085.396456578565,51191.78436950732,32.564601278132855,35.62653939984827,503.5676,33146362.583125845,158.988830364581,10.479939370522,-3.7983010853682657,-1.4806435809683995,0.5826395115260266
522.6085714285714,523.4723645517223,51858.396456578565,51309.67543928936,43.15381420462416,43.84615003496639,503.8408480000001,30553539.188471623,159.226025976804,10.4254757906424,-3.719929578503952,-0.6190728436887515,0.5370112018558604
522.2592857142856,524.3320492781593,52975.88456373257,51973.2258256299,46.83413181406191,42.92249325922955,504.16203104,29775892.180221666,160.776268728121,10.5573349840352,-3.6557715264357107,-0.5048374795501752,0.5357711878607236
522.6985714285714,525.4997760410713,53293.8872858431,52709.38943538474,54.23962498276571,49.26944258533601,504.6825904192,29149059.196361948,160.920280349828,10.465606849501,-3.5925683167281304,0.12633662799471304,0.49796928264070267
522.805,525.6531392355952,52649.8872858431,52973.219711806254,50.96515092628579,50.46444433446319,505.310338610816,30545102.94546161,160.157865881968,10.4713398579094,-3.6176101393676485,0.041055676499656135,0.49031898836731513
523.0764285714286,524.8967206708492,51982.8872858431,52642.22061917643,52.5373931623932,51.15591787687687,505.8641318385997,32610969.298111547,158.751634752358,10.3824782275795,-3.6408335434576835,0.14510491886949664,0.49279708350199947
523.325,524.3278245814026,52047.64144034177,52226.80533734266,52.33369098712446,54.64720896752013,506.2642492018277,31481333.134140864,159.30226742359,10.3366141603125,-3.6382893925631894,0.3050298582965884,0.47299739123478474
523.4078571428571,524.9321146372156,52870.64144034177,52300.39005550888,50.80287929125136,52.05448977682878,506.5749642177912,31433760.19063424,159.886785182284,10.3796117233753,-3.6293927907551735,0.11178855690791648,0.4833448425700132
523.63,525.5771660189201,52961.71606437898,52626.66631502085,52.15642767993344,52.15245149860786,507.0390649334353,30850245.55528472,158.878703830334,10.2477525299825,-3.631692044945122,0.17724110049681932,0.4835945361047366
524.1721428571428,527.3588772163974,53879.97378131028,53237.44376201035,54.95495495495497,50.76848943640177,507.6228836347666,31380075.10649333,160.217164785023,10.405410261213,-3.573971966874595,0.2302412236218859,0.48465234924194667
525.3957142857142,529.7190269208778,54494.63880053905,53778.77621540943,60.80211880438895,57.769873994591,508.25408196207127,32321053.96194391,160.606843290819,10.4226092864382,-3.5040332793534983,0.8235198235270923,0.43943187951213797
527.1735714285714,532.7831566647608,55260.001986491865,54544.87152278039,64.33590600161276,63.53193486676502,509.04099832282986,34824488.95421544,161.250659952568,10.4484078242759,-3.437615000346703,1.2549850673502052,0.39803835329618564
