Date,pcf,PEG_trailing,dpr,npm,gpm,roa,roe,capital_ratio,de_ratio,cash_ratio,curr_ratio,inv_turn,pay_turn,sale_nwc,rd_sale,accrual,SPY,NADQ,gdpr1,gdpr2,cpi,bond20yr,bond30yr,fedfunds,cpir,wpir,unemp,employ,SMA,EMA,STOCH_k,STOCK_d,RSI,MFI,SAR,AD
2010-01-08,20.13869890787194,-0.2393741083727287,0.0,0.0377829327796601,0.2691705781866762,0.1264247259931653,0.0832009034480479,0.2439564097316037,1.5381935254778198,0.2658777838775449,1.0205708878234878,6.727640058373259,3.9316037212827553,39.712455677388746,0.0426639020373942,-0.1088150262810778,89.0135,5.5946,15627.463629912816,15470.317943514348,2.1821481331029995,4.434807116622324,4.548217457414126,0.2289563486547197,1.6151661771315609,7.726852789902246,9.799481135688964,129847.85861227264,,133.52,,,,,,9285636.235595362
2010-01-15,23.32354188701075,0.6129341523609333,0.0,-0.0103293015574381,0.2946201294705116,0.1307976335236461,-0.1219786146289317,-0.1144818385445052,2.422730941100101,0.594673061146179,0.9583213394460386,8.229638911663955,3.9178021079364473,-0.7726635295873976,-0.0161013687869965,-0.11773991168227,88.291,5.5753,15627.463629912816,15470.317943514348,2.1821481331029995,4.434807116622324,4.548217457414126,0.2289563486547197,1.6151661771315609,7.726852789902246,9.799481135688964,129847.85861227264,,130.96800000000002,,,,,,32555146.24113477
2010-01-22,25.686145751026537,-0.0258299819397639,0.0,0.0085442880413896,0.2668682317755284,0.1007355854414001,0.1082185825055733,-0.3364993451653246,2.3581069859669586,0.3445601022386898,0.9431589352383938,6.275007402268386,4.125931220121116,39.12709265799138,0.043455580522259,-0.1624580270850383,84.8492,5.072,15627.463629912816,15470.317943514348,2.1821481331029995,4.434807116622324,4.548217457414126,0.2289563486547197,1.6151661771315609,7.726852789902246,9.799481135688964,129847.85861227264,,127.1528,,,,,,89059049.61160305
2010-01-29,25.61650173238022,0.4511329616840563,0.0,0.0104791066262454,0.1622962360350351,0.0934316135859033,0.0142471541069011,-0.10158978300225,1.373143977308368,0.4046863914557447,1.0966809527835948,8.28423546497272,4.427087105899708,32.93397487551985,0.0731106490397156,-0.0947475646469431,83.4351,4.9752,15627.463629912816,15470.317943514348,2.1821481331029995,4.434807116622324,4.548217457414126,0.2289563486547197,1.6151661771315609,7.726852789902246,9.799481135688964,129847.85861227264,126.875,126.45568,12534.611681990264,,24.766645924082084,49.67963976297688,118.12,38320302.67053337
2010-02-05,26.032701258833622,-0.0218504169950863,0.0,0.0046758201991131,0.3396716174360669,0.0772901045192769,0.0053760123693703,-0.0551438129243039,0.5317405020996306,0.4196723485259477,0.8512201496039009,7.558951325178853,3.6485234060360447,51.222760874093694,0.0471637015980387,-0.0883277606833333,82.868,5.1992,15627.463629912816,15470.317943514348,2.1821481331029995,4.434807116622324,4.548217457414126,0.2289563486547197,1.6151661771315609,7.726852789902246,9.799481135688964,129847.85861227264,122.8425,122.829408,11733.00316122234,,16.521378165213747,33.313802659363574,124.86,123349658.30725512
2010-02-12,24.63570355361788,0.4957717532835596,0.0,0.0022029674327942,0.2619945890779757,0.020740617311301,-0.1165467862464855,0.0564450521180259,2.000500662759115,0.5636580338525304,0.8036215738134642,6.502679628686375,4.488501072281624,10.08397214578418,0.0547249573322549,-0.0672852805356003,83.9401,5.0581,15596.280033601171,15463.790517915277,2.180910519600328,4.433527751583348,4.564263696987941,0.3005921711557006,1.6168137376335716,8.11540686334303,9.808989508078913,129778.4789878011,120.9725,121.5616448,11959.68715300695,12075.767332073185,31.28128128128125,50.30893827986078,124.6392,57698520.2705333
2010-02-19,25.61717772282725,0.1383311327068478,0.0,0.003446033374213,0.2983820182511567,0.0499866319601003,-0.0644947993536304,0.0425125311276125,2.1310652155016667,0.4341647135934821,1.071270097940564,7.836932930153802,4.053311233241016,14.390931290459932,0.0429577483117086,-0.1237649614896787,86.3486,5.1521,15598.922488093587,15461.227254589712,2.178099810610084,4.411704541280779,4.556129327140646,0.2811829907178552,1.6240076836505208,7.868339439981602,9.81213145522016,129725.18528678302,119.995,119.94498688,11745.68715300695,11812.792489078744,38.086532602071856,51.55563421110774,124.811984,125064816.053734
2010-02-26,23.990673188014537,0.0303927270917081,0.0,-0.00597309436825,0.2710616569000815,0.0751554958782332,0.0388424759853754,0.178178598260391,1.4152898062604988,0.5255115859738823,0.9350964462753816,7.097016564193026,4.054017930407562,22.982159254691663,0.0105065042691742,-0.1059024640093746,86.0379,5.1521,15627.15969763858,15458.820598579718,2.1746973416048974,4.396949700925743,4.547277945173684,0.194829351634815,1.6322900672887166,7.244553818993872,9.805952440067852,129699.6799033297,118.2425,119.326992128,11829.690217391304,11845.021507801734,23.66641622839973,37.26691728271071,125.01182368,68331041.78952083
2010-03-05,18.150598610815116,0.0598577148994104,0.0,-0.0038098511820337,0.2136787536871598,0.0943672549710948,0.1189073748645542,0.0190490652157186,1.940009722856587,0.319740193499748,1.0795204633920017,6.669749918029612,4.161633695213757,27.54461589393351,0.031845391982673,-0.111630644815347,88.7649,5.5393,15681.266731730968,15475.93164802698,2.175085960702195,4.377782149399451,4.541263324789634,0.0933795348602334,1.6246030257913184,6.769365905738206,9.779200831267447,129848.48240190731,121.1225,123.1601952768,12883.151742993849,12152.843037797364,86.45569620253164,78.62566142013745,129.45,53532607.793764085
2010-03-12,21.45389342450177,0.0275642534463741,0.0,0.0136641018509897,0.1623188394924563,0.1001846246616893,-0.0018384715136049,0.2233123582815375,1.3668894637818254,0.5656536234076969,1.068432762304618,7.51577660183039,4.172746463824552,32.370375830551616,0.0277905452104264,-0.1013070576660293,89.705,5.614,15705.304636568502,15467.002519892929,2.173165199286889,4.418053286493733,4.576190455070315,0.0135400419770891,1.629133158553265,6.343521800347751,9.778505702882054,129866.16238081409,124.1625,126.62411716608,13176.075335397316,12629.639098594156,86.98296836982968,77.52606151646333,134.2,46916087.511412606
