Date,pcf,PEG_trailing,dpr,npm,gpm,roa,roe,capital_ratio,de_ratio,cash_ratio,curr_ratio,inv_turn,pay_turn,sale_nwc,rd_sale,accrual,gdpr1,gdpr2,cpi,bond20yr,bond30yr,fedfunds,cpir,wpir,unemp,employ,SMA,EMA,STOCH_k,STOCK_d,RSI,MFI,SAR,AD,MACD,MACD_Signal,MACD_Histo,VWAP,SPY,NDAQ,PC1,PC2
2010-03-19,10.668502611027684,2.8051671895897776,0.193137115532981,0.1216045074225627,0.741436095153757,0.1967987729058846,0.0291114475956645,0.0842857761510088,0.6485512365566821,0.3586272418765301,1.770760547418676,2.274244851725137,2.972999412372917,1.0664334619086624,0.111126974273263,-0.0100520232520613,15706.72211553101,15465.782095178138,2.173019912501533,4.424412934090836,4.581945610863501,0.007415108610512,1.629551488433186,6.315767290210639,9.779620540641409,129868.6085525212,63.84357142857143,63.5743654577936,6495.756157635468,6429.089490968802,51.69712793733685,44.24189671090922,66.38566410819541,-273109644.8952487,1.0176915285809258,1.1062697283489404,-0.0885781997680146,61.78651922342455,90.4745,5.8159,-3.42520196718509,-0.3529066902348821
2010-03-26,13.44595421462037,1.8005884710614006,0.7093665341605787,0.0830674723973158,0.7432388560226715,0.1738448445327413,0.0606506941137436,0.1940018521854896,0.9085496610901188,0.5164766766364826,1.7860158859374482,1.9680960963435803,2.8589605635980706,-0.314841752268362,0.1299800472524513,0.0048568012883468,15706.105201817822,15457.719877199688,2.1725106286196496,4.471815549553156,4.62698263850423,-0.0098167793913082,1.6319196594189809,6.270731566404938,9.796665689590789,129883.08141665408,63.84428571428572,63.68178339675445,6422.756157635468,6440.422824302135,50.06321112515796,45.27087137707202,66.43197739035932,45906624.17213392,0.9963553250776728,1.084286847694687,-0.0879315226170143,61.79942912420928,90.9504,5.8214,-3.423245508058208,-0.3859468088971707
2010-04-01,10.72561309912866,0.704209155760745,1.2925061170458298,0.0855478311278732,0.742132824125408,0.1892639711407918,0.1167869275655946,0.1443869792763747,0.9643643536528652,0.4373623428499521,1.697324700153239,2.295482315642441,2.8094440003467134,-0.0143237936347069,0.1199974146153709,-0.013389531769296,15680.13010586587,15478.532326566508,2.17470285974734,4.546311977371829,4.706396084464446,0.0895650963534321,1.618528276029458,6.915633457538583,9.750117942718832,130027.91838672238,63.92071428571428,63.9602122771872,6561.756157635468,6493.422824302135,55.96432552954286,46.16502460470302,66.47401693816651,-234445444.8952487,1.0791676405657,1.0832630062688895,-0.0040953657031896,61.81198154141072,91.9021,5.8491,-3.3818631537800536,-0.1078473551949859
2010-04-09,11.612903598947714,1.112161906920229,-0.3371493084998197,0.0734431574350812,0.7454572315265181,0.1868409080771622,0.0740477189145081,0.0527541189246849,0.8007020273066672,0.5788123171495446,1.7155224526538762,1.91418018269519,2.5841214197532274,0.2169871460433661,0.1391858894288227,-0.0037837122441202,15649.544114962417,15488.28913752648,2.175316609327129,4.552135158601906,4.724760487671485,0.1529313568269855,1.620883258658467,7.196309486258853,9.806921058134495,130014.55193128744,63.97285714285714,64.11751730689556,6498.756157635468,6494.422824302135,53.920515574650935,41.770505396225325,66.51549727692985,60232081.31499082,1.0814944673376274,1.0829092984826372,-0.0014148311450097,61.82540575753307,93.2674,6.0592,-3.3715420628614257,-0.301275568800309
2010-04-16,8.27075080499746,-1.9916128659717112,2.6232326771903507,0.0457164193046887,0.7528437843337095,0.200579706755295,0.1279742497143686,0.0335663048188141,0.7562837015413817,0.5710666225347223,2.0027784324265,2.2353536108976386,2.8725859101380453,0.5662372882309159,0.1276510903883446,-0.0169907320881725,15626.295311555194,15507.24372771669,2.175690001755966,4.533169846349741,4.718921286582575,0.206204725250523,1.6236969702005295,7.367777356881389,9.860568706336458,130002.08659966124,64.0307142857143,64.23784833264283,6486.756157635468,6515.756157635468,54.38786565547129,41.50883530683131,66.55040722246845,395797701.2752308,1.061420106918618,1.0786114601698331,-0.0171913532512153,61.843005396101766,93.1192,5.9182,-3.368472457857989,-0.3093150335708274
2010-04-23,12.9759050110413,2.078305854300115,-1.146397145106703,0.087584911367123,0.7441736999821273,0.1715072951633,0.0223226184399598,0.1378004940193349,0.9708778007880464,0.6910113604084849,1.6943503929688828,2.0525625775094105,2.459562018268556,0.8868261620864127,0.0812912783902126,-0.0244838834172721,15616.66825098471,15533.69983409226,2.1756691179341803,4.493856477265376,4.688412020114068,0.2355048134890878,1.6269424561636474,7.375584014272279,9.900372165069282,130001.70437176252,64.06500000000001,64.34480188829045,6489.6403712297,6491.717562166879,52.69662921348316,33.02347590252806,66.58361536691783,43108907.51819986,1.0351918176225965,1.069927531660386,-0.0347357140377895,61.8646699707315,95.0306,6.2722,-3.362704350113473,-0.6335427663390305
2010-04-30,10.695,2.249,0.434,0.198,0.749,0.218,0.256,0.14,0.872,0.894,1.82,3.041,2.405,3.475,0.113,-0.048,15621.999412653437,15563.896024579371,2.1752367552216003,4.442442076570365,4.6367097710875385,0.2367243776095074,1.630554740620217,7.22555200150856,9.918504873915902,130023.54544118512,64.14357142857143,64.33882830318505,6415.640371229699,6464.012300031623,56.64251207729463,33.04187911676016,66.62868767425618,442714502.16018623,0.943814191335136,1.044704863595336,-0.1008906722602001,61.87856993911215,92.6901,5.8076,-3.398619133175689,-0.5782883662660407
2010-05-07,12.750713788607417,3.673441892322149,-0.1435986825067079,0.0633931255878017,0.7359515971123438,0.1582652158224092,0.0245324296108675,0.1438990693644079,0.8260203503659933,0.4910413638422004,2.017510773330939,2.6119568906059323,2.8179059547744374,2.1755402870751355,0.1398482730356571,0.0118670261681333,15678.333752475186,15636.829436650873,2.17805134606895,4.311576240372832,4.636437001616378,0.1869549166055403,1.618774466227438,6.892767284503469,9.763811173554297,130295.85763838956,64.17571428571429,64.2016511960937,6321.270664505672,6408.850468988357,52.51959686450169,32.52594820589526,66.67706142774131,827010581.5964482,0.782491957732887,0.9922622824228462,-0.2097703246899591,61.88734818448829,86.7999,5.2877,-3.4771441647603187,-0.8341516929737187
2010-05-14,12.152306813402484,-0.3839600417339017,1.6515262386645857,0.1017288375113324,0.7409555203314944,0.166235417902525,0.0980661285783294,0.1598359999797374,0.8390597779525103,0.6522052011305874,2.127445736187784,2.595109681688578,2.944419996052566,1.129759083459311,0.1215947056471448,-0.0298199789413832,15693.55397604587,15649.122521670415,2.177021936743241,4.263639670880776,4.552959474057793,0.1606975430442402,1.6230036427097512,6.687554574610774,9.72222514276351,130390.21631805287,64.27071428571428,64.17076436994788,6387.270664505672,6374.727233413682,57.09711846318034,40.90456314467903,66.81000265629613,414961302.6730069,0.6998321797512617,0.9337762618885294,-0.2339440821372677,61.90108068002978,88.8517,5.4315,-3.452540119919401,-0.5011457707158588
2010-05-21,10.47112741987766,0.3715056842331383,1.5320485462525082,0.0583427875808336,0.7570449100296518,0.1824890340230332,0.0514570906054742,0.1570378760890572,1.0047499788247791,0.4052272552971956,1.6646713810485203,1.938903376458592,3.3578316721677544,0.7806965985431593,0.1085594128760549,-0.0236490557335371,15697.450282928776,15649.473614730248,2.175974017036085,4.216677712461605,4.465617600639553,0.1492021116091773,1.62714283231902,6.595222344166542,9.676935086405908,130488.46320529064,64.13928571428572,63.73199578728816,6079.104633781764,6262.54865426437,42.56865912762522,38.988559567960735,66.87800270942206,866354774.8311203,0.3805992234437099,0.8231408541995655,-0.4425416307558556,61.89811893265071,85.1226,5.1909,-3.566247616567095,-1.238406463197848
2010-05-28,10.998597954901468,1.2943013963950023,0.98148188863149,0.0590006618992522,0.7483592215499038,0.1785942806416957,0.1173649558103573,0.0644679311082453,0.904228960199502,0.528764175220263,1.9944376274358837,2.4596753967714093,2.9157496587147853,-0.6963034373983148,0.1355249453073334,0.0176991917618978,15687.692449704224,15638.804852008643,2.174902846210955,4.164688266419203,4.375393213733435,0.1554832757111808,1.630993723625097,6.622516137902273,9.637495888931598,130573.99389842812,63.74571428571429,63.00772968231641,5822.735330836455,6096.370209707963,30.13698630136988,31.579901129152688,67.0253627636105,1421097896.0689883,-0.0796613460102833,0.6425804141575957,-0.722241760167879,61.87300468839379,85.3254,5.1411,-3.668114583210995,-2.1733841115799484
2010-06-04,13.657711292120036,-1.1938671549376108,-1.1380938651320245,0.06686187338431,0.7485450004287884,0.1767645085008409,0.0119625699470595,0.0541743332386776,0.9908469179166496,1.0640748340927102,2.188522798711981,2.278725636579165,2.8865573792407533,3.781184291059225,0.1267515257136993,0.0085586517832361,15657.19576541356,15620.606743248349,2.1785491886196517,4.113947548321436,4.1523713062550245,0.1813736728972315,1.6156702680961477,7.092639509702524,9.392028092878716,130830.37454347128,63.38928571428572,62.34136572467423,5794.346820809248,5898.728928475823,31.310861423220985,31.0546718751486,67.20207001888271,2021801811.1530104,-0.4624904377932068,0.4215662437674352,-0.8840566815606421,61.85253536127833,83.3361,5.0968,-3.7293407167137103,-2.4101583070325256
2010-06-11,8.54744535839388,-3.445946078138672,-0.8910568282111709,0.0958584039989715,0.7346318467844314,0.1843720209407585,0.0898490016386882,0.1571870327342449,0.9874887575896888,0.5977332380352294,1.936945601081368,2.309078151919889,2.5536449682456874,2.404759195635441,0.1219033863168374,-0.0492553228673939,15634.629821394285,15601.645947280867,2.177155435449299,4.025758826982478,4.06747716582093,0.1933944881100868,1.61866267128965,7.192534796928267,9.39094466825438,130810.18341379924,62.99071428571428,61.82385029471767,5839.346820809248,5818.809657484984,28.13479623824452,25.346766936569622,67.39511141926036,1416420689.7197824,-0.7212597782180836,0.1930010393703314,-0.914260817588415,61.83107047525698,85.5673,5.296,-3.757500628549322,-2.8276353826446297
2010-06-18,12.6865203139219,-1.039891915102987,-0.6700644675135258,0.0909601693358523,0.7495684458871692,0.1817510728565818,0.0921528055503228,0.157650042180472,0.5895239380969981,0.3331885263707202,1.8083582210270857,2.436031265308472,2.759466527051135,1.309291815389082,0.1062503217120202,0.0058834155592687,15621.865195154074,15589.36587976292,2.175677338392489,3.9333626083114512,3.995286400729934,0.1876624776499785,1.622001440255962,7.210560037335541,9.39621922972712,130754.80385078152,62.63357142857143,61.471336922088646,5911.346820809248,5848.346820809248,31.25937031484257,24.140564001087967,67.58561364764557,830647834.9532208,-0.8583439078590231,-0.0172679500755394,-0.8410759577834837,61.81696294449157,87.5811,5.3015,-3.7563566778513935,-2.821044486767793
2010-06-25,10.665191023746974,5.698430503898022,0.5987957029361424,0.111301576819427,0.7535439462657312,0.170605886272737,0.0805156860643363,0.0466651903124951,0.734626392931341,0.2359523767959178,2.1380581658627182,2.2863896580128342,3.1249650789048258,1.4731592979332713,0.1019134941680383,-0.0200070028148206,15622.04029433511,15586.373305000012,2.1742193245487687,3.847471774665808,3.942648319642145,0.1626820040822933,1.6261358469867693,7.134576910768455,9.401781614975844,130675.3408105861,62.175714285714285,61.10182533247683,5863.346820809248,5871.346820809248,25.135764158262266,24.554725312827216,67.76972592059849,1480072807.5280015,-0.9942549050664908,-0.2126653410737297,-0.781589563992761,61.800828020810535,84.5554,5.2241,-3.7879316613382983,-3.052865182972844
2010-07-02,14.107422874314704,-2.3879303231828537,0.4677204842301611,0.1011994981274737,0.7404297086179696,0.1673392494821311,0.0774486558927457,0.0604210450757519,0.690942654116061,0.5233457919005575,1.6339584659845316,1.98160021736763,3.20879052950186,2.786285080972693,0.1007371541717112,-0.0012235734411818,15671.27989992212,15639.983788851432,2.177075497966243,3.7211314885501623,3.924658576361802,0.0935983102750181,1.6142142403571342,6.963801230352723,9.382690513476444,130615.43166413216,61.79714285714285,60.83224862147992,5901.346820809248,5892.013487475914,28.86762360446573,30.9627662849498,67.95252043901046,813854540.2163787,-1.0590939495445113,-0.3819510627678861,-0.6771428867766252,61.78553748797896,80.1109,4.7843,-3.83354580817764,-2.7494304170396
2010-07-09,10.537370408034644,3.532778508279853,1.5756669537702428,0.1258110935151827,0.7552340657400249,0.1756196128502308,0.0497570483304291,0.1573874589852178,0.4683681205374984,0.4961061906708247,2.274807454100855,2.42438831185994,2.947268655706051,1.2330383948599362,0.120154936319699,-0.0579197749929428,15687.485816424272,15659.94719801147,2.176384779950557,3.7050344106522166,3.941235389785636,0.0663178221400053,1.6207530113039663,6.808859976172189,9.375389017824048,130543.86087337745,61.42357142857144,60.793282138615936,6047.346820809248,5937.346820809248,29.26249008723238,32.26509136155376,68.13857084779066,161165280.0919497,-0.9813570875310588,-0.5018322677205207,-0.4795248198105382,61.77795512606951,84.6259,5.0332,-3.7837855815885786,-2.601910763310593
2010-07-16,7.838992819050446,-0.0762339789852259,0.2670071976560996,0.0508755031364776,0.7556203889892308,0.1610179412343092,0.0776985467444031,0.1479359206135714,0.534071644131781,0.9863981460490324,1.981916482794353,2.217997378465901,3.0329301616455364,2.0166631373796218,0.1206847094788192,-0.031565908551489,15695.245486997432,15681.412463620783,2.176030812154408,3.710977986276312,3.967976971576699,0.0614761811361842,1.6268819495010645,6.7152545557939005,9.369274209852652,130491.44846827608,61.01642857142857,60.61284452013381,5937.346820809248,5962.013487475914,28.21100917431193,31.769329408464856,68.32796226474647,861920740.2163788,-0.99701786985635,-0.6008693881476866,-0.3961484817086634,61.76809241958018,83.6069,4.8687,-3.8014427751998414,-2.634356206335005
2010-07-23,9.878741946643778,3.5533045590073917,-0.13636039778936,0.1139338688613775,0.7532661882355989,0.1751456899690735,0.1625501574595935,0.1458849000384784,0.6490859431978128,0.9045447788455994,1.8225435040570783,2.3555850379218466,2.731813226487688,2.8108723704789456,0.1329543583539964,0.0125496112029328,15690.614559550006,15701.032718104903,2.1759405709960187,3.728061190667579,3.991833466570204,0.0826443316495439,1.6317731948189196,6.698340351843877,9.36933537326123,130457.902166138,60.48857142857143,60.215131917449305,5756.912205567452,5913.868615728649,24.9830737982397,30.94072508354813,68.50952151004141,1606007861.091661,-1.14231315093906,-0.7091581407059614,-0.4331550102330986,61.74003500096208,86.5464,5.1521,-3.81149002917493,-2.8552613996787795
2010-07-30,9.442893383857164,-3.81239839054478,-0.3018935934797246,0.0905393359692763,0.7536185293528752,0.1799907659862603,0.0940983379693663,0.131059014984563,0.772332653029708,0.2989385197009881,1.541868293837311,2.0881099901114646,3.0099183395648046,2.701654111122343,0.1139671604967162,-0.0458189048740673,15674.009832883594,15716.336217844804,2.1760003936861487,3.742338944127936,3.999622628288263,0.1252303506207136,1.6349474298199145,6.746659991687594,9.379052027291737,130438.74513375928,59.99214285714286,59.931780995122736,5802.509132420091,5832.256052932263,27.1531886916502,31.27987044398965,68.74251194024224,889337527.3958665,-1.2064355147395958,-0.8086136155126884,-0.3978218992269073,61.718440487262434,86.4367,5.3845,-3.83066781890271,-2.8053910701343554
2010-08-06,13.77685777840755,3.0401033210512747,0.6509929776849155,0.0117512815697787,0.7565799392859802,0.1769297110161477,0.0406954284479014,0.1400313218313404,1.009355124394612,0.7733279941135294,1.3919240595844986,2.171313398439425,3.092753936227388,1.977607741239478,0.0928483409932962,0.0068537538805862,15645.138380811595,15753.16892512209,2.1789937182963697,3.550601160395704,3.876622273240446,0.2423674620458307,1.6135236652601803,7.00597325675135,9.41060955328222,130506.03313668189,59.682142857142864,59.935543529106376,5989.509132420091,5849.643490135878,36.719706242350064,36.47758663999371,68.97196217904708,221234396.8447262,-1.093751491908229,-0.8656411907917966,-0.2281103011164323,61.70886721626941,88.0984,5.5891,-3.781940943182781,-2.249214215855212
2010-08-13,12.363947273415924,-1.694049862071279,3.391523165636687,0.0934987705252043,0.74226600760367,0.173518820529357,0.1061380155836854,0.0715518939583593,0.5263756528531469,0.3433113688378308,1.7655639353260593,2.2236984169089964,2.9348187847160374,2.072244139821353,0.1195059362157285,-0.0162664629703552,15627.990486721985,15751.812937999908,2.178993520617213,3.496556664999379,3.801647870950165,0.272586536775679,1.6150723033236596,7.041933234977824,9.44065716133937,130492.87163504456,59.31357142857143,59.69747105855886,5808.310588235294,5866.776284358492,34.965034965034945,38.14466539930308,69.18320142262803,933835439.7246338,-1.1373893487565,-0.9199908223847372,-0.2173985263717626,61.69732141759536,84.9003,5.5144,-3.8187947912670257,-2.2759175587994647
2010-08-20,10.517178855661234,-2.189545937385299,0.7822740768657885,0.071662138782243,0.7403399717687608,0.1783128806422321,0.0733985606108992,0.214519399269134,0.8463216549415514,0.6229301148385112,2.073753417761742,2.1056890784828326,2.599447107367263,1.24544280161367,0.1337869147768798,-0.0220493101500949,15622.600226599365,15746.373388312766,2.1789750327402206,3.4201826099544625,3.709867395533832,0.2774349331401717,1.6186568483896937,7.022573622170784,9.467685979802804,130474.64674035407,58.940000000000005,59.56980825075102,5866.29539295393,5888.038371203104,34.69865418373318,31.54941052938038,69.4056654510806,225762145.35536456,-1.1115513237942451,-0.958302922666639,-0.1532484011276061,61.68344088653879,84.2889,5.3955,-3.842351614858301,-2.4425885165971235
2010-08-27,9.972741281412809,0.5310773603821043,-0.5748128773311644,0.0852518033897064,0.7454032211079337,0.1702328315514015,0.0677994513508505,0.0881508275912449,0.8129729410135027,0.4796988544106703,1.8119069468557505,2.22867878168793,2.936543569143652,0.8264463876590047,0.1136481638863085,-0.0107742321822082,15629.569116902272,15738.145484908891,2.1790069101681877,3.3322857192703363,3.6156415805322313,0.2571089807108492,1.6251334893836251,6.952724156876166,9.487481655694816,130452.01783551848,58.705714285714286,59.30716715065088,5748.324435318275,5807.643472169167,39.16776750330251,32.83303236054539,69.6443787601022,962797815.9958204,-1.1695807763304344,-1.000558493399398,-0.1690222829310363,61.66530980212397,83.7637,5.1273,-3.870233286410264,-2.3058373969247024
2010-09-03,13.485853746848589,-0.8783194251086646,1.36888780240312,0.0534336376904221,0.7554514177350881,0.1812754222366507,0.1675383622566331,0.1639342652125513,0.6311457144924429,0.9424799831591212,1.6623560741646486,2.139732797387568,3.323743747409655,2.0065659929572117,0.0959532788145321,-0.0332777507482085,15681.928165124496,15741.70697117678,2.181494045176273,3.354340023315098,3.5553859757663204,0.1674971071783583,1.6211056475046957,6.913790920747524,9.468420881941888,130410.79619597792,58.75071428571429,59.25687819723076,5881.324435318275,5831.981421196827,52.26781857451405,40.76295270483161,69.89746633530424,273210745.35536456,-1.095620025168408,-1.0195707997532002,-0.0760492254152078,61.651389630345335,86.9226,5.307,-3.813543477628691,-1.6052240244062843
2010-09-10,9.826060471476112,1.8068322826896277,1.2065761849260488,0.0060988197976537,0.7491373708137764,0.1857974517626388,0.1413204106227964,0.1962064785384503,0.5308111086475428,0.0729143755086095,1.6223971251791067,1.9655680612000772,3.1444533260308254,0.2126193397362532,0.1357399164274722,-0.0116602889394355,15693.617828692311,15732.87601489638,2.1818743045497917,3.310720520918904,3.534154450921909,0.1324537970878829,1.63112559823512,6.840214057140685,9.469792374736034,130390.01135634836,58.89142857142857,59.35329443759999,5986.324435318275,5871.991101984942,56.723549488054616,46.67990150872419,70.15541566201033,-382088584.7179976,-0.9414271856520812,-1.0039420769329763,0.0625148912808952,61.6449569247248,87.3851,5.2434,-3.7853000025410894,-1.168684339374328
2010-09-17,10.913619062954456,3.89694598705083,-1.4432155475228534,0.0857501626758231,0.7495370443929938,0.1607843099071471,0.0688128120969223,0.1667964432423765,0.8455236508074805,0.7304045892334518,1.7142005842442285,2.347246229006612,2.830525686225427,0.9322277418043302,0.1198892167296896,0.0192521002930662,15694.063574930844,15726.379378619084,2.182275869699383,3.298118950544444,3.548363778393456,0.1148942461352562,1.6381586891577289,6.804511364556191,9.472938902464849,130373.89356318372,59.11357142857143,59.64885517925333,6145.324435318275,6004.324435318275,59.84800506649778,54.222649479513215,70.39012397525053,-993664664.7913595,-0.6830547081318556,-0.9397646031727525,0.2567098950408967,61.64252152166492,88.6488,5.3727,-3.716828450853789,-0.6521301045493123
2010-09-24,11.849340977150284,4.431023562201283,-1.1734258726193874,0.08755111304369,0.749747303863165,0.1789815072526283,0.0877645306301676,0.1524057196470613,0.8877057513800272,0.3838104978594188,1.77172549037477,2.378556132037372,3.1894396427090594,1.4172660492227422,0.1226211946120516,-0.0166440519966169,15681.60848897893,15723.350967941846,2.182601812660174,3.3158339130722245,3.593425224327308,0.1181815505293898,1.640614505209704,6.803962386288085,9.481017160780336,130363.06541255742,59.325,59.98100782201956,6203.918439716312,6111.855770117621,59.46291560102303,53.92391159177192,70.59952645475555,-1591379463.0465395,-0.4273719441700621,-0.8372860713722143,0.4099141272021522,61.64418663204897,90.485,5.578,-3.6696976873078375,-0.489307667114379
