Date,open,high,low,close,adjusted_close,volume,dividend_amount
2018-07-13,311.99,327.68,308.0,318.87,21.258,33549263,0.0
2018-07-06,360.07,364.78,296.22,308.9,20.5933,57384228,0.0
2018-06-29,330.12,357.02,325.8,342.95,22.8633,37607919,0.0
2018-06-22,355.4,373.73,332.0,333.63,22.242,51451989,0.0
2018-06-15,322.51,364.67,322.5,358.17,23.878,66829957,0.0
2018-06-08,294.34,330.0,286.74,317.66,21.1773,52110709,0.0
2018-06-01,278.51,295.01,276.15,291.82,19.4547,24500433,0.0
2018-05-25,281.33,291.49,273.42,278.85,18.59,32165170,0.0
2018-05-18,303.32,304.94,274.0,276.82,18.4547,34152495,0.0
2018-05-11,297.5,312.99,295.17,301.06,20.0707,30666799,0.0
2018-05-04,293.61,306.85,275.23,294.09,19.606,43745629,0.0
2018-04-27,291.29,294.47,276.5,294.08,19.6053,23312899,0.0
2018-04-20,299.0,301.01,282.51,290.24,19.3493,31614738,0.0
2018-04-13,300.37,309.5,289.21,300.34,20.0227,43693001,0.0
2018-04-06,256.26,309.28,244.59,299.3,19.9533,87496485,0.0
2018-03-29,307.34,307.59,248.21,266.13,17.742,58192993,0.0
2018-03-23,316.5,322.44,300.45,301.54,20.1027,29609674,0.0
2018-03-16,328.61,347.21,319.07,321.35,21.4233,34502311,0.0
2018-03-09,332.39,337.75,321.74,327.17,21.8113,22073470,0.0
2018-03-02,353.5,359.99,322.97,335.12,22.3413,27095733,0.0
2018-02-23,334.47,354.99,331.5,352.05,23.47,19909850,0.0
2018-02-16,316.13,343.12,306.25,335.49,22.366,26081845,0.0
2018-02-09,337.97,348.62,294.76,310.42,20.6947,37630091,0.0
2018-02-02,339.85,359.66,338.28,343.75,22.9167,23333591,0.0
2018-01-26,349.4,360.5,335.71,342.85,22.8567,27994444,0.0
2018-01-19,337.54,352.3,334.8,350.02,23.3347,23886776,0.0
2018-01-12,316.0,344.81,315.5,336.22,22.4147,32546449,0.0
2018-01-05,312.0,325.25,305.68,316.58,21.1053,23007314,0.0
2017-12-29,323.83,323.94,309.54,311.35,20.7567,16989660,0.0
2017-12-22,344.9,346.73,324.82,325.2,21.68,26701975,0.0
2017-12-15,314.63,347.44,313.75,343.45,22.8967,35352540,0.0
2017-12-08,306.5,318.6341,300.0,315.13,21.0087,25748643,0.0
2017-12-01,313.25,320.0,301.23,306.53,20.4353,26829989,0.0
2017-11-24,313.79,318.23,304.75,315.55,21.0367,23610531,0.0
2017-11-17,300.13,326.67,299.11,315.05,21.0033,38582903,0.0
2017-11-10,307.0,308.36,296.3,302.99,20.1993,26395521,0.0
