Date,open,high,low,close,adjusted_close,volume,dividend_amount
2007-01-05,142.2500,142.8600,140.3800,140.5400,102.3414,241073500,0.0000
2007-01-12,140.8200,143.2400,140.2500,143.2400,104.3076,329610500,0.0000
2007-01-19,143.0700,143.4600,142.3100,142.8200,104.0017,220263000,0.0000
2007-01-26,143.0700,143.9800,141.5800,142.1300,103.4992,310992100,0.0000
2007-02-02,142.1900,144.9500,141.7400,144.8100,105.4508,347310200,0.0000
2007-02-09,144.7000,145.3600,143.3900,143.9400,104.8173,308181700,0.0000
2007-02-16,143.9400,145.9500,143.1900,145.7300,106.1208,274335200,0.0000
2007-02-23,145.5600,146.4200,145.0000,145.3000,105.8076,271917000,0.0000
2007-03-02,145.8300,145.9500,138.0500,138.6700,100.9797,896598200,0.0000
2007-03-09,137.9300,141.4200,137.3300,140.7800,102.5162,627885300,0.0000
2007-03-16,140.4200,141.3400,136.7500,138.5300,101.2792,756793400,0.5513
2007-03-23,139.2600,143.8100,139.1500,143.3900,104.8323,524036300,0.0000
2007-03-30,143.5000,143.6500,140.5600,142.0000,103.8161,634186800,0.0000
2007-04-05,142.1600,144.4400,141.4800,144.2400,105.4537,272652200,0.0000
2007-04-13,144.6500,145.3200,143.3400,145.3200,106.2433,413774500,0.0000
2007-04-20,145.8300,148.6200,145.8200,148.6200,108.6559,506895800,0.0000
2007-04-27,148.3700,149.8000,147.3200,149.5300,109.3212,497093300,0.0000
2007-05-04,149.6400,151.1200,147.6700,150.9200,110.3375,505325300,0.0000
2007-05-11,150.8800,152.8200,149.2700,150.8600,110.2936,513142200,0.0000
2007-05-18,150.8600,152.6200,149.7900,152.6200,111.5803,603182100,0.0000
2007-05-25,152.5800,153.5000,150.7400,151.6900,110.9004,661502200,0.0000
2007-06-01,151.9400,154.4000,151.3400,154.0800,112.6477,433672000,0.0000
2007-06-08,153.5400,154.3900,149.0600,151.0400,110.4252,777324100,0.0000
2007-06-15,150.9300,153.6600,149.5500,153.0700,112.3886,829549100,0.6556
2007-06-22,153.3800,153.5800,149.8500,150.5500,110.5384,786735600,0.0000
2007-06-29,150.2400,151.6500,148.0600,150.4300,110.4503,1001504900,0.0000
2007-07-06,150.8700,153.1700,150.7700,152.9800,112.3226,327793400,0.0000
2007-07-13,153.1600,155.4600,150.5200,154.8500,113.6956,673995100,0.0000
2007-07-20,154.9900,155.5300,152.8300,153.5000,112.7044,853182600,0.0000
2007-07-27,154.1800,154.7200,145.0500,145.1100,106.5442,1533710900,0.0000
2007-08-03,145.9300,149.4600,143.2000,143.8000,105.5823,1721820800,0.0000
2007-08-10,144.2100,150.5900,142.5300,144.7100,106.2505,1601119800,0.0000
2007-08-17,146.5000,146.8900,137.0000,144.7100,106.2505,1704847500,0.0000
2007-08-24,145.1700,148.3300,143.2900,148.3300,108.9084,850360700,0.0000
2007-08-31,147.8500,148.5000,143.4600,147.5900,108.3651,917764000,0.0000
2007-09-07,147.4500,149.9800,145.2600,146.0700,107.2490,649649800,0.0000
2007-09-14,146.5200,149.4500,144.3300,148.9000,109.3269,779932400,0.0000
2007-09-21,148.3100,154.3900,147.6300,151.9700,112.1087,884054500,0.7187
2007-09-28,152.4200,153.1900,150.4700,152.5800,112.5587,653372500,0.0000
2007-10-05,152.6000,156.1000,152.5000,155.8500,114.9710,591641100,0.0000
2007-10-12,155.3900,157.5200,154.5400,156.3300,115.3251,625121600,0.0000
2007-10-19,156.2700,156.4800,149.6600,149.6700,110.4120,989902300,0.0000
2007-10-26,148.8600,153.6200,148.6600,153.6200,113.3259,1182627600,0.0000
