Date,open,high,low,close,adjusted_close,volume,dividend_amount
2008-03-28,67.2400,67.7000,59.0000,62.7600,14.1128,86068700,0.0000
2008-04-04,62.7000,66.2900,60.3100,64.4800,14.4996,65916700,0.0000
2008-04-11,65.0200,68.7200,64.0200,66.1100,14.8661,44836300,0.0000
2008-04-18,66.9800,70.4470,64.0000,69.0000,15.5160,51006900,0.0000
2008-04-25,69.7000,76.0800,68.8500,75.1000,16.8877,70768000,0.0000
2008-05-02,76.2200,87.6400,71.0000,82.7500,18.6079,182603400,0.0000
2008-05-09,82.8500,89.8400,80.8200,82.8600,18.6327,108475900,0.0000
2008-05-16,83.7300,84.4800,78.1000,82.3700,18.5225,80719300,0.0000
2008-05-23,82.3100,84.7400,75.1200,76.3500,17.1688,63871700,0.0000
2008-05-30,76.9200,87.5600,74.3600,86.3600,19.4197,72100400,0.0000
2008-06-06,86.2100,88.1000,83.5500,83.6500,18.8103,48689900,0.0000
2008-06-13,84.0000,84.9500,77.6000,81.5300,18.3336,53394900,0.0000
2008-06-20,81.3400,84.9800,81.1000,83.5700,18.7923,45214400,0.0000
2008-06-27,83.8100,84.4200,78.0200,82.6000,18.5742,95832400,0.0000
2008-07-03,82.0000,82.8400,77.2500,78.0700,17.5556,39191400,0.0000
2008-07-11,78.5000,79.9400,72.2500,74.5500,16.7640,84630000,0.0000
2008-07-18,75.6000,76.1800,66.5100,73.4000,16.5054,83324500,0.0000
2008-07-25,73.9100,75.0000,67.9000,71.9600,16.1816,60901100,0.0000
2008-08-01,72.4100,78.9000,70.2500,71.7300,16.1299,92858300,0.0000
2008-08-08,71.7600,74.2300,69.1100,72.6000,16.3255,49541600,0.0000
2008-08-15,72.4400,76.5300,71.9500,75.7900,17.0671,42697700,0.1050
2008-08-22,75.6200,76.2500,73.1900,74.0900,16.6842,25393600,0.0000
2008-08-29,73.5200,76.0000,72.8500,75.9000,17.0918,25479000,0.0000
2008-09-05,76.8300,77.5000,69.2500,71.7600,16.1596,35896500,0.0000
2008-09-12,73.5100,74.2900,66.6300,71.6500,16.1348,56465200,0.0000
2008-09-19,68.6600,71.1600,58.3800,69.5700,15.6664,85749600,0.0000
2008-09-26,68.9200,68.9900,60.8000,62.0400,13.9707,47417200,0.0000
2008-10-03,60.3000,62.1000,55.8900,56.8400,12.7997,59446300,0.0000
2008-10-10,53.4200,56.4400,47.0000,52.0000,11.7098,88374000,0.0000
2008-10-17,54.9900,62.1100,48.0400,52.2200,11.7594,67609000,0.0000
2008-10-24,53.3100,53.8200,43.7400,47.9800,10.8046,48493400,0.0000
2008-10-31,47.0100,56.1600,46.4400,55.3500,12.4642,67904500,0.0000
2008-11-07,55.3500,60.4500,50.7400,53.5000,12.0476,57505000,0.0000
2008-11-14,55.3000,57.0000,49.8900,54.2400,12.2390,44449900,0.1050
2008-11-21,53.1100,55.8400,43.5400,46.3800,10.4655,57873800,0.0000
2008-11-28,47.6100,52.7400,45.7800,52.5600,11.8599,32023300,0.0000
2008-12-05,51.0000,53.4700,47.5300,53.1800,11.9998,41350100,0.0000
2008-12-12,54.4000,57.6700,50.5000,52.9500,11.9479,42609000,0.0000
2008-12-19,52.8100,56.2300,51.7700,54.9700,12.4037,35805200,0.0000
2008-12-26,54.8600,55.2400,51.9300,53.2500,12.0156,9440000,0.0000
2009-01-02,53.0500,53.7100,50.2688,53.4400,12.0585,15116900,0.0000
2009-01-09,53.0000,57.9800,53.0000,55.6200,12.5504,32233500,0.0000
2009-01-16,55.2900,56.1500,45.2100,47.4100,10.6979,49137900,0.0000
2009-01-23,46.0500,46.4100,41.7800,44.3200,10.0006,41203500,0.0000
2009-01-30,44.3000,49.3500,42.5200,49.3500,11.1356,34736900,0.0000
2009-02-06,48.2500,56.0000,47.5400,55.4100,12.5030,58325000,0.0000
2009-02-13,55.5400,57.9500,53.1000,55.9500,12.6490,42307400,0.1050
2009-02-20,54.3100,57.9000,53.6700,55.6600,12.5834,37480300,0.0000
2009-02-27,56.0400,57.9000,53.6100,56.7100,12.8208,48273100,0.0000
2009-03-06,55.9300,56.9700,49.2106,50.1900,11.3468,55469300,0.0000
2009-03-13,49.6700,55.3500,48.7400,52.0500,11.7673,50290900,0.0000
2009-03-20,52.9800,56.7000,51.3300,52.5300,11.8758,44930200,0.0000
2009-03-27,53.8700,56.3100,51.2800,54.2500,12.2647,59747700,0.0000
2009-04-03,53.3000,60.1600,53.0100,60.0800,13.5827,58819700,0.0000
2009-04-09,58.7000,60.0400,56.4100,58.7900,13.2911,35412800,0.0000
2009-04-17,58.1600,61.4000,57.2500,58.0000,13.1125,44363100,0.0000
2009-04-24,57.0000,60.7500,54.2500,60.3800,13.6505,47645000,0.0000
2009-05-01,58.7800,68.0000,58.1000,65.0100,14.6973,73348800,0.0000
2009-05-08,66.0800,68.5600,64.7200,68.4300,15.4704,62529400,0.0000
2009-05-15,66.8000,67.9500,63.5100,65.0700,14.7348,41863200,0.1050
2009-05-22,65.3200,67.5000,64.2600,65.7500,14.8888,54101400,0.0000
2009-05-29,65.7900,68.1400,65.2500,67.7100,15.3326,25024000,0.0000
2009-06-05,68.5000,71.2400,65.5000,69.2800,15.6881,60129100,0.0000
2009-06-12,68.6600,70.6000,64.3100,64.3600,14.5740,50279600,0.0000
2009-06-19,63.9800,65.8800,60.6300,61.3700,13.8969,36263500,0.0000
2009-06-26,60.7400,63.8200,60.2700,63.8200,14.4517,28397700,0.0000
2009-07-02,63.8900,63.9300,60.0800,60.4200,13.6818,29904200,0.0000
2009-07-10,60.0700,61.3300,58.0000,59.8600,13.5550,40273900,0.0000
2009-07-17,60.1100,65.0000,59.1000,64.1000,14.5151,37146300,0.0000
2009-07-24,64.3600,67.8400,64.3000,67.2900,15.2375,26970600,0.0000
2009-07-31,67.2500,69.6800,65.3500,65.4600,14.8231,37436300,0.0000
2009-08-07,66.1900,69.6900,65.9000,69.1700,15.6632,26292100,0.0000
2009-08-14,69.0400,69.4900,67.5000,67.8000,15.3765,16545700,0.1050
2009-08-21,66.8400,69.0500,66.0400,69.0000,15.6487,22974900,0.0000
2009-08-28,69.2500,70.5000,67.7600,70.5000,15.9889,22785700,0.0000
2009-09-04,69.7000,72.0000,69.4300,70.3600,15.9571,21026400,0.0000
2009-09-11,70.7000,72.5000,70.1555,72.2900,16.3948,15251000,0.0000
2009-09-18,71.5100,74.8600,71.5000,73.7900,16.7350,18624600,0.0000
2009-09-25,73.0700,74.9900,69.2300,70.6600,16.0252,26847700,0.0000
2009-10-02,71.1000,72.1400,66.5452,67.7900,15.3743,38590700,0.0000
2009-10-09,67.8700,73.2900,67.4000,72.9400,16.5422,37558100,0.0000
2009-10-16,74.3300,75.8400,73.2300,74.2900,16.8484,26808900,0.0000
2009-10-23,74.2700,76.9900,73.1900,74.1200,16.8099,23654500,0.0000
2009-10-30,74.9700,78.2000,72.4600,75.7600,17.1818,55440900,0.0000
2009-11-06,76.0900,79.9000,75.8000,79.6700,18.0686,26972900,0.0000
2009-11-13,79.8600,81.9700,78.7500,80.0000,18.1718,21827100,0.1250
2009-11-20,80.1000,81.5500,78.2300,80.0000,18.1718,24826800,0.0000
2009-11-27,80.7800,81.9000,79.6000,80.3300,18.2467,12601700,0.0000
2009-12-04,80.3300,83.4000,78.7100,80.2700,18.2331,23489000,0.0000
