Date,open,high,low,close,adjusted_close,volume,dividend_amount
2020-01-31,161.15,174.05,160.2,170.23,165.0593,179845938,0.0
2020-01-24,166.68,168.19,164.45,165.04,160.027,97961146,0.0
2020-01-17,161.76,167.47,161.26,167.1,162.0244,121822087,0.0
2020-01-10,157.08,163.22,156.51,161.34,156.4394,112604365,0.0
2020-01-03,158.99,160.73,156.45,158.62,153.802,78506330,0.0
2019-12-27,158.12,159.55,157.12,158.96,154.1316,59656712,0.0
2019-12-20,155.11,158.49,153.75,157.41,152.6287,153142114,0.0
2019-12-13,151.07,154.89,150.33,154.53,149.8362,100577839,0.0
2019-12-06,151.81,151.87,146.65,151.75,147.1407,104537379,0.0
2019-11-29,150.0,152.5,149.92,151.38,146.7819,74242278,0.0
2019-11-22,150.07,151.33,148.46,149.59,145.0463,105652749,0.51
2019-11-15,145.34,149.99,144.73,149.97,144.9207,93727027,0.0
2019-11-08,144.83,145.99,143.2,145.96,141.0457,86277623,0.0
2019-11-01,144.4,145.67,142.65,143.72,138.8812,131732463,0.0
2019-10-25,138.45,141.14,135.61,140.73,135.9918,142631768,0.0
2019-10-18,139.69,141.79,136.56,137.41,132.7836,107104735,0.0
2019-10-11,137.14,141.03,135.62,139.68,134.9772,107510772,0.0
2019-10-04,138.05,140.25,133.22,138.12,133.4697,123233428,0.0
2019-09-27,139.23,140.69,136.03,137.73,133.0928,110281568,0.0
2019-09-20,135.83,142.37,135.66,139.44,134.7453,135317290,0.0
2019-09-13,139.59,139.75,134.51,137.32,132.6966,129776465,0.0
2019-09-06,136.61,140.38,135.7,139.1,134.4167,83840107,0.0
2019-08-30,134.99,139.18,133.55,137.86,133.2185,104909787,0.0
2019-08-23,137.85,139.49,132.8,133.39,128.899,117766903,0.0
2019-08-16,137.07,138.8,132.25,136.13,131.5467,131659759,0.46
2019-08-09,133.3,139.38,130.78,137.71,132.6182,159823950,0.0
2019-08-02,141.5,141.51,135.08,136.9,131.8381,143400310,0.0
2019-07-26,137.41,141.68,137.33,141.34,136.114,101248083,0.0
2019-07-19,139.44,140.67,134.67,136.62,131.5685,139389612,0.0
2019-07-12,136.4,139.22,135.37,138.9,133.7642,102201981,0.0
2019-07-05,136.63,137.74,134.97,137.06,131.9922,69662439,0.0
2019-06-28,137.0,138.4,132.73,133.96,129.0068,124214457,0.0
2019-06-21,132.63,137.73,132.53,136.97,131.9055,133967168,0.0
2019-06-14,132.4,134.24,130.71,132.45,127.5527,102505844,0.0
2019-06-07,123.85,132.25,119.01,131.4,126.5415,147636968,0.0
2019-05-31,126.98,128.0,123.32,123.68,119.1069,89367881,0.0
2019-05-24,126.52,128.24,124.74,126.24,121.5723,92123847,0.0
2019-05-17,124.11,130.46,123.04,128.07,123.3346,139816701,0.46
2019-05-10,126.39,128.56,123.57,127.13,121.9841,146827040,0.0
2019-05-03,129.9,130.7,125.52,128.9,123.6825,119573665,0.0
2019-04-26,122.62,131.37,122.57,129.89,124.6324,132620050,0.0
2019-04-18,120.94,123.52,120.1,123.37,118.3763,77156295,0.0
2019-04-12,119.81,120.98,118.58,120.95,116.0543,83159600,0.0
2019-04-05,118.95,120.43,118.1,119.89,115.0372,99731237,0.0
2019-03-29,116.56,118.71,115.52,117.94,113.1661,119632716,0.0
2019-03-22,116.17,120.82,116.05,117.05,112.3121,160388610,0.0
2019-03-15,110.99,117.25,110.98,115.91,111.2183,173532134,0.0
2019-03-08,113.02,113.25,108.8,110.51,106.0368,111990712,0.0
2019-03-01,111.76,113.24,110.88,112.53,107.9751,119359497,0.0
2019-02-22,107.79,111.2,106.29,110.97,106.4782,96472580,0.46
2019-02-15,106.2,108.3,104.97,108.22,103.3957,110757176,0.0
2019-02-08,102.87,107.27,102.77,105.67,100.9593,130472196,0.0
2019-02-01,106.26,106.48,102.17,102.78,98.1982,201611213,0.0
2019-01-25,106.75,107.88,104.86,107.17,102.3925,112628578,0.0
2019-01-18,101.9,107.9,101.26,107.71,102.9084,155699162,0.0
2019-01-11,101.64,104.88,100.98,102.8,98.2173,157833149,0.0
2019-01-04,101.29,102.51,97.2,101.93,97.3861,155142140,0.0
2018-12-28,97.68,102.41,93.96,100.39,95.9147,183237806,0.0
2018-12-21,105.41,106.88,97.46,98.23,93.851,356050950,0.0
2018-12-14,104.8,111.27,103.89,106.03,101.3033,197742990,0.0
2018-12-07,113.0,113.42,104.3,104.82,100.1472,174082124,0.0
2018-11-30,104.79,111.33,104.58,110.89,105.9466,170037931,0.0
2018-11-23,108.27,108.56,99.35,103.07,98.4752,150780076,0.0
2018-11-16,109.42,109.96,103.91,108.29,103.4625,180498817,0.46
2018-11-09,106.37,112.24,105.9,109.57,104.2287,147847424,0.0
2018-11-02,108.11,108.7,100.11,106.16,100.985,242639657,0.0
2018-10-26,109.32,110.54,101.59,106.96,101.746,251383718,0.0
2018-10-19,108.91,111.81,106.95,108.66,103.3631,155518177,0.0
2018-10-12,111.66,113.08,104.2,109.57,104.2287,228861873,0.0
2018-10-05,114.75,116.18,110.64,112.13,106.6639,120208912,0.0
2018-09-28,113.03,115.1,112.22,114.37,108.7947,110093609,0.0
2018-09-21,113.69,115.29,111.04,114.26,108.6901,159580089,0.0
