Date,Pos_lag1,Pos_lag2,Pos_lag3,Pos_lag4,Pos_lag5,Neg_lag1,Neg_lag2,Neg_lag3,Neg_lag4,Neg_lag5,Neu_lag1,Neu_lag2,Neu_lag3,Neu_lag4,Neu_lag5
2010-10-08,-0.5711855,-1.0874491,-0.49236014,-1.1508071,-0.82111925,0.049938913,0.94948566,-0.0006512233,1.4282025,-0.045225043,1.0439954,0.8224295,0.89393646,0.59241754,1.4801275
2010-10-15,-0.93119925,-1.0571961,-0.3054481,-1.11943,0.3225137,0.4382951,0.7700997,0.08052374,1.0156813,-0.87440395,1.2049985,1.0577449,0.6775656,0.7968691,0.40821546
2010-10-22,-1.1181204,-0.90607506,-0.6228918,-0.5110191,-0.08044469,1.025019,0.73231995,0.3296682,-0.09437059,0.41579902,0.7913423,0.844744,0.8434801,1.0356916,-0.4098222
2010-10-29,-0.5985209,-0.1978037,-0.5966824,0.038716543,-1.7645339,-0.188027,-0.39321318,0.6360273,-0.7889646,2.753854,1.1861185,0.8009581,0.36787844,0.826007,-0.29617113
2010-11-05,-0.19794783,0.5251291,-0.32851687,-0.7120909,-1.2225152,-0.23422252,-0.7069171,0.6952691,-0.12178842,0.017232457,0.6959248,0.24267918,0.09002168,1.321316,2.0786443
2010-11-12,-0.9484897,-0.78792894,-1.0599227,-0.6800209,-0.9640338,0.012411853,0.53871757,0.8262482,0.83621854,0.4660103,1.6632859,0.9334583,0.9144611,0.31102163,1.1100706
2010-11-19,-0.89571846,-0.7514912,-0.6289654,-0.7677359,0.07058096,1.261785,0.40560877,-0.31465152,0.0043423846,-0.5303344,0.20116939,0.7459492,1.4357327,1.4426589,0.8990307
2010-11-26,-0.30995303,0.11014949,-0.5030581,-0.7498819,0.20864251,-0.4295711,-0.034841243,0.6550243,-0.087463334,-0.6856343,1.015368,0.27308553,0.37485436,1.4300588,0.55883485
2010-12-03,-0.05402873,-0.8281609,-0.3852771,-0.54727304,0.23185895,-0.86576855,0.38516927,0.037914492,0.03638758,-1.314437,1.2999364,0.9984951,0.7086471,1.0608267,1.3813031
2010-12-10,-0.66426045,-1.6516404,-0.41356063,-1.1821098,-1.5905424,0.06905398,2.3764784,0.81102765,1.4681869,1.831924,1.2664908,0.3541471,0.033734825,0.4422166,0.69939506
2010-12-17,-0.6488243,-0.8738086,-0.5566342,-0.93214816,-0.34498134,0.608992,0.07953504,-0.1875965,1.0526751,-0.13132367,0.60435843,1.3174499,1.3155396,0.41911742,0.7948684
2010-12-23,-0.3923492,-0.046918012,-0.44147813,-1.0806967,-1.0746912,0.09318143,-0.044319678,-0.29834133,0.8932888,0.75493217,0.57350916,0.24833953,1.1191885,0.75021476,1.123301
2010-12-31,-0.9213085,-1.2559528,-1.1304129,-1.3241663,-0.9474564,0.55236024,0.830582,1.1901735,1.5019891,0.32781705,0.9649356,1.3786393,0.6509211,0.70468956,1.2216377
2011-01-07,-0.658447,0.16847318,-0.80599415,-1.2722671,-0.32688707,0.20569903,-0.879538,0.71296304,1.0303094,-0.4374721,0.951921,0.9787558,0.6742554,0.67548954,1.2426957
2011-01-14,0.012958899,-1.2128974,-0.8833697,-0.93499386,-1.2667384,-0.3665551,1.1428853,0.74004453,0.396346,2.093403,0.60806125,0.8982006,0.7649597,1.2492852,-0.16370662
2011-01-21,-0.9113554,-0.28053764,-1.3172307,-0.95505214,-1.4047306,0.5884662,0.041583825,1.595472,1.2391733,1.4789526,0.8850297,0.7455842,0.47522652,0.31519815,0.82775986
2011-01-28,-0.6979827,-1.4950991,-0.70416003,-1.0576148,-0.14210236,0.7376393,1.8819022,0.57383776,1.0363998,-0.45306522,0.49067917,0.26588413,0.6438602,0.83945847,0.96317387
2011-02-04,-0.7675159,-1.2379172,-0.5721035,-0.5394715,-1.3024995,1.3396045,0.7004445,0.7797885,0.20123054,1.8338151,-0.07217296,1.3822811,0.07394656,0.7476205,0.35698935
2011-02-11,-1.4177591,-0.86195457,-0.7540171,-0.46397287,-1.3491974,1.5781751,0.73059595,0.7201575,-0.20704915,1.7980647,0.8408631,0.76104856,0.7005367,1.2040701,0.5118978
2011-02-18,-0.9258842,-0.4502114,-0.6042423,-0.36860573,-1.11443,0.3829905,0.29824203,-0.04829393,0.18282646,0.25400072,1.2293067,0.7278267,1.1776628,0.59962124,1.6229359
2011-02-25,-0.87484366,-0.6755295,-0.8119359,-0.6390576,-1.0462407,0.9994918,0.038056057,0.5496763,-0.42283878,0.77932256,0.5380535,1.1986662,0.6301583,1.5613835,0.957367
2011-03-04,-1.4180062,-0.9189555,-0.64823234,-0.54083127,-0.1307107,1.1767346,1.0531231,0.8434735,0.5223115,-0.32922342,1.2150896,0.46550757,0.3752314,0.46017268,0.5078707
2011-03-11,-1.0532249,-0.47660667,-0.6568871,-0.916148,0.6004972,1.2010765,0.15351789,0.063180804,0.81111765,-1.8354936,0.43362445,0.7583467,1.101577,0.46191818,1.1898261
2011-03-18,-0.09673642,-0.7408947,-1.098696,-1.3506964,-1.2915,-0.37066507,0.1895582,0.59039974,1.5491391,1.8705916,0.84065497,1.1558809,1.2936358,0.5155573,0.07847516
2011-03-25,-0.5646855,-1.4174248,-0.45680737,-0.80473995,-0.9514798,0.3275611,1.5477501,0.03543074,0.88047475,0.85807186,0.73852164,0.7053077,0.84386766,0.6172589,1.0409501
2011-04-01,-0.9027265,-0.47961769,-1.0228816,-1.4888965,-0.80871433,0.48301697,0.7022097,1.0055774,1.7199225,0.6990948,1.0840765,0.20058653,0.79645485,0.85500646,0.5164085
2011-04-08,-0.79947996,-1.3712451,-0.82506317,-0.97062093,-0.54858994,-0.042442102,1.1455872,0.5618835,0.68204427,-0.010947108,1.5837388,1.0872267,0.98389566,0.9034339,1.0286983
2011-04-15,-0.73294294,-0.4823019,-1.036344,-0.45011464,-0.68890285,0.2217445,0.5609682,0.17648448,-0.24904954,0.5223156,0.99676394,0.41317263,1.5665631,1.002242,0.7929361
2011-04-21,-0.88142025,-1.0145315,-1.0938561,-0.72516984,-0.8100907,0.5004032,0.8665481,1.1555908,0.30446744,0.23658907,1.1198488,0.77719367,0.531738,1.127027,1.2769052
2011-04-29,-1.0392525,-0.7918142,-1.5604131,-0.3992879,-0.6557276,0.8127491,0.18591307,1.9192972,-0.49006316,0.42155564,0.94122875,1.1797731,0.4721812,1.3706584,0.58593535
2011-05-06,-0.8701831,-0.2190527,-0.17485191,-0.026974356,-1.3166585,1.0959563,0.21566568,0.0014835695,-0.3363102,1.3576678,0.17802498,0.4484097,0.6895336,0.7085023,0.5936395
2011-05-13,-1.3591791,-0.5048932,-1.2015758,-1.2003744,-1.4276129,1.014141,0.03031959,0.689575,1.3714027,1.9717563,1.361839,0.98600286,1.3188192,0.68426424,0.17288157
2011-05-20,-0.68119204,-0.88952124,-1.2966139,-1.5286142,-0.56848603,0.61057556,-0.41207573,1.0412146,1.9661579,0.087909855,0.6595713,1.9951913,1.1929646,0.4334776,1.0556637
2011-05-27,-0.5219072,-0.63058335,-0.7460742,-0.9159558,-1.1208923,0.027449036,0.7121012,0.5326413,0.896769,1.1364402,1.080545,0.3225659,0.7696937,0.41009492,0.9394962
2011-06-03,-1.0632023,-0.8534877,-0.7891086,-0.6191276,-0.9131224,1.0479794,0.9281247,0.7981419,0.5900344,0.5365415,0.58541435,0.4494862,0.6261081,0.40225783,1.2358413
2011-06-10,-0.5866761,-0.8734677,-0.56882757,-0.9772415,-0.014389867,1.0420933,0.40796852,0.5672934,0.48107663,0.44239122,0.034651972,1.0815302,0.63593775,1.100704,-0.25064832
2011-06-17,-1.4205352,-1.259579,-0.40446505,-0.94432175,-1.1980445,1.592821,1.5231546,-0.44166604,0.46462432,1.2787097,0.6672037,0.5224128,1.2873318,1.2570893,0.8327834
2011-06-24,-0.88501227,-0.65506333,-0.04590457,-0.24224883,-0.56024283,0.29312918,-0.009982303,-0.44705224,-0.540833,-0.03276052,1.1069444,1.225938,0.8528206,1.2532666,0.92046624
2011-07-01,-0.58002824,-0.63097274,0.21123526,-0.049130853,-0.8449157,0.63810235,0.44688162,-0.2506992,-0.51763344,0.76821244,0.4983722,0.5321195,0.04125895,0.7795333,0.7730899
2011-07-08,0.06333433,-0.93297815,-1.2056533,-0.80104774,-1.019914,0.2646769,0.4969127,0.8300653,-0.19947295,1.4991004,-0.300225,1.2428236,1.3076866,1.5322466,0.16783068
2011-07-15,-0.6818995,-1.1952906,-0.9044275,-1.080451,-0.8936192,0.4044595,1.4407759,0.9642533,1.202179,1.2216519,0.76760983,0.29954377,0.64911896,0.68368423,0.19276649
2011-07-22,-0.13356589,0.09714142,-0.664488,-1.0695719,-0.81887895,0.20971496,-0.94332856,0.28695297,1.2277243,0.48565096,0.1427095,1.0156951,0.9896933,0.53349084,0.9832634
2011-07-29,-0.60677093,-0.8871265,-1.312359,-0.9368076,-0.99574095,-0.10980205,0.9410275,1.8511119,0.3442266,0.28816527,1.2094417,0.39021438,0.25463662,1.2160083,1.3912511
2011-08-05,-0.17717265,-0.98794657,-0.5234939,0.37970775,-0.61844844,0.5349438,0.4010437,0.18983658,-0.5335483,0.9091811,-0.28513998,1.317228,0.7649901,0.27808994,0.16821936
2011-08-12,0.17057045,-1.1826373,-0.7812858,-1.0113344,-0.23795494,-0.346951,0.9630377,0.8843669,0.96214765,0.27753884,0.07179261,0.97825086,0.44764945,0.55949974,0.23516718
2011-08-19,-0.9388824,-0.32445434,-1.1953602,-0.4227853,-0.6316798,1.2301459,-0.4702603,0.88504535,0.10048525,0.26925278,0.32445878,1.1726439,1.2762828,0.60348594,0.9793615
2011-08-26,-0.39748582,-0.71689725,-1.1360489,-0.9305074,-0.45000342,-0.24112403,0.25829393,1.2272209,0.4718054,-0.7278049,1.1276467,0.8967914,0.6624629,1.01526,1.6803023
2011-09-02,-1.3834879,-1.2676553,-0.29131365,-0.69157815,-1.5013051,1.4356672,1.3272396,0.05278679,0.5200488,2.3576422,0.95283276,0.8581529,0.5132186,0.77236843,-0.16119395
2011-09-09,-0.5996907,-0.8294265,-1.42837,-0.41631958,-1.1265352,0.3207622,0.31056866,0.9949507,-0.036423862,1.5962794,0.8029686,1.1212586,1.3577902,1.037987,0.21857077
2011-09-16,-0.68052405,-0.9447426,-1.1083272,-1.2466754,-0.5241538,0.12284394,1.0071448,1.1478438,0.8700992,0.43162107,0.9585113,0.47592983,0.6845331,1.1371341,0.3359202
2011-09-23,-1.1061214,-0.14317404,-0.8099003,-0.2208891,0.051329743,1.1340601,-0.039525967,0.102254406,-0.7673749,-0.070296556,0.7086221,0.38078442,1.1979514,1.2558149,0.08516845
2011-09-30,-0.89703435,-0.7797541,-0.4909027,-0.3901581,0.18756394,0.3752699,0.383587,0.40370932,0.3727638,-1.6002347,1.0774438,0.8662153,0.43800288,0.32033262,1.7632737
2011-10-07,-0.8155674,-0.9343018,-1.2823558,-0.87462234,-1.048358,0.47366557,0.8706851,2.0621102,0.30632132,-0.058971293,0.99604166,0.7363856,-0.1325281,1.2074698,2.033017
2011-10-14,-0.9969472,0.2760087,-0.18280362,-0.9978714,-1.2281859,1.0504217,-0.45082372,0.0153151555,0.59018517,2.2066963,0.8316844,0.124776654,0.5167907,1.0976672,-0.21400124
2011-10-21,-0.9560798,-1.1618177,-1.025732,-0.6662986,-1.0040267,0.4144919,1.1573982,0.5770526,-0.1186292,0.48001415,1.1601424,0.7388133,1.2117956,1.2846411,1.2473767
2011-10-28,-0.32955858,0.025474682,-0.51282287,0.1131003,0.024960786,-0.017401325,-0.5062048,0.0007964,-0.8263525,-0.33377653,0.7011333,0.6176563,0.8509532,0.9330463,0.51091194
2011-11-04,-0.96850425,-0.88107705,-1.4079032,-0.86188143,-0.38875505,1.0191724,0.75791836,1.6101849,0.5468958,-0.37412295,0.5710114,0.67294204,0.6965773,0.9702293,1.1424137
2011-11-11,-1.3678886,-1.1746879,-1.0563068,-1.0326717,-0.87565786,1.8250494,1.2371659,1.2681097,1.0863055,1.015417,0.4943974,0.6934153,0.62093115,0.7295123,0.3418764
2011-11-18,-0.9118599,-0.9681354,-0.4798417,-0.9966308,-0.7245683,1.1410674,0.5839428,-0.75756544,0.47773176,0.33036825,0.38706043,0.99618477,1.6862315,1.2371202,0.980579
2011-11-25,-0.85143965,-0.9935477,-1.1247915,-0.9945819,-1.0172911,0.6785405,1.4379354,1.4557828,0.93411434,1.882878,0.6651393,0.15746628,0.23789436,0.8474529,-0.27740806
2011-12-02,0.08163178,-0.51017934,-0.8840268,-0.6346259,-0.6906996,-0.9596573,0.58724546,0.9079306,0.9266007,0.432113,1.1516725,0.1145637,0.5733845,0.23175405,0.84202987
2011-12-09,-0.7775189,-0.09649793,-0.3335479,0.09855124,-0.62075484,0.77088624,-0.6123653,0.46235287,-0.81517154,-0.010128458,0.58710176,1.1688578,0.17872047,0.9040207,0.9223549
2011-12-16,-0.6898244,-1.0629427,-1.0465032,-0.47123152,-0.31945965,0.33654627,0.41660532,1.4029826,-0.077822745,-0.4470368,0.9071946,1.3626031,0.43931577,0.77229375,1.1645511
2011-12-23,-0.41141385,-0.470877,-1.3142189,-0.7665701,-1.1442747,0.71849895,0.04589461,1.5828336,0.5571778,1.2254945,0.049836446,0.799915,0.57601565,0.79571277,0.78238505
2011-12-30,-0.50739026,-0.92908466,-1.245503,-0.53521585,-0.40951842,0.7270408,0.22833483,1.1444119,-0.2286876,0.48771593,0.01482321,1.4500114,1.0460689,1.1915174,0.30620378
2012-01-06,-0.939235,-0.28251162,-0.2768776,-0.53534967,0.58535624,0.7730085,0.10210717,-0.9021586,-0.02918502,-0.48136258,0.9740392,0.37399766,1.5608114,0.9756807,-0.14269264
2012-01-13,-0.89285165,-0.6047895,-0.6517294,-1.198434,-0.55695117,0.5772543,0.24089004,0.12824897,0.82870775,0.18687646,0.9643503,0.8570153,1.2049658,1.2820338,0.86285293
2012-01-20,-1.2487235,-0.08406813,-0.66267663,-0.57807636,-1.7430168,1.4426116,-0.81603825,-0.100876704,0.327394,2.827223,0.5523311,1.0722535,1.3661027,0.7044394,-0.5108488
2012-01-27,-1.1024227,-1.0394411,-0.4590843,-0.7944222,-0.8010773,1.0597887,1.2841835,0.08840246,0.90056026,0.6315526,0.8707886,0.23573142,0.9644524,0.4820733,0.8200358
2012-02-03,-0.4853525,-0.5157858,-0.704474,-0.79099953,-1.2661165,-0.9285596,0.39633784,0.868046,0.09561845,-0.12792839,1.9683182,0.40582755,0.39201415,1.3095942,2.12008
2012-02-10,-0.3732506,-0.10085556,-0.5480827,0.1669334,-0.6807488,0.69861746,-0.5027052,0.26795986,-0.08563894,1.051144,-0.0797644,0.74189544,0.6774475,0.084419884,0.0042557456
2012-02-17,-0.8508829,-1.6133797,-0.23782818,-0.30591303,-0.9527649,0.3478248,2.1963687,-0.1568475,-0.09833498,0.3432516,1.0620856,0.22385174,0.5875405,0.86153084,1.157862
2012-02-24,-0.64129215,-0.5388951,-0.7753917,-0.7815441,-0.8930005,0.4879126,0.34344256,0.7286232,0.26760787,-0.23278935,0.77335596,0.6120975,0.5139353,1.2058693,1.8551625
2012-03-02,-0.45409012,-0.6451583,-1.1348013,-0.90089566,-1.2136418,0.019636711,0.6212198,1.0383973,0.9682621,1.2008364,0.98267555,0.5761054,0.9495086,0.56102765,0.7382548
2012-03-09,-1.4516306,-0.73440284,-0.99127686,-0.09088401,-0.36810142,1.3043238,1.1695238,0.5375059,-0.53718436,-0.31649286,1.0647479,0.106173,1.246636,0.8334498,1.1268784
2012-03-16,-0.7030415,-0.71937394,-0.7490928,-0.8560306,-1.2003926,0.8367384,0.107289806,0.408072,9.245343e-06,1.8127401,0.31345308,1.0703434,0.8597503,1.463122,0.28506216
2012-03-23,-1.0960513,-0.526782,-1.0752504,-0.60820615,-0.08418933,0.75058913,0.7812341,0.5718285,0.25369427,-0.3941168,1.0990949,0.30591103,1.2847203,0.85483414,1.1529967
2012-03-30,-0.63770854,-1.038269,-1.0648284,-1.1075406,-0.38735315,0.5976857,0.37780827,0.8913728,0.6906117,-0.9496994,0.38665184,1.4153697,0.80087286,1.0962005,1.8791493
2012-04-05,-0.76260644,-1.101222,-0.89193845,-0.057452135,-0.5092478,0.18170974,0.5876541,0.16204771,-0.36803725,-0.19410415,1.1898069,1.3331283,1.4587473,0.46014255,1.2423093
2012-04-13,-0.75221527,-0.96584374,-0.78196967,-0.7627601,-0.6842538,1.0655725,0.6623908,0.42930105,0.4423936,0.026575431,0.21095632,1.0305843,1.0086278,0.9550523,1.3172364
2012-04-20,-0.31722298,-0.745002,-0.699561,-1.194147,-0.8237781,-0.17310636,0.69390523,0.42959696,1.0966625,1.583976,0.8416033,0.63570577,0.75266176,0.7538956,-0.32010385
2012-04-27,-0.5100855,-1.1246583,-0.62258774,-1.0894645,0.41428983,0.6371804,0.7306022,0.81394136,0.39784986,-0.5022991,0.14354639,1.2392056,0.27872336,1.4261546,0.09287342
2012-05-04,-1.0868287,-1.2290996,-0.535106,-0.7186147,-0.7822214,0.6034677,1.1817455,0.16432357,0.6884267,0.46485358,1.3412001,0.5677183,0.8866261,0.5681528,0.91561276
2012-05-11,-0.30871737,-0.9479264,-0.89804256,-0.6230247,0.6591185,-0.42919004,0.5514828,0.77905303,0.09830347,-1.5956819,1.3682784,1.2867054,0.90850323,0.95912355,1.1209314
2012-05-18,-1.1768037,-0.745483,-0.89723104,-0.5221102,-1.4785836,0.8323713,0.6203601,0.4801835,-0.2280045,2.0236895,1.24727,0.7307992,1.1756066,1.2166667,0.111122005
2012-05-25,-1.2867442,-0.5662228,-0.001140058,-0.5858414,-0.98917985,1.4053594,0.20867118,-0.030298958,0.2855052,1.6037854,0.6343118,0.7775472,0.2990084,0.7663366,-0.029050976
2012-06-01,-1.0290004,-0.5089119,-1.1761488,-0.84590816,-1.2133927,1.3317716,-0.2188052,0.82875216,-0.06638032,2.0083752,0.48724172,1.1962956,1.0656353,1.5619593,-0.015819758
2012-06-08,-0.9510911,-0.28123763,-0.04728518,-0.6783034,-0.83701956,0.99900514,-0.26524252,0.21876854,0.32497174,-0.11655277,0.68137586,0.68797266,-0.05038289,0.8478292,1.7426513
2012-06-15,-1.081804,-0.99923974,-1.2692782,-0.6279906,-1.1809075,1.0858775,0.18545896,0.947565,0.8175648,1.986047,0.6486517,1.6745124,1.2245705,0.23572762,-0.07435083
2012-06-22,-1.2778711,-0.71594334,-1.0989512,-0.8737216,-0.3925499,1.5710175,0.5065786,0.6213594,0.6785542,0.6742089,0.3217771,0.59473747,1.1619046,0.96178085,0.31334442
2012-06-29,-0.53813565,-1.1905863,-0.55582774,-0.3379028,-0.4417655,-0.28700426,0.6785686,-0.11946268,0.101982705,-0.28754294,1.3975586,1.3790226,1.1787856,0.63218176,1.1862344
2012-07-06,-0.72115314,0.13224787,-0.2194834,-1.257376,-0.13466306,0.15612455,-1.2787509,-0.54879254,1.2764145,-0.4718817,1.1346552,1.3945991,1.057962,0.7469675,0.87304753
2012-07-13,-0.36373344,-0.64930785,-1.3803154,-0.5872208,-0.26624787,-0.21261165,0.66080797,1.7317196,0.20300773,0.1885468,1.1871418,0.59149534,0.47995716,0.9875369,0.5144845
2012-07-20,-0.32137966,-0.5986321,-0.8772111,-0.83021957,-1.311363,0.66191345,0.45704034,0.9919477,-0.45781878,1.0607368,-0.03786432,0.6541126,0.47000277,1.798954,1.1360167
2012-07-27,-0.88188374,-0.85967046,-0.39051706,-0.8352736,-0.43960145,0.12641668,0.5550972,0.6183044,0.39693728,-0.9381033,1.3206375,0.8754954,0.094320655,1.1168492,1.8727008
2012-08-03,-0.84611917,-0.9504702,-0.5118506,-0.6314539,-1.1576087,0.5667952,1.1610107,-0.23412055,-0.3396673,1.0665734,0.7346674,0.2936101,1.1673456,1.6278452,0.8108132
2012-08-10,-1.2636844,-0.30727777,-0.79052687,-1.1356742,-0.37245739,0.95035344,-0.39235604,-0.11973671,1.4591452,-0.19141388,1.2361641,1.0201756,1.6677656,0.41956,0.96359974
2012-08-17,-0.32361645,-0.6390334,0.39883167,-1.2262422,-0.49539867,-0.73570675,-0.33760712,-0.8383211,0.84847444,0.28604236,1.6394967,1.5854673,0.45713526,1.2264962,0.58267367
2012-08-24,-0.28501418,-0.8798296,-1.1530142,-0.60458684,-0.96041954,-0.014723534,0.6380677,0.8717863,0.052398916,0.4675499,0.46118778,0.86617976,1.1940246,1.1102184,1.1836134
2012-08-31,-0.16981818,-0.8657386,-0.94206953,-1.1023904,-0.3679125,-0.19796483,0.050200403,0.742292,0.87221617,-0.3817695,0.7649854,1.6228868,0.78471667,0.8375101,1.1787047
2012-09-07,-0.27503717,-0.25476605,-0.6184635,-0.3447343,-1.0591161,0.008386831,-0.6625414,0.0065413704,-0.23005973,1.1651722,0.7311538,1.2805961,1.3321239,0.9292065,0.643544
2012-09-14,0.053678337,-0.8877344,-1.2733076,-1.3078078,-1.076272,-0.613869,0.7092255,1.6316919,1.7348516,0.43598732,0.8191127,0.9275252,0.399412,0.2674492,1.5182126
2012-09-21,-0.935483,-1.5088077,-0.78716815,-1.1289219,-1.067429,1.142819,2.2912972,0.61317533,0.48427293,1.0863718,0.46000308,-0.02472848,0.8011826,1.4965616,0.3261983
2012-09-28,-1.21739,-0.7860066,-0.87708163,-0.89865685,-0.69388324,0.85588664,0.5436113,0.92521197,0.6653869,-0.021327883,1.2484981,0.845619,0.5149556,0.8901857,1.5261055
2012-10-05,-0.6163111,-1.1801636,-0.63210285,-0.6835115,-0.6459487,0.217639,0.9775243,0.4587814,0.35867786,-0.24541377,1.156967,1.104908,0.71768075,0.9053191,1.4769344
2012-10-12,-0.66723824,-0.60386217,-0.30142903,-0.7582822,-1.6076972,0.5342538,0.14041959,-0.79058266,0.6993085,1.255269,0.65006495,0.984665,1.4906173,0.6451838,1.2222817
2012-10-19,-0.60703385,-0.75371015,-1.3507407,-0.9475017,-1.7423236,0.70567256,-0.14384654,0.77539575,0.4430259,2.5636792,0.5078208,1.5894198,1.4664166,1.0539242,-0.07405573
2012-10-26,-1.2666769,-0.9841475,-0.5709822,-0.9423139,-0.7278761,1.1554427,1.0441877,-0.053057637,1.2270474,-0.14555722,1.1398035,0.63548,1.1823903,0.40350133,1.5282143
2012-11-02,-0.7539879,-0.27073732,-0.94447035,-1.2981246,-0.8046927,0.6110797,-0.002337724,0.12150276,1.4098414,0.5162244,0.69062567,0.6813485,1.5167177,0.80252606,0.9625848
2012-11-09,-0.37861136,0.53754246,-0.57274806,-1.1371753,-1.1959313,0.18885294,0.097652666,0.34602797,0.591896,1.1426483,0.5524692,-1.005217,0.69754046,1.4146314,0.7413428
2012-11-16,-1.0018384,-0.66587883,-0.37285998,-0.52464676,-0.7007123,1.0147811,-0.027639495,0.31744605,0.2095302,0.036916096,0.6818507,1.371438,0.500989,0.7893545,1.3392631
2012-11-23,-0.2666581,-0.8921153,-0.7970244,-0.46925822,-0.16674851,-0.8600789,0.8716507,-0.27156916,-0.10552217,-1.0109881,1.507781,0.70522565,1.6414845,0.9321658,1.6625161
2012-11-30,-0.77707326,-0.4582879,-0.64874846,-1.0344049,-1.53275,0.52133715,-0.16233307,0.66939515,0.6419395,2.3762603,0.9301686,0.9061135,0.43343097,1.1429144,-0.097183324
2012-12-07,-0.39231282,-0.88160706,-0.81909657,-0.7871859,-1.3629527,0.011847675,0.30161572,0.35851023,0.1120734,1.6503156,0.7417197,1.3140253,1.1066997,1.2364376,0.7113081
2012-12-14,-0.24225825,-0.4766994,-0.8879412,-1.149403,-0.91628844,-0.14371628,0.49437454,1.1204083,1.0804738,0.7793716,0.87097603,0.31839126,0.40895763,0.7661922,0.71523845
2012-12-21,-0.61869043,-0.71837765,-0.24408628,-1.158064,-0.45435864,0.2315388,0.6143023,-0.6597924,1.0003691,0.24548881,0.9962931,0.78062737,1.4383882,0.98710716,0.89400315
2012-12-28,-0.6882282,-1.1296906,-0.80821997,-0.88752764,-1.0535305,0.6253625,1.209078,-0.15879478,0.20648547,0.57323354,0.4009124,0.5392643,1.4115593,1.3946335,1.2851456
2013-01-04,-0.83198076,-0.64731586,-0.5728745,-0.4094486,-1.0066748,0.935192,0.30609125,0.28340197,0.80099195,0.51694006,0.5803871,0.87576663,0.74238634,0.04692148,1.2336206
2013-01-11,-1.1542118,-0.73592806,-0.5895805,-0.49661684,-0.9093712,1.1663432,0.4301245,-0.3669317,-0.48193595,0.5949535,0.9438904,0.9537795,1.480441,1.4960697,0.9173936
2013-01-18,-1.1194972,-0.8695827,-0.91789436,-0.14646159,-0.69686186,1.1137763,0.74210936,0.37352675,-0.44146907,0.39324078,0.7340008,0.8970836,1.3210373,1.0692704,0.86624676
2013-01-25,-1.0440854,-1.0697448,-0.8006776,0.03327527,-1.0183614,0.5098398,1.4500479,0.9928905,-0.55137795,0.94683266,1.3341883,0.24611251,0.25742084,0.96361935,0.91133535
2013-02-01,-0.913641,-1.2599734,-0.42212096,-0.5131102,-0.83435816,0.8724022,1.5488722,-0.039497327,-0.18649967,0.51308846,0.668916,0.44806713,1.0798922,1.3064647,0.9162864
2013-02-08,-0.8829934,-0.6815394,-0.4488164,-0.7141891,-0.573552,0.18304199,-0.015077598,0.10511537,-0.039309923,-0.11157108,1.451179,1.2137146,0.74778616,1.3752273,1.2646205
2013-02-15,-0.4463378,-1.4194354,-0.25703946,-0.9324593,-1.261288,-0.22787233,1.2677712,-0.49009135,1.3326962,1.050711,1.1458223,1.1943725,1.2451127,0.13312554,1.2695265
2013-02-22,-1.1744641,0.35745344,-0.94155264,-0.48893267,-0.4434481,1.0777433,-1.7595117,0.23154856,-0.6148655,-0.06744987,0.78744316,1.4805905,1.5065243,1.6849816,1.1462402
2013-03-01,-0.43891534,-1.3775303,0.10064055,-0.23718087,-1.1505738,-0.015295481,1.8003796,0.085974336,-0.6633214,1.5894117,1.032767,0.3553802,-0.13007656,1.3484849,0.27512136
2013-03-08,-0.8075619,-1.3514563,-0.8595291,-1.3755212,-0.35230514,0.70266783,1.5210364,0.65229195,1.775032,-0.22429302,0.9033524,0.60801345,0.8211527,0.49427742,1.0978793
2013-03-15,-0.28850213,0.14295217,-1.109843,-0.57820815,-1.1462598,-0.19508885,-0.1375868,1.2944952,0.37327287,1.2566583,0.9146588,0.18832429,0.46701667,0.5340107,0.5258989
2013-03-22,-0.16140972,-0.4658963,-1.2045208,-0.9919614,-0.9505163,-0.33422393,0.28494507,1.3577217,1.3410304,0.23799379,0.99138975,0.6650204,0.5459478,0.35145402,1.3103522
2013-03-28,-0.91116375,-1.0631069,-0.23136756,-1.337588,-0.54832464,0.14542687,0.55358005,-0.48562184,0.7207449,-0.0067467215,1.451201,1.255055,1.0085416,1.6968813,1.0062737
2013-04-05,-1.242445,-0.98274726,-0.52354604,-0.5878312,-1.3304746,0.55700755,0.69809115,-0.18184891,0.09976107,0.75859326,1.4854461,0.964607,1.2700528,1.012205,1.398666
2013-04-12,0.0008257876,-0.46888983,-0.676774,-0.24700134,-1.1375043,-0.8433597,-0.21371767,0.28941983,-0.60327446,0.6682756,1.2604891,1.2919892,0.93664235,1.3598008,1.468762
2013-04-19,-1.0337849,-0.7975189,-1.0993464,-1.2290971,-1.6028302,0.75149494,0.51514375,0.6744686,1.1816751,0.9374397,1.1276833,1.0856575,1.2551963,0.9411849,1.8170651
2013-04-26,-0.8718929,-1.1043773,-0.8382028,-0.7074989,-1.1582274,0.7679633,1.1123292,0.15491676,0.50556654,1.0110253,0.71735126,0.75169575,1.3459289,0.8316745,1.0827392
2013-05-03,-1.3343145,-0.918448,-0.3277683,-1.2174923,-1.3488297,1.8530215,0.5474456,-0.15663321,1.0261552,0.2056215,0.31981552,1.1681013,0.8227629,1.0500602,1.9593029
