Date,adjusted_close,gdp,gdpr1,gdpr2,cpi,bond20yr,bond30yr,fedfunds,cpir,wpir,unemp,employ
2010-01-08,19.7618,15.4151,15648.991,15456.059,2.1749,4.38,4.51,0.12,1.6366,6.8318,9.8,129790.0
2010-01-15,19.5665,15.4151,15648.991,15456.059,2.1749,4.38,4.51,0.12,1.6366,6.8318,9.8,129790.0
2010-01-22,18.7919,15.4151,15648.991,15456.059,2.1749,4.38,4.51,0.12,1.6366,6.8318,9.8,129790.0
2010-01-29,18.6329,15.4151,15648.991,15456.059,2.1749,4.38,4.51,0.12,1.6366,6.8318,9.8,129790.0
2010-02-05,18.7533,15.4151,15648.991,15456.059,2.1728,4.4,4.55,0.13,1.6366,6.8318,9.8,129698.0
2010-02-12,19.2863,15.4151,15648.991,15456.059,2.1728,4.4,4.55,0.13,1.6366,6.8318,9.8,129698.0
2010-02-19,19.7481,15.4151,15648.991,15456.059,2.1728,4.4,4.55,0.13,1.6366,6.8318,9.8,129698.0
2010-02-26,19.4001,15.4151,15648.991,15456.059,2.1728,4.4,4.55,0.13,1.6366,6.8318,9.8,129698.0
2010-03-05,20.1348,15.4151,15648.991,15456.059,2.1735,4.55,4.72,0.09,1.6366,6.8318,9.9,129879.0
2010-03-12,21.2131,15.4151,15648.991,15456.059,2.1735,4.55,4.72,0.09,1.6366,6.8318,9.9,129879.0
2010-03-19,20.2099,15.4151,15648.991,15456.059,2.1735,4.55,4.72,0.09,1.6366,6.8318,9.9,129879.0
2010-03-26,20.5307,15.4151,15648.991,15456.059,2.1735,4.55,4.72,0.09,1.6366,6.8318,9.9,129879.0
2010-04-01,21.0539,15.5573,15648.991,15605.628,2.174,4.36,4.53,0.2,1.6366,6.8318,9.9,130110.0
2010-04-09,21.0471,15.5573,15648.991,15605.628,2.174,4.36,4.53,0.2,1.6366,6.8318,9.9,130110.0
2010-04-16,21.3496,15.5573,15648.991,15605.628,2.174,4.36,4.53,0.2,1.6366,6.8318,9.9,130110.0
2010-04-23,21.9729,15.5573,15648.991,15605.628,2.174,4.36,4.53,0.2,1.6366,6.8318,9.9,130110.0
2010-04-30,20.5261,15.5573,15648.991,15605.628,2.174,4.36,4.53,0.2,1.6366,6.8318,9.9,130110.0
2010-05-07,18.7199,15.5573,15648.991,15605.628,2.1729,4.05,4.22,0.19,1.6366,6.8318,9.6,130650.0
2010-05-14,17.6013,15.5573,15648.991,15605.628,2.1729,4.05,4.22,0.19,1.6366,6.8318,9.6,130650.0
2010-05-21,16.9041,15.5573,15648.991,15605.628,2.1729,4.05,4.22,0.19,1.6366,6.8318,9.6,130650.0
2010-05-28,16.5077,15.5573,15648.991,15605.628,2.1729,4.05,4.22,0.19,1.6366,6.8318,9.6,130650.0
2010-06-04,16.4325,15.5573,15648.991,15605.628,2.172,3.74,3.91,0.09,1.6366,6.8318,9.4,130511.0
2010-06-11,17.3324,15.5573,15648.991,15605.628,2.172,3.74,3.91,0.09,1.6366,6.8318,9.4,130511.0
2010-06-18,17.5511,15.5573,15648.991,15605.628,2.172,3.74,3.91,0.09,1.6366,6.8318,9.4,130511.0
2010-06-25,17.4646,15.5573,15648.991,15605.628,2.172,3.74,3.91,0.09,1.6366,6.8318,9.4,130511.0
2010-07-02,16.6718,15.672,15648.991,15726.282,2.1761,3.74,3.98,0.18,1.6366,6.8318,9.4,130427.0
2010-07-09,17.6286,15.672,15648.991,15726.282,2.1761,3.74,3.98,0.18,1.6366,6.8318,9.4,130427.0
2010-07-16,16.2776,15.672,15648.991,15726.282,2.1761,3.74,3.98,0.18,1.6366,6.8318,9.4,130427.0
2010-07-23,17.2208,15.672,15648.991,15726.282,2.1761,3.74,3.98,0.18,1.6366,6.8318,9.4,130427.0
2010-07-30,16.7105,15.672,15648.991,15726.282,2.1761,3.74,3.98,0.18,1.6366,6.8318,9.4,130427.0
2010-08-06,16.4348,15.672,15648.991,15726.282,2.1792,3.23,3.52,0.21,1.6366,6.8318,9.5,130422.0
2010-08-13,16.481,15.672,15648.991,15726.282,2.1792,3.23,3.52,0.21,1.6366,6.8318,9.5,130422.0
2010-08-20,15.9972,15.672,15648.991,15726.282,2.1792,3.23,3.52,0.21,1.6366,6.8318,9.5,130422.0
2010-08-27,16.2277,15.672,15648.991,15726.282,2.1792,3.23,3.52,0.21,1.6366,6.8318,9.5,130422.0
2010-09-03,16.5449,15.672,15648.991,15726.282,2.1828,3.38,3.69,0.15,1.6366,6.8318,9.5,130357.0
2010-09-10,15.5385,15.672,15648.991,15726.282,2.1828,3.38,3.69,0.15,1.6366,6.8318,9.5,130357.0
2010-09-17,15.6298,15.672,15648.991,15726.282,2.1828,3.38,3.69,0.15,1.6366,6.8318,9.5,130357.0
2010-09-24,16.5153,15.672,15648.991,15726.282,2.1828,3.38,3.69,0.15,1.6366,6.8318,9.5,130357.0
2010-10-01,16.7321,15.7506,15648.991,15807.995,2.1904,3.64,3.99,0.2,1.6366,6.8318,9.4,130625.0
2010-10-08,16.8872,15.7506,15648.991,15807.995,2.1904,3.64,3.99,0.2,1.6366,6.8318,9.4,130625.0
2010-10-15,17.7088,15.7506,15648.991,15807.995,2.1904,3.64,3.99,0.2,1.6366,6.8318,9.4,130625.0
2010-10-22,18.0944,15.7506,15648.991,15807.995,2.1904,3.64,3.99,0.2,1.6366,6.8318,9.4,130625.0
2010-10-29,17.8366,15.7506,15648.991,15807.995,2.1904,3.64,3.99,0.2,1.6366,6.8318,9.4,130625.0
2010-11-05,18.2108,15.7506,15648.991,15807.995,2.1959,3.8,4.12,0.2,1.6366,6.8318,9.8,130750.0
2010-11-12,17.5582,15.7506,15648.991,15807.995,2.1959,3.8,4.12,0.2,1.6366,6.8318,9.8,130750.0
2010-11-19,17.6181,15.7506,15648.991,15807.995,2.1959,3.8,4.12,0.2,1.6366,6.8318,9.8,130750.0
2010-11-26,17.2591,15.7506,15648.991,15807.995,2.1959,3.8,4.12,0.2,1.6366,6.8318,9.8,130750.0
2010-12-03,17.6867,15.7506,15648.991,15807.995,2.2047,4.13,4.34,0.13,1.6366,6.8318,9.3,130822.0
