Date,gdpr1,gdpr2,cpi,bond20yr,bond30yr,fedfunds,cpir,wpir,unemp,employ
2010-07-16,15694.78980202278,15690.578442421796,2.175964170816595,3.7180344369599676,3.979812964869181,0.06780572124397878,1.6292606451429243,6.698313324277994,9.368275572790804,130474.3209135345
2010-07-23,15681.03836127416,15711.524758021917,2.17596968980717,3.7384988360500784,3.9994324060820317,0.10832433330616487,1.6340268758528294,6.723807552678156,9.374405750499934,130444.2701470893
2010-07-30,15653.940068820415,15724.905348092094,2.1760830377923512,3.7423174920371918,3.9861425156530874,0.16964506676075228,1.6363838768267958,6.815138256357126,9.395320007361098,130428.91224821028
2010-08-06,15644.158532666837,15753.212860843476,2.1789948305290636,3.5487254441129217,3.873742625368993,0.24420920815692837,1.6135688065045393,7.008656564634887,9.41196249650276,130505.52878172592
2010-08-13,15625.482471140138,15750.809462493333,2.1789882942018726,3.4795764236547577,3.780216048626453,0.27625143248363954,1.6157161486653422,7.0424656612978085,9.447756974628193,130488.88735234758
2010-08-20,15624.302809625797,15742.981367817953,2.178978716302243,3.381738023660418,3.667345459111628,0.2712032370411125,1.6211607699626427,6.996768805807534,9.477538699923002,130465.01814636074
2010-08-27,15639.001663741587,15731.98104002891,2.1790844263967113,3.2760130088999637,3.560925968204581,0.23401929969842877,1.630819927061025,6.8906528756245775,9.495603138996087,130436.15860560053
2010-09-03,15679.406596882332,15743.217015020851,2.1814422732403553,3.3637174446377407,3.561901417949345,0.17399957817159004,1.619417711024949,6.928087752536838,9.468068893749141,130414.38315223751
2010-09-10,15693.897396676026,15732.53788457735,2.1818919253497575,3.309519331417828,3.5340490179604522,0.13128404750042572,1.631506881406735,6.837851448318164,9.469861038950153,130389.21048593422
2010-09-17,15692.18998765681,15725.287319477506,2.1823654663943146,3.2997724058267006,3.556754083504594,0.1137976553527132,1.6392088647796392,6.8015618000183515,9.474383544344903,130370.76853758536
2010-09-24,15672.577683799509,15723.343143982916,2.1827008734085362,3.3320656229948065,3.6209772382858603,0.12562281830899633,1.6401500959151512,6.811262221976683,9.486327118654417,130360.00092123821
2010-10-01,15662.343916805485,15757.016999018935,2.1903581320071708,3.3516026966665287,3.680649803008696,0.14828844830569118,1.6119082739587052,6.979231524776036,9.45940594580861,130564.84802793087
2010-10-08,15634.162107464139,15767.374897225824,2.190255665674127,3.4302511027543594,3.7759293146616124,0.18395326724247651,1.6057020987556547,6.98732857278706,9.473978164987807,130569.72421299992
2010-10-15,15620.12867885814,15781.573086466735,2.1901055305158947,3.509987513971972,3.8629331210547955,0.20771028369413436,1.6046169777702222,6.960487727497243,9.47425436943866,130582.34535413797
2010-10-22,15625.612517551723,15796.131238474456,2.190101891120099,3.580244856005873,3.933495483370493,0.21238721409937378,1.6138480696455668,6.903832995236533,9.451695919960384,130601.34713909673
2010-10-29,15646.444197650084,15807.196222568771,2.1903596127581304,3.63533896043719,3.9856689941208523,0.20156354540808497,1.6340892165740624,6.838092845214405,9.40570092157669,130622.90420495748
2010-11-05,15686.667121497418,15835.285872672388,2.1958900423602654,3.7434640463820723,4.066440210232521,0.18439667456803352,1.6376592095644078,6.9988591432162774,9.899255786355935,130798.21776707034
2010-11-12,15699.970577411475,15832.619687058042,2.1963443203611694,3.7675932410240622,4.089880660338254,0.17629962497255336,1.6588116159736872,6.960276773261632,9.84104311999639,130804.34286576392
2010-11-19,15692.698422428815,15824.048676590304,2.196499889741583,3.781994992920318,4.104874151085166,0.1808291362584135,1.6644258559152503,6.923577696961373,9.80221033077824,130793.4059870766
2010-11-26,15664.641754338796,15812.683539416841,2.1961720300783694,3.793797731691142,4.115634042070494,0.19425096040400175,1.6487570524009343,6.865765464047745,9.79397511616287,130765.2626181939
2010-12-03,15644.732919548454,15825.841699780478,2.2031606328209774,3.8917424137788315,4.1965063863069885,0.21533544959960293,1.5950932238352533,6.933767591739679,9.187217595669743,130821.39043590802
2010-12-10,15611.3203612858,15818.126951247712,2.2023830406678253,3.925372429154626,4.214942967321251,0.21357320562128243,1.5604252999613801,6.822686050751762,9.229317159170911,130786.73322463896
