Date,adjusted_close,gdp,gdpr1,gdpr2,cpi,bond20yr,bond30yr,fedfunds,cpir,wpir,unemp,employ
2014-04-04,27.157,17534.039342448472,16957.61578710518,16868.041918605253,2.364864500463953,3.248644064465198,3.521682505438788,0.09714756247314504,1.6134426873532557,0.9395508694815278,6.1698353799426835,138278.78388253436
2014-04-11,26.53,17371.762486222764,16946.913350013263,16866.734342623884,2.3648458206454834,3.2503041452635824,3.5116604708645096,0.1017413112582504,1.6154309658032509,0.9300539541566234,6.17624173298886,138287.5386059877
2014-04-17,26.805,17039.141700622025,16936.538883859874,16867.49046820919,2.364759844523269,3.2322300720076416,3.4852860589964507,0.09520921361982337,1.6157242316974587,0.9319843983318763,6.191329787001047,138295.13563169664
2014-04-25,25.809,16558.130280522022,16924.11369901631,16869.027104471294,2.364571631096553,3.1925664517622825,3.4377417293276906,0.07796979013317262,1.614774534285668,0.9550014343128779,6.218348621034583,138302.18685623168
2014-05-02,26.3965,16340.528097040591,16948.916978758032,16899.972853522275,2.3682498304775423,3.0507642682290426,3.337730315592212,0.0743909283679791,1.6070040595885502,0.8822877713595404,6.2834368500033815,138501.93953237348
2014-05-09,25.9365,16384.082814044723,16942.387662463163,16892.666311915313,2.3683844084597916,3.03271867213532,3.3166123140286823,0.06896661471415275,1.6085006887289006,0.9178668552743459,6.297621369147836,138502.10395960274
2014-05-16,26.0315,16664.806108701105,16936.01444025506,16878.436502689347,2.368829390492379,3.03737986495549,3.3187161225752333,0.07395147057530506,1.6124944289120116,0.937695957678002,6.30164149640111,138501.3776505501
2014-05-23,27.635,17027.083348852273,16928.58173935565,16859.152309098503,2.3695429315859577,3.0645958677274203,3.3435695308155235,0.0855534566680656,1.6180506025553913,0.9297173122589151,6.297269345661479,138500.77872433493
2014-05-30,27.9945,17285.377534439824,16920.117009187044,16839.643083289342,2.3703724998781133,3.1077386783017413,3.3846898805921235,0.09651723486443807,1.6231244370916365,0.8920751089281107,6.2890438462645815,138500.47877497622
2014-06-06,27.8165,17340.5489379661,16942.8995522075,16858.679811062513,2.3715095848110876,3.0075948870272953,3.2678522443397497,0.10792560033932143,1.6196502390301546,1.0392099631079839,6.101365476129262,138834.05532745295
2014-06-13,27.588,17141.60231684448,16936.163344144672,16857.31407530272,2.372042413191541,3.0517875001279373,3.311551357620214,0.10152348420097135,1.6186199855238224,0.9786514941892459,6.098593129774894,138833.44000927053
2014-06-20,27.818,16825.559498536913,16931.544323119124,16870.724451778755,2.3723252281338856,3.0832269235333687,3.343309100252957,0.0880331653309141,1.6149365688499595,0.932224110813174,6.1004496777253365,138832.979818527
