Date,gdpr1,gdpr2,cpi,bond20yr,bond30yr,fedfunds,cpir,wpir,unemp,employ
2017-08-09,18076.87379725386,18128.89230017641,2.4517877010836506,2.471801631471789,2.7310479998582053,1.0721229901597198,2.1316685407624876,4.420996816338505,4.399842067293705,146907.56246574913
2017-08-10,18076.135351839777,18125.883917875737,2.4518296896023037,2.4660022477861756,2.7277276656884633,1.0649114186104822,2.130757822046199,4.391463931436763,4.400278750816339,146905.64752063472
2017-08-11,18075.41996424966,18122.915836913784,2.4518734153749095,2.4609453208693965,2.7249926023379265,1.057511189232108,2.1298290001656914,4.362204452088664,4.400445324402533,146903.66641842795
2017-08-12,18074.72411366296,18120.00394074023,2.451918677732544,2.4566512336758035,2.7228575816635994,1.0499726079125005,2.1288912195551797,4.333523326846006,4.400339589988604,146901.62546209322
2017-08-13,18074.0437086698,18117.163415653988,2.45196527932323,2.453135649358737,2.7213334187970806,1.042348016875298,2.1279539812054766,4.305715348706936,4.3999615131074385,146899.5313712357
2017-08-14,18073.374129060554,18114.40866739183,2.45201302745953,2.450409357505193,2.7204268274105146,1.034691258527856,2.1270270386618577,4.279062124999406,4.399313228174045,146897.3912595759
2017-08-15,18072.710276877046,18111.75324486722,2.452061735342163,2.448478156865555,2.720140305950725,1.0270571176780703,2.126120288665895,4.253829213507401,4.398399024564201,146895.21260925347
2017-08-16,18072.046636208102,18109.20977150431,2.452111223151869,2.447342776212203,2.7204720565327176,1.019500747845456,2.125243657633758,4.2302634539924995,4.3972253136119255,146893.0032420096
2017-08-17,18071.377341085557,18106.789884540984,2.452161319003518,2.446998834647423,2.7214159379166425,1.0120770875974197,2.1244069852337435,4.208590522009335,4.3958005768305455,146890.77128732123
2017-08-18,18070.696250716333,18104.504182602464,2.4522118597581875,2.4474368423493984,2.7229614537057953,1.0048402729867016,2.1236199063823515,4.1890127293872,4.394135295838143,146888.52514758692
2017-08-19,18069.997031174033,18102.362181772187,2.452262691690695,2.4486422423981042,2.725093776599886,0.9978430522487018,2.122891733020273,4.171707092979345,4.3922418646395816,146886.27346048833
2017-08-20,18069.273242570733,18100.372280311578,2.452313671011794,2.4505954939637267,2.7277938092202603,0.9911362089367097,2.122231337056463,4.156823690296923,4.390134485082335,146884.02505867786
2017-08-21,18068.51843063788,18098.54173210502,2.452364664245905,2.453272196772154,2.731038281695023,0.9847679996284289,2.1216470358795703,4.144484317478588,4.387829046460498,146881.78892696663
2017-08-22,18067.726221565685,18096.876628831327,2.4524155484668757,2.456643256388495,2.7347998858550797,0.9787836122287871,2.1211464818309835,4.13478146173383,4.38534299038903,146879.5741572125
2017-08-23,18066.890418884148,18095.38189078968,2.452466211395787,2.4606750894840745,2.7390474455502334,0.973224650722672,2.1207365570125205,4.127777596974123,4.382695162207073,146877.38990113063
2017-08-24,18066.005101117058,18094.061266236295,2.452516551366263,2.4653298678785025,2.7437461222509283,0.9681286519983942,2.1204232747643093,4.123504807847482,4.379905650293793,146875.24532127246
2017-08-25,18065.064718903646,18092.917339019165,2.4525664771640616,2.4705657997798993,2.748857654759405,0.9635286400704796,2.1202116890949134,4.121964743856836,4.376995614791402,146873.1495404395
2017-08-26,18064.064190261674,18091.951544232386,2.4526159077489336,2.476337446286792,2.7543406315173224,0.9594527226815428,2.12010581327661,4.123128901708133,4.3739871073266885,146871.11158981992
2017-08-27,18062.998992661374,18091.164191549666,2.452664771867808,2.482596070868219,2.7601507936686955,0.9559237348608304,2.1201085487345144,4.126939230538127,4.370902883403783,146869.14035615275
2017-08-28,18061.86525059161,18090.554495838904,2.452713007569294,2.489290019207714,2.7662413667207053,0.9529589335654248,2.1202216252597257,4.133309051251162,4.367766209205964,146867.2445282427
2017-08-29,18060.65981732856,18090.12061460693,2.4527605616302766,2.4963651264855065,2.772563418343808,0.9505697470334697,2.1204455534647026,4.142124277885147,4.3646006645927145,146865.43254316307
2017-08-30,18059.3803496625,18089.85969177587,2.452807388906017,2.5037651488847517,2.77906623956981,0.948761581942013,2.120779590274849,4.153244925764014,4.361429944109355,146863.71253249634
2017-08-31,18058.02537440005,18089.767907250585,2.4528534516156446,2.511432215845021,2.785697746385277,0.947533690890467,2.1212217181149002,4.1665068882102805,4.358277657840214,146862.09226897368
2017-09-01,18089.573098782814,18122.90257948239,2.4640882405509217,2.5703656543701294,2.812691507503321,1.0489869463383714,2.1246295889985616,4.259193604917677,4.319806468273042,147006.32505089088
2017-09-02,18088.06644433284,18123.134033732407,2.4641326863666637,2.5783890513712775,2.819420740727759,1.0488924570434248,2.125276729712311,4.2761597338516815,4.316760558935368,147004.92590262234
2017-09-03,18086.485601911492,18123.51795213011,2.464176290600213,2.5865008752291017,2.8261184096201704,1.0493386907816904,2.1260182687171443,4.294651462369546,4.313801451681196,147003.64714674224
2017-09-04,18084.83304228268,18124.047249246225,2.4642190369188883,2.5946415520068196,2.8327312362361483,1.0503002191864321,2.1268471709060432,4.314430547781441,4.310950487523037,147002.4946079555
2017-09-05,18083.112280218887,18124.71418924809,2.4642609122424215,2.6027523172701814,2.8392067613768304,1.0517457471815768,2.1277552405083218,4.335246719389645,4.30822798775992,147001.47350434525
2017-09-06,18081.327872161623,18125.510457286036,2.4643019058979454,2.610775709042547,2.845493794244277,1.0536383604572026,2.1287331876701097,4.356840546600763,4.305653090907767,147000.5884042541
2017-09-07,18079.485400322475,18126.427232233757,2.464342008794271,2.618656052530972,2.851542856504332,1.0559358332509123,2.1297707089359967,4.378946385392664,4.303243601221776,146999.84318616995
2017-09-08,18077.591443023735,18127.455260132825,2.464381212625842,2.626339932265924,2.8573066167311847,1.0585909938642257,2.130856580995938,4.40129537065406,4.301015850143702,146999.24100196757
2017-09-09,18075.653531242093,18128.584927706426,2.464419509116039,2.633776647362617,2.862740311239018,1.0615521447393912,2.131978766899962,4.423618421603415,4.298984571878519,146998.78424384192
2017-09-10,18073.680091487226,18129.806335328223,2.464456889308627,2.6409186457179983,2.867802147375354,1.0647635333470649,2.1331245337879063,4.445649227537129,4.297162794165346,146998.4745152544
2017-09-11,18071.680375317315,18131.109368858568,2.4644933429152593,2.6477219331037207,2.8724536854578053,1.0681658695951135,2.1342805810342194,4.467127181552925,4.2955617451581265,146998.3126061922
2017-09-12,18069.664375963646,18132.48376979173,2.4645288577259334,2.654146453300971,2.8766601956803983,1.0716968849689996,2.135433177570537,4.487800230637293,4.294190777173897,146998.2984730194
2017-09-13,18067.642732704495,18133.919203194022,2.4645634190882864,2.660156435646514,2.880390986496469,1.0752919281600177,2.136568307022971,4.507427611586353,4.2930573079020675,146998.4312231734
2017-09-14,18065.626623792436,18135.405322953095,2.4645970094605305,2.665720706619015,2.8836197012011295,1.0788845915338936,2.1376718191883723,4.525782443634611,4.292166779498681,146998.7091049337
2017-09-15,18063.627648897218,18136.931833902923,2.4646296080417565,2.670812962388556,2.8863245796857444,1.082407362443193,2.1387295862757245,4.54265415037937,4.291522635816737,146999.12950245885
2017-09-16,18061.657702176228,18138.48855043638,2.4646611904822215,2.6754119995778263,2.8884886826178,1.0857922930963992,2.1397276622565844,4.557850685590348,4.291126317849111,146999.68893625794
2017-09-17,18059.72883722469,18140.065451267343,2.464691728675161,2.679501901837955,2.890100075609646,1.0889716824675517,2.140652443603236,4.571200539761681,4.290977277286066,147000.3830692269
2017-09-18,18057.853125286267,18141.652730056423,2.464721190630585,2.6830721802223465,2.8911519712762095,1.0918787635655782,2.1414908296459894,4.582554506771442,4.2910730079166015,147001.20671834613
2017-09-19,18056.042508219824,18143.240841668085,2.4647495404305024,2.686117865744748,2.8916428274420065,1.0944483892837924,2.1422303807525696,4.591787192734087,4.291409094433566,147002.1538720979
2017-09-20,18054.308647818503,18144.820543881247,2.464776738264006,2.6886395529295957,2.891576400138437,1.096617710018728,2.1428594725234578,4.598798252033739,4.291979278038252,147003.21771362366
2017-09-21,18052.66277316117,18146.38293443038,2.464802740539738,2.6906433935995655,2.8909617504300127,1.098326836284125,2.1433674442076986,4.603513338578777,4.2927755380827355,147004.3906496024
2017-09-22,18051.115527742953,18147.919483308455,2.4648275000723863,2.6921410405932593,2.88981320451923,1.099519479650343,2.143744739574331,4.605884763487447,4.293788188838952,147005.66434479016
2017-09-23,18049.676818179476,18149.42206031658,2.4648509663390694,2.6931495415608775,2.8881502670005204,1.1001435655109681,2.143983038525124,4.6058918536651685,4.295005990344,147007.0297621203
2017-09-24,18048.355666307834,18150.88295789728,2.4648730858007677,2.693691183443374,2.8859974875600782,1.100151811415432,2.14407537780452,4.603541009031666,4.296416272142641,147008.47720822314
2017-09-25,18047.160066515866,18152.294909338285,2.464893802283348,2.693793288696625,2.8833842818465434,1.0995022650069177,2.144016259252106,4.598865459463951,4.298005068631702,147009.99638418178
2017-09-26,18046.09685011895,18153.651102481224,2.464913057412197,2.693487964772215,2.880344707663257,1.0981587959659296,2.143801744150868,4.591924725803621,4.299757264608289,147011.57644130153
2017-09-27,18045.171558570688,18154.94518911399,2.4649307910940723,2.692811808806295,2.8769171980522197,1.096091536778214,2.143429532350071,4.582803792498554,4.301656749535095,147013.20604162832
2017-09-28,18044.388327239987,18156.171290266615,2.4649469420394525,2.6918055698932917,2.8731442532487743,1.0932772676172902,2.1428990249837128,4.571612002574931,4.303686578962762,147014.87342291445
2017-09-29,18043.74978141264,18157.323997667514,2.4649614483184505,2.690513771727952,2.869072093880546,1.089699741152108,2.142211369762887,4.558481688632098,4.30582914149167,147016.56646769
2017-09-30,18043.256946081146,18158.39837164997,2.4649742479432297,2.688984298783244,2.864750278160314,1.0853499436543024,2.1413694879915437,4.543566556387916,4.308066329614251,147018.272776064
2017-10-01,18075.065152989053,18305.800969047017,2.4662802377473008,2.6734427101221434,2.9151009625265014,1.1331256262074434,2.1429984335724117,4.5700491953170514,4.181659193300551,147135.23201693638
2017-10-02,18074.86005414797,18306.70570209737,2.4662894408900544,2.671592721258684,2.9104397510644775,1.1272340826744724,2.1418639779258064,4.552101605748244,4.184030191358573,147136.9269066175
2017-10-03,18074.793473242633,18307.520027021288,2.4662967571412855,2.669664266808492,2.9056932826884667,1.1205882250820325,2.1405946845593333,4.5329390967641485,4.186440247080135,147138.59694078114
