Date,SMA,EMA,STOCH_k,STOCK_d,RSI,MFI,SAR,AD,SPY,NDAQ
2010-01-08,62.544285714285714,62.879439915650664,6412.134238310708,6435.1342383107085,68.72909698996654,67.2761285828627,65.42446,242321652.68291044,89.0135,5.5946
2010-01-15,62.74571428571429,63.103514593563915,6447.1342383107085,6430.467571644042,63.689320388349515,68.0917405593552,65.4603492,8594516.868256956,88.291,5.5753
2010-01-22,62.94142857142857,63.11637931442206,6311.801952580196,6390.356809733871,63.198458574181124,59.34504606449387,65.95,294665560.37521815,84.8492,5.072
2010-01-29,63.107142857142854,63.08219540583245,6277.801952580196,6345.579381157033,60.90225563909773,57.979307148129905,65.89280000000001,609115723.8821793,83.4351,4.9752
2010-02-05,63.36357142857143,63.02323601838813,6255.776223776224,6281.7933763122055,69.15688367129137,57.8961736915048,65.96625600000002,947380895.6320903,82.868,5.1992
2010-02-12,63.53642857142857,62.982804549269716,6261.348056537103,6264.975410964507,64.7560975609756,50.67732125167259,66.04778112000001,603737788.5880616,83.9401,5.0581
2010-02-19,63.70642857142857,63.09309727603376,6367.473568281938,6294.865949531755,64.58333333333334,49.75312273213061,66.1265367424,262338341.11850095,86.3486,5.1521
2010-02-26,63.755714285714284,63.08068430589593,6284.756157635468,6304.525927484836,54.264524103831874,41.756757835731435,66.19266747724801,623643359.4741375,86.0379,5.1521
2010-03-05,63.837857142857146,63.20859306510981,6388.756157635469,6346.995294517626,56.72514619883043,42.55648352432454,66.26612082679297,305987535.40421635,88.7649,5.5393
2010-03-12,63.824999999999996,63.33811398976184,6402.756157635469,6358.756157635468,48.75346260387816,43.140674515584905,66.33104324332884,2670253.000962496,89.705,5.614
2010-03-19,63.84357142857143,63.5743654577936,6495.756157635468,6429.089490968802,51.69712793733685,44.241896710909224,66.38566410819541,-273109644.8952487,90.4745,5.8159
2010-03-26,63.84428571428572,63.681783396754454,6422.756157635468,6440.422824302135,50.06321112515796,45.27087137707202,66.43197739035932,45906624.17213392,90.9504,5.8214
