Date,SMA,EMA,STOCH_k,STOCK_d,RSI,MFI,SAR,AD,SPY,NDAQ
2013-11-08,315.05442857142856,322.8206381200997,35027.86392724823,35753.59726058157,65.78096972518522,64.7674984759089,260.27575423074904,14286982013.035233,148.722,10.2311
2013-11-15,320.1908571428571,329.00055303741976,36914.01474831677,35946.31420093775,72.76036259590309,71.62712715326309,262.32763914613406,15577709566.657774,151.0373,10.5586
2013-11-22,326.44014285714286,334.77514596576384,37228.064936429546,36389.981203998184,79.42383232888508,77.02636270451595,264.53908636321137,16876244561.276756,151.6748,11.279
2013-11-29,333.84085714285715,342.621126503662,39359.56617370931,37833.88195281855,81.43659886402254,81.86575817638774,266.73830463594715,18184676072.668766,151.8342,11.1879
2013-12-06,341.4101428571429,348.5316429698404,38692.525298267006,38426.71880280196,82.61980397951143,86.59882422015352,269.2855365432282,16881626991.44296,151.7839,11.0711
2013-12-13,347.72299999999996,353.2927572405283,38421.153846153844,38824.41510604339,79.40863292116437,79.54372535081413,271.87982581236366,15579158896.507479,149.4099,11.014
2013-12-20,355.17157142857144,359.81372294179124,40217.302576283575,39110.327240234816,81.37901565941672,80.6245441345354,274.2306292961164,16893548793.663128,153.1263,11.4169
2013-12-27,361.0101428571429,364.9158932162191,39805.28297175322,39481.24646473021,76.9125916950916,80.23053880083971,276.84041671019406,15583973514.417927,155.0576,11.4055
2014-01-03,366.75514285714286,369.1191074540566,39641.28297175322,39887.95617326334,76.25479852714597,75.35072954214732,279.4162083759902,14276360812.950504,154.248,11.3655
2014-01-10,372.3708571428571,372.92455979351575,39763.31398482618,39736.62664277755,75.97085133653097,75.84770182835177,281.8820842084704,15583980111.927402,155.3022,11.4055
2014-01-17,378.7080714285715,376.4826184877137,39957.99714707329,39787.53136788423,80.5595166745889,73.89865238309226,284.38224252430103,16898845334.308556,154.8805,11.3483
2014-01-24,382.8987142857142,377.9649360226852,38756.157132684544,39492.48942152801,71.08438930776475,67.1509496377527,286.76439767381504,15596244403.990894,150.8744,10.7426
2014-01-31,382.56300000000005,375.3949445529939,35863.8340888486,38192.66278953548,48.24075460398264,51.16612704857037,289.19030972033875,14329072561.093319,150.2756,10.8997
2014-02-07,382.7114285714286,373.4862852792614,36103.19792407223,36907.72971520179,50.78962168077701,41.63639331972521,291.53150352593195,15621812731.327827,151.5407,10.7255
2014-02-14,383.2142857142857,371.33478057535984,35730.19792407223,35899.076645664354,52.7799715684726,49.09066376537333,292.9368734554133,14325280971.907024,155.201,11.0626
2014-02-21,381.61357142857145,368.0581431653119,34671.19792407223,35501.531257405564,40.53231939163497,42.15388001952644,294.37813598630504,13038543578.213093,155.0914,11.1226
2014-02-28,380.88428571428574,367.2637240766037,36205.19792407223,35535.531257405564,46.08962083492916,43.64909122786602,295.60517326657896,14337270387.388752,157.1155,10.9683
2014-03-07,379.3442857142857,367.90322753305657,37201.19792407223,36025.8645907389,40.95637583892617,44.50382584322981,297.0103698012474,15645988390.521246,158.777,11.654
2014-03-14,378.40071428571434,368.68146386198237,37369.19792407223,36925.197924072236,44.216793625777086,45.092567168170476,298.57676240522244,16955400125.551176,155.7408,11.274
2014-03-21,376.71357142857147,367.6066020137181,36057.19792407223,36875.8645907389,40.52319049911732,44.78816569470632,300.267427157118,15658073717.123188,157.7351,10.7609
2014-03-28,372.1485714285715,363.69772174522234,33824.712878984195,35750.36957570955,25.22676176447787,37.14436118621173,301.8420786139756,14372715008.891151,157.1336,10.5258
2014-04-04,366.7857142857143,358.27135884585937,32296.586154678203,34059.498985911545,23.21632420091325,31.237678167356094,303.0352370416961,13104506425.639992,157.9045,10.4054
2014-04-11,360.735,352.06584433307813,31169.859780844155,32430.386271502186,21.7237465785433,29.24527910633458,303.9404323008622,11862106134.981424,153.7621,9.9668
2014-04-17,355.5385714285714,348.4450650886677,32488.02125585024,31984.8223971242,27.511591962905726,29.910355104963017,304.50522365484494,13116864167.090769,157.896,10.0356
2014-04-25,348.6971428571428,342.49638974351205,30380.126625533936,31346.002554076113,23.52388323750553,28.482715315465427,302.71,11895591280.856676,157.8113,10.3337
2014-05-02,343.01214285714286,337.8982044443771,30798.564482029597,31222.237454471262,27.003756139843972,27.228801878017705,288.0,13136318600.542727,159.3107,10.5631
2014-05-09,338.26571428571424,331.8104438517935,29221.119619163375,30133.270242242306,29.222687761866055,29.034423349430867,284.38,11904262952.732885,159.226,10.4255
2014-05-16,333.73857142857145,327.26238467155434,29767.119619163375,29928.93457345212,30.555896429009692,35.40662158538396,284.897,13135613809.08412,159.3023,10.3366
2014-05-23,330.5164285714286,325.25940004868045,31221.119619163375,30069.78628583004,37.021692847689735,33.67577720253756,285.31106,14382200107.075052,161.2507,10.4484
2014-05-30,328.0728571428572,323.5648133755231,31252.119619163375,30746.786285830047,39.53886612439607,38.54868131998951,285.8518388,15634194860.339684,163.2245,10.8641
2014-06-06,325.75642857142856,324.37883825878674,32964.11961916337,31812.452952496707,40.189969145138846,38.49910043618567,286.432202024,16904154201.178278,165.5117,10.7809
2014-06-13,322.4857142857143,324.63099315761514,32624.119619163375,32280.119619163375,35.57613557613557,38.92809339463577,287.32115798352,15646681539.484951,164.4528,10.572
2014-06-20,318.9471428571428,324.5735274032665,32416.99450433312,32668.41124755329,34.43313222724987,32.09439349523443,288.3891328238496,14402844932.337078,166.7796,10.8742
2014-06-27,316.3721428571429,324.573057082831,32453.3125,32498.142207832167,37.68531802965089,32.57625710265569,289.3993501673726,15643634688.52341,166.6775,11.0066
2014-07-03,316.31514285714286,326.2955828051202,33744.750653211304,32871.68588584814,49.70867831953389,37.69951653115367,290.20596316402515,16893841375.095797,168.7033,11.4959
2014-07-11,317.9722857142857,328.94950509777084,34615.458639412325,33604.50726420788,58.89707010277649,46.51185967298129,291.16784390074463,18163297186.668182,167.3499,11.257
2014-07-18,321.32442857142854,332.91090441806807,35862.22337317397,34740.810888599204,67.83461275366724,56.05586530300525,292.28448702272976,19450185747.137524,168.2862,11.7981
2014-07-25,321.26014285714285,331.7241171623256,32397.46601217845,34291.716008254916,49.70595922634604,46.921755412361506,293.6323972822752,18183920619.46914,168.2947,12.1925
2014-08-01,321.4908571428572,328.43556820734887,30702.46601217845,32987.385132510295,51.08454771338392,48.62047427265121,295.05674933662965,16936862439.724836,163.8515,12.0802
2014-08-08,322.11871428571425,326.8841591130357,31676.46601217845,31592.132678845122,52.84521266265295,57.108377757834106,295.65201434989706,18197144326.045105,164.4814,11.9823
2014-08-15,325.07514285714285,327.78360456463093,33359.10071169599,31912.677578684295,63.30611457596604,64.22582279932138,296.0853740628991,19471550518.546387,166.5923,12.1234
2014-08-22,327.4958571428571,328.29112395601345,33154.864161036036,32730.143628303496,61.13996449937544,63.31923293491752,296.86366658164116,18205035846.045105,169.5459,12.3105
2014-08-29,329.4101428571429,329.724307428545,33899.019832814294,33470.994901848775,59.240104813129214,63.145884025902596,297.6823932500083,19470363225.566444,170.8397,12.5119
2014-09-05,331.8265714285714,331.94506643807233,34633.019832814294,33895.63460888821,61.12463005590265,62.76172261408287,298.66214538500816,20740974024.246956,171.1802,12.4112
2014-09-12,331.9351428571429,331.844390912996,33113.94560419502,33881.9950899412,50.50626165734078,55.35556829582289,299.676502477308,19479230655.226585,169.4949,12.6664
2014-09-19,332.29585714285713,331.7744721245965,33126.94560419502,33624.637013734784,51.71944160708206,47.48026365286541,300.59917242776186,20757478636.488976,171.6306,12.6794
2014-09-26,332.2251428571429,330.63254250798366,32315.94560419501,32852.278937528354,49.67623781803911,49.165082048268964,301.2423069792066,19480109164.889034,169.2362,12.2433
2014-10-03,332.0944285714286,329.5802035069192,32268.945604195014,32570.612270861686,49.401921694228385,48.89678203785763,301.8072608396225,18193464190.382233,168.056,12.3444
2014-10-10,330.23,327.15484303933,31133.945604195014,31906.278937528346,41.38081337753767,43.789183482047505,302.27431562283004,16922187700.573471,162.9422,11.9458
2014-10-17,327.19,324.019530634086,30359.862714728246,31254.251307706098,35.85670610128939,35.33766019526526,293.83,15650624104.453403,161.172,11.5992
2014-10-24,322.0757142857143,319.0915932162079,28702.487322201607,30065.43188037496,26.84047095355156,25.12810986190955,284.0,14411053191.20469,167.9791,11.8072
2014-10-31,320.7507142857143,317.27404745404687,30541.65616396451,29868.00206696479,43.29501915708813,35.304145735118965,284.6996,15675013095.797365,172.4516,12.4946
2014-11-07,320.2364285714285,314.952174460174,29981.656163964515,29741.933216710215,47.16490785950544,43.17269951842395,285.120008,14411708144.730137,173.8882,12.6737
2014-11-14,321.0235714285714,316.6678845321508,32777.656163964515,31100.322830631183,53.79476584022038,44.65807678869673,285.57780784,15689801270.1234,174.6579,12.6448
2014-11-21,320.95214285714286,318.7961665945307,33258.656163964515,32005.98949729785,49.62456825349152,45.308055199177424,286.5238516832,16976452870.511736,176.7445,12.7372
2014-11-28,321.4557142857143,321.44201104859326,33859.656163964515,33298.656163964515,52.57017863652936,45.36959375564229,287.559974649536,18268023489.966206,177.1892,12.9711
2014-12-05,319.56928571428574,320.2670762421142,31258.656163964515,32792.32283063119,41.51949136214757,39.13604286260027,288.63397515654526,16994038640.349321,177.8733,13.1935
2014-12-12,316.7792857142857,318.5407994098323,30727.405274227473,31948.57253405217,37.291775117126484,34.1963700874858,289.6740956534144,15723500719.397806,171.7931,13.3614
2014-12-19,314.54428571428565,316.05535948852133,29985.0401676563,30657.033868616098,39.27763689945856,32.85090188040415,290.2118137403461,14460125122.490038,177.5782,14.109
2014-12-26,312.95642857142855,315.1266448900518,30904.0401676563,30538.82853651336,42.82764406014067,38.09717133075666,290.6247774655392,15730377863.55661,179.2291,14.1119
2015-01-02,311.90714285714284,314.2457589047116,30847.040167656305,30578.706834322973,45.01797463202875,42.47180365333017,291.0278799162284,14465348702.103258,176.6409,13.8685
2015-01-09,310.0635714285714,311.93699105075007,29688.040167656305,30479.706834322973,41.86061179438662,42.5681322513601,291.50232231790386,13206612754.218655,175.6263,14.0539
2015-01-16,308.5885714285714,309.1107255773167,29069.040167656305,29868.04016765631,43.268791968185674,41.93363522849335,285.25,11954683185.131363,173.3735,13.4135
2015-01-23,309.2135714285714,309.5479621670078,31234.040167656305,29997.04016765631,52.61521908063842,49.939247087082954,285.574952,13222773958.388922,176.2454,13.4918
2015-01-30,314.03285714285715,315.5455672114068,35449.17320085929,31917.417845390635,67.49287010630024,64.33380176302055,286.20205296,14525647884.673405,171.499,13.2136
2015-02-06,318.9485714285714,323.3768249165526,37424.95082843399,34702.7213989832,67.71884654994852,65.94439759275247,287.6680119008,15850305390.733852,176.7441,14.2669
2015-02-13,324.80357142857144,331.1705815943456,38180.08184143223,37018.06862357517,70.89472342594954,65.93735181277262,289.49065166278405,17186944429.94873,180.3813,14.3379
2015-02-20,328.7921428571429,338.16917071509954,38363.10259014728,37989.378420004505,66.42159745912247,65.15934498616798,291.36083862952836,18536028142.178112,181.6367,14.761
2015-02-27,332.1871428571429,343.76794795308626,38013.260372646946,38185.48160140882,64.08630193823723,64.50996876954787,293.2076218569378,17191871547.851833,181.138,14.5349
2015-03-06,335.1478571428571,348.6108882260081,38006.260372646946,38127.54111181373,62.73269029919518,64.89159008093557,295.13086941979907,15856420650.48649,178.4208,14.5436
2015-03-13,339.28714285714284,351.540103129207,37055.260372646946,37691.59370598028,69.80925685376357,65.95580858125905,296.9966160314031,14525494358.53354,176.9849,14.6053
2015-03-20,344.37071428571426,355.1334227119794,37846.260372646946,37635.92703931362,73.90340565594143,71.80005935461203,298.64328371077505,15867377475.655392,181.7234,14.6605
2015-03-27,349.4178571428571,357.1902996837155,37053.260372646946,37318.260372646946,73.65109117686437,75.56794019745278,300.25781803655957,14530745709.464062,177.6901,14.4454
2015-04-02,353.92928571428575,359.19825972588677,37222.260372646946,37373.92703931362,72.25824640541302,75.51159506198788,301.8880616758284,15865952576.01223,178.2947,14.5646
2015-04-10,359.22428571428566,362.32515842910186,38262.260372646946,37512.59370598028,74.43148111528573,76.00055095767101,303.4043004423118,17207420794.33067,181.4038,14.7012
2015-04-17,364.8407142857142,364.0898039718883,37553.260372646946,37679.260372646946,76.7067454656613,75.72539684818528,305.0786144334656,15876150528.995825,179.5988,14.1475
2015-04-24,375.86642857142857,374.8911634423032,44508.27745699507,40107.93273409633,86.65463525835865,84.70386926078893,306.7332421447963,17238069007.242104,182.7943,14.117
2015-05-01,383.7578571428572,381.28834164999614,42285.04767805896,41448.86183590032,76.16273562565122,84.97471914378279,309.6515773019004,15887509601.672495,181.9911,14.2565
2015-05-08,389.41214285714284,388.27522942999667,43365.589925954795,43386.30502033628,72.01089978867756,77.15671595273305,312.39834575586235,17249470262.50312,182.7684,14.6925
2015-05-15,393.1064285714286,393.30519883933044,42595.79712643678,42748.81157681684,65.41487839771102,75.41419544355186,314.8543788407451,15897092824.189503,183.4766,14.8785
2015-05-22,396.3778571428571,397.8818389940864,42758.79712643678,42906.72805960946,64.14977755808206,68.72888537852,317.3372912639302,17249470262.50312,183.9517,15.2941
2015-05-29,399.6328571428572,402.0615937948749,42918.79712643678,42757.79712643678,64.0987562650826,68.44825050773505,319.72854543865157,18605394265.12531,182.3539,15.0413
2015-06-05,402.975,405.38004795555827,42690.79712643678,42789.463793103445,64.5863208429453,68.44621677381687,321.98397452987854,17259177763.80829,181.1707,14.6867
2015-06-12,406.5342857142858,408.6520415614839,42987.79712643678,42865.79712643678,65.2581297078817,62.635407990667865,324.31209503928096,18606458303.639236,181.3088,14.8203
2015-06-19,411.13000000000005,412.1544360199527,43487.79712643678,43055.463793103445,70.26073812822773,69.10374955103394,326.60365313849536,19955163504.59412,182.9585,14.7166
2015-06-26,415.3878571428572,415.6138445506257,43805.79712643678,43427.13045977012,69.34761441090555,69.3756863230069,328.97138007572545,21299609696.25687,182.1687,14.5166
2015-07-02,420.1842857142857,418.55999861054227,43766.631123235675,43686.74179203642,72.91652446931948,70.39155838576708,331.33275247421096,19950097226.377758,179.9296,14.3501
2015-07-10,425.2742857142857,421.88666546247,44346.565373994476,43972.997874555644,73.65555703093877,71.15201212849325,333.50609742472676,21310453981.78951,180.0685,14.7444
2015-07-17,432.4428571428572,430.03644340080734,48297.62763466042,45470.27471063019,77.92121077231246,72.73379950006992,335.7303754762322,22688883920.92301,184.3992,15.1416
2015-07-24,443.43285714285713,443.2875842806997,52940.14805717934,48528.11368861142,85.12143900657411,81.48028442994337,338.72416796670757,24068351295.855503,180.4677,15.1562
2015-07-31,449.93642857142856,455.6692397099398,53612.50301168534,51616.759567841706,79.1397298854253,80.80557488114368,343.5610846073734,25452330673.823727,182.6461,14.905
2015-08-07,457.06142857142856,464.5960077486145,52259.50301168534,52937.38469351667,83.80668338642985,72.44867800217398,347.58886291522595,24078986034.0149,180.4503,15.46
2015-08-14,464.04928571428576,473.5192067154659,53149.42087417545,53007.142299182044,83.59315981045256,71.25224945977524,351.49188565692145,25462400202.714466,181.7001,15.8485
2015-08-21,468.94,476.31264582007043,49444.42087417545,51617.78158667875,69.56621135051724,63.912563468548896,355.155247943783,24097077552.0149,171.5198,15.0569
2015-08-28,475.3957142857143,481.87229304406105,51798.40358049929,51464.0817762834,72.95306785859407,58.71883010516604,358.84194298490735,25489349979.313576,172.9171,15.0394
2015-09-04,480.3792857142857,484.15598730485294,49897.40358049929,50380.076011724675,66.27934107984507,60.127845087425314,362.1189041252092,24106454585.29743,167.1457,14.6918
2015-09-11,487.69999999999993,490.1938556642059,52941.4035804993,51545.73691383263,71.13631676634358,60.926218237980294,365.26472604270504,25502669658.258995,170.7474,15.1895
2015-09-18,495.58142857142855,496.86934157564514,54023.323877667324,52287.37701288864,72.0415501398322,66.16892987564924,368.55843152185093,26909088253.257847,170.4466,14.8138
2015-09-25,501.9621428571428,500.52009603222575,52422.25438709677,53128.99394842113,67.09272511576289,60.18453170608133,372.1266628914139,25516171046.27591,168.2741,15.6973
2015-10-02,508.7078571428571,504.7894165612623,53251.25438709677,53232.27755062029,67.72389460250733,53.719425122724175,375.6797296335856,26931122282.894905,170.1325,15.4478
2015-10-09,516.0,509.45749435309403,53977.254387096764,53216.92105376344,68.67796114018077,58.45789777982054,378.8181350409139,28351258927.72301,175.6553,15.5828
2015-10-16,525.0892857142857,517.6311617726815,57072.635796436894,54767.04819021015,71.3184788071704,59.80858970309315,382.2717723400956,29789730989.048237,177.3479,16.1346
