Date,SMA,EMA,STOCH_k,STOCK_d,RSI,MFI,SAR,AD,MACD,MACD_Signal,MACD_Histo,VWAP,SPY,NDAQ
2013-02-08,27.22220714285714,27.634261041370102,2748.3350253807107,2772.001692047377,39.237138441156986,56.48974255506961,26.393154208000002,33214338829.023514,-0.598861484621942,-0.6989690988595821,0.10010761423764014,26.926149530244647,125.4938,8.2885
2013-02-15,27.163635714285714,27.68435956918742,2791.450909090909,2775.3736532841103,45.36628918876157,55.82798696144109,26.425691123840004,29822929297.708122,-0.5179312494682726,-0.6627615289813202,0.1448302795130476,26.92805229370722,125.7501,8.7385
2013-02-22,27.25214285714286,27.694444959962432,2762.6700507614214,2767.4853284110136,59.12565730361904,59.559267245371956,26.460377301363202,33199178375.415268,-0.4685650395961005,-0.6239222311042764,0.15535719150817584,26.929395451164318,125.5682,8.8201
2013-03-01,27.27,27.728518965300776,2781.6700507614214,2778.5970035379173,52.1551724137931,59.310341336893416,26.495169755335937,29970999081.04146,-0.4093913419515651,-0.5810160532737341,0.17162471132216894,26.931172280759615,125.7501,8.8819
2013-03-08,27.368928571428572,27.764716436594007,2788.4824561403507,2777.6075192210646,64.53305351521513,68.29084901624671,26.52626636022922,26686276158.09622,-0.35437615044144266,-0.5356880727072758,0.18131192226583315,26.93349317898014,128.503,9.0071
2013-03-15,27.481785714285714,27.80075424504814,2791.8716814159293,2787.3413961059,67.02586206896555,68.07379251021172,26.566541033024635,23533230781.304825,-0.30444258272905245,-0.48943897471163117,0.18499639198257872,26.93610501998426,129.3989,9.1975
2013-03-22,27.584642857142853,27.86065367904172,2813.3716814159293,2797.9086063240698,66.00000000000003,67.80210790373175,26.598410212364143,20437571551.572258,-0.24470041335063542,-0.44049126243943204,0.19579084908879663,26.93857786354826,129.208,9.1382
2013-03-28,27.667142857142856,27.959899855169493,2849.4579831932774,2818.233782008379,63.70106761565839,66.42244481149874,26.63624200811686,17479702186.125404,-0.166786173372099,-0.38575024462596547,0.21896407125386647,26.941015406192196,130.0965,9.1212
2013-04-05,27.82071428571428,28.05857987448023,2860.1573033707864,2840.995655993331,81.52492668621701,71.16959662799363,26.67671716795452,14598296756.392836,-0.09626320845019976,-0.32785283739081234,0.23158962894061258,26.94416320630532,128.8426,8.1216
2013-04-12,27.967142857142857,28.156102557882868,2872.4950495049507,2860.703445356338,80.96676737160124,73.02524550998227,26.722182824595432,11470038572.606213,-0.03273366945497713,-0.2688290038036453,0.23609533434866814,26.952725743293836,131.8652,8.2402
2013-04-19,28.17678571428571,28.37062221683182,2968.983146067416,2900.5451663143845,84.98212157330157,81.29408053620533,26.794139168103523,8486463077.325337,0.09519099693108046,-0.19602500365670014,0.29121600058778063,26.960892706068446,129.1083,7.8985
2013-04-26,28.50107142857143,28.826539254587576,3174.376712328767,3005.2849693003777,89.13793103448278,81.89701424134068,26.86305638474145,5557441251.138211,0.3558705390064105,-0.08564589512407803,0.4415164341304886,26.975122479421092,131.4002,8.1639
2013-05-03,28.901785714285715,29.448334020642566,3344.778816199377,3162.7128915318535,90.82969432314412,82.11667972111955,26.982595257046622,2900226084.3796563,0.6916636783644989,0.06981601957363738,0.6218476587908616,26.99186635253257,133.9993,8.6016
2013-05-10,29.241785714285715,29.88055615122356,3265.020558002937,3261.3920288436943,81.23359580052491,82.13573338968565,27.11334335190569,5674230716.547016,0.8830496003303594,0.2324627357249818,0.6505868646053776,27.004899732617055,135.6933,8.6129
2013-05-17,29.76464285714286,30.545815331060417,3483.435863874345,3364.4117460255534,88.85350318471333,88.27786903925804,27.249276484867575,3159477284.379656,1.1968357260833216,0.4253373337966498,0.7714983922866718,27.02319004737749,138.6245,8.8275
2013-05-24,30.211714285714283,31.042239953585696,3423.5142368666457,3390.656886247976,82.73193180629639,88.66255254921987,27.401690955170224,5791213469.989639,1.3810973832848354,0.616489343694287,0.7646080395905485,27.041915779230493,137.271,8.675
2013-05-31,30.721714285714285,31.55660795977427,3486.5622641509435,3464.504121630645,85.90826795413395,93.23144386100839,27.55910713606682,3183996031.5060925,1.5600591103426034,0.8052032970239502,0.7548558133186531,27.0569378371511,135.7265,8.884
2013-06-07,31.273142857142858,32.105060231804366,3563.604422604423,3491.2269745406707,86.68504086675534,93.40880221283096,27.713524993345484,778657696.7262497,1.7439173396859573,0.9929461055563518,0.7509712341296055,27.07656542055728,136.8475,9.285
2013-06-14,31.730285714285714,32.41105220089712,3436.604422604423,3495.5903697865965,77.25259751320044,86.78645898971362,27.874854493478573,3350292931.506093,1.766781566781905,1.1477131978014625,0.6190683689804424,27.092613654444236,135.5023,9.2441
2013-06-21,32.10385714285714,32.52491190744417,3323.0106649937266,3441.073170067524,70.36287182681824,85.74008057370976,28.030357403609003,6120371633.267068,1.6740195616088478,1.2529744705629398,0.42104509104590804,27.109105945256786,132.7862,9.2356
2013-06-28,32.5535,32.794256986451614,3450.9245524296675,3403.5132133426055,72.63248723664341,86.08814326800854,28.17315025553682,3539959299.5241117,1.6843738930361276,1.3392543550575773,0.34511953797855033,27.125487118230218,133.9131,9.298
2013-07-05,32.95385714285714,32.9830227215914,3417.335071707953,3397.090096377116,70.18074458126304,85.98318681540431,28.305487250426086,6132242194.445209,1.6465674701596562,1.4007169780779931,0.2458504920816631,27.133233354588086,136.0835,9.4426
2013-07-12,33.45171428571429,33.341286358712544,3563.1053351573187,3477.1216530983133,72.84946236559139,86.08238209474482,28.439177505417565,3696750798.406793,1.714649988189091,1.4635035801002128,0.25114640808887834,27.14706219240933,139.8316,9.7262
