Date,1. open,2. high,3. low,4. close,5. adjusted close,6. volume,7. dividend amount,8. split coefficient
2019-10-02,132.76,134.7,131.22,132.0,120.416698175278,12088624,0.0000,1.0
2019-10-01,130.02,130.8,129.77,129.99,118.583080271246,7703592,0.0000,1.0
2019-09-30,129.07,130.28,129.0,129.38,118.026609166042,6825480,0.0000,1.0
2019-09-27,128.61,129.4,126.7,128.6,117.315055949552,6006547,0.0000,1.0
2019-09-26,131.09,131.31,128.03,128.85,117.543117877914,7705784,0.0000,1.0
2019-09-25,131.5,131.57,130.23,130.99,119.495327984695,4559488,0.0000,1.0
2019-09-24,132.1,132.78,131.34,131.55,120.006186704226,7131378,0.0000,1.0
2019-09-23,131.02,132.05,130.49,131.74,120.179513769782,5420693,0.0000,1.0
2019-09-20,131.0,132.0,130.29,131.65,120.097411475571,12244854,0.0000,1.0
2019-09-19,129.63,131.19,129.36,130.11,118.69254999686,4857135,0.0000,1.0
2019-09-18,129.9,130.56,128.78,130.41,118.966224310894,4450470,0.0000,1.0
2019-09-17,129.6,130.5,129.11,129.67,118.291161002942,5002481,0.0000,1.0
2019-09-16,130.11,130.75,129.33,129.54,118.172568800194,5101689,0.0000,1.0
2019-09-13,131.33,131.57,129.96,130.78,119.303755964871,5369774,0.0000,1.0
2019-09-12,131.36,131.77,130.06,130.43,118.984469265163,5249672,0.0000,1.0
2019-09-11,129.86,131.28,129.08,131.17,119.659532573116,6201271,0.0000,1.0
2019-09-10,127.34,129.55,126.34,129.55,118.181691277328,8239477,0.0000,1.0
2019-09-09,128.0,128.16,126.59,126.95,115.809847222361,7683867,0.0000,1.0
2019-09-06,128.88,129.23,128.07,128.21,116.959279341306,6758329,0.0000,1.0
2019-09-05,129.9,129.9,128.31,128.58,117.296810995283,4754074,0.0000,1.0
2019-09-04,129.49,129.59,128.08,128.86,117.552240355048,4807203,0.0000,1.0
2019-09-03,127.99,128.98,127.51,128.74,117.442770629434,5710209,0.0000,1.0
2019-08-30,128.27,129.1,127.62,128.36,117.096116498324,7371081,0.0000,1.0
2019-08-29,128.84,129.2,126.83,128.24,116.98664677271,6750113,0.0000,1.0
2019-08-28,127.86,128.87,127.01,128.68,117.388035766628,9878091,0.0000,1.0
2019-08-27,129.88,132.4,129.1,129.64,118.263793571539,20186781,0.0000,1.0
2019-08-26,127.42,128.08,126.63,127.8,116.585257778792,8916621,0.9500,1.0
2019-08-23,131.07,131.26,127.13,127.73,115.661630882215,15714753,0.0000,1.0
2019-08-22,131.6,132.13,130.8,131.27,118.867159523278,7213567,0.0000,1.0
2019-08-21,131.7,132.41,130.85,131.53,119.102593830249,6914009,0.0000,1.0
2019-08-20,131.96,132.66,130.46,130.6,118.260463424546,7302016,0.0000,1.0
2019-08-19,132.5,132.57,131.82,132.25,119.754565757245,4958004,0.0000,1.0
2019-08-16,131.47,131.67,130.6,131.36,118.948656014153,5858866,0.0000,1.0
2019-08-15,130.17,131.07,129.25,130.54,118.20613243063,7251225,0.0000,1.0
2019-08-14,132.53,132.54,130.13,130.26,117.952587792353,7736420,0.0000,1.0
2019-08-13,132.3,134.1,132.0,133.42,120.814020138613,5101835,0.0000,1.0
2019-08-12,131.5,132.7,131.29,131.93,119.464800456358,5567600,0.0000,1.0
2019-08-09,131.8,132.76,131.23,132.04,119.564407278538,4677327,0.0000,1.0
2019-08-08,130.98,131.95,130.23,131.68,119.23842131504,5260533,0.0000,1.0
2019-08-07,129.36,130.91,128.19,130.21,117.90731196409,6771743,0.0000,1.0
2019-08-06,130.34,131.22,129.59,130.77,118.414401240642,7880567,0.0000,1.0
2019-08-05,130.91,131.46,129.01,130.16,117.862036135826,9480016,0.0000,1.0
2019-08-02,130.86,131.47,129.77,131.07,118.686056210224,6574944,0.0000,1.0
2019-08-01,130.26,130.74,129.02,130.29,117.979753289311,7870738,0.0000,1.0
2019-07-31,131.64,132.0,130.18,130.22,117.916367129742,8559201,0.0000,1.0
2019-07-30,132.47,132.49,131.27,132.08,119.600627941149,5509621,0.0000,1.0
2019-07-29,131.0,133.31,130.21,133.02,120.451813512505,7831982,0.0000,1.0
2019-07-26,131.3,131.3,130.49,130.73,118.378180578031,4894714,0.0000,1.0
2019-07-25,130.06,131.53,129.67,131.12,118.731332038487,8897902,0.0000,1.0
2019-07-24,128.88,129.79,128.57,129.78,117.517939841023,6838620,0.0000,1.0
2019-07-23,128.61,129.45,128.16,128.84,116.666754269667,5803625,0.0000,1.0
2019-07-22,130.0,130.15,127.84,128.64,116.485650956612,12625513,0.0000,1.0
2019-07-19,132.25,132.39,130.19,130.31,117.997863620617,8340239,0.0000,1.0
2019-07-18,132.13,132.51,131.17,132.07,119.591572775496,6203739,0.0000,1.0
2019-07-17,132.49,133.58,131.41,131.86,119.401414296789,8862093,0.0000,1.0
2019-07-16,132.93,133.83,131.75,132.5,119.980944898563,10214538,0.0000,1.0
2019-07-15,135.39,136.36,134.45,134.71,121.982136507815,10038224,0.0000,1.0
2019-07-12,140.12,140.12,132.32,134.3,121.610874716053,17780111,0.0000,1.0
2019-07-11,140.94,141.21,139.02,140.11,126.871925960284,5817412,0.0000,1.0
2019-07-10,141.78,141.99,140.67,141.21,127.867994182084,4874373,0.0000,1.0
2019-07-09,141.46,142.47,140.91,141.41,128.049097495138,4217453,0.0000,1.0
2019-07-08,140.12,141.08,139.64,140.97,127.650670206418,4078372,0.0000,1.0
2019-07-05,141.74,141.86,140.37,140.57,127.288463580309,4652419,0.0000,1.0
2019-07-03,141.0,142.18,140.79,142.14,128.710124587787,3436339,0.0000,1.0
2019-07-02,139.22,140.03,138.69,140.03,126.799484635062,4501207,0.0000,1.0
2019-07-01,140.2,140.26,138.72,139.36,126.19278853633,5875080,0.0000,1.0
2019-06-28,140.74,141.1,138.51,139.28,126.120347211108,12792462,0.0000,1.0
2019-06-27,142.23,142.5,140.6,140.69,127.397125568142,5233481,0.0000,1.0
2019-06-26,143.85,143.85,140.76,141.85,128.447524783858,7674128,0.0000,1.0
2019-06-25,143.27,144.98,143.19,144.24,130.611709374858,7517135,0.0000,1.0
2019-06-24,142.42,143.7,142.09,143.06,129.543199827837,5894683,0.0000,1.0
2019-06-21,141.46,142.43,141.01,142.09,128.664848759523,11272212,0.0000,1.0
2019-06-20,141.25,142.4,141.0,142.21,128.773510747356,7335833,0.0000,1.0
2019-06-19,140.01,140.97,139.91,140.45,127.179801592477,6393620,0.0000,1.0
2019-06-18,140.56,140.93,139.79,140.23,126.980587948117,7122711,0.0000,1.0
2019-06-17,140.0,140.24,139.21,139.44,126.265229861552,5562791,0.0000,1.0
2019-06-14,141.23,141.49,140.04,140.09,126.853815628979,6548166,0.0000,1.0
2019-06-13,141.72,141.95,140.21,140.71,127.415235899448,7500807,0.0000,1.0
2019-06-12,140.3,142.91,140.3,141.68,128.293586967762,9216636,0.0000,1.0
2019-06-11,139.68,140.66,139.5,139.78,126.573105493744,8230527,0.0000,1.0
2019-06-10,138.6,139.15,137.6,139.02,125.884912904138,4994790,0.0000,1.0
2019-06-07,137.59,139.59,137.14,138.55,125.45932011846,6533960,0.0000,1.0
2019-06-06,134.9,137.66,134.59,136.68,123.766004141401,9115846,0.0000,1.0
2019-06-05,134.7,135.13,133.86,134.38,121.683316041275,6860551,0.0000,1.0
2019-06-04,132.6,134.3,132.58,133.73,121.094730273848,6649100,0.0000,1.0
2019-06-03,131.5,132.4,131.04,131.44,119.021097339374,8434761,0.0000,1.0
2019-05-31,131.52,132.0,129.61,131.15,118.758497535446,7810987,0.0000,1.0
2019-05-30,131.44,132.82,131.17,132.11,119.627793438107,7361016,0.0000,1.0
2019-05-29,135.89,135.89,128.52,131.33,118.921490517195,23247405,0.0000,1.0
2019-05-28,139.0,140.49,137.05,137.07,124.119155601857,11919579,0.0000,1.0
2019-05-24,139.5,139.5,138.56,138.85,125.730975088041,5473499,0.9500,1.0
2019-05-23,138.5,139.85,137.67,139.79,125.721981456061,6951797,0.0000,1.0
2019-05-22,138.35,138.95,137.49,138.76,124.795637362064,5456839,0.0000,1.0
2019-05-21,139.12,139.57,138.08,138.12,124.220044915309,4859048,0.0000,1.0
2019-05-20,138.61,138.96,137.68,138.42,124.489853874726,4771127,0.0000,1.0
2019-05-17,137.0,139.03,136.86,138.61,124.660732882356,6915286,0.0000,1.0
2019-05-16,137.39,139.19,136.97,138.21,124.300987603134,6857180,0.0000,1.0
2019-05-15,136.9,137.49,135.33,136.91,123.131815445663,6429352,0.0000,1.0
2019-05-14,137.04,137.84,136.73,136.82,123.050872757838,7179438,0.0000,1.0
2019-05-13,137.85,138.06,136.53,137.2,123.392630773099,5560421,0.0000,1.0
2019-05-10,138.43,139.25,136.41,139.05,125.0564526895,4771626,0.0000,1.0
2019-05-09,138.95,139.32,137.64,138.73,124.768656466123,5604201,0.0000,1.0
2019-05-08,140.2,140.92,139.7,139.79,125.721981456061,4667257,0.0000,1.0
2019-05-07,140.82,141.38,139.06,139.97,125.883866831711,6606664,0.0000,1.0
2019-05-06,140.25,142.24,139.93,142.09,127.790516811586,5818880,0.0000,1.0
2019-05-03,141.29,142.09,141.08,142.01,127.718567755742,5281630,0.0000,1.0
2019-05-02,141.91,142.15,140.12,141.28,127.062032621162,8835587,0.0000,1.0
2019-05-01,140.95,142.35,139.75,141.95,127.664605963859,6656335,0.0000,1.0
2019-04-30,140.19,141.45,138.96,141.2,126.990083565318,6003702,0.0000,1.0
2019-04-29,140.35,140.43,139.58,139.84,125.766949615963,4275158,0.0000,1.0
2019-04-26,139.88,140.52,139.31,140.39,126.261599374894,4613583,0.0000,1.0
2019-04-25,138.52,139.77,137.96,139.65,125.596070608333,5218088,0.0000,1.0
2019-04-24,139.65,140.14,138.86,139.2,125.191357169208,5676338,0.0000,1.0
2019-04-23,137.42,140.85,137.25,139.9,125.820911407847,5790482,0.0000,1.0
2019-04-22,136.98,138.49,136.46,137.83,123.959229587874,4666537,0.0000,1.0
2019-04-18,139.35,140.24,135.75,137.52,123.680426996477,10485289,0.0000,1.0
2019-04-17,139.0,140.15,137.67,138.52,124.579790194531,9543743,0.0000,1.0
2019-04-16,138.32,140.7,137.56,138.02,124.130108595504,10745724,0.0000,1.0
2019-04-15,136.0,136.79,135.8,136.52,122.781063798422,5380891,0.0000,1.0
2019-04-12,135.22,136.35,134.75,135.98,122.295407671472,5756816,0.0000,1.0
2019-04-11,135.96,136.18,134.42,135.21,121.60289800897,4485211,0.0000,1.0
2019-04-10,135.89,136.13,135.33,135.58,121.935662392251,4194170,0.0000,1.0
2019-04-09,136.0,136.26,134.56,135.57,121.92666876027,5210317,0.0000,1.0
2019-04-08,136.05,136.51,135.7,136.14,122.439305783161,4330048,0.0000,1.0
2019-04-05,136.04,136.58,135.7,136.18,122.475280311083,4759699,0.0000,1.0
2019-04-04,136.87,137.01,135.13,135.57,121.92666876027,5844786,0.0000,1.0
2019-04-03,138.2,138.24,136.87,137.17,123.365649877158,5947020,0.0000,1.0
2019-04-02,139.01,139.01,136.91,137.71,123.851306004107,5517817,0.0000,1.0
2019-04-01,139.99,140.29,138.74,138.98,124.993497265636,5885401,0.0000,1.0
2019-03-29,139.28,139.88,138.88,139.79,125.721981456061,7168449,0.0000,1.0
2019-03-28,139.06,139.46,138.71,138.88,124.903560945831,4602073,0.0000,1.0
2019-03-27,138.59,139.48,138.07,138.7,124.741675570181,6764854,0.0000,1.0
2019-03-26,136.93,139.27,136.93,138.57,124.624758354434,4758846,0.0000,1.0
2019-03-25,136.91,137.01,135.74,136.61,122.862006486247,4500368,0.0000,1.0
2019-03-22,137.75,138.39,136.86,136.91,123.131815445663,6528782,0.0000,1.0
2019-03-21,137.0,138.78,136.95,138.1,124.202057651348,5765119,0.0000,1.0
2019-03-20,138.33,138.51,136.65,137.29,123.473573460924,5475863,0.0000,1.0
2019-03-19,137.61,138.82,137.47,138.44,124.507841138687,5882503,0.0000,1.0
2019-03-18,137.65,137.78,136.72,137.17,123.365649877158,7369629,0.0000,1.0
2019-03-15,138.0,138.26,136.83,137.6,123.752376052321,11922855,0.0000,1.0
2019-03-14,138.34,138.8,137.94,138.02,124.130108595504,8493603,0.0000,1.0
2019-03-13,139.59,139.84,139.02,139.41,125.3802234408,6446942,0.0000,1.0
2019-03-12,138.65,140.0,138.5,139.18,125.173369905247,5553235,0.0000,1.0
2019-03-11,138.11,139.03,137.52,138.56,124.615764722454,6150442,0.0000,1.0
2019-03-08,138.09,139.3,136.42,138.06,124.166083123426,7046830,0.0000,1.0
2019-03-07,138.53,139.12,137.7,138.24,124.327968499076,6100380,0.0000,1.0
2019-03-06,139.47,139.65,138.6,139.09,125.092427217422,6236946,0.0000,1.0
2019-03-05,138.81,139.14,138.36,138.77,124.804630994045,6568870,0.0000,1.0
2019-03-04,138.85,139.41,137.51,138.48,124.543815666609,8378067,0.0000,1.0
2019-03-01,137.22,138.61,137.01,138.35,124.426898450862,5641586,0.0000,1.0
2019-02-28,135.95,137.95,135.69,136.64,122.888987382189,10133160,0.0000,1.0
2019-02-27,135.52,136.25,135.39,135.87,122.196477719686,4378066,0.0000,1.0
2019-02-26,136.44,136.96,136.05,136.11,122.41232488722,5106878,0.0000,1.0
2019-02-25,136.35,137.49,135.86,136.2,122.493267575045,6846581,0.9000,1.0
2019-02-22,135.29,136.64,134.82,136.6,122.046537933998,5223858,0.0000,1.0
2019-02-21,134.98,135.7875,134.2688,135.42,120.992255981127,6665481,0.0000,1.0
2019-02-20,135.97,136.73,135.73,136.35,121.823173113474,6089752,0.0000,1.0
2019-02-19,136.14,136.38,135.63,135.69,121.233489987292,5935948,0.0000,1.0
2019-02-15,135.19,136.41,135.01,136.38,121.849976891937,6665038,0.0000,1.0
2019-02-14,134.3,134.82,133.35,134.31,120.000516178003,3910454,0.0000,1.0
2019-02-13,134.07,134.98,133.21,134.45,120.125600477496,7902181,0.0000,1.0
2019-02-12,132.08,134.3,132.08,134.16,119.866497285689,6262320,0.0000,1.0
2019-02-11,132.31,132.67,131.26,132.0,117.936625236367,4962617,0.0000,1.0
2019-02-08,131.95,132.46,131.54,132.4,118.294008949204,4436768,0.0000,1.0
2019-02-07,132.45,132.64,131.53,132.05,117.981298200471,6085346,0.0000,1.0
2019-02-06,133.08,133.57,132.3,133.0,118.83008451846,5066324,0.0000,1.0
2019-02-05,133.52,133.88,132.75,132.88,118.722869404609,6449787,0.0000,1.0
2019-02-04,133.96,134.15,132.21,132.88,118.722869404609,7759043,0.0000,1.0
2019-02-01,134.02,134.69,133.47,134.2,119.902235656973,9575150,0.0000,1.0
2019-01-31,131.63,135.19,130.87,133.08,118.901561261028,17298062,0.0000,1.0
2019-01-30,130.37,132.19,130.3,131.64,117.614979894813,7299455,0.0000,1.0
2019-01-29,128.95,130.47,128.5,130.33,116.44454823527,6669289,0.0000,1.0
2019-01-28,127.81,129.15,127.29,128.99,115.247312797265,6927661,0.0000,1.0
2019-01-25,128.13,128.45,127.03,128.23,114.568283742874,7585947,0.0000,1.0
2019-01-24,128.49,128.7,125.0,127.03,113.496132604361,9917100,0.0000,1.0
2019-01-23,128.5,129.3,127.93,128.8,115.077555533667,9267966,0.0000,1.0
2019-01-22,128.2,129.5,127.01,128.8,115.077555533667,10568128,0.0000,1.0
2019-01-18,129.9,131.18,129.45,130.69,116.766193576824,10592972,0.0000,1.0
2019-01-17,127.71,129.52,127.46,129.09,115.336658725474,7631960,0.0000,1.0
2019-01-16,129.41,129.41,127.9,128.04,114.398526479276,6264150,0.0000,1.0
2019-01-15,128.52,129.49,127.65,129.36,115.577892731639,5194405,0.0000,1.0
2019-01-14,128.74,128.96,127.59,128.28,114.612956706978,7374457,0.0000,1.0
2019-01-11,129.0,129.84,128.31,129.75,115.926341851656,5300666,0.0000,1.0
2019-01-10,127.69,129.89,127.69,129.71,115.890603480372,6224419,0.0000,1.0
2019-01-09,129.83,130.24,128.33,128.93,115.193705240339,7403525,0.0000,1.0
2019-01-08,128.18,130.5,127.73,129.96,116.113968300896,9351570,0.0000,1.0
2019-01-07,127.63,128.35,126.8,127.01,113.478263418719,8404653,0.0000,1.0
2019-01-04,127.12,128.65,126.73,127.83,114.210900030036,8831997,0.0000,1.0
2019-01-03,128.14,128.27,125.36,125.72,112.325700944818,8654685,0.0000,1.0
2019-01-02,128.13,128.38,126.28,127.75,114.139423287469,7631672,0.0000,1.0
2018-12-31,128.18,129.55,127.42,129.05,115.30092035419,7409858,0.0000,1.0
2018-12-28,127.91,128.75,126.75,127.27,113.710562832064,6537240,0.0000,1.0
2018-12-27,125.87,127.41,123.07,127.41,113.835647131557,9918687,0.0000,1.0
2018-12-26,123.42,126.76,122.01,126.71,113.210225634091,9253404,0.0000,1.0
2018-12-24,127.3,128.0,121.0,122.84,109.752538212389,7531885,0.0000,1.0
2018-12-21,127.8,130.6,127.12,128.09,114.44319944338,19732933,0.0000,1.0
2018-12-20,127.72,129.75,126.76,128.27,114.604022114157,16609606,0.0000,1.0
2018-12-19,129.87,131.35,127.09,127.61,114.014338987975,21232073,0.0000,1.0
2018-12-18,132.05,132.8,129.2,130.42,116.524959570659,24640095,0.0000,1.0
2018-12-17,128.32,131.65,126.83,129.14,115.381331689579,36933136,0.0000,1.0
2018-12-14,144.34,145.38,130.2,133.0,118.83008451846,58140194,0.0000,1.0
2018-12-13,146.96,148.59,146.8,147.84,132.089020264731,6008330,0.0000,1.0
2018-12-12,147.0,148.49,147.0,147.1,131.427860395981,8869173,0.0000,1.0
2018-12-11,146.29,148.21,145.79,146.5,130.891784826725,9857360,0.0000,1.0
2018-12-10,145.39,145.88,142.38,145.26,129.783895316929,6848441,0.0000,1.0
2018-12-07,145.49,147.34,144.12,145.43,129.935783394885,9444459,0.0000,1.0
2018-12-06,144.5,146.45,142.79,145.91,130.36464385029,11572488,0.0000,1.0
2018-12-04,146.32,148.99,145.82,146.03,130.471858964141,9803458,0.0000,1.0
2018-12-03,145.57,146.63,144.94,146.21,130.632681634918,8826313,0.0000,1.0
2018-11-30,145.34,147.0,145.1,146.9,131.249168539563,12517550,0.0000,1.0
2018-11-29,145.62,147.2,144.84,145.85,130.311036293364,6900046,0.0000,1.0
2018-11-28,143.83,146.56,143.36,146.44,130.8381772698,8411383,0.0000,1.0
2018-11-27,140.57,143.35,139.66,143.22,127.961238381458,5962112,0.0000,1.0
2018-11-26,142.0,142.05,140.72,141.37,126.308338709585,7590941,0.9000,1.0
2018-11-23,141.85,142.73,141.6,142.23,126.272826419233,3404882,0.0000,1.0
2018-11-21,146.23,146.23,140.78,141.99,126.05975267712,10275810,0.0000,1.0
2018-11-20,147.5,148.75,146.35,146.45,130.019373051372,8937990,0.0000,1.0
2018-11-19,146.43,148.44,146.37,147.73,131.155766342637,8714603,0.0000,1.0
2018-11-16,144.71,146.74,144.55,145.99,129.610981712323,8494311,0.0000,1.0
2018-11-15,143.41,144.51,142.48,144.5,128.28814889671,6658019,0.0000,1.0
2018-11-14,145.02,145.31,143.56,144.25,128.06619708201,6433077,0.0000,1.0
2018-11-13,146.19,146.75,143.42,144.68,128.447954203294,7432438,0.0000,1.0
2018-11-12,144.99,146.24,144.73,145.62,129.282493026567,7013577,0.0000,1.0
2018-11-09,145.04,145.74,144.38,145.34,129.033906994103,5343206,0.0000,1.0
2018-11-08,144.31,145.79,144.0,145.3,128.998394703751,5497130,0.0000,1.0
2018-11-07,143.1,144.87,142.97,144.75,128.51010071141,7173590,0.0000,1.0
2018-11-06,141.53,142.83,141.06,142.57,126.574680887225,5798915,0.0000,1.0
2018-11-05,141.0,142.74,139.0,142.2,126.246192201468,5601398,0.0000,1.0
2018-11-02,141.97,142.0,139.66,140.68,124.896725168091,7673303,0.0000,1.0
2018-11-01,140.07,141.58,139.85,140.82,125.021018184323,6913461,0.0000,1.0
2018-10-31,141.0,141.43,139.61,139.99,124.284138159519,9968941,0.0000,1.0
2018-10-30,137.93,141.1,137.0,140.75,124.958871676207,9646224,0.0000,1.0
2018-10-29,136.99,139.1,136.22,137.55,122.117888448045,6783049,0.0000,1.0
2018-10-26,137.94,139.3,135.33,136.97,121.602960237941,11371401,0.0000,1.0
2018-10-25,137.46,139.09,135.05,138.47,122.934671126142,9720715,0.0000,1.0
2018-10-24,138.52,140.11,137.17,137.47,122.046863867341,8279166,0.0000,1.0
2018-10-23,137.79,139.49,137.45,138.93,123.34306246519,8282724,0.0000,1.0
2018-10-22,138.61,139.26,138.14,138.68,123.12111065049,4864342,0.0000,1.0
2018-10-19,138.34,140.0,137.91,139.05,123.449599336246,5924814,0.0000,1.0
2018-10-18,139.2,139.81,137.71,139.5,123.849112602706,7584163,0.0000,1.0
