Date,open,high,low,close,adjusted_close,volume,dividend_amount,split_coefficient
2018-10-05,146.64,147.41,144.4,145.36,141.063038475072,7085718,0.0,1.0
2018-10-04,149.18,149.28,146.1,146.76,142.421653320044,9208887,0.0,1.0
2018-10-03,150.71,150.71,149.19,149.37,144.954499566741,7521101,0.0,1.0
2018-10-02,150.84,150.84,149.17,149.67,145.245631319235,8047706,0.0,1.0
2018-10-01,150.89,151.56,150.61,150.79,146.332523195212,9802691,0.0,1.0
2018-09-28,149.81,150.37,149.55,150.09,145.653215772727,6035936,0.0,1.0
2018-09-27,149.9,150.64,149.56,150.02,145.585285030478,5868620,0.0,1.0
2018-09-26,150.0,150.42,149.04,149.27,144.857455649243,5852463,0.0,1.0
2018-09-25,149.71,149.96,149.1,149.58,145.158291793487,4230860,0.0,1.0
2018-09-24,149.16,149.65,147.27,149.11,144.702185381246,6706692,0.0,1.0
2018-09-21,149.95,150.26,149.35,150.05,145.614398205727,15628076,0.0,1.0
2018-09-20,147.99,149.49,147.2,149.24,144.828342473994,7172740,0.0,1.0
2018-09-19,148.28,148.82,147.25,147.42,143.06214317553,7432335,0.0,1.0
2018-09-18,146.2,148.09,145.95,147.63,143.265935402276,5692208,0.0,1.0
2018-09-17,147.83,147.9,145.83,146.18,141.858798598555,7708643,0.0,1.0
2018-09-14,147.91,148.37,147.35,147.84,143.469727629022,4928283,0.0,1.0
2018-09-13,147.15,148.07,147.09,147.63,143.265935402276,5803447,0.0,1.0
2018-09-12,145.85,146.8,145.07,146.57,142.237269876797,6964135,0.0,1.0
2018-09-11,143.46,145.52,143.25,145.49,141.189195567819,9896017,0.0,1.0
2018-09-10,144.13,144.44,143.21,144.08,139.820876331098,5362684,0.0,1.0
2018-09-07,143.99,144.44,142.75,143.2,138.966889857115,13626619,0.0,1.0
2018-09-06,143.29,144.7,142.54,144.5,140.228460784589,9589246,0.0,1.0
2018-09-05,147.0,147.82,142.55,142.67,138.452557094376,11363400,0.0,1.0
2018-09-04,146.93,147.86,146.67,147.8,143.430910062023,7638091,0.0,1.0
2018-08-31,146.74,147.64,146.5,146.89,142.547810412791,5786569,0.0,1.0
2018-08-30,146.82,147.71,146.36,146.74,142.402244536544,7804963,0.0,1.0
2018-08-29,145.46,147.3,145.42,147.03,142.683671897288,5192935,0.0,1.0
2018-08-28,145.63,146.17,144.87,145.2,140.907768207075,4926041,0.0,1.0
2018-08-27,144.99,145.6,144.71,145.4,141.101856042071,7194938,0.0,1.0
2018-08-24,142.32,144.38,142.32,144.2,139.937329032095,5714023,0.0,1.0
2018-08-23,141.01,142.45,140.77,142.1,137.899406764637,4427093,0.0,1.0
2018-08-22,139.85,141.53,139.85,141.14,136.967785156657,4191949,0.0,1.0
2018-08-21,141.0,141.46,139.8,140.04,135.900302064179,6854347,0.0,1.0
2018-08-20,141.54,141.6,140.7,140.94,136.773697321661,4662168,0.0,1.0
2018-08-17,140.78,141.71,140.57,141.33,137.152168599903,7699607,0.0,1.0
2018-08-16,141.07,141.49,140.42,140.65,136.492269960917,5931651,0.21,1.0
2018-08-15,140.35,140.69,138.84,139.92,135.581417101601,5288739,0.0,1.0
2018-08-14,140.3,140.99,139.88,140.76,136.395370720564,5888925,0.0,1.0
2018-08-13,140.53,141.24,139.83,140.21,135.862424898624,4817496,0.0,1.0
2018-08-10,139.88,140.74,139.25,139.73,135.39730854493,6523759,0.0,1.0
2018-08-09,140.73,141.24,139.9,140.01,135.668626417918,5679260,0.0,1.0
2018-08-08,139.98,140.99,139.83,140.68,136.317851328282,5389491,0.0,1.0
2018-08-07,139.98,140.69,139.87,140.28,135.930254366871,10034524,0.0,1.0
2018-08-06,139.65,140.26,139.05,139.71,135.37792869686,5143228,0.0,1.0
2018-08-03,139.29,139.86,137.94,139.82,135.484517861248,4617813,0.0,1.0
2018-08-02,137.45,139.19,137.0,138.92,134.612424698073,12300023,0.0,1.0
2018-08-01,137.74,138.74,137.41,138.25,133.963199787709,7087731,0.0,1.0
2018-07-31,137.13,138.02,135.63,136.74,132.500021258382,7683341,0.0,1.0
2018-07-30,140.13,140.42,135.31,136.48,132.248083233465,12812351,0.0,1.0
2018-07-27,143.08,143.14,139.21,140.71,136.346921100388,7015207,0.0,1.0
2018-07-26,141.61,142.79,139.53,142.5,138.081417502702,10520800,0.0,1.0
2018-07-25,140.34,142.77,139.9,142.64,138.217076439196,8386662,0.0,1.0
2018-07-24,140.99,141.47,139.51,140.03,135.688006265989,8336698,0.0,1.0
2018-07-23,140.66,140.97,139.64,140.03,135.688006265989,7723617,0.0,1.0
2018-07-20,140.0,141.47,139.92,140.99,136.618238973375,7156679,0.0,1.0
2018-07-19,140.95,140.99,139.93,140.13,135.784905506341,7937007,0.0,1.0
2018-07-18,139.91,141.17,139.37,140.9,136.531029657058,7008550,0.0,1.0
2018-07-17,138.18,139.91,137.42,139.64,135.310099228613,5412609,0.0,1.0
2018-07-16,139.42,139.55,138.16,138.46,134.16668819245,4970287,0.0,1.0
2018-07-13,139.79,140.03,137.54,139.42,135.096920899837,7866197,0.0,1.0
2018-07-12,139.01,139.95,138.66,139.9,135.56203725353,11816114,0.0,1.0
2018-07-11,136.63,138.81,136.6,138.15,133.866300547357,10648707,0.0,1.0
2018-07-10,135.57,137.33,135.34,136.69,132.451571638206,6561867,0.0,1.0
2018-07-09,134.94,135.97,134.79,135.52,131.317850526079,8960741,0.0,1.0
2018-07-06,133.58,134.28,132.5,134.09,129.932191389034,4839785,0.0,1.0
2018-07-05,132.13,133.33,131.83,133.29,129.156997466212,4729298,0.0,1.0
2018-07-03,133.01,133.41,131.42,131.45,127.374051443721,3621640,0.0,1.0
2018-07-02,131.96,133.05,131.15,132.5,128.391493467425,7554385,0.0,1.0
2018-06-29,133.28,134.19,132.45,132.45,128.343043847248,7258961,0.0,1.0
2018-06-28,131.0,133.12,130.65,132.74,128.624051644271,6576536,0.0,1.0
2018-06-27,133.01,133.66,131.01,131.02,126.957384710204,7281166,0.0,1.0
2018-06-26,132.11,133.79,131.61,132.55,128.439943087601,7733865,0.0,1.0
2018-06-25,134.91,134.91,129.53,130.93,126.870175393886,10086236,0.0,1.0
2018-06-22,135.6,135.85,134.26,135.33,131.133741969408,6173350,0.0,1.0
2018-06-21,135.27,136.12,134.26,134.53,130.358548046586,8689806,0.0,1.0
2018-06-20,135.52,136.69,135.5,135.5,131.298470678008,7191977,0.0,1.0
2018-06-19,134.56,135.24,133.57,135.11,130.920563640632,6557632,0.0,1.0
2018-06-18,134.37,136.31,134.12,136.2,131.976765360477,8713298,0.0,1.0
2018-06-15,135.1,135.73,134.0,135.1,130.910873716597,10044514,0.0,1.0
2018-06-14,134.96,135.7,134.75,135.0,130.813974476244,6464068,0.0,1.0
2018-06-13,135.18,135.77,134.31,134.4,130.232579034128,4881581,0.0,1.0
2018-06-12,134.04,135.13,133.54,134.86,130.67831553975,5743302,0.0,1.0
2018-06-11,134.9,135.19,133.81,133.91,129.757772756399,7988703,0.0,1.0
2018-06-08,133.44,134.92,133.23,134.74,130.562036451327,5260976,0.0,1.0
2018-06-07,136.36,136.58,133.05,133.84,129.689943288152,8309178,0.0,1.0
2018-06-06,134.0,136.31,133.61,136.28,132.05428475276,8065764,0.0,1.0
2018-06-05,133.38,133.62,132.7,133.56,129.418625415164,6198152,0.0,1.0
2018-06-04,131.94,133.57,131.43,133.07,128.943819137436,7177958,0.0,1.0
2018-06-01,131.84,132.51,130.36,130.85,126.792656001604,8323370,0.0,1.0
2018-05-31,130.65,131.58,129.98,130.72,126.666686989145,11085956,0.0,1.0
2018-05-30,130.2,131.1,129.87,130.64,126.589167596863,10631269,0.0,1.0
2018-05-29,130.39,131.05,129.06,129.69,125.668624813512,10401923,0.0,1.0
2018-05-25,131.88,132.1,130.93,131.28,127.209322735121,7509647,0.0,1.0
2018-05-24,131.82,132.21,130.5,131.89,127.800408101273,6035241,0.0,1.0
2018-05-23,130.06,131.91,129.8,131.88,127.790718177238,6569116,0.0,1.0
2018-05-22,131.0,131.78,130.5,130.71,126.65699706511,6645481,0.0,1.0
2018-05-21,130.95,131.51,129.99,130.66,126.608547444934,5591804,0.0,1.0
2018-05-18,129.62,130.34,129.07,129.93,125.901182990359,6082685,0.0,1.0
2018-05-17,130.58,130.8,129.61,129.93,125.901182990359,4911730,0.21,1.0
2018-05-16,131.09,131.4,130.54,130.89,126.626754584355,5124193,0.0,1.0
2018-05-15,130.56,131.4,129.9,131.1,126.829914630675,5532295,0.0,1.0
2018-05-14,132.43,132.5,130.67,131.21,126.936331797794,5017015,0.0,1.0
2018-05-11,131.0,132.09,130.23,131.82,127.526463360912,5437124,0.0,1.0
2018-05-10,131.29,131.75,130.72,131.0,126.733171751475,6585753,0.0,1.0
2018-05-09,130.01,131.0,129.59,130.84,126.578383144756,6119401,0.0,1.0
2018-05-08,129.14,129.97,128.31,129.9,125.669000080279,5044721,0.0,1.0
2018-05-07,128.4,129.52,128.25,129.26,125.049845653402,5737264,0.0,1.0
2018-05-04,126.33,128.36,126.07,128.16,123.985673982206,5798380,0.0,1.0
2018-05-03,125.81,127.46,125.32,127.18,123.03759376605,6778649,0.0,1.0
2018-05-02,127.88,128.1,126.0,126.38,122.263650732454,8515290,0.0,1.0
2018-05-01,126.86,127.57,125.51,127.51,123.356845267409,6407333,0.0,1.0
2018-04-30,126.74,127.9,126.66,126.88,122.747365128452,8449212,0.0,1.0
2018-04-27,126.44,127.06,125.39,126.01,121.905702079415,6842673,0.0,1.0
2018-04-26,125.14,127.59,123.78,127.08,122.940850886851,14345791,0.0,1.0
2018-04-25,121.14,121.35,119.37,121.21,117.262043877834,7993775,0.0,1.0
2018-04-24,124.87,125.04,120.55,121.27,117.320089605354,9434388,0.0,1.0
2018-04-23,124.3,124.97,123.9,124.46,120.406187451821,8004330,0.0,1.0
2018-04-20,124.06,124.82,123.31,124.2,120.154655965902,7479439,0.0,1.0
2018-04-19,124.31,124.72,123.15,123.96,119.922473055823,7294128,0.0,1.0
2018-04-18,124.06,124.87,123.38,124.48,120.425536027661,5171047,0.0,1.0
2018-04-17,122.91,124.26,122.52,123.8,119.767684449104,5979617,0.0,1.0
2018-04-16,122.11,122.87,121.51,121.88,117.910221168472,6903235,0.0,1.0
2018-04-13,121.73,122.47,120.65,120.75,116.817026633516,9174257,0.0,1.0
2018-04-12,120.4,121.98,120.39,121.07,117.126603846955,5666005,0.0,1.0
2018-04-11,119.99,121.66,119.62,119.78,115.87862070528,5874943,0.0,1.0
2018-04-10,120.56,121.16,119.64,120.72,116.788003769756,9006074,0.0,1.0
2018-04-09,118.63,120.67,118.63,118.79,114.920866201204,7024815,0.0,1.0
2018-04-06,120.18,120.56,117.12,117.7,113.866368817928,8383796,0.0,1.0
2018-04-05,121.0,122.01,120.37,121.19,117.242695301994,6815997,0.0,1.0
2018-04-04,116.9,120.12,116.71,119.81,115.90764356904,8425714,0.0,1.0
2018-04-03,118.89,119.99,117.49,119.2,115.317512005922,7084805,0.0,1.0
2018-04-02,119.27,119.83,116.76,118.39,114.533894684406,9877103,0.0,1.0
2018-03-29,117.68,120.59,117.04,119.62,115.723832098561,12918073,0.0,1.0
2018-03-28,116.93,118.07,116.03,116.99,113.179494375611,9420430,0.0,1.0
2018-03-27,121.52,121.6,116.74,117.4,113.57614018033,8896249,0.0,1.0
2018-03-26,119.09,120.74,117.8,120.64,116.710609466397,8622562,0.0,1.0
2018-03-23,119.89,120.33,116.76,117.0,113.189168663531,9850483,0.0,1.0
2018-03-22,122.2,122.68,119.7,119.99,116.081780751599,10470732,0.0,1.0
2018-03-21,124.9,125.44,123.07,123.22,119.206575749746,7191393,0.0,1.0
2018-03-20,123.38,125.17,123.3,124.91,120.841530408219,7702236,0.0,1.0
2018-03-19,123.94,124.31,122.28,123.21,119.196901461826,17336748,0.0,1.0
2018-03-16,123.85,125.05,123.33,124.53,120.473907467261,8682531,0.0,1.0
2018-03-15,123.13,124.42,122.7,123.41,119.390387220225,5714230,0.0,1.0
2018-03-14,124.04,124.04,121.9,122.58,118.587421322869,7675859,0.0,1.0
2018-03-13,124.25,125.0,122.9,123.2,119.187227173906,9399438,0.0,1.0
2018-03-12,124.75,124.98,123.48,124.24,120.193353117582,8629875,0.0,1.0
2018-03-09,123.25,124.79,122.87,124.51,120.454558891421,6084801,0.0,1.0
2018-03-08,121.96,122.82,121.17,122.22,118.23914695775,6866139,0.0,1.0
2018-03-07,120.03,122.24,119.7,121.85,117.881198304712,7254084,0.0,1.0
2018-03-06,122.83,123.24,120.67,121.06,117.116929559035,7464417,0.0,1.0
2018-03-05,120.45,122.31,119.44,121.88,117.910221168472,5810235,0.0,1.0
2018-03-02,119.09,120.98,117.86,120.77,116.836375209356,7581920,0.0,1.0
2018-03-01,123.26,124.0,119.62,120.4,116.478426556318,8819616,0.0,1.0
2018-02-28,123.65,124.98,122.88,122.94,118.935695687987,6588992,0.0,1.0
2018-02-27,124.7,125.3,123.35,123.37,119.351690068546,7261515,0.0,1.0
2018-02-26,123.58,124.6,123.32,124.59,120.531953194781,6325739,0.0,1.0
2018-02-23,121.57,122.96,121.22,122.93,118.926021400067,4949897,0.0,1.0
2018-02-22,120.67,121.38,119.62,120.38,116.459077980478,4991385,0.0,1.0
2018-02-21,122.05,122.83,120.41,120.43,116.507449420077,7637935,0.0,1.0
2018-02-20,121.35,123.05,121.02,122.01,118.035986911431,6162712,0.0,1.0
2018-02-16,121.63,122.99,121.57,121.85,117.881198304712,6298446,0.0,1.0
2018-02-15,121.7,122.31,119.97,122.28,118.29719268527,6900736,0.21,1.0
2018-02-14,117.62,120.95,117.5,120.83,116.694014141246,9164194,0.0,1.0
2018-02-13,117.85,118.8,117.13,118.35,114.298904027281,7792706,0.0,1.0
2018-02-12,117.79,118.84,116.88,118.47,114.414796452151,11494920,0.0,1.0
2018-02-09,114.55,117.21,111.02,116.32,112.338390506577,17651140,0.0,1.0
2018-02-08,119.53,119.82,113.54,113.86,109.962595796758,12604103,0.0,1.0
2018-02-07,120.09,122.46,119.21,119.65,115.554405296698,8978060,0.0,1.0
2018-02-06,115.2,120.3,113.25,119.97,115.863451763016,18614360,0.0,1.0
2018-02-05,118.7,121.13,115.01,116.27,112.290101996215,16198344,0.0,1.0
2018-02-02,123.72,123.72,120.7,120.91,116.771275757825,13593802,0.0,1.0
2018-02-01,124.74,126.26,124.1,125.72,121.416630454667,10681733,0.0,1.0
2018-01-31,123.78,124.48,123.04,124.23,119.977632845874,7250847,0.0,1.0
2018-01-30,123.82,124.29,122.84,123.55,119.320909104948,8012026,0.0,1.0
2018-01-29,126.74,126.88,124.69,124.84,120.566752672293,6231641,0.0,1.0
2018-01-26,125.77,126.38,124.76,126.32,121.996092579013,5577563,0.0,1.0
2018-01-25,125.0,125.47,124.63,125.22,120.933745351045,7054846,0.0,1.0
2018-01-24,125.05,125.45,123.71,124.55,120.286679312192,6449568,0.0,1.0
2018-01-23,124.6,125.51,124.21,124.65,120.383256332916,5589837,0.0,1.0
2018-01-22,122.87,124.33,122.4,124.33,120.074209866598,6571019,0.0,1.0
2018-01-19,123.05,123.65,121.92,122.7,118.500004428791,8215740,0.0,1.0
2018-01-18,122.52,123.2,122.03,123.11,118.895970213761,8287253,0.0,1.0
2018-01-17,121.2,122.16,120.73,121.98,117.804649879576,7805915,0.0,1.0
2018-01-16,121.18,121.94,119.91,120.39,116.269075250058,8221725,0.0,1.0
2018-01-12,120.12,120.35,119.71,120.09,115.979344187885,5559642,0.0,1.0
2018-01-11,118.8,119.98,118.68,119.84,115.737901636074,5599630,0.0,1.0
2018-01-10,118.69,119.05,117.46,118.98,114.907339257845,7488500,0.0,1.0
2018-01-09,119.97,119.97,118.66,119.11,115.032889384787,6345958,0.0,1.0
2018-01-08,118.61,120.48,118.07,119.34,115.255016532453,6614466,0.0,1.0
2018-01-05,116.99,119.0,116.42,118.86,114.791446832976,7406167,0.0,1.0
2018-01-04,116.25,117.36,116.03,116.08,112.106605656838,7712077,0.0,1.0
2018-01-03,114.95,115.79,114.66,115.65,111.691324467724,6931506,0.0,1.0
2018-01-02,114.57,115.08,113.95,114.51,110.590346431466,6041449,0.0,1.0
2017-12-29,114.75,114.89,114.02,114.02,110.117119029917,5189925,0.0,1.0
2017-12-28,114.3,114.92,113.99,114.35,110.435823198307,6905400,0.0,1.0
2017-12-27,112.69,114.07,112.65,114.02,110.117119029917,6776130,0.0,1.0
2017-12-26,112.07,113.44,112.07,112.99,109.122375716456,3910182,0.0,1.0
2017-12-22,112.39,113.11,112.25,112.69,108.832644654283,6172112,0.0,1.0
2017-12-21,112.935,113.1,112.3194,112.41,108.562228996254,8812607,0.0,1.0
2017-12-20,112.64,113.102,111.99,112.12,108.282155636154,6131932,0.0,1.0
2017-12-19,113.265,113.28,112.08,112.14,108.301471040299,7860298,0.0,1.0
2017-12-18,114.555,114.75,113.25,113.55,109.663207032512,8206410,0.0,1.0
2017-12-15,113.94,114.2,112.39,113.82,109.923964988468,15930441,0.0,1.0
2017-12-14,113.76,114.09,112.92,112.92,109.054771801949,9234976,0.0,1.0
2017-12-13,113.75,114.37,113.19,113.31,109.431422182774,7944711,0.0,1.0
2017-12-12,112.37,113.7297,112.0,113.46,109.57628771386,8703433,0.0,1.0
2017-12-11,112.5,113.35,112.155,112.37,108.523598187965,7473512,0.0,1.0
2017-12-08,112.13,112.61,111.815,112.6,108.745725335631,7509568,0.0,1.0
2017-12-07,109.77,111.41,109.45,111.4,107.586801086938,7328988,0.0,1.0
2017-12-06,108.49,110.17,108.255,109.74,105.983622542914,7509964,0.0,1.0
2017-12-05,107.54,109.24,106.6,108.58,104.863329102511,12028697,0.0,1.0
2017-12-04,111.33,111.45,106.97,107.43,103.752693364181,18909077,0.0,1.0
2017-12-01,112.38,112.44,109.76,110.73,106.939735048085,13101791,0.0,1.0
2017-11-30,110.5,112.59,110.03,112.59,108.736067633558,18533344,0.0,1.0
2017-11-29,113.62,113.62,106.9,109.86,106.099514967783,14505432,0.0,1.0
2017-11-28,112.6,113.615,112.56,113.36,109.479710693136,6129408,0.0,1.0
2017-11-27,112.0,112.54,111.91,112.38,108.533255890037,6600147,0.0,1.0
2017-11-24,111.31,112.16,111.14,111.97,108.137290105067,3045649,0.0,1.0
2017-11-22,111.5,111.66,110.7,110.82,107.026654366737,4067585,0.0,1.0
2017-11-21,110.45,111.49,110.3,111.45,107.635089597301,6456517,0.0,1.0
2017-11-20,109.95,110.68,109.69,109.95,106.186434286435,6873218,0.0,1.0
2017-11-17,110.69,110.91,109.7,109.82,106.060884159493,8799479,0.0,1.0
2017-11-16,110.75,111.44,110.57,111.02,107.219808408186,5653175,0.195,1.0
2017-11-15,111.34,111.87,110.14,110.25,106.289474234613,6870998,0.0,1.0
2017-11-14,111.08,112.04,110.81,111.98,107.957327208997,5500443,0.0,1.0
2017-11-13,111.55,111.855,111.335,111.4,107.39816262799,7180898,0.0,1.0
2017-11-10,111.71,111.98,111.28,111.88,107.860919522617,4193073,0.0,1.0
2017-11-09,111.8,112.2219,110.93,112.14,108.111579507206,4212439,0.0,1.0
2017-11-08,112.01,112.905,111.82,112.47,108.429724872262,4417824,0.0,1.0
2017-11-07,112.25,112.469,111.56,112.09,108.063375664016,3667438,0.0,1.0
2017-11-06,111.36,112.15,111.2,111.92,107.899482597169,3937996,0.0,1.0
2017-11-03,110.94,111.42,110.505,111.36,107.359599553438,3757588,0.0,1.0
2017-11-02,111.02,111.37,110.2,110.98,106.993250345191,5492651,0.0,1.0
2017-11-01,110.5,111.4,110.42,111.07,107.080017262934,6156692,0.0,1.0
2017-10-31,110.58,110.69,108.66,109.98,106.029173481385,7959791,0.0,1.0
2017-10-30,109.67,110.235,108.92,110.04,106.087018093214,5145887,0.0,1.0
2017-10-27,110.07,110.13,108.69,109.71,105.768872728158,7783168,0.0,1.0
2017-10-26,110.38,110.74,109.67,109.8,105.8556396459,7372407,0.0,1.0
2017-10-25,109.41,110.61,108.0,109.55,105.614620429949,12198159,0.0,1.0
2017-10-24,107.56,108.64,107.18,108.41,104.51557280521,10026944,0.0,1.0
2017-10-23,108.05,108.23,107.095,107.53,103.667185165061,6277864,0.0,1.0
2017-10-20,107.7,107.7,106.97,107.55,103.686466702337,7828859,0.0,1.0
2017-10-19,107.27,107.78,106.9,107.02,103.17550596452,10727031,0.0,1.0
2017-10-18,107.62,108.0,107.46,107.8,103.927485918288,4805199,0.0,1.0
2017-10-17,108.25,108.42,107.3,107.54,103.676825933699,5891931,0.0,1.0
2017-10-16,108.79,109.05,107.16,108.3,104.409524350191,5533666,0.0,1.0
2017-10-13,108.5,109.26,108.4,108.66,104.756592021161,5110753,0.0,1.0
2017-10-12,108.5,108.71,107.9,108.11,104.226349746068,6380184,0.0,1.0
2017-10-11,107.7,108.59,107.6,108.44,104.544495111124,6337974,0.0,1.0
2017-10-10,107.58,107.6,106.82,107.31,103.455088255023,3998215,0.0,1.0
2017-10-09,106.6,107.65,106.54,107.01,103.165865195882,4778357,0.0,1.0
2017-10-06,106.29,106.96,105.87,106.73,102.895923674016,4570410,0.0,1.0
2017-10-05,105.6,106.25,105.15,106.24,102.423526010751,4291743,0.0,1.0
2017-10-04,105.71,105.74,104.8977,105.31,101.526934527411,4144982,0.0,1.0
2017-10-03,105.65,105.9,105.29,105.59,101.796876049277,4396312,0.0,1.0
2017-10-02,105.54,105.99,105.1001,105.44,101.652264519706,4868606,0.0,1.0
2017-09-29,104.75,105.43,104.685,105.24,101.459449146945,7628392,0.0,1.0
2017-09-28,103.75,104.98,103.74,104.58,100.823158416833,5931293,0.0,1.0
2017-09-27,103.07,104.12,102.9,103.89,100.157945380807,8225524,0.0,1.0
2017-09-26,103.11,104.02,102.88,102.94,99.242072360191,6239377,0.0,1.0
2017-09-25,105.5,105.6524,102.7499,103.02,99.3191985092955,9306897,0.0,1.0
2017-09-22,105.21,105.68,105.06,105.56,101.767953743363,4851415,0.0,1.0
2017-09-21,105.0,105.61,104.65,105.31,101.526934527411,4763560,0.0,1.0
2017-09-20,105.5,105.765,104.461,104.97,101.199148393717,7315275,0.0,1.0
2017-09-19,105.13,105.93,104.83,105.41,101.623342213792,9736983,0.0,1.0
2017-09-18,105.35,105.52,104.62,104.83,101.064177632784,7208852,0.0,1.0
2017-09-15,105.74,106.14,104.95,105.3,101.517293758773,12527578,0.0,1.0
2017-09-14,105.5,106.835,105.5,106.08,102.269273712542,8141927,0.0,1.0
2017-09-13,106.26,106.26,105.24,105.83,102.02825449659,5603001,0.0,1.0
2017-09-12,106.64,106.6442,105.76,106.21,102.394603704837,5110829,0.0,1.0
2017-09-11,105.48,106.15,105.15,106.15,102.336759093008,6151021,0.0,1.0
2017-09-08,104.33,104.77,104.06,104.43,100.678546887262,5663712,0.0,1.0
2017-09-07,103.71,105.44,103.61,104.56,100.803876879557,6428085,0.0,1.0
2017-09-06,103.34,103.745,103.1,103.18,99.4734508075045,6064223,0.0,1.0
2017-09-05,103.4,103.46,102.26,103.01,99.3095577406575,6306558,0.0,1.0
2017-09-01,104.04,104.08,103.44,103.9,100.167586149445,4245906,0.0,1.0
2017-08-31,104.06,104.19,103.025,103.52,99.8012369411985,13732889,0.0,1.0
2017-08-30,103.7,104.0,103.52,103.73,100.003693082598,8560449,0.0,1.0
2017-08-29,102.92,104.07,102.64,103.77,100.04225615715,7104157,0.0,1.0
2017-08-28,103.65,103.83,103.2625,103.78,100.051896925788,3814400,0.0,1.0
2017-08-25,103.65,103.88,103.155,103.35,99.6373438743515,4467439,0.0,1.0
2017-08-24,103.32,103.5014,102.64,103.22,99.5120138820567,4054843,0.0,1.0
2017-08-23,103.77,103.97,102.99,103.18,99.4734508075045,5014081,0.0,1.0
2017-08-22,103.44,104.2,103.14,104.07,100.331479216292,5406974,0.0,1.0
2017-08-21,102.62,103.35,102.33,103.22,99.5120138820567,5225741,0.0,1.0
2017-08-18,102.08,103.09,101.94,102.51,98.8275193087544,5641984,0.0,1.0
2017-08-17,103.33,103.5322,102.16,102.16,98.4900924064223,5744109,0.0,1.0
2017-08-16,102.76,103.93,102.64,103.32,99.6084215684373,13351279,0.165,1.0
2017-08-15,102.36,102.78,101.97,102.63,98.7854501190387,5145719,0.0,1.0
2017-08-14,100.98,102.11,100.75,101.87,98.0539199417955,5613038,0.0,1.0
2017-08-11,99.55,100.3,99.53,100.09,96.3405992635154,5262557,0.0,1.0
2017-08-10,100.54,100.88,99.43,99.49,95.763075439376,8492513,0.0,1.0
2017-08-09,100.76,101.3,100.6,100.97,97.1876342055865,6631368,0.0,1.0
2017-08-08,101.5,101.715,100.93,101.28,97.4860215147252,6211946,0.0,1.0
2017-08-07,100.92,101.535,100.59,101.49,97.6881548531739,7028228,0.0,1.0
2017-08-04,100.96,101.34,100.61,100.89,97.1106310290346,4599031,0.0,1.0
2017-08-03,100.94,101.095,100.33,100.59,96.8218691169649,5675503,0.0,1.0
2017-08-02,101.03,101.28,100.24,101.28,97.4860215147252,5951141,0.0,1.0
2017-08-01,100.36,101.065,99.96,100.87,97.0913802348966,6010820,0.0,1.0
2017-07-31,99.5,100.0,99.14,99.56,95.830453218859,7491123,0.0,1.0
2017-07-28,99.12,99.59,98.51,99.15,95.4358119390304,6503891,0.0,1.0
2017-07-27,100.97,101.18,98.55,99.57,95.8400786159279,10537380,0.0,1.0
2017-07-26,100.01,100.985,99.86,100.85,97.0721294407586,6930755,0.0,1.0
2017-07-25,100.65,100.85,99.8,99.99,96.2443452928255,6709165,0.0,1.0
2017-07-24,99.55,100.42,99.14,100.37,96.6101103814471,9149554,0.0,1.0
2017-07-21,99.6,100.49,99.09,99.6,95.8689548071349,17344938,0.0,1.0
2017-07-20,99.11,99.138,97.93,98.11,94.4347706438555,8068976,0.0,1.0
2017-07-19,97.64,98.33,97.55,98.25,94.5695262028213,6341612,0.0,1.0
2017-07-18,96.85,97.75,96.61,97.58,93.924624599199,7432981,0.0,1.0
2017-07-17,97.11,97.29,96.59,96.83,93.2027198190248,5884905,0.0,1.0
2017-07-14,96.14,97.37,96.12,96.93,93.2989737897147,6136548,0.0,1.0
2017-07-13,96.42,96.65,95.77,95.94,92.3460594798848,6686417,0.0,1.0
2017-07-12,95.98,96.45,95.63,96.18,92.5770690095405,5944883,0.0,1.0
2017-07-11,95.08,95.63,94.93,95.41,91.8359134352283,5442737,0.0,1.0
2017-07-10,94.15,95.37,94.15,95.09,91.5279007290207,8794179,0.0,1.0
2017-07-07,93.5,94.41,93.5,93.92,90.4017292719489,5907286,0.0,1.0
2017-07-06,93.45,93.97,93.19,93.25,89.7568276683266,8151512,0.0,1.0
2017-07-05,93.75,94.4,93.72,94.01,90.4883578455698,9333020,0.0,1.0
2017-07-03,94.38,94.41,93.35,93.35,89.8530816390165,6197656,0.0,1.0
2017-06-30,94.38,94.62,93.78,93.78,90.2669737129831,8882857,0.0,1.0
2017-06-29,95.79,95.79,94.01,94.42,90.8829991253984,8839732,0.0,1.0
2017-06-28,95.15,96.4001,94.66,96.23,92.6251959948855,5495852,0.0,1.0
2017-06-27,95.15,95.34,94.63,94.9,91.3450181847099,6237692,0.0,1.0
2017-06-26,95.8,96.265,95.0989,95.22,91.6530308909175,6939340,0.0,1.0
2017-06-23,94.16,95.65,93.89,95.58,91.9995451854012,11495559,0.0,1.0
2017-06-22,94.49,94.51,93.871,93.95,90.4306054631559,5827901,0.0,1.0
2017-06-21,94.61,94.77,94.07,94.54,90.9985038902263,5578875,0.0,1.0
2017-06-20,94.79,94.955,94.33,94.38,90.8444975371224,5618074,0.0,1.0
2017-06-19,94.75,94.85,94.25,94.79,91.239138816951,5864436,0.0,1.0
2017-06-16,94.31,94.44,93.74,94.17,90.6423641986736,13123910,0.0,1.0
2017-06-15,94.44,94.53,93.53,94.17,90.6423641986736,12742800,0.0,1.0
