Date,dpr,npm,gpm,roa,roe,capital_ratio,de_ratio,cash_ratio,curr_ratio,inv_turn,pay_turn,sale_nwc,rd_sale,accrual
2016-09-09,0.0,0.223,0.687,0.19,0.155,0.019,0.209,4.513,5.445,51.055,14.509,1.121,0.162,-0.092
2016-09-02,0.0,0.223,0.687,0.19,0.155,0.019,0.209,4.513,5.445,51.055,14.509,1.121,0.162,-0.092
2016-08-26,0.0,0.223,0.687,0.19,0.155,0.019,0.209,4.513,5.445,51.055,14.509,1.121,0.162,-0.092
2016-08-19,0.0,0.223,0.687,0.19,0.155,0.019,0.209,4.513,5.445,51.055,14.509,1.121,0.162,-0.092
2016-08-12,0.0,0.223,0.687,0.19,0.155,0.019,0.209,4.513,5.445,51.055,14.509,1.121,0.162,-0.092
2016-08-05,0.0,0.223,0.687,0.19,0.155,0.019,0.209,4.513,5.445,51.055,14.509,1.121,0.162,-0.092
2016-07-29,0.0,0.223,0.687,0.19,0.155,0.019,0.209,4.513,5.445,51.055,14.509,1.121,0.162,-0.092
2016-07-22,0.0,0.223,0.687,0.19,0.155,0.019,0.209,4.513,5.445,51.055,14.509,1.121,0.162,-0.092
2016-07-15,0.0,0.223,0.687,0.19,0.155,0.019,0.209,4.513,5.445,51.055,14.509,1.121,0.162,-0.092
2016-07-08,0.0,0.223,0.687,0.19,0.155,0.019,0.209,4.513,5.445,51.055,14.509,1.121,0.162,-0.092
2016-07-01,0.0,0.223,0.687,0.19,0.155,0.019,0.209,4.513,5.445,51.055,14.509,1.121,0.162,-0.092
2016-06-24,0.0,0.223,0.687,0.19,0.155,0.019,0.209,4.513,5.445,51.055,14.509,1.121,0.162,-0.092
2016-06-17,0.0,0.223,0.687,0.19,0.155,0.019,0.209,4.513,5.445,51.055,14.509,1.121,0.162,-0.092
2016-06-10,0.0,0.223,0.687,0.19,0.155,0.019,0.209,4.513,5.445,51.055,14.509,1.121,0.162,-0.092
2016-06-03,0.0,0.223,0.687,0.19,0.155,0.019,0.209,4.513,5.445,51.055,14.509,1.121,0.162,-0.092
2016-05-27,0.0,0.223,0.687,0.19,0.155,0.019,0.209,4.513,5.445,51.055,14.509,1.121,0.162,-0.092
2016-05-20,0.0,0.223,0.687,0.19,0.155,0.019,0.209,4.513,5.445,51.055,14.509,1.121,0.162,-0.092
2016-05-13,0.0,0.223,0.687,0.19,0.155,0.019,0.209,4.513,5.445,51.055,14.509,1.121,0.162,-0.092
2016-05-06,0.0,0.223,0.687,0.19,0.155,0.019,0.209,4.513,5.445,51.055,14.509,1.121,0.162,-0.092
2016-04-29,0.0,0.223,0.687,0.19,0.155,0.019,0.209,4.513,5.445,51.055,14.509,1.121,0.162,-0.092
2016-04-22,0.0,0.223,0.687,0.19,0.155,0.019,0.209,4.513,5.445,51.055,14.509,1.121,0.162,-0.092
2016-04-15,0.0,0.223,0.687,0.19,0.155,0.019,0.209,4.513,5.445,51.055,14.509,1.121,0.162,-0.092
2016-04-08,0.0,0.223,0.687,0.19,0.155,0.019,0.209,4.513,5.445,51.055,14.509,1.121,0.162,-0.092
2016-04-01,0.0,0.223,0.687,0.19,0.155,0.019,0.209,4.513,5.445,51.055,14.509,1.121,0.162,-0.092
2016-03-24,0.0,0.223,0.687,0.19,0.155,0.019,0.209,4.513,5.445,51.055,14.509,1.121,0.162,-0.092
2016-03-18,0.0,0.223,0.687,0.19,0.155,0.019,0.209,4.513,5.445,51.055,14.509,1.121,0.162,-0.092
2016-03-11,0.0,0.223,0.687,0.19,0.155,0.019,0.209,4.513,5.445,51.055,14.509,1.121,0.162,-0.092
2016-03-04,0.0,0.223,0.687,0.19,0.155,0.019,0.209,4.513,5.445,51.055,14.509,1.121,0.162,-0.092
2016-02-26,0.0,0.223,0.687,0.19,0.155,0.019,0.209,4.513,5.445,51.055,14.509,1.121,0.162,-0.092
2016-02-19,0.0,0.223,0.687,0.19,0.155,0.019,0.209,4.513,5.445,51.055,14.509,1.121,0.162,-0.092
2016-02-12,0.0,0.223,0.687,0.19,0.155,0.019,0.209,4.513,5.445,51.055,14.509,1.121,0.162,-0.092
2016-02-05,0.0,0.223,0.687,0.19,0.155,0.019,0.209,4.513,5.445,51.055,14.509,1.121,0.162,-0.092
