Date,open,high,low,close,adjusted_close,volume,dividend_amount
2020-01-31,1341.55,1503.214,1341.55,1434.23,71.7115,33406912,0.0
2019-12-31,1301.0,1365.0,1279.0,1337.02,66.851,27627707,0.0
2019-11-29,1265.0,1335.529,1260.5,1304.96,65.248,24956906,0.0
2019-10-31,1219.0,1299.31,1162.43,1260.11,63.0055,29219555,0.0
2019-09-30,1177.03,1248.3,1163.2,1219.0,60.95,27186490,0.0
2019-08-30,1214.03,1234.11,1140.14,1188.1,59.405,28921401,0.0
2019-07-31,1098.0,1265.55,1093.703,1216.68,60.834,32952483,0.0
2019-06-28,1065.5,1124.11,1025.0,1080.91,54.0455,34098832,0.0
2019-05-31,1188.05,1190.85,1100.18,1103.63,55.1815,33323762,0.0
2019-04-30,1184.1,1289.27,1175.0,1188.48,59.424,27860634,0.0
2019-03-29,1124.9,1231.79,1123.3,1173.31,58.6655,31658936,0.0
2019-02-28,1112.4,1147.0,1086.0,1119.92,55.996,28934646,0.0
2019-01-31,1016.57,1117.33,1014.07,1116.37,55.8185,30714651,0.0
2018-12-31,1123.14,1124.65,970.11,1035.61,51.7805,40256461,0.0
2018-11-30,1075.8,1095.57,996.02,1094.43,54.7215,36735570,0.0
2018-10-31,1199.89,1209.96,995.83,1076.77,53.8385,48496167,0.0
2018-09-28,1204.27,1212.99,1146.91,1193.47,59.6735,28863199,0.0
2018-08-31,1228.0,1256.5,1188.24,1218.19,60.9095,28820379,0.0
2018-07-31,1099.0,1273.89,1093.8,1217.26,60.863,31953386,0.0
2018-06-29,1099.35,1186.286,1096.01,1115.65,55.7825,32103642,0.0
2018-05-31,1013.66,1110.75,1006.29,1084.99,54.2495,31849196,0.0
2018-04-30,1022.82,1094.165,990.37,1017.33,50.8665,41773275,0.0
2018-03-29,1107.87,1177.05,980.64,1031.79,51.5895,43301942,0.0
2018-02-28,1162.61,1174.0,992.56,1104.73,55.2365,40388224,0.0
2018-01-31,1048.34,1186.89,1045.23,1169.94,58.497,27111134,0.0
2017-12-29,1015.8,1078.49,988.28,1046.4,52.32,27458240,0.0
2017-11-30,1017.21,1062.38,1013.01,1021.41,51.0705,23723565,0.0
2017-10-31,959.98,1048.39,947.84,1016.64,50.832,30768015,0.0
2017-09-29,941.13,959.7864,909.7,959.11,47.9555,27177858,0.0
2017-08-31,932.38,941.98,903.4,939.33,46.9665,27325965,0.0
2017-07-31,912.18,986.2,894.79,930.5,46.525,35416014,0.0
2017-06-30,968.95,988.25,908.31,908.73,45.4365,42736021,0.0
2017-05-31,901.94,979.27,901.45,964.86,48.243,31802202,0.0
2017-04-28,829.22,916.85,817.0201,905.96,45.298,24742467,0.0
2017-03-31,828.85,853.5,803.37,829.56,41.478,33840342,0.0
2017-02-28,799.68,833.45,791.19,823.21,41.1605,25689522,0.0
2017-01-31,778.81,841.95,775.8,796.79,39.8395,33332821,0.0
2016-12-30,757.44,804.3799,737.0245,771.82,38.591,32097980,0.0
2016-11-30,782.89,795.633,727.54,758.04,37.902,42688236,0.0
2016-10-31,774.25,816.68,769.5,784.54,39.227,33956196,0.0
2016-09-30,769.25,789.85,754.0001,777.29,38.8645,27600794,0.0
2016-08-31,761.09,789.75,761.09,767.05,38.3525,26385341,0.0
2016-07-29,692.2,778.55,688.215,768.79,38.4395,29914808,0.0
2016-06-30,734.53,737.21,663.284,692.1,34.605,39375913,0.0
2016-05-31,697.63,739.73,689.01,735.72,36.786,35000414,0.0
2016-04-29,738.6,769.9,689.0,693.01,34.6505,42154738,0.0
2016-03-31,703.62,757.88,685.34,744.95,37.2475,41727507,0.0
2016-02-29,750.46,789.8699,663.06,697.77,34.8885,64367114,0.0
2016-01-29,743.0,752.0,673.26,742.95,37.1475,46561234,0.0
2015-12-31,747.11,779.98,724.17,758.88,37.944,43110708,0.0
2015-11-30,711.06,762.7075,705.85,742.6,37.13,33934938,0.0
2015-10-30,608.37,730.0,599.85,710.81,35.5405,49513250,0.0
2015-09-30,602.36,650.9,589.38,608.42,30.421,47857854,0.0
2015-08-31,625.34,674.9,565.05,618.25,30.9125,53395840,0.0
2015-07-31,524.73,678.64,515.18,625.61,31.2805,63319457,0.0
2015-06-30,536.79,543.74,520.5,520.51,26.0255,34342523,0.0
2015-05-29,538.43,544.19,521.085,532.11,26.6055,31866779,0.0
2015-04-30,548.6,571.14,521.01,537.34,26.867,42283442,0.0
2015-03-31,560.53,577.91,544.22,548.0,27.4,38542782,0.0
2015-02-27,531.73,564.71,518.55,558.4,27.92,32508126,0.0
2015-01-30,529.01,542.17,487.56,534.52,26.726,50087655,0.0
2014-12-31,538.9,541.41,489.0,526.4,26.32,45796626,0.0
2014-11-28,555.5,557.9,530.08,541.83,27.0915,28445740,0.0
2014-10-31,576.01,581.0,508.1,559.08,27.954,52083039,0.0
2014-09-30,571.85,596.48,568.21,577.36,28.868,33421676,0.0
2014-08-29,570.4,587.34,560.0,571.6,28.58,27586000,0.0
2014-07-31,578.32,599.65,565.01,571.6,28.58,34516100,0.0
2014-06-30,560.7,582.45,538.75,575.28,28.764,37898400,0.0
2014-05-30,527.11,567.84,503.3,559.89,27.9945,36527700,0.0
2014-04-30,558.71,604.83,502.8,526.66,26.333,67171200,0.0
