Date,open,high,low,close,adjusted_close,volume,dividend_amount
2020-01-31,189.0,210.13,187.16,198.97,194.6598,183582543,0.0
2019-12-31,184.24,189.89,179.66,187.9,183.8296,160394084,0.0
2019-11-29,180.13,184.85,175.18,184.51,180.513,134065026,0.3
2019-10-31,173.02,180.18,168.59,178.86,174.6939,162923578,0.0
2019-09-30,180.52,187.05,172.01,172.01,168.0034,171931176,0.0
2019-08-30,179.19,182.4,166.98,180.82,176.6082,154470525,0.25
2019-07-31,175.33,184.07,172.74,178.0,173.6077,126736340,0.0
2019-06-28,161.54,174.94,156.75,173.55,169.2675,158885114,0.0
2019-05-31,165.54,165.77,156.42,161.33,157.349,147282119,0.25
2019-04-30,157.53,165.7,156.32,164.43,160.1297,136490658,0.0
2019-03-29,149.46,156.82,144.5,156.19,152.1052,207401562,0.0
2019-02-28,135.39,148.82,135.26,148.12,144.2463,154776247,0.25
2019-01-31,130.0,139.9,127.88,135.01,131.2499,193205412,0.0
2018-12-31,145.0,145.72,121.6,131.94,128.2654,242677721,0.0
2018-11-30,139.0,145.46,129.54,141.71,137.7633,208766205,0.25
2018-10-31,150.89,151.56,129.79,137.85,133.775,254092004,0.0
2018-09-28,146.93,150.64,142.54,150.09,145.6532,147500495,0.0
2018-08-31,137.74,147.71,137.0,146.89,142.5478,143157273,0.21
2018-07-31,131.96,143.14,131.15,136.74,132.5,161562542,0.0
2018-06-29,131.84,136.69,129.53,132.45,128.343,154720393,0.0
2018-05-31,126.86,132.5,125.32,130.72,126.6667,147562270,0.21
2018-04-30,119.27,127.9,116.71,126.88,122.7474,165231144,0.0
2018-03-29,123.26,125.44,116.03,119.62,115.7238,182392051,0.0
2018-02-28,124.74,126.26,111.02,122.94,118.9357,183890719,0.21
2018-01-31,114.57,126.88,113.95,124.23,119.9776,144967375,0.0
2017-12-29,112.38,114.92,106.6,114.02,110.1171,175640154,0.0
2017-11-30,110.5,113.62,106.9,112.59,108.7361,136051994,0.195
2017-10-31,105.54,110.74,104.8977,109.98,106.0292,140428442,0.0
2017-09-29,104.04,106.835,102.26,105.24,101.4594,137450408,0.0
2017-08-31,100.36,104.2,99.43,103.52,99.8012,148740209,0.165
2017-07-31,94.38,101.18,93.19,99.56,95.8305,154989518,0.0
2017-06-30,95.4,96.6,92.8,93.78,90.267,197251059,0.0
2017-05-31,91.29,95.53,91.14,95.23,91.6627,155976358,0.165
2017-04-28,89.14,92.8,88.13,91.22,87.6453,156139058,0.0
2017-03-31,88.74,92.05,87.85,88.87,85.3874,176898019,0.0
2017-02-28,82.9,88.49,81.57,87.94,84.4938,167783472,0.165
2017-01-31,78.76,84.27,78.49,82.71,79.3193,159153885,0.0
