Date,open,high,low,close,adjusted_close,volume,dividend_amount
2020-01-31,145.87,151.19,141.38,148.87,136.7468,150447700,0.0
2019-12-31,137.72,147.84,136.16,145.87,133.9911,127539619,0.0
2019-11-29,132.05,138.63,129.68,137.49,126.2935,127783294,0.95
2019-10-31,130.02,137.49,126.1,132.04,120.4532,208044111,0.0
2019-09-30,127.99,132.78,126.34,129.38,118.0266,124079875,0.0
2019-08-30,130.26,134.1,126.63,128.36,117.0961,175236850,0.95
2019-07-31,140.2,142.47,127.84,130.22,117.9164,159852777,0.0
2019-06-28,131.5,144.98,131.04,139.28,126.1203,150884200,0.0
2019-05-31,140.95,142.35,128.52,131.15,118.7585,159035154,0.95
2019-04-30,139.99,141.45,134.42,141.2,126.9901,124330820,0.0
2019-03-29,137.22,140.0,135.74,139.79,125.722,137356242,0.0
2019-02-28,134.02,137.95,131.26,136.64,122.889,119454752,0.9
2019-01-31,128.13,135.19,125.0,133.08,118.9016,174394739,0.0
2018-12-31,145.57,148.99,121.0,129.05,115.3009,289169133,0.0
2018-11-30,140.07,148.75,139.0,146.9,131.2492,152747742,0.9
2018-10-31,138.26,141.43,132.23,139.99,124.2841,167966504,0.0
2018-09-28,134.69,143.13,133.44,138.17,122.6683,122169102,0.0
2018-08-31,132.39,137.43,128.93,134.69,119.5788,123999399,0.9
2018-07-31,121.34,132.64,120.11,132.52,116.8726,145911110,0.0
2018-06-29,120.38,124.85,119.97,121.34,107.0127,139906981,0.0
2018-05-31,126.32,127.61,118.62,119.62,105.4958,139533228,0.9
2018-04-30,127.82,132.88,123.54,126.49,110.7341,144126787,0.0
2018-03-29,129.11,135.7,124.9,128.15,112.1874,147871674,0.0
2018-02-28,137.53,140.67,122.15,129.88,113.7019,175166385,0.84
2018-01-31,139.66,148.32,138.1,138.19,120.2122,165186233,0.0
2017-12-29,139.57,143.8,138.6,139.72,121.5431,110005044,0.0
2017-11-30,139.83,141.87,136.6,139.33,121.2039,92222302,0.84
2017-10-31,130.16,144.3523,130.02,139.41,120.5403,119394799,0.0
2017-09-29,132.6,135.79,129.05,130.01,112.4126,112551362,0.0
2017-08-31,133.17,134.97,130.9,132.37,114.4532,103707554,0.84
2017-07-31,132.79,137.08,129.5711,132.72,114.0284,105498131,0.0
2017-06-30,128.32,137.0,128.12,132.29,113.659,143335525,0.0
2017-05-31,123.4,128.8,122.34,128.25,110.1879,111435425,0.84
2017-04-28,124.73,125.81,120.95,123.47,105.387,92734522,0.0
2017-03-31,122.49,129.0,122.39,124.55,106.3088,166552677,0.0
2017-02-28,112.48,122.88,112.47,122.21,104.3115,133813250,0.8
2017-01-31,115.78,117.0,110.76,113.25,96.0378,143309802,0.0
2016-12-30,111.36,117.3,109.32,115.21,97.6999,138043546,0.0
2016-11-30,114.76,122.5,111.3,111.3,94.3841,171881719,0.8
2016-10-31,118.0,120.1955,112.99,115.99,97.6839,140052892,0.0
2016-09-30,119.19,119.97,117.0434,118.13,99.4861,130379636,0.0
2016-08-31,125.31,125.9,118.33,119.34,100.5052,138567506,0.8
2016-07-29,121.54,126.07,120.79,125.23,104.7667,124602401,0.0
2016-06-30,112.57,121.41,112.07,121.3,101.4789,167568126,0.0
2016-05-31,112.22,115.0,111.7,112.69,94.2758,141092715,0.8
2016-04-29,108.0,114.19,107.69,112.08,93.1042,158171281,0.0
2016-03-31,105.9,109.56,105.44,108.2,89.8811,172912906,0.0
2016-02-29,103.61,106.92,99.78,105.21,87.3973,201534921,0.75
2016-01-29,101.71,104.75,94.28,104.44,86.1375,211264010,0.0
2015-12-31,101.73,105.49,100.31,102.72,84.7189,161973865,0.0
2015-11-30,101.18,103.0,99.74,101.24,83.4983,126157452,0.75
2015-10-30,93.43,102.12,91.76,101.03,82.7197,191792688,0.0
2015-09-30,92.27,96.19,89.9,93.35,76.4316,201657631,0.0
2015-08-31,100.0,101.0,81.79,93.98,76.9474,194750801,0.75
2015-07-31,98.3,101.36,96.64,100.21,81.4094,151829212,0.0
2015-06-30,100.28,100.84,97.01,97.46,79.1753,170008492,0.0
2015-05-29,99.62,104.48,98.66,100.14,81.3525,143760078,0.75
2015-04-30,100.46,102.14,98.04,99.2,80.003,171541632,0.0
2015-03-31,102.86,103.41,98.22,100.6,81.1321,177429841,0.0
2015-02-27,100.49,103.33,97.15,102.51,82.6725,191363861,0.7
2015-01-30,105.05,106.5,100.09,100.14,80.2011,195027355,0.0
2014-12-31,107.89,108.99,102.5,104.57,83.7491,175580889,0.0
2014-11-28,107.83,109.49,106.6,108.25,86.6964,125674760,0.7
2014-10-31,105.98,108.18,95.1,107.78,85.7633,232663082,0.0
2014-09-30,103.3,108.77,103.02,106.59,84.8164,130486054,0.0
2014-08-29,99.76,104.42,98.8,103.73,82.5407,120163600,0.7
2014-07-31,105.15,106.74,100.05,100.09,79.1071,148795100,0.0
2014-06-30,101.54,106.0,101.01,104.62,82.6874,123993600,0.0
2014-05-30,100.77,101.54,98.88,101.46,80.1899,124656300,0.7
2014-04-30,98.31,101.98,96.05,101.29,79.5043,180242400,0.0
