Date,pcf,PEG_trailing,dpr,npm,gpm,roa,roe,capital_ratio,de_ratio,cash_ratio,curr_ratio,inv_turn,pay_turn,sale_nwc,rd_sale,accrual
2020-01-31,28.302,0.036,0.0,0.043,0.486,0.204,0.245,0.515,2.628,0.601,1.097,7.75,3.939,40.107,0.128,-0.137
2019-12-31,26.045,0.033,0.0,0.043,0.486,0.204,0.245,0.515,2.628,0.601,1.097,7.75,3.939,40.107,0.128,-0.137
2019-11-29,23.190699792154668,-3.389222357908367,0.0,0.019503065121137895,0.3875910603445035,0.1488786022720987,0.11560607539628717,0.16044914249549888,1.8978710078653314,0.6291199846426402,1.1364661199945658,8.19071657391266,4.046450913395917,61.342844976019386,0.06198688027603871,-0.1977853458843456
2019-10-31,24.449,0.036,0.0,0.048,0.484,0.216,0.289,0.514,2.67,0.588,1.094,7.733,3.913,41.803,0.126,-0.148
2019-09-30,23.85,0.035,0.0,0.048,0.484,0.216,0.289,0.514,2.67,0.588,1.094,7.733,3.913,41.803,0.126,-0.148
2019-08-30,27.77812077166831,4.687496596992304,0.0,0.02830106680053105,0.22668433491627912,0.1740729112924697,0.06637073864157629,0.24260299213435682,2.1961239566517077,0.6064193837423573,1.0034563609008231,9.566193184490494,4.550952817670349,-144.96763746855544,0.07290441591456294,-0.1626297904679683
2019-07-31,26.875,0.032,0.0,0.05,0.479,0.223,0.319,0.513,2.724,0.576,1.087,7.966,4.003,46.705,0.124,-0.15
2019-06-28,29.911986545101016,4.3161380271747545,0.0,0.001677960472670617,0.3458432316172907,0.14915334887092221,0.2406532324443721,0.3786810728858666,3.069681152887932,0.5605743598312332,1.268776561913857,8.28903369046704,4.248602384621777,-29.354410776152406,0.06829904294026108,-0.10914814749063684
2019-05-31,25.434,0.03,0.0,0.05,0.479,0.223,0.319,0.513,2.724,0.576,1.087,7.966,4.003,46.705,0.124,-0.15
2019-04-30,30.872,0.527,0.0,0.043,0.455,0.169,0.273,0.477,2.735,0.609,1.098,7.768,3.506,34.707,0.124,-0.14
2019-03-29,25.57498406741425,8.168723196210177,0.0,0.02298810980481968,0.3646667726452856,0.07284107228759185,0.12666315330572098,0.17611522758488377,2.92711292799566,0.31566757319766475,0.8489520059674559,9.31759421831994,3.370017877933896,8.29683715278383,0.10051236974063577,-0.17776043274573547
2019-02-28,26.248,0.448,0.0,0.043,0.455,0.169,0.273,0.477,2.735,0.609,1.098,7.768,3.506,34.707,0.124,-0.14
2019-01-31,31.75,0.016,0.0,0.04,0.465,0.202,0.297,0.537,3.017,0.549,1.063,7.923,4.06,66.259,0.124,-0.136
2018-12-31,27.62,0.014,0.0,0.04,0.465,0.202,0.297,0.537,3.017,0.549,1.063,7.923,4.06,66.259,0.124,-0.136
2018-11-30,31.081,0.016,0.0,0.04,0.465,0.202,0.297,0.537,3.017,0.549,1.063,7.923,4.06,66.259,0.124,-0.136
2018-10-31,35.756,5.640990691846872,0.0,0.03,0.454,0.185,0.232,0.56,3.267,0.541,1.05,7.858,4.113,80.951,0.126,-0.131
2018-09-28,30.926297599184473,8.024871852868522,0.0,0.0132518527898875,0.4409850634539941,0.16230779124205794,0.15441163956972553,0.2931089429229849,2.2887371786112545,0.4453102387182879,0.9348293949297113,8.350154278398849,4.699509098294325,64.72658214659882,0.09987119004111082,-0.13784994034174902
2018-08-31,44.922,-5.5370104459593605,0.0,0.03,0.454,0.185,0.232,0.56,3.267,0.541,1.05,7.858,4.113,80.951,0.126,-0.131
2018-07-31,47.547,-0.3877377049600974,0.0,0.02,0.443,0.173,0.16,0.548,3.304,0.537,1.037,7.841,4.119,108.98,0.127,-0.132
2018-06-29,37.78362498104099,5.018621877263013,0.0,0.010397308886699659,0.36054471208879324,0.12421592577328043,0.07688944825021113,0.3012478062227484,2.465713673068391,0.7183151782571465,0.8621425938820029,6.911919041206504,3.859987958626814,-16.82565393204223,0.05424377992755658,-0.14881811264375963
2018-05-31,43.368,-1.5841046329738173,0.0,0.02,0.443,0.173,0.16,0.548,3.304,0.537,1.037,7.841,4.119,108.98,0.127,-0.132
2018-04-30,41.224,-0.788448877882169,0.0,0.017,0.42,0.122,0.125,0.578,3.739,0.558,1.04,7.496,3.594,76.865,0.127,-0.143
2018-03-29,23.227335504611773,0.8564743699572412,0.0,0.022074737758597023,0.18806363035361578,0.15951576640713427,0.12801409564266167,0.24319642317516776,1.911495623539167,0.5903758076305745,1.2096805105400141,9.138423194997738,4.0991224800953034,-30.57519981445047,0.0672976969957805,-0.19344172994776437
2018-02-28,39.761,3.9483176257827814,0.0,0.017,0.42,0.122,0.125,0.578,3.739,0.558,1.04,7.496,3.594,76.865,0.127,-0.143
2018-01-31,41.954,0.199,0.0,0.012,0.428,0.17,0.094,0.49,3.136,0.553,1.036,7.793,4.149,107.097,0.129,-0.169
2017-12-29,32.75061215716536,4.657453744255701,0.0,0.014119393138406319,0.3339365458467601,0.16892362903834401,0.07078359124557293,0.21819031434571556,1.8559687495184964,0.48760358448311386,1.2324125465175553,7.814079004015256,4.31901035740885,128.3642780232156,0.0773538018754879,-0.11885591269717785
2017-11-30,33.869,0.161,0.0,0.012,0.428,0.17,0.094,0.49,3.136,0.553,1.036,7.793,4.149,107.097,0.129,-0.169
2017-10-31,30.65,-3.54650920181243,0.0,0.013,0.423,0.174,0.102,0.438,2.942,0.562,1.043,7.831,4.196,90.655,0.127,-0.199
2017-09-29,35.06455135836314,10.21445105601899,0.0,0.0020339671434141723,0.2851215856209206,0.15821744231463616,0.06535867336900346,0.17913994693828042,3.4019818273000095,0.47299253372613914,1.116521168646418,8.786748551301017,4.339785955351024,-141.60948292955453,0.05733494566795821,-0.1385168911034812
2017-08-31,27.108,0.8858799397741821,0.0,0.013,0.423,0.174,0.102,0.438,2.942,0.562,1.043,7.831,4.196,90.655,0.127,-0.199
2017-07-31,27.891,1.2978566660662763,0.0,0.018,0.417,0.186,0.15,0.446,2.99,0.571,1.061,7.851,4.253,65.028,0.122,-0.2
2017-06-30,27.311,9.206284085652726,0.0,0.018,0.417,0.186,0.15,0.446,2.99,0.571,1.061,7.851,4.253,65.028,0.122,-0.2
2017-05-31,27.944,-0.05266654186265418,0.0,0.018,0.417,0.186,0.15,0.446,2.99,0.571,1.061,7.851,4.253,65.028,0.122,-0.2
2017-04-28,26.279130715374627,-3.7999026166733834,0.0,0.03785253755054656,0.45275919495135625,0.16801369130516658,0.03743711588469702,0.15218992641745624,1.1792460353750203,0.4558315104939856,0.9240881510956832,7.9252401862934825,4.000250058369166,-12.881488248466617,0.02540596536027974,-0.14456990203373135
2017-03-31,25.772,0.8282368264478095,0.0,0.017,0.398,0.144,0.139,0.441,3.325,0.593,1.045,7.547,3.637,69.205,0.118,-0.189
2017-02-28,24.546,6.564159679926089,0.0,0.017,0.398,0.144,0.139,0.441,3.325,0.593,1.045,7.547,3.637,69.205,0.118,-0.189
2017-01-31,26.908,1.696,0.0,0.016,0.406,0.19,0.145,0.48,3.203,0.564,1.077,7.587,4.426,53.082,0.118,-0.196
2016-12-30,26.170236475836063,0.37399825078728877,0.0,-0.006817644718152303,0.28882932994180843,0.1644342774465613,-0.03887647279382879,0.16399008906070875,2.414977243292277,0.5649905057276553,1.1007237666890695,7.339377507804235,3.9802071710610907,51.94227728936972,0.09563980801077876,-0.1564124368447841
2016-11-30,24.423,1.546,0.0,0.016,0.406,0.19,0.145,0.48,3.203,0.564,1.077,7.587,4.426,53.082,0.118,-0.196
2016-10-31,29.488,9.35993471988337,0.0,0.016,0.403,0.189,0.145,0.471,3.341,0.563,1.082,7.507,4.499,49.614,0.117,-0.18
2016-09-30,31.25,5.327421451927968,0.0,0.016,0.403,0.189,0.145,0.471,3.341,0.563,1.082,7.507,4.499,49.614,0.117,-0.18
2016-08-31,28.651,1.781748102891038,0.0,0.016,0.403,0.189,0.145,0.471,3.341,0.563,1.082,7.507,4.499,49.614,0.117,-0.18
2016-07-29,35.77893965232079,4.074856992111689,0.0,0.025226572124196135,0.41046653405590666,0.13149721682178286,0.06640648468058757,0.19488536494971057,3.0375056154122624,0.45024123762264046,1.1383265315759739,6.485423456591544,4.120956546420612,57.169272065134706,0.04027872958511189,-0.16772104832604368
2016-06-30,30.127,2.8398677659912583,0.0,0.01,0.397,0.177,0.094,0.461,3.495,0.569,1.085,7.547,4.543,47.395,0.117,-0.177
