Date,pcf,PEG_trailing,dpr,npm,gpm,roa,roe,capital_ratio,de_ratio,cash_ratio,curr_ratio,inv_turn,pay_turn,sale_nwc,rd_sale,accrual
2010-03-31,124.182,,0.13,0.356,0.564,0.125,0.097,0.002,0.404,1.441,2.135,,3.633,1.5,0.0,0.069
2010-04-30,129.574,,0.13,0.356,0.564,0.125,0.097,0.002,0.404,1.441,2.135,,3.633,1.5,0.0,0.069
2010-05-28,129.574,,0.13,0.356,0.564,0.125,0.097,0.002,0.404,1.441,2.135,,3.633,1.5,0.0,0.069
2010-06-30,48.64,,0.126,0.365,0.573,0.133,0.102,0.002,0.377,1.611,2.285,,3.865,1.444,0.0,0.062
2010-07-30,48.64,,0.126,0.365,0.573,0.133,0.102,0.002,0.377,1.611,2.285,,3.865,1.444,0.0,0.062
2010-08-31,21.561,,0.132,0.346,0.586,0.143,0.1,0.002,0.351,1.877,2.448,,4.729,1.432,0.0,0.035
2010-09-30,23.211,,0.132,0.346,0.586,0.143,0.1,0.002,0.351,1.877,2.448,,4.729,1.432,0.0,0.035
2010-10-29,23.211,,0.132,0.346,0.586,0.143,0.1,0.002,0.351,1.877,2.448,,4.729,1.432,0.0,0.035
2010-11-30,13.63,,0.124,0.368,0.598,0.147,0.106,0.001,0.336,1.949,2.497,,4.866,1.54,0.0,0.008
2010-12-31,12.993,,0.124,0.368,0.598,0.147,0.106,0.001,0.336,1.949,2.497,,4.866,1.54,0.0,0.008
2011-01-31,12.895,,0.124,0.368,0.598,0.147,0.106,0.001,0.336,1.949,2.497,,4.866,1.54,0.0,0.008
2011-02-28,9.698,,0.124,0.37,0.602,0.155,0.11,0.001,0.332,2.052,2.61,,5.771,1.46,0.0,-0.019
2011-03-31,9.774,,0.124,0.37,0.602,0.155,0.11,0.001,0.332,2.052,2.61,,5.771,1.46,0.0,-0.019
2011-04-29,9.774,,0.124,0.37,0.602,0.155,0.11,0.001,0.332,2.052,2.61,,5.771,1.46,0.0,-0.019
2011-05-31,11.402,,0.123,0.377,0.613,0.16,0.113,0.001,0.327,2.113,2.658,,6.611,1.474,0.0,-0.014
2011-06-30,11.852,,0.123,0.377,0.613,0.16,0.113,0.001,0.327,2.113,2.658,,6.611,1.474,0.0,-0.014
2011-07-29,11.852,,0.123,0.377,0.613,0.16,0.113,0.001,0.327,2.113,2.658,,6.611,1.474,0.0,-0.014
2011-08-31,11.755,,0.116,0.397,0.618,0.164,0.12,0.001,0.326,2.079,2.625,,6.698,1.549,0.0,-0.01
2011-09-30,11.466,,0.116,0.397,0.618,0.164,0.12,0.001,0.326,2.079,2.625,,6.698,1.549,0.0,-0.01
2011-10-31,12.444,,0.116,0.397,0.618,0.164,0.12,0.001,0.326,2.079,2.625,,6.698,1.549,0.0,-0.01
2011-11-30,13.061,0.22,0.116,0.397,0.626,0.169,0.122,0.0,0.315,2.082,2.663,,5.921,1.601,0.0,-0.007
2011-12-30,13.061,0.22,0.116,0.397,0.626,0.169,0.122,0.0,0.315,2.082,2.663,,5.921,1.601,0.0,-0.007
2012-01-31,13.557,0.228,0.116,0.397,0.626,0.169,0.122,0.0,0.315,2.082,2.663,,5.921,1.601,0.0,-0.007
2012-02-29,14.723,0.07,0.123,0.4,0.633,0.175,0.125,0.0,0.316,2.174,2.738,,6.63,1.563,0.0,-0.01
2012-03-30,14.723,0.07,0.123,0.4,0.633,0.175,0.125,0.0,0.316,2.174,2.738,,6.63,1.563,0.0,-0.01
2012-04-30,15.559,0.074,0.123,0.4,0.633,0.175,0.125,0.0,0.316,2.174,2.738,,6.63,1.563,0.0,-0.01
2012-05-31,13.092,0.072,0.121,0.428,0.635,0.179,0.137,0.0,0.309,2.195,2.763,,5.818,1.581,0.0,-0.012
2012-06-29,13.092,0.072,0.121,0.428,0.635,0.179,0.137,0.0,0.309,2.195,2.763,,5.818,1.581,0.0,-0.012
2012-07-31,14.652,0.081,0.121,0.428,0.635,0.179,0.137,0.0,0.309,2.195,2.763,,5.818,1.581,0.0,-0.012
2012-08-31,15.005,0.782,0.406,0.135,0.635,0.18,0.044,0.0,0.348,1.671,2.19,,5.313,1.837,0.0,-0.087
2012-09-28,15.005,0.782,0.406,0.135,0.635,0.18,0.044,0.0,0.348,1.671,2.19,,5.313,1.837,0.0,-0.087
2012-10-31,16.235,0.847,0.406,0.135,0.635,0.18,0.044,0.0,0.348,1.671,2.19,,5.313,1.837,0.0,-0.087
2012-11-30,16.006,7.374,0.278,0.206,0.631,0.176,0.069,0.0,0.448,1.015,1.482,,5.17,2.719,0.0,-0.077
2012-12-31,16.073,7.466,0.278,0.206,0.631,0.176,0.069,0.0,0.448,1.015,1.482,,5.17,2.719,0.0,-0.077
2013-01-31,16.744,7.778,0.278,0.206,0.631,0.176,0.069,0.0,0.448,1.015,1.482,,5.17,2.719,0.0,-0.077
2013-02-28,93.417,1.75,0.276,0.225,0.631,0.179,0.077,0.0,0.378,1.181,1.744,,4.281,2.489,0.0,0.04
2013-03-28,93.417,1.75,0.276,0.225,0.631,0.179,0.077,0.0,0.378,1.181,1.744,,4.281,2.489,0.0,0.04
2013-04-30,99.199,1.859,0.276,0.225,0.631,0.179,0.077,0.0,0.378,1.181,1.744,,4.281,2.489,0.0,0.04
2013-05-31,63.809,2.075,0.308,0.215,0.634,0.186,0.076,0.0,0.382,0.988,1.602,,4.323,3.196,0.0,0.025
2013-06-28,63.809,2.075,0.308,0.215,0.634,0.186,0.076,0.0,0.382,0.988,1.602,,4.323,3.196,0.0,0.025
2013-07-31,62.993,2.062,0.308,0.215,0.634,0.186,0.076,0.0,0.382,0.988,1.602,,4.323,3.196,0.0,0.025
2013-08-30,62.993,2.062,0.308,0.215,0.634,0.186,0.076,0.0,0.382,0.988,1.602,,4.323,3.196,0.0,0.025
2013-09-30,41.917,0.06,0.147,0.472,0.641,0.198,0.175,0.0,0.34,1.034,1.746,,4.308,3.269,0.0,0.084
2013-10-31,42.587,0.062,0.147,0.472,0.641,0.198,0.175,0.0,0.34,1.034,1.746,,4.308,3.269,0.0,0.084
2013-11-29,42.587,0.062,0.147,0.472,0.641,0.198,0.175,0.0,0.34,1.034,1.746,,4.308,3.269,0.0,0.084
2013-12-31,37.274,0.676,0.174,0.423,0.649,0.201,0.159,0.0,0.338,1.193,1.804,,3.631,3.378,0.0,0.052
2014-01-31,35.951,0.654,0.174,0.423,0.649,0.201,0.159,0.0,0.338,1.193,1.804,,3.631,3.378,0.0,0.052
2014-02-28,15.425,0.189,0.177,0.421,0.656,0.223,0.163,0.0,0.323,1.131,1.848,,3.661,3.578,0.0,-0.064
2014-03-31,14.737,0.181,0.177,0.421,0.656,0.223,0.163,0.0,0.323,1.131,1.848,,3.661,3.578,0.0,-0.064
2014-04-30,13.697,0.17,0.177,0.421,0.656,0.223,0.163,0.0,0.323,1.131,1.848,,3.661,3.578,0.0,-0.064
2014-05-30,13.697,0.17,0.177,0.421,0.656,0.223,0.163,0.0,0.323,1.131,1.848,,3.661,3.578,0.0,-0.064
2014-06-30,13.716,0.144,0.173,0.441,0.661,0.228,0.175,0.0,0.338,1.149,1.789,,3.391,3.593,0.0,-0.063
2014-07-31,13.609,0.144,0.173,0.441,0.661,0.228,0.175,0.0,0.338,1.149,1.789,,3.391,3.593,0.0,-0.063
2014-08-29,13.609,0.144,0.173,0.441,0.661,0.228,0.175,0.0,0.338,1.149,1.789,,3.391,3.593,0.0,-0.063
2014-09-30,14.158,0.07,0.175,0.446,0.669,0.23,0.178,0.0,0.357,1.149,1.744,,3.066,3.525,0.0,-0.052
2014-10-31,16.019,0.079,0.175,0.446,0.669,0.23,0.178,0.0,0.357,1.149,1.744,,3.066,3.525,0.0,-0.052
2014-11-28,16.019,0.079,0.175,0.446,0.669,0.23,0.178,0.0,0.357,1.149,1.744,,3.066,3.525,0.0,-0.052
2014-12-31,17.959,0.793,0.186,0.428,0.676,0.23,0.174,0.0,0.407,1.067,1.592,,2.851,3.572,0.0,-0.047
2015-01-30,17.959,0.793,0.186,0.428,0.676,0.23,0.174,0.0,0.407,1.067,1.592,,2.851,3.572,0.0,-0.047
2015-02-27,17.959,0.793,0.186,0.428,0.676,0.23,0.174,0.0,0.407,1.067,1.592,,2.851,3.572,0.0,-0.047
2015-03-31,17.3,0.22,0.188,0.433,0.677,0.234,0.178,0.0,0.386,1.135,1.674,,3.277,3.476,0.0,-0.048
2015-04-30,17.47,0.222,0.188,0.433,0.677,0.234,0.178,0.0,0.386,1.135,1.674,,3.277,3.476,0.0,-0.048
2015-05-29,17.47,0.222,0.188,0.433,0.677,0.234,0.178,0.0,0.386,1.135,1.674,,3.277,3.476,0.0,-0.048
2015-06-30,20.303,4.35,0.197,0.421,0.684,0.237,0.176,0.0,0.389,1.17,1.709,,3.275,3.295,0.0,-0.024
2015-07-31,22.709,4.88,0.197,0.421,0.684,0.237,0.176,0.0,0.389,1.17,1.709,,3.275,3.295,0.0,-0.024
2015-08-31,20.944,0.357,0.193,0.435,0.685,0.241,0.185,0.0,0.388,1.182,1.719,,3.408,3.269,0.0,-0.019
2015-09-30,20.463,0.349,0.193,0.435,0.685,0.241,0.185,0.0,0.388,1.182,1.719,,3.408,3.269,0.0,-0.019
2015-10-30,20.463,0.349,0.193,0.435,0.685,0.241,0.185,0.0,0.388,1.182,1.719,,3.408,3.269,0.0,-0.019
2015-11-30,23.358,0.53,0.186,0.456,0.69,0.243,0.193,0.0,0.348,1.509,2.027,,3.611,2.515,0.0,-0.006
2015-12-31,22.799,0.52,0.186,0.456,0.69,0.243,0.193,0.0,0.348,1.509,2.027,,3.611,2.515,0.0,-0.006
2016-01-29,22.799,0.52,0.186,0.456,0.69,0.243,0.193,0.0,0.348,1.509,2.027,,3.611,2.515,0.0,-0.006
2016-02-29,20.424,1.23,0.182,0.476,0.692,0.247,0.204,0.12,0.493,2.065,2.574,,4.029,1.627,0.0,-0.002
2016-03-31,21.578,1.3,0.182,0.476,0.692,0.247,0.204,0.12,0.493,2.065,2.574,,4.029,1.627,0.0,-0.002
2016-04-29,21.578,1.3,0.182,0.476,0.692,0.247,0.204,0.12,0.493,2.065,2.574,,4.029,1.627,0.0,-0.002
2016-05-31,22.564,0.953,0.184,0.48,0.692,0.228,0.208,0.213,0.614,2.795,3.268,,4.507,1.164,0.0,0.004
2016-06-30,21.2,0.896,0.184,0.48,0.692,0.228,0.208,0.213,0.614,2.795,3.268,,4.507,1.164,0.0,0.004
2016-07-29,21.2,0.896,0.184,0.48,0.692,0.228,0.208,0.213,0.614,2.795,3.268,,4.507,1.164,0.0,0.004
2016-08-31,31.428,0.896,0.234,0.387,0.699,0.213,0.169,0.282,0.76,2.723,3.174,,3.688,1.12,0.0,0.014
2016-09-30,32.127,0.896,0.234,0.387,0.699,0.213,0.169,0.282,0.76,2.723,3.174,,3.688,1.12,0.0,0.014
2016-10-31,31.791,0.896,0.234,0.387,0.699,0.213,0.169,0.282,0.76,2.723,3.174,,3.688,1.12,0.0,0.014
2016-11-30,25.906,3.18,0.228,0.397,0.698,0.202,0.182,0.325,0.946,1.363,1.779,,2.853,2.407,0.0,0.008
2016-12-30,25.906,3.18,0.228,0.397,0.698,0.202,0.182,0.325,0.946,1.363,1.779,,2.853,2.407,0.0,0.008
2017-01-31,27.525,3.401,0.228,0.397,0.698,0.202,0.182,0.325,0.946,1.363,1.779,,2.853,2.407,0.0,0.008
2017-02-28,26.773,3.401,0.235,0.383,0.705,0.19,0.189,0.328,0.94,1.768,2.163,,2.547,1.757,0.0,0.0
2017-03-31,27.056,3.401,0.235,0.383,0.705,0.19,0.189,0.328,0.94,1.768,2.163,,2.547,1.757,0.0,0.0
2017-04-28,27.056,3.401,0.235,0.383,0.705,0.19,0.189,0.328,0.94,1.768,2.163,,2.547,1.757,0.0,0.0
2017-05-31,31.069,3.401,0.312,0.288,0.704,0.193,0.152,0.319,0.984,1.191,1.619,,2.08,2.991,0.0,-0.013
2017-06-30,30.596,3.401,0.312,0.288,0.704,0.193,0.152,0.319,0.984,1.191,1.619,,2.08,2.991,0.0,-0.013
2017-07-31,32.184,3.401,0.312,0.288,0.704,0.193,0.152,0.319,0.984,1.191,1.619,,2.08,2.991,0.0,-0.013
2017-08-31,21.295,3.401,0.243,0.365,0.7,0.195,0.206,0.314,0.999,1.176,1.581,,2.208,3.212,0.0,-0.038
2017-09-29,21.295,3.401,0.243,0.365,0.7,0.195,0.206,0.314,0.999,1.176,1.581,,2.208,3.212,0.0,-0.038
2017-10-31,22.483,3.401,0.243,0.365,0.7,0.195,0.206,0.314,0.999,1.176,1.581,,2.208,3.212,0.0,-0.038
2017-11-30,22.174,4.196,0.244,0.365,0.703,0.196,0.205,0.337,1.075,1.558,1.903,,2.438,2.033,0.0,-0.038
2017-12-29,22.174,4.196,0.244,0.365,0.703,0.196,0.205,0.337,1.075,1.558,1.903,,2.438,2.033,0.0,-0.038
2018-01-31,24.431,4.63,0.244,0.365,0.703,0.196,0.205,0.337,1.075,1.558,1.903,,2.438,2.033,0.0,-0.038
2018-02-28,23.422,4.63,0.237,0.381,0.7,0.203,0.225,0.323,1.036,1.351,1.774,,2.302,2.547,0.0,-0.035
2018-03-29,23.422,4.63,0.237,0.381,0.7,0.203,0.225,0.323,1.036,1.351,1.774,,2.302,2.547,0.0,-0.035
2018-04-30,23.951,4.63,0.237,0.381,0.7,0.203,0.225,0.323,1.036,1.351,1.774,,2.302,2.547,0.0,-0.035
2018-05-31,19.644,1.048,0.192,0.482,0.696,0.205,0.288,0.326,1.028,1.478,1.886,,2.354,2.336,0.0,-0.039
2018-06-29,19.644,1.048,0.192,0.482,0.696,0.205,0.288,0.326,1.028,1.478,1.886,,2.354,2.336,0.0,-0.039
2018-07-31,20.439,1.096,0.192,0.482,0.696,0.205,0.288,0.326,1.028,1.478,1.886,,2.354,2.336,0.0,-0.039
2018-08-31,21.773,1.654,0.197,0.479,0.697,0.208,0.29,0.332,1.039,1.487,1.888,,2.373,2.323,0.0,-0.036
2018-09-28,21.773,1.654,0.197,0.479,0.697,0.208,0.29,0.332,1.039,1.487,1.888,,2.373,2.323,0.0,-0.036
2018-10-31,20.433,1.552,0.197,0.479,0.697,0.208,0.29,0.332,1.039,1.487,1.888,,2.373,2.323,0.0,-0.036
2018-11-30,19.616,1.438,0.193,0.5,0.697,0.209,0.31,0.328,1.036,1.285,1.611,,2.753,2.982,0.0,-0.035
2018-12-31,18.237,1.339,0.193,0.5,0.697,0.209,0.31,0.328,1.036,1.285,1.611,,2.753,2.982,0.0,-0.035
2019-01-31,18.587,1.37,0.193,0.5,0.697,0.209,0.31,0.328,1.036,1.285,1.611,,2.753,2.982,0.0,-0.035
2019-02-28,19.572,1.463,0.196,0.506,0.695,0.216,0.325,0.329,1.052,1.277,1.668,,2.156,2.818,0.0,-0.036
2019-03-29,19.572,1.463,0.196,0.506,0.695,0.216,0.325,0.329,1.052,1.277,1.668,,2.156,2.818,0.0,-0.036
2019-04-30,21.589,1.624,0.196,0.506,0.695,0.216,0.325,0.329,1.052,1.277,1.668,,2.156,2.818,0.0,-0.036
2019-05-31,22.464,1.099,0.197,0.513,0.697,0.217,0.335,0.329,1.056,1.234,1.602,,2.381,3.064,0.0,-0.02
2019-06-28,22.464,1.099,0.197,0.513,0.697,0.217,0.335,0.329,1.056,1.234,1.602,,2.381,3.064,0.0,-0.02
2019-07-31,24.614,1.213,0.197,0.513,0.697,0.217,0.335,0.329,1.056,1.234,1.602,,2.381,3.064,0.0,-0.02
2019-08-30,24.614,1.213,0.197,0.513,0.697,0.217,0.335,0.329,1.056,1.234,1.602,,2.381,3.064,0.0,-0.02
2019-09-30,24.277,1.038,0.191,0.534,0.698,0.223,0.358,0.326,1.046,1.219,1.602,,2.414,3.158,0.0,-0.005
2019-10-31,25.244,1.079,0.191,0.534,0.698,0.223,0.358,0.326,1.046,1.219,1.602,,2.414,3.158,0.0,-0.005
2019-11-29,25.244,1.079,0.191,0.534,0.698,0.223,0.358,0.326,1.046,1.219,1.602,,2.414,3.158,0.0,-0.005
2019-12-31,25.161,1.163,0.195,0.526,0.699,0.226,0.36,0.325,1.092,1.123,1.563,,2.13,3.041,0.0,-0.01
2020-01-31,26.553,1.231,0.195,0.526,0.699,0.226,0.36,0.325,1.092,1.123,1.563,,2.13,3.041,0.0,-0.01
