Date,pcf,PEG_trailing,dpr,npm,gpm,roa,roe,capital_ratio,de_ratio,cash_ratio,curr_ratio,inv_turn,pay_turn,sale_nwc,rd_sale,accrual
2010-03-31,18.389,0.912,0.0,0.037,0.241,0.146,0.228,0.046,1.628,0.864,1.33,10.417,4.21,10.074,0.051,-0.216
2010-04-30,18.555,0.921,0.0,0.037,0.241,0.146,0.228,0.046,1.628,0.864,1.33,10.417,4.21,10.074,0.051,-0.216
2010-05-28,18.555,0.921,0.0,0.037,0.241,0.146,0.228,0.046,1.628,0.864,1.33,10.417,4.21,10.074,0.051,-0.216
2010-06-30,17.607,0.04,0.0,0.038,0.24,0.193,0.273,0.033,1.399,0.899,1.42,11.726,5.536,12.294,0.05,-0.177
2010-07-30,17.607,0.04,0.0,0.038,0.24,0.193,0.273,0.033,1.399,0.899,1.42,11.726,5.536,12.294,0.05,-0.177
2010-08-31,21.82,0.049,0.0,0.038,0.242,0.181,0.246,0.03,1.324,0.919,1.443,11.512,5.542,11.577,0.05,-0.134
2010-09-30,27.525,0.062,0.0,0.038,0.242,0.181,0.246,0.03,1.324,0.919,1.443,11.512,5.542,11.577,0.05,-0.134
2010-10-29,27.525,0.062,0.0,0.038,0.242,0.181,0.246,0.03,1.324,0.919,1.443,11.512,5.542,11.577,0.05,-0.134
2010-11-30,30.071,0.082,0.0,0.036,0.244,0.171,0.221,0.029,1.266,0.927,1.465,11.025,5.564,10.937,0.051,-0.122
2010-12-31,31.008,0.085,0.0,0.036,0.244,0.171,0.221,0.029,1.266,0.927,1.465,11.025,5.564,10.937,0.051,-0.122
2011-01-31,29.224,0.08,0.0,0.036,0.244,0.171,0.221,0.029,1.266,0.927,1.465,11.025,5.564,10.937,0.051,-0.122
2011-02-28,22.392,2.187,0.0,0.034,0.24,0.127,0.19,0.085,1.738,0.845,1.325,9.681,3.96,10.135,0.051,-0.144
2011-03-31,23.296,2.273,0.0,0.034,0.24,0.127,0.19,0.085,1.738,0.845,1.325,9.681,3.96,10.135,0.051,-0.144
2011-04-29,23.296,2.273,0.0,0.034,0.24,0.127,0.19,0.085,1.738,0.845,1.325,9.681,3.96,10.135,0.051,-0.144
2011-05-31,29.568,0.165,0.0,0.029,0.241,0.146,0.17,0.047,1.352,0.896,1.437,10.628,5.349,11.376,0.053,-0.131
2011-06-30,30.874,0.172,0.0,0.029,0.241,0.146,0.17,0.047,1.352,0.896,1.437,10.628,5.349,11.376,0.053,-0.131
2011-07-29,30.874,0.172,0.0,0.029,0.241,0.146,0.17,0.047,1.352,0.896,1.437,10.628,5.349,11.376,0.053,-0.131
2011-08-31,30.723,0.223,0.0,0.026,0.243,0.139,0.157,0.057,1.389,0.857,1.411,10.299,5.31,12.067,0.056,-0.134
2011-09-30,30.939,0.224,0.0,0.026,0.243,0.139,0.157,0.057,1.389,0.857,1.411,10.299,5.31,12.067,0.056,-0.134
2011-10-31,30.533,0.222,0.0,0.026,0.243,0.139,0.157,0.057,1.389,0.857,1.411,10.299,5.31,12.067,0.056,-0.134
2011-11-30,28.009,0.385,0.0,0.02,0.246,0.125,0.123,0.085,1.443,0.806,1.373,10.048,5.279,13.318,0.059,-0.13
2011-12-30,28.009,0.385,0.0,0.02,0.246,0.125,0.123,0.085,1.443,0.806,1.373,10.048,5.279,13.318,0.059,-0.13
2012-01-31,28.342,0.389,0.0,0.02,0.246,0.125,0.123,0.085,1.443,0.806,1.373,10.048,5.279,13.318,0.059,-0.13
2012-02-29,20.791,26.089,0.0,0.013,0.245,0.091,0.086,0.154,2.259,0.643,1.174,8.857,3.967,18.534,0.061,-0.148
2012-03-30,20.791,26.089,0.0,0.013,0.245,0.091,0.086,0.154,2.259,0.643,1.174,8.857,3.967,18.534,0.061,-0.148
2012-04-30,26.768,33.669,0.0,0.013,0.245,0.091,0.086,0.154,2.259,0.643,1.174,8.857,3.967,18.534,0.061,-0.148
2012-05-31,31.439,33.669,0.0,0.011,0.254,0.113,0.073,0.154,1.703,0.66,1.246,9.447,5.245,19.733,0.064,-0.125
2012-06-29,31.439,33.669,0.0,0.011,0.254,0.113,0.073,0.154,1.703,0.66,1.246,9.447,5.245,19.733,0.064,-0.125
2012-07-31,34.568,33.669,0.0,0.011,0.254,0.113,0.073,0.154,1.703,0.66,1.246,9.447,5.245,19.733,0.064,-0.125
2012-08-31,34.834,33.669,0.0,0.007,0.262,0.115,0.049,0.154,1.828,0.587,1.177,9.218,5.211,27.112,0.067,-0.137
2012-09-28,34.834,33.669,0.0,0.007,0.262,0.115,0.049,0.154,1.828,0.587,1.177,9.218,5.211,27.112,0.067,-0.137
2012-10-31,32.741,33.669,0.0,0.007,0.262,0.115,0.049,0.154,1.828,0.587,1.177,9.218,5.211,27.112,0.067,-0.137
2012-11-30,33.898,33.669,0.0,0.001,0.27,0.119,0.005,0.154,1.974,0.521,1.114,8.947,5.151,40.883,0.071,-0.153
2012-12-31,33.817,33.669,0.0,0.001,0.27,0.119,0.005,0.154,1.974,0.521,1.114,8.947,5.151,40.883,0.071,-0.153
2013-01-31,35.832,33.669,0.0,0.001,0.27,0.119,0.005,0.154,1.974,0.521,1.114,8.947,5.151,40.883,0.071,-0.153
2013-02-28,28.764,33.669,0.0,-0.001,0.275,0.088,-0.005,0.319,2.974,0.602,1.121,8.032,3.704,26.632,0.075,-0.146
2013-03-28,28.764,33.669,0.0,-0.001,0.275,0.088,-0.005,0.319,2.974,0.602,1.121,8.032,3.704,26.632,0.075,-0.146
2013-04-30,27.642,33.669,0.0,-0.001,0.275,0.088,-0.005,0.319,2.974,0.602,1.121,8.032,3.704,26.632,0.075,-0.146
2013-05-31,28.863,33.669,0.0,-0.001,0.291,0.133,-0.011,0.292,2.307,0.519,1.099,8.69,4.935,45.56,0.078,-0.173
2013-06-28,28.863,33.669,0.0,-0.001,0.291,0.133,-0.011,0.292,2.307,0.519,1.099,8.69,4.935,45.56,0.078,-0.173
2013-07-31,32.412,33.669,0.0,-0.001,0.291,0.133,-0.011,0.292,2.307,0.519,1.099,8.69,4.935,45.56,0.078,-0.173
2013-08-30,32.412,33.669,0.0,-0.001,0.291,0.133,-0.011,0.292,2.307,0.519,1.099,8.69,4.935,45.56,0.078,-0.173
2013-09-30,31.595,33.669,0.0,-0.002,0.3,0.132,-0.013,0.281,2.445,0.528,1.104,8.542,4.832,42.189,0.082,-0.172
2013-10-31,36.767,33.669,0.0,-0.002,0.3,0.132,-0.013,0.281,2.445,0.528,1.104,8.542,4.832,42.189,0.082,-0.172
2013-11-29,36.767,33.669,0.0,-0.002,0.3,0.132,-0.013,0.281,2.445,0.528,1.104,8.542,4.832,42.189,0.082,-0.172
2013-12-31,36.771,1.629,0.0,0.002,0.308,0.131,0.016,0.273,2.554,0.537,1.109,8.477,4.805,39.939,0.086,-0.167
2014-01-31,33.092,1.465,0.0,0.002,0.308,0.131,0.016,0.273,2.554,0.537,1.109,8.477,4.805,39.939,0.086,-0.167
2014-02-28,30.416,1.465,0.0,0.004,0.306,0.092,0.03,0.347,3.121,0.542,1.072,7.689,3.73,45.26,0.088,-0.143
2014-03-31,28.261,1.465,0.0,0.004,0.306,0.092,0.03,0.347,3.121,0.542,1.072,7.689,3.73,45.26,0.088,-0.143
2014-04-30,25.562,1.465,0.0,0.004,0.306,0.092,0.03,0.347,3.121,0.542,1.072,7.689,3.73,45.26,0.088,-0.143
