Date,pcf,PEG_trailing,dpr,npm,gpm,roa,roe,capital_ratio,de_ratio,cash_ratio,curr_ratio,inv_turn,pay_turn,sale_nwc,rd_sale,accrual
2010-08-31,-20.541,,,-0.855,0.248,-0.552,,0.402,2.682,0.964,1.572,3.144,15.549,3.208,0.336,-0.06
2010-09-30,-21.529,,,-0.855,0.248,-0.552,,0.402,2.682,0.964,1.572,3.144,15.549,3.208,0.336,-0.06
2010-10-29,-21.529,,,-0.855,0.248,-0.552,,0.402,2.682,0.964,1.572,3.144,15.549,3.208,0.336,-0.06
2010-11-30,-28.034,,,-1.284,0.312,-0.768,,0.287,1.344,1.427,2.091,2.257,15.549,1.426,0.641,-0.049
2010-12-31,-21.502,,,-1.284,0.312,-0.768,,0.287,1.344,1.427,2.091,2.257,15.549,1.426,0.641,-0.049
2011-01-31,-19.459,,,-1.284,0.312,-0.768,,0.287,1.344,1.427,2.091,2.257,15.549,1.426,0.641,-0.049
2011-02-28,-17.819,,,-1.322,0.354,-0.527,,0.259,0.865,2.024,2.757,2.204,4.421,0.777,0.797,-0.103
2011-03-31,-20.746,,,-1.322,0.354,-0.527,,0.259,0.865,2.024,2.757,2.204,4.421,0.777,0.797,-0.103
2011-04-29,-20.746,,,-1.322,0.354,-0.527,,0.259,0.865,2.024,2.757,2.204,4.421,0.777,0.797,-0.103
2011-05-31,-20.046,,,-1.199,0.393,-0.6,-0.484,0.315,1.157,1.631,2.359,2.134,3.362,1.268,0.834,-0.103
2011-06-30,-21.066,,,-1.199,0.393,-0.6,-0.484,0.315,1.157,1.631,2.359,2.134,3.362,1.268,0.834,-0.103
2011-07-29,-21.066,,,-1.199,0.393,-0.6,-0.484,0.315,1.157,1.631,2.359,2.134,3.362,1.268,0.834,-0.103
2011-08-31,-17.34,,,-1.111,0.406,-0.558,-0.811,0.28,0.91,2.046,2.759,2.186,3.158,0.977,0.904,-0.117
2011-09-30,-17.123,,,-1.111,0.406,-0.558,-0.811,0.28,0.91,2.046,2.759,2.186,3.158,0.977,0.904,-0.117
2011-10-31,-20.64,,,-1.111,0.406,-0.558,-0.811,0.28,0.91,2.046,2.759,2.186,3.158,0.977,0.904,-0.117
2011-11-30,-28.091,,,-1.115,0.398,-0.46,-0.951,0.345,1.103,1.996,2.63,2.427,2.761,1.004,0.922,-0.205
2011-12-30,-28.091,,,-1.115,0.398,-0.46,-0.951,0.345,1.103,1.996,2.63,2.427,2.761,1.004,0.922,-0.205
2012-01-31,-25.015,,,-1.115,0.398,-0.46,-0.951,0.345,1.103,1.996,2.63,2.427,2.761,1.004,0.922,-0.205
2012-02-29,-30.559,,,-1.246,0.384,-0.427,-2.271,0.548,2.184,1.588,1.949,2.64,3.07,1.125,1.023,-0.255
2012-03-30,-30.559,,,-1.246,0.384,-0.427,-2.271,0.548,2.184,1.588,1.949,2.64,3.07,1.125,1.023,-0.255
2012-04-30,-30.479,,,-1.246,0.384,-0.427,-2.271,0.548,2.184,1.588,1.949,2.64,3.07,1.125,1.023,-0.255
2012-05-31,-25.619,,,-1.593,0.385,-0.446,-1.142,0.489,1.764,1.737,2.169,2.182,2.052,0.881,1.274,-0.27
