Date,pcf,PEG_trailing,dpr,npm,gpm,roa,roe,capital_ratio,de_ratio,cash_ratio,curr_ratio,inv_turn,pay_turn,sale_nwc,rd_sale,accrual
2010-03-31,12.243,0.93,0.284,0.277,0.842,0.332,0.427,0.065,0.916,1.231,1.849,11.904,2.777,2.626,0.146,-0.063
2010-04-30,12.767,0.97,0.284,0.277,0.842,0.332,0.427,0.065,0.916,1.231,1.849,11.904,2.777,2.626,0.146,-0.063
2010-05-28,12.767,0.97,0.284,0.277,0.842,0.332,0.427,0.065,0.916,1.231,1.849,11.904,2.777,2.626,0.146,-0.063
2010-06-30,8.925,0.998,0.266,0.29,0.846,0.321,0.425,0.081,0.912,1.334,1.932,12.411,2.762,2.368,0.144,-0.064
2010-07-30,8.925,0.998,0.266,0.29,0.846,0.321,0.425,0.081,0.912,1.334,1.932,12.411,2.762,2.368,0.144,-0.064
2010-08-31,8.435,0.699,0.242,0.3,0.842,0.325,0.436,0.097,0.865,1.407,2.129,13.573,2.697,2.116,0.139,-0.065
2010-09-30,8.71,0.73,0.242,0.3,0.842,0.325,0.436,0.097,0.865,1.407,2.129,13.573,2.697,2.116,0.139,-0.065
2010-10-29,8.71,0.73,0.242,0.3,0.842,0.325,0.436,0.097,0.865,1.407,2.129,13.573,2.697,2.116,0.139,-0.065
2010-11-30,8.26,0.574,0.22,0.313,0.848,0.353,0.46,0.108,0.882,1.505,2.134,12.983,2.849,2.227,0.135,-0.065
2010-12-31,8.965,0.634,0.22,0.313,0.848,0.353,0.46,0.108,0.882,1.505,2.134,12.983,2.849,2.227,0.135,-0.065
2011-01-31,8.905,0.63,0.22,0.313,0.848,0.353,0.46,0.108,0.882,1.505,2.134,12.983,2.849,2.227,0.135,-0.065
2011-02-28,8.801,1.032,0.231,0.308,0.833,0.338,0.445,0.13,0.895,1.576,2.233,13.311,3.077,2.105,0.134,-0.055
2011-03-31,8.435,0.986,0.231,0.308,0.833,0.338,0.445,0.13,0.895,1.576,2.233,13.311,3.077,2.105,0.134,-0.055
2011-04-29,8.435,0.986,0.231,0.308,0.833,0.338,0.445,0.13,0.895,1.576,2.233,13.311,3.077,2.105,0.134,-0.055
2011-05-31,7.912,0.698,0.228,0.318,0.822,0.335,0.459,0.157,0.895,1.717,2.403,12.561,3.331,1.949,0.131,-0.053
2011-06-30,8.17,0.726,0.228,0.318,0.822,0.335,0.459,0.157,0.895,1.717,2.403,12.561,3.331,1.949,0.131,-0.053
2011-07-29,8.17,0.726,0.228,0.318,0.822,0.335,0.459,0.157,0.895,1.717,2.403,12.561,3.331,1.949,0.131,-0.053
2011-08-31,8.256,0.669,0.233,0.331,0.814,0.305,0.441,0.173,0.904,1.834,2.604,12.348,3.326,1.516,0.129,-0.039
2011-09-30,7.754,0.626,0.233,0.331,0.814,0.305,0.441,0.173,0.904,1.834,2.604,12.348,3.326,1.516,0.129,-0.039
2011-10-31,8.299,0.67,0.233,0.331,0.814,0.305,0.441,0.173,0.904,1.834,2.604,12.348,3.326,1.516,0.129,-0.039
2011-11-30,7.884,0.56,0.23,0.33,0.811,0.306,0.447,0.172,0.869,1.963,2.69,9.654,3.702,1.64,0.129,-0.038
2011-12-30,7.884,0.56,0.23,0.33,0.811,0.306,0.447,0.172,0.869,1.963,2.69,9.654,3.702,1.64,0.129,-0.038
2012-01-31,9.078,0.647,0.23,0.33,0.811,0.306,0.447,0.172,0.869,1.963,2.69,9.654,3.702,1.64,0.129,-0.038
2012-02-29,9.193,0.783,0.244,0.326,0.803,0.293,0.421,0.169,0.829,2.044,2.786,9.395,3.761,1.556,0.13,-0.053
2012-03-30,9.193,0.783,0.244,0.326,0.803,0.293,0.421,0.169,0.829,2.044,2.786,9.395,3.761,1.556,0.13,-0.053
2012-04-30,9.284,0.79,0.244,0.326,0.803,0.293,0.421,0.169,0.829,2.044,2.786,9.395,3.761,1.556,0.13,-0.053
2012-05-31,8.204,0.636,0.259,0.32,0.805,0.286,0.391,0.161,0.791,2.092,2.83,8.878,3.739,1.508,0.132,-0.06
2012-06-29,8.204,0.636,0.259,0.32,0.805,0.286,0.391,0.161,0.791,2.092,2.83,8.878,3.739,1.508,0.132,-0.06
2012-07-31,8.265,0.643,0.259,0.32,0.805,0.286,0.391,0.161,0.791,2.092,2.83,8.878,3.739,1.508,0.132,-0.06
2012-08-31,8.17,1.441,0.396,0.23,0.8,0.267,0.268,0.139,0.827,1.929,2.603,11.775,3.473,1.407,0.133,-0.127
2012-09-28,8.17,1.441,0.396,0.23,0.8,0.267,0.268,0.139,0.827,1.929,2.603,11.775,3.473,1.407,0.133,-0.127
2012-10-31,7.595,1.335,0.396,0.23,0.8,0.267,0.268,0.139,0.827,1.929,2.603,11.775,3.473,1.407,0.133,-0.127
2012-11-30,7.085,1.184,0.428,0.217,0.793,0.253,0.238,0.142,0.767,2.084,2.754,10.84,3.701,1.427,0.137,-0.137
2012-12-31,7.074,1.188,0.428,0.217,0.793,0.253,0.238,0.142,0.767,2.084,2.754,10.84,3.701,1.427,0.137,-0.137
2013-01-31,7.272,1.221,0.428,0.217,0.793,0.253,0.238,0.142,0.767,2.084,2.754,10.84,3.701,1.427,0.137,-0.137
2013-02-28,7.626,3.465,0.451,0.212,0.799,0.246,0.225,0.138,0.772,2.108,2.747,10.074,3.762,1.367,0.138,-0.125
2013-03-28,7.626,3.465,0.451,0.212,0.799,0.246,0.225,0.138,0.772,2.108,2.747,10.074,3.762,1.367,0.138,-0.125
2013-04-30,9.053,4.126,0.451,0.212,0.799,0.246,0.225,0.138,0.772,2.108,2.747,10.074,3.762,1.367,0.138,-0.125
2013-05-31,9.522,5.571,0.44,0.216,0.799,0.256,0.231,0.135,0.779,2.13,2.753,9.3,3.825,1.356,0.134,-0.114
2013-06-28,9.522,5.571,0.44,0.216,0.799,0.256,0.231,0.135,0.779,2.13,2.753,9.3,3.825,1.356,0.134,-0.114
2013-07-31,8.666,5.082,0.44,0.216,0.799,0.256,0.231,0.135,0.779,2.13,2.753,9.3,3.825,1.356,0.134,-0.114
2013-08-30,8.666,5.082,0.44,0.216,0.799,0.256,0.231,0.135,0.779,2.13,2.753,9.3,3.825,1.356,0.134,-0.114
2013-09-30,9.633,1.231,0.352,0.281,0.783,0.234,0.294,0.138,0.804,2.058,2.712,10.998,3.934,1.215,0.134,-0.053
2013-10-31,10.251,1.309,0.352,0.281,0.783,0.234,0.294,0.138,0.804,2.058,2.712,10.998,3.934,1.215,0.134,-0.053
2013-11-29,10.251,1.309,0.352,0.281,0.783,0.234,0.294,0.138,0.804,2.058,2.712,10.998,3.934,1.215,0.134,-0.053
2013-12-31,10.874,1.337,0.34,0.282,0.786,0.247,0.296,0.137,0.767,2.211,2.826,8.257,3.926,1.296,0.133,-0.044
2014-01-31,11.0,1.352,0.34,0.282,0.786,0.247,0.296,0.137,0.767,2.211,2.826,8.257,3.926,1.296,0.133,-0.044
2014-02-28,11.282,1.313,0.355,0.274,0.765,0.241,0.287,0.152,0.776,2.296,2.914,9.473,3.988,1.266,0.131,-0.038
2014-03-31,12.012,1.405,0.355,0.274,0.765,0.241,0.287,0.152,0.776,2.296,2.914,9.473,3.988,1.266,0.131,-0.038
2014-04-30,11.84,1.385,0.355,0.274,0.765,0.241,0.287,0.152,0.776,2.296,2.914,9.473,3.988,1.266,0.131,-0.038
2014-05-30,11.84,1.385,0.355,0.274,0.765,0.241,0.287,0.152,0.776,2.296,2.914,9.473,3.988,1.266,0.131,-0.038
2014-06-30,12.004,2.676,0.379,0.269,0.753,0.222,0.271,0.167,0.785,2.363,2.984,10.214,4.149,1.203,0.132,-0.043
2014-07-31,12.426,2.77,0.379,0.269,0.753,0.222,0.271,0.167,0.785,2.363,2.984,10.214,4.149,1.203,0.132,-0.043
2014-08-29,12.426,2.77,0.379,0.269,0.753,0.222,0.271,0.167,0.785,2.363,2.984,10.214,4.149,1.203,0.132,-0.043
2014-09-30,11.874,10.001,0.42,0.255,0.738,0.202,0.255,0.187,0.92,1.879,2.504,9.869,3.819,1.26,0.132,-0.065
2014-10-31,12.007,10.129,0.42,0.255,0.738,0.202,0.255,0.187,0.92,1.879,2.504,9.869,3.819,1.26,0.132,-0.065
2014-11-28,12.007,10.129,0.42,0.255,0.738,0.202,0.255,0.187,0.92,1.879,2.504,9.869,3.819,1.26,0.132,-0.065
2014-12-31,11.789,7.312,0.434,0.235,0.731,0.217,0.242,0.186,0.849,2.198,2.802,10.529,4.143,1.281,0.128,-0.069
2015-01-30,11.789,7.312,0.434,0.235,0.731,0.217,0.242,0.186,0.849,2.198,2.802,10.529,4.143,1.281,0.128,-0.069
2015-02-27,11.789,7.312,0.434,0.235,0.731,0.217,0.242,0.186,0.849,2.198,2.802,10.529,4.143,1.281,0.128,-0.069
2015-03-31,10.209,7.737,0.459,0.222,0.72,0.21,0.228,0.178,0.873,2.06,2.634,10.671,4.127,1.328,0.127,-0.07
2015-04-30,12.179,9.257,0.459,0.222,0.72,0.21,0.228,0.178,0.873,2.06,2.634,10.671,4.127,1.328,0.127,-0.07
2015-05-29,12.179,9.257,0.459,0.222,0.72,0.21,0.228,0.178,0.873,2.06,2.634,10.671,4.127,1.328,0.127,-0.07
2015-06-30,11.152,9.257,0.485,0.212,0.714,0.203,0.216,0.19,0.916,2.02,2.585,10.461,3.96,1.334,0.128,-0.069
2015-07-31,11.754,9.257,0.485,0.212,0.714,0.203,0.216,0.19,0.916,2.02,2.585,10.461,3.96,1.334,0.128,-0.069
2015-08-31,11.969,9.257,0.825,0.13,0.705,0.193,0.139,0.258,1.201,1.936,2.501,9.938,3.976,1.25,0.129,-0.097
2015-09-30,12.155,9.257,0.825,0.13,0.705,0.193,0.139,0.258,1.201,1.936,2.501,9.938,3.976,1.25,0.129,-0.097
2015-10-30,12.155,9.257,0.825,0.13,0.705,0.193,0.139,0.258,1.201,1.936,2.501,9.938,3.976,1.25,0.129,-0.097
2015-11-30,14.807,78.96,0.8,0.138,0.714,0.189,0.138,0.23,1.064,2.036,2.567,9.246,3.972,1.236,0.132,-0.096
2015-12-31,14.996,52.308,0.8,0.138,0.714,0.189,0.138,0.23,1.064,2.036,2.567,9.246,3.972,1.236,0.132,-0.096
2016-01-29,14.996,52.308,0.8,0.138,0.714,0.189,0.138,0.23,1.064,2.036,2.567,9.246,3.972,1.236,0.132,-0.096
2016-02-29,13.161,52.308,0.886,0.133,0.708,0.177,0.134,0.276,1.176,2.157,2.697,8.645,3.925,1.137,0.136,-0.107
2016-03-31,14.215,52.308,0.886,0.133,0.708,0.177,0.134,0.276,1.176,2.157,2.697,8.645,3.925,1.137,0.136,-0.107
2016-04-29,14.215,52.308,0.886,0.133,0.708,0.177,0.134,0.276,1.176,2.157,2.697,8.645,3.925,1.137,0.136,-0.107
2016-05-31,13.152,52.308,1.019,0.121,0.7,0.168,0.125,0.307,1.3,2.169,2.698,8.783,3.871,1.099,0.137,-0.119
2016-06-30,12.613,52.308,1.019,0.121,0.7,0.168,0.125,0.307,1.3,2.169,2.698,8.783,3.871,1.099,0.137,-0.119
2016-07-29,12.613,52.308,1.019,0.121,0.7,0.168,0.125,0.307,1.3,2.169,2.698,8.783,3.871,1.099,0.137,-0.119
2016-08-31,13.436,70.781,0.674,0.197,0.685,0.147,0.215,0.366,1.69,1.908,2.353,10.441,3.892,1.062,0.141,-0.089
