Date,SMA,EMA,STOCH_k,STOCK_d,RSI,MFI,SAR,AD,MACD,MACD_Signal,MACD_Histo,VWAP,SPY,NDAQ,PC1,PC2
2010-01-29,90.39,99.52598475624816,12540.637501167244,13194.327900981452,85.07336103807988,78.58132178746413,48.826033055040575,7620699848.835985,15.822500679738257,9.779265409379752,6.043235270358503,76.50145268364962,83.4351,4.9752,-3.519930658714273,-1.5685959748902707
2010-02-26,95.1842857142857,102.04252012208174,11839.515364265364,12610.61369301468,78.84648444215232,69.71093129024827,50.58171239393977,6359359576.568599,15.897581405520896,11.00292860860798,4.894652796912915,77.68932045227048,86.0379,5.1521,-3.550789428986788,-0.845094008273229
2010-03-31,100.6807142857143,106.53951743913753,13576.337776258832,12652.16354723048,80.49457081715147,70.8180314877329,52.06727814606097,7741717948.158348,17.160877342752087,12.2345183554368,4.926358987315286,78.77584724201874,91.278,5.8408,-3.4454599725162853,-0.9720884036005843
2010-04-30,105.8457142857143,110.61424844725252,13709.344582009422,13041.732574177871,79.7498560026331,72.16285593324592,53.78973258313975,9058733999.85642,18.061170429269367,13.399848770203317,4.661321659066051,80.11702775783591,92.6901,5.8076,-3.3957599949904305,-0.9842754075753907
2010-05-28,109.56142857142858,112.59368198761884,12545.09662383472,13276.926327367655,70.88821072920013,65.71321261854207,55.73573793147696,7780545311.114553,17.632155948002065,14.246310205763066,3.385845742238999,80.95165870468149,85.3254,5.1411,-3.5046159980087976,-0.23702143596164396
2010-06-30,111.61428571428571,112.14919105593634,10925.062700346198,12393.167968730111,60.75276863214607,60.11445359488414,57.40982317284742,6598269251.586171,15.80278954874133,14.55760607435872,1.2451834743826105,81.50717725530521,80.9104,4.9171,-3.603340859852972,0.5663219381889469
2010-07-30,114.46428571428572,112.91463224847816,11788.003567653275,11752.720963944732,64.27651352511808,65.33538143039227,58.84462670939047,7827409232.498201,14.877869554463077,14.621658770379591,0.2562107840834837,82.23946746474353,86.4367,5.3845,-3.5192580313182837,0.2078734715213008
2010-08-31,117.405,114.5033479486811,12482.003567653275,11731.689945217584,64.5982554428764,65.52204192438631,60.16533417520266,9067514269.603584,14.537286999920696,14.604784416287814,-0.067497416367118,82.80761287084854,82.5487,4.953,-3.5253570817842546,0.19336188552331487
2010-09-30,122.49785714285714,120.17756822219027,15705.080218345793,13325.029117884114,70.83089867944373,66.12191825482864,61.578227491698605,10406332605.501442,16.67583585889838,15.018994704809929,1.6568411540884522,83.83689000874013,89.9412,5.3734,-3.3937346474965313,-0.18928527169709503
2010-10-29,128.50071428571428,126.18455912589825,16522.179614733275,14903.087800244117,74.04715577429324,70.8161000136945,63.58226294186464,11794212929.985992,18.81303697793902,15.777803159435749,3.035233818503272,85.13576555770024,93.3772,5.838,-3.281911446170149,-0.5901411415240331
2010-11-30,134.3607142857143,132.74661790911182,17539.056667290068,16588.772166789713,73.74667129790437,71.85875943178564,65.75041768302734,13245776630.180984,21.084370766612597,16.83911668087112,4.245254085741475,86.41540570280648,93.3772,5.9376,-3.211315281350978,-0.6608206949514862
2010-12-31,138.73142857142858,139.04706885456358,17998.675015654353,17353.303765892564,70.14286654815986,70.6338882211987,68.07225932936679,14706736328.942852,22.99057962364617,18.06940926942613,4.921170354220038,87.39374828757641,99.6189,6.5626,-3.1162418083418673,-0.45373982640287047
2011-01-31,141.1407142857143,143.12612634062177,16962.7668997669,17500.16619423711,61.61901481226317,63.8341375502391,70.42381414277945,13334181860.383411,23.395608447548284,19.134649105050563,4.260959342497721,88.5088012757331,101.94,6.77,-3.1435693972783905,0.27651286641619344
2011-02-28,143.91,147.1479761618722,17327.7668997669,17429.736271729384,63.15039685231666,62.44113956798967,72.84733785992385,14644037570.971176,23.737490193368476,20.055217322714142,3.682272870654327,89.44844341973621,105.4812,7.9121,-3.0539119506410133,0.28285308467709647
2011-03-31,147.81857142857143,151.5455793402893,18011.7668997669,17434.100233100235,68.85076477883423,64.36058892437794,75.21839110272538,16056539692.903076,24.280474578915715,20.90026877395446,3.380205804961257,90.53753609334368,105.4924,7.1461,-3.0240961333403034,-0.06607639085499759
2011-04-29,153.34785714285712,157.44750209491738,19579.85,18306.461266511265,75.16416357844093,73.08677686753552,77.34542328067087,17565075093.033817,25.680015341621782,21.856218087487925,3.823797254133858,91.77335380874878,108.5477,7.5001,-2.903102710817778,-0.7595208555951933
2011-05-31,157.6992857142857,162.67983514892842,19667.94820558704,19086.521701784648,72.18176521992426,73.12752758370786,79.75451481505745,19046956218.18068,26.554071319905773,22.79578873397149,3.7582825859342783,92.96523963687724,107.3304,7.0576,-2.8834318055364507,-0.6150621526331888
2011-06-30,162.51285714285717,168.25452379573795,20447.94820558704,19898.582137058023,73.43347937965089,65.61329588213547,82.2872245187563,20610760158.33159,27.558484735143598,23.74832793420592,3.810156800937676,94.00896075594648,105.5178,6.9967,-2.861654178529529,-0.3570939452556552
2011-07-29,169.4457142857143,175.4899206229729,22251.128500823725,20789.008303999264,82.31455586629379,72.49408211734013,84.76648002838118,22230548200.00857,29.469652114772742,24.892592770319283,4.57705934445346,95.19819723622838,103.407,6.6566,-2.781779898499335,-1.1096256961341975
2011-08-31,177.015,180.7885978732432,21522.1302918208,21407.068999410523,87.50619381326536,68.29314958363796,87.61515042781356,20530897304.766544,30.04963052200614,25.924000320656656,4.125630201349484,96.95974188386482,97.7221,6.5515,-2.8202015721117912,-1.1648525477913598
