Date,SMA,EMA,STOCH_k,STOCK_d,RSI,MFI,SAR,AD,MACD,MACD_Signal,MACD_Histo,VWAP,SPY,NDAQ,PC1,PC2
2012-06-29,,31.095,,,,,,271207037.8310209,0.0,0.0,0.0,,111.1213,6.3076,5.773291848324237,1.893558089007116
2012-07-31,,29.843666666666667,,,,,,510958294.4986689,-0.7486609686609675,-0.1497321937321935,-0.598928774928774,,112.4358,6.316,5.728894543952322,1.2257862399835688
2012-08-31,,28.272244444444446,,,,,,1888059674.152743,-1.6180145940373831,-0.4433886737932315,-1.1746259202441518,,115.2527,6.3633,5.376191699811621,1.6501481564611848
2012-09-28,,27.39061185185185,,,,,,947512397.591452,-1.993354162705085,-0.7533817715756024,-1.2399723911294829,,118.175,6.5155,5.250268581226405,1.183457920431396
2012-10-31,,26.553196938271604,,,,,,2055725506.99678,-2.308581982456648,-1.0644218137518116,-1.2441601687048365,,116.0245,6.6526,5.123308339332266,0.7761918105721896
2012-11-30,,26.74610401316873,,,,,,2475002597.591452,-1.9796170892995375,-1.2474608688613569,-0.7321562204381808,,116.6811,6.7785,4.913448772443806,0.2467464923777386
2012-12-31,,26.72925014474623,,,,,,2308342809.227341,-1.809430724697247,-1.359854840028535,-0.4495758846687119,,117.7311,7.0285,4.564386371770475,0.9177297645788939
2013-01-31,,27.296150125446736,,,,,,3145732068.069009,-1.3075635646846528,-1.349396584959759,0.0418330202751058,,123.7577,7.9651,4.429683192916648,1.0283037136269781
2013-02-28,,27.289996775387173,,,,,,2893567131.4495635,-1.1970914186384969,-1.3189355516955064,0.1218441330570097,,125.3368,8.9044,4.3304621545918955,0.727017600490525
2013-03-28,,27.06199720533555,,,,,,3052337319.356035,-1.230116473233238,-1.3011717360030528,0.0710552627698146,,130.0965,9.1212,4.143735016049944,0.5555201444942179
2013-04-30,,27.156264244624147,,,,,,3466349860.127528,-1.0673512997877133,-1.254407648759985,0.1870563489722716,,132.5959,8.3249,4.040932525139161,0.05793515642164164
2013-05-31,,26.781829012007595,,,,,,3666611416.2923527,-1.2005654653242637,-1.2436392120728408,0.0430737467485771,,135.7265,8.884,3.8352635434850244,-0.1756527756519192
2013-06-28,,26.528251810406584,,,,,,4060726784.730701,-1.2488151338748494,-1.2446743964332423,-0.0041407374416069,,133.9131,9.298,3.6441608216578327,-0.28994991918203805
2013-07-31,26.132907142857142,27.897818235685705,3679.154624277456,,55.35342957307689,64.99885182170175,17.55,5586163515.739671,-0.321502878364619,-1.0600400928195175,0.7385372144548987,26.17313325388377,140.8333,9.1874,3.3687929128608856,0.20865637888892236
2013-08-30,26.861407142857143,29.683975804260943,4128.689761230271,,58.82608484949184,69.53374322832829,17.55,8040156807.493202,0.7671833945093738,-0.6945953953537395,1.4617787898631134,27.33282394317238,136.6094,8.4672,3.110814150219709,0.3085834672578773
2013-09-30,28.89855,32.42344569702615,5022.484581497797,4276.776322335175,74.87414658652051,76.30062558948515,18.0442,11650299882.3176,2.3242431992452985,-0.0908276764339319,2.4150708756792305,29.18520430282158,140.9374,9.1434,2.9318357830988657,0.37529929878462237
2013-10-31,31.194764285714285,34.79431960408933,5020.029175050302,4723.734505926123,79.93113799216411,83.73228469203733,18.715316,7971091844.084945,3.515680445699431,0.6304739479927407,2.8852064977066902,31.36638890291159,147.4637,10.0887,2.9980130064430965,0.38846872985760833
2013-11-29,33.00547857142857,36.42307699021075,4700.47814018043,4914.330632242843,73.78289732918532,74.09395399818034,19.43750968,4549359833.721142,4.1542061465315925,1.335220387700511,2.818985758831081,32.42019703961074,151.8342,11.1879,2.699045507547683,0.5449147126877051
2013-12-31,35.40112142857143,38.85320005818265,5464.424804835054,5061.644040021929,77.77161348445604,76.3532464468635,20.0905594864,8520212217.916114,5.216513107052144,2.1114789315708378,3.1050341754813062,33.82783974615968,155.7661,11.3712,2.530892651372052,0.6462476677806215
2014-01-31,37.87040714285714,42.01544005042496,6256.442997542998,5473.781980852827,78.14477339264604,77.66931286562715,20.860348296672,13605957902.111088,6.621232086297006,3.0134295625160714,3.607802523780935,35.21989804250935,150.2756,10.8997,2.3305929069839237,1.3062725465913805
2014-02-28,40.859,45.54138137703497,6845.535165060487,6188.80098914618,81.7335944408966,78.95081778494855,21.71054133073856,19186070457.62822,8.116197302670642,4.033983110546986,4.082214192123656,36.639186997892125,157.1155,10.9683,2.439135232367714,0.8069394854288767
2014-03-31,42.94892857142857,47.50119719343032,6023.545873397436,6375.174678666973,70.96427496668244,69.31270885551754,22.70513050412379,14472993466.792812,8.539247574158011,4.935036003269191,3.60421157088882,37.94002812013237,158.4213,10.5889,2.574968834658029,0.1972035045453755
2014-04-30,45.2725,49.13837090097294,5977.545873397436,6282.208970618452,74.45423382246813,62.37909052600649,23.702827894041317,9558211050.44389,8.736688697697602,5.695366542154874,3.041322155542728,39.39260855075232,159.5225,10.5774,2.392723675963841,-0.08007173512175993
