Date,SMA,EMA,STOCH_k,STOCK_d,RSI,MFI,SAR,AD,MACD,MACD_Signal,MACD_Histo,VWAP,SPY,NDAQ,PC1,PC2
2010-01-29,12.06642857142857,14.168768632210984,1538.4484451718497,1570.4939688388663,67.23237597911228,68.82207460837031,32.01051763477565,887964331.5459441,-2.3796360173243407,-3.7631897978916102,1.38355378056727,18.89506917573596,83.4351,4.9752,-2.6285367848680337,-0.2731704289129085
2010-02-26,12.647142857142857,14.43959948124952,1619.4040404040404,1675.1389598384278,67.52910737386804,62.29960379684502,32.34772798747117,422926101.5730604,-2.030745160101441,-3.416700870333577,1.3859557102321358,18.837121685807716,86.0379,5.1521,-2.6412706884817037,-0.08218468100202612
2010-03-31,13.322142857142856,14.834319550416252,1739.386382978723,1632.412956184871,69.46847960444994,63.36901802394487,32.68828254722059,7270283.989557087,-1.638528731677786,-3.061066442602419,1.422537710924633,18.803673897492114,91.278,5.8408,-2.5726174216080064,-0.19953187710521222
2010-04-30,13.852857142857143,14.951076943694083,1570.349869451697,1643.0467642781534,64.4947327350761,55.47356745865619,33.020448198165,847155029.5565989,-1.44737878084241,-2.7383289102504174,1.2909501294080077,18.73448135335124,92.6901,5.8076,-2.594948794892646,0.2385875374663528
2010-05-28,14.087142857142856,14.709600017868208,1313.2163687676389,1540.9842070660195,56.160781367392936,46.97162684572637,33.3668571621283,1873891164.7018044,-1.486137323283728,-2.48789059285708,1.0017532695733515,18.55364832050372,85.3254,5.1411,-2.706443642287367,0.8247492504999567
2010-06-30,13.99642857142857,14.109653348819116,1020.2163687676388,1301.2608689956585,47.7264590046545,41.02900655685872,33.797194305370866,3242635334.4384,-1.7332998585493318,-2.33697244599553,0.6036725874461983,18.385518854315155,80.9104,4.9171,-2.775561852719215,1.34812309544498
2010-07-30,13.90785714285714,13.453699568976567,918.1115537848606,1083.8480971067129,47.77777777777777,41.48840716194428,34.26896419147828,4990850865.112495,-1.988560535939202,-2.2672900639842646,0.2787295280450625,18.12112847399839,86.4367,5.3845,-2.69062133620917,1.394340523791902
2010-08-31,13.7675,12.903206293113026,931.6610087293888,956.6629770939628,46.38454461821527,35.60573950159824,34.77594347530785,3166803865.6884,-2.1551202058493377,-2.24485609235728,0.0897358865079418,17.85662852862005,82.5487,4.953,-2.840582051162264,1.6198276220258465
2010-09-30,13.67835714285714,12.740378787364625,1167.361008729389,1005.7111904145462,47.76279936899469,35.6928889139795,35.298462344814006,1584273297.5225816,-2.0730331072792243,-2.2104914953416688,0.1374583880624444,17.677047162485806,89.9412,5.3734,-2.831366516663004,1.5312741713259481
2010-10-29,13.499821428571428,12.64439494904934,1201.2110087293888,1100.0776753960556,45.30883429365065,35.60727088022556,35.81763159171029,303575047.4212799,-1.9580926954960365,-2.1600117353725423,0.2019190398765058,17.533058259266735,93.3772,5.838,-2.846747833776572,1.570020193632389
