SMA,EMA,STOCH_k,STOCK_d,RSI,MFI,SAR,AD,SPY,NDAQ,PC1,PC2,PC3
148.72392857142856,166.05839895386052,19205.730817381176,20089.585190062837,82.4790374548235,74.17543390631974,95.64117092586876,31786799675.173847,83.4351,4.9752,0.33724611316459724,3.0246831615383485,-0.9307535762719447
157.24321428571426,171.19994576001247,20461.430817381177,20246.5951919435,87.68452049946919,81.76193590658684,98.0401475073514,36334775461.91386,86.0379,5.1521,0.43189024503317563,3.3356895351620293,-0.5106122935105816
167.5910714285714,179.70661965867748,23499.46935223977,21055.54366233404,89.3993951525173,88.59442096970278,100.18274455720436,41249609838.47592,91.278,5.8408,0.5402808812279594,3.4902220852193353,-0.12883362189016667
179.86107142857142,190.5577370375205,26108.56698048703,23356.48905003599,91.07250451897973,89.3461008106663,102.92868966606028,46353196768.65167,92.6901,5.8076,0.7005277228897311,3.4380408246000913,0.06391495133231313
190.70107142857145,199.40070543251773,25687.383698166934,25098.47334363124,88.4167518909669,76.33155253167826,106.31931587273904,40810820994.92353,85.3254,5.1411,0.8078146348581279,2.9220328867872967,-0.4210414322458358
199.67964285714285,206.3512780415154,25152.25214558667,25649.400941413547,84.50301386708243,78.33267683575536,109.55052955528429,35561669343.444786,80.9104,4.9171,0.9175679441836724,2.9372278998161727,-0.53879719675401
208.35392857142853,213.13777430264668,25724.0906726887,25521.242172147435,84.13191829025622,69.13671145529055,112.93971896417858,40999768467.18575,86.4367,5.3845,0.8544235184886286,2.4623046160342668,-0.6869155801970367
215.5446428571429,217.13273772896045,24309.07033681444,25061.80438502994,77.1453070733654,63.28248360818944,116.000724584895,35724318079.65649,82.5487,4.953,0.8581823463103909,2.1400359551266734,-1.129197521972649
224.14178571428573,226.01503936509908,28373.82181656936,26135.66094202417,79.33920962567888,64.76004676311655,118.96631009319712,41231158972.572754,89.9412,5.3734,0.9649501825578806,2.0839458059809233,-0.8437351671835521
233.62535714285715,236.01036744975252,30096.940473884693,27593.27754242283,80.51791033797949,66.7221944558099,122.48158389133316,46793002687.4148,93.3772,5.838,1.0527676984175716,2.051961803553956,-0.6270417529585862
242.61107142857145,246.0289851231189,31113.714793741103,29861.492361398385,79.873004112881,67.62777847087665,126.41195221350652,52401584778.63748,93.3772,5.9376,1.1626575839899442,1.9705419611410127,-0.5201449328245461
252.1867857142857,256.2331204400364,32254.684740236728,31155.11333595417,80.63276330100814,67.43232314732913,130.30971316923635,58085705309.70723,99.6189,6.5626,1.201502080139043,1.8287711901529287,-0.35999411816945376
262.14464285714286,267.3113710480315,33930.82016008004,32433.073231352624,81.09498233467757,68.89679140372793,134.23671890585166,63854610625.50776,101.94,6.77,1.2987971613163696,1.7740944915706365,-0.1932250036190518
272.3216428571428,278.76452157496067,35319.91067849986,33835.13852627221,81.35022619655336,69.54596522574506,138.52398452773463,69669932172.36053,105.4812,7.9121,1.347966580672304,1.6445778556570958,-0.012632374887633534
283.49625000000003,288.0635853649659,34849.65347601264,34700.128104864176,86.67765432938138,68.21167445009615,143.05150483717992,63751008759.41061,105.4924,7.1461,1.5049488102636979,1.7023534567112348,0.04746431151517212
293.88982142857145,296.33910731630374,35011.797162692426,35060.45377240164,85.95769392344381,62.16534652437984,147.42387474043633,69905918237.07315,108.5477,7.5001,1.485468873041019,1.3438007561323408,-0.04009449912062118
301.94910714285714,303.20455967412994,34781.797162692426,34881.08260046583,82.37496771972111,61.860780199962505,151.5779972456276,63592274153.74351,107.3304,7.0576,1.5731355579456654,1.273678378299828,-0.2100610279868841
307.27625,307.5332850509126,33565.797162692426,34453.13049602576,73.25900514579762,55.17950376431119,155.58303730071506,57209427114.16867,105.5178,6.9967,1.5505020026354237,0.8550742764462881,-0.7085926104822655
316.81910714285715,318.59284704412426,39046.60565881378,35798.06666139955,81.67002489036389,64.27791996791007,159.51401655470076,63821006013.00382,103.407,6.6566,1.846265586555109,1.2691611046718785,-0.09844331869529914
326.3405357142857,327.424467438241,38481.60565881378,37031.33616010666,81.55403006272931,65.63902327127198,164.41373622360675,56996828646.09638,97.7221,6.5515,2.00725510148084,1.332729520385762,-0.1272953107131812
335.20267857142863,334.6105384464755,38130.74233849439,38552.984552040645,79.6796880606655,74.29978772390126,169.11546149913465,50375229360.06869,90.9354,6.3994,2.2119153430252467,1.646691805095586,-0.015858022750090302
346.75125,343.96646665361214,40476.63496286442,39029.66098672419,87.02736745677316,80.31074922330484,174.19035226915193,57182205631.38482,100.8608,6.9276,2.305768693171423,1.8449431855646006,0.5209523367883696
353.7833928571428,349.0642710997972,38218.13489558853,38941.83739898245,74.58115902224664,73.72240005922154,179.2405452237689,50424811160.06869,100.4509,7.2595,2.245333766780816,1.3384156706381463,-0.05786461758797704
361.2133928571429,356.5223682864909,40497.69070885683,39730.82018910326,75.26903923235758,73.12204748988187,183.8157343192935,57348782185.31669,101.4996,6.7783,2.3482992595390884,1.2400004035010692,0.03885824289729195
371.5941071428571,369.85005251495886,45645.89833491269,41453.90797978602,79.40295789750542,73.16377630926965,188.32121963290763,64500234166.2105,106.2066,6.8474,2.5358292266644114,1.1585817752303404,0.3555458968162408
387.2998214285714,392.8620455129644,54242.69048121126,46795.42650832693,84.17629047049132,74.94856940352602,193.71959524024948,72012867276.46457,110.8165,7.2844,2.923767259653996,1.0674972281286181,0.8690265643281933
405.8876785714286,420.4204394445691,59954.001447178,53280.86342110065,85.93989531398898,77.2016548054824,200.7974033354445,79850414315.5928,114.38,7.1627,3.3160137471041295,0.9455932559897189,1.25781766557188
