Date,adjusted_close,volume,direction,direction2,Symbol,volatility
2007-01-05,41.5561,32248400,0,0,JNJ,0.015021067679172039
2007-01-12,41.5686,32417100,0,0,JNJ,0.011478404187976245
2007-01-19,42.2672,41322500,1,0,JNJ,0.014243581012236295
2007-01-26,41.213,46110200,0,0,JNJ,0.01305710179536689
2007-02-02,41.5312,44046200,1,0,JNJ,0.01421421338025046
2007-02-09,40.9199,37949300,1,1,JNJ,0.014481268659205555
2007-02-16,40.8637,42183600,1,1,JNJ,0.015046114200588738
2007-02-23,40.2493,45937700,1,1,JNJ,0.015270288868177315
2007-03-02,38.869,74117500,0,1,JNJ,0.01630389400600314
2007-03-09,38.9882,74074600,1,1,JNJ,0.01733259911667772
2007-03-16,37.9655,72393600,0,1,JNJ,0.020534419846628425
2007-03-23,37.9655,67003100,1,1,JNJ,0.01940609279495352
2007-03-30,37.8086,76313400,0,1,JNJ,0.026524518695221773
2007-04-05,38.618,44467600,0,0,JNJ,0.027035746473782592
2007-04-13,39.1199,53544300,0,0,JNJ,0.0182072943852038
2007-04-20,40.8579,82550400,1,0,JNJ,0.017637355151744753
2007-04-27,40.2618,54487900,0,0,JNJ,0.01880585275017844
2007-05-04,40.4563,47424500,1,0,JNJ,0.01288806803745781
2007-05-11,39.0697,83030500,0,0,JNJ,0.01631478967413217
2007-05-18,39.7913,81606800,0,0,JNJ,0.018325781302257472
2007-05-25,39.9062,49057300,0,1,JNJ,0.0188543063379237
2007-06-01,40.0451,43917400,1,1,JNJ,0.018918839405432653
2007-06-08,39.2367,61203400,0,1,JNJ,0.021925971298911485
2007-06-15,39.6409,61715300,1,1,JNJ,0.021978032763634428
2007-06-22,38.3526,63631300,0,1,JNJ,0.021728897963680605
2007-06-29,38.9147,62575100,0,1,JNJ,0.02191146200838294
2007-07-06,39.2367,28665100,0,0,JNJ,0.02057654033242885
2007-07-13,40.0577,64320500,1,1,JNJ,0.01756939812729753
2007-07-20,39.022,84256800,1,1,JNJ,0.005831843943547861
2007-07-27,37.7463,77638000,0,1,JNJ,0.006279917331304505
2007-08-03,38.2389,83196300,0,1,JNJ,0.010134046431972642
2007-08-10,38.6178,84804600,0,1,JNJ,0.013586474965377
2007-08-17,39.1673,85843300,0,1,JNJ,0.013251485611634433
