Date,adjusted_close,volume,direction,Symbol,volatility
2008-04-04,3.8435,39099400,1,AMZN,0.20999999999999996
2008-04-11,3.5995,31339800,0,AMZN,0.26350000000000007
2008-04-18,4.005,40925700,0,AMZN,0.2997500000000002
2008-04-25,4.043,66360800,1,AMZN,0.3247500000000001
2008-05-02,3.8655,40945900,1,AMZN,0.18374999999999986
2008-05-09,3.6205,32944500,0,AMZN,0.10775000000000023
2008-05-16,3.823,29949800,0,AMZN,0.03374999999999995
2008-05-23,3.9175,45390000,0,AMZN,0.22375000000000012
2008-05-30,4.081,28937000,1,AMZN,0.05400000000000005
2008-06-06,4.0315,35325900,1,AMZN,0.0345000000000002
2008-06-13,3.9585,30656300,0,AMZN,0.10650000000000026
2008-06-20,4.055,34709600,1,AMZN,0.01175000000000015
2008-06-27,3.733,45109800,1,AMZN,0.0847500000000001
2008-07-03,3.6,28689200,1,AMZN,0.20924999999999971
2008-07-11,3.427,40055200,0,AMZN,0.0944999999999998
2008-07-18,3.456,50297700,0,AMZN,0.020000000000000018
2008-07-25,3.9155,73756200,1,AMZN,0.10099999999999998
2008-08-01,3.7875,34893600,0,AMZN,0.21525000000000016
2008-08-08,4.0255,33306400,0,AMZN,0.2937500000000002
2008-08-15,4.32,54078800,1,AMZN,0.18300000000000005
2008-08-22,4.263,29964000,1,AMZN,0.02825000000000011
2008-08-29,4.0405,26920700,1,AMZN,0.1757500000000003
2008-09-05,3.9595,28129000,1,AMZN,0.08274999999999988
2008-09-12,3.915,39050800,0,AMZN,0.07075000000000009
2008-09-19,4.05,62408000,1,AMZN,0.0182500000000001
2008-09-26,3.535,37824400,1,AMZN,0.08974999999999977
2008-10-03,3.35,54627600,1,AMZN,0.32499999999999973
2008-10-10,2.8125,72418600,1,AMZN,0.1649999999999998
2008-10-17,2.5325,79786500,1,AMZN,0.17625000000000002
2008-10-24,2.448,88842700,0,AMZN,0.12875000000000014
2008-10-31,2.862,61450500,1,AMZN,0.09774999999999978
2008-11-07,2.4605,49259700,1,AMZN,0.2492500000000002
2008-11-14,2.0875,62557700,1,AMZN,0.40775000000000006
2008-11-21,1.8935,71748700,0,AMZN,0.014249999999999874
2008-11-28,2.135,44485400,0,AMZN,0.08950000000000014
2008-12-05,2.413,69959300,0,AMZN,0.2177499999999999
2008-12-12,2.5625,48257700,0,AMZN,0.0182500000000001
2008-12-19,2.578,43812700,0,AMZN,0.06424999999999992
2008-12-26,2.589,23263200,0,AMZN,0.06700000000000017
2009-01-02,2.718,28197800,0,AMZN,0.0022499999999998632
2009-01-09,2.7755,41794600,1,AMZN,0.05899999999999994
2009-01-16,2.5795,47757600,1,AMZN,0.03574999999999995
2009-01-23,2.5315,25523300,0,AMZN,0.12675000000000014
2009-01-30,2.941,81700400,0,AMZN,0.07400000000000007
2009-02-06,3.3275,69959700,1,AMZN,0.22875
2009-02-13,3.163,40711900,0,AMZN,0.011499999999999844
2009-02-20,3.193,30615500,0,AMZN,0.2755000000000003
2009-02-27,3.2395,45493100,1,AMZN,0.09725000000000028
2009-03-06,3.0845,59028500,0,AMZN,0.008249999999999869
2009-03-13,3.4315,63131100,0,AMZN,0.10075000000000012
2009-03-20,3.498,49029000,0,AMZN,0.25100000000000033
2009-03-27,3.526,39192400,0,AMZN,0.1402500000000002
2009-04-03,3.9085,41209500,0,AMZN,0.01925000000000021
2009-04-09,3.9885,24235400,1,AMZN,0.17725000000000035
2009-04-17,3.9025,36679200,0,AMZN,0.1512500000000001
2009-04-24,4.223,64296600,1,AMZN,0.08300000000000018
2009-05-01,3.948,42024300,1,AMZN,0.20325000000000015
2009-05-08,3.8975,39318700,1,AMZN,0.29774999999999996
2009-05-15,3.68,38546800,0,AMZN,0.11224999999999996
2009-05-22,3.782,31334200,0,AMZN,0.08349999999999991
2009-05-29,3.8995,22282000,0,AMZN,0.15974999999999984
2009-06-05,4.378,41525800,1,AMZN,0.007750000000000146
2009-06-12,4.204,27383500,1,AMZN,0.18049999999999988
2009-06-19,4.148,29544000,0,AMZN,0.32625000000000015
2009-06-26,4.194,39377000,1,AMZN,0.05900000000000016
2009-07-02,3.966,28454900,1,AMZN,0.051000000000000156
2009-07-10,3.8815,34736600,0,AMZN,0.137
2009-07-17,4.2925,29346300,0,AMZN,0.07174999999999976
2009-07-24,4.3245,57481500,1,AMZN,0.24775000000000036
2009-07-31,4.288,39697200,1,AMZN,0.18950000000000067
2009-08-07,4.266,30441300,1,AMZN,0.034249999999999226
2009-08-14,4.179,25722100,0,AMZN,0.007249999999999535
2009-08-21,4.25,29449300,1,AMZN,0.03249999999999975
2009-08-28,4.138,21746400,1,AMZN,0.07899999999999974
2009-09-04,3.9435,26834000,0,AMZN,0.09149999999999991
2009-09-11,4.227,26843800,0,AMZN,0.04125000000000001
2009-09-18,4.514,35775300,0,AMZN,0.23900000000000032
2009-09-25,4.526,27491400,1,AMZN,0.0017499999999996962
2009-10-02,4.4925,28125600,0,AMZN,0.13750000000000018
2009-10-09,4.7855,35805600,1,AMZN,0.022749999999999826
2009-10-16,4.766,29148700,0,AMZN,0.16325000000000012
2009-10-23,5.9245,96380500,0,AMZN,0.15625
2009-10-30,5.9405,95597100,0,AMZN,0.589
2009-11-06,6.31,50688800,0,AMZN,0.57125
2009-11-13,6.6485,41174600,1,AMZN,0.17674999999999974
2009-11-20,6.483,34630600,0,AMZN,0.015499999999999403
2009-11-27,6.587,23691600,0,AMZN,0.25200000000000067
2009-12-04,6.879,62926000,1,AMZN,0.13475000000000037
2009-12-11,6.7075,47863000,1,AMZN,0.09399999999999986
2009-12-18,6.424,45794900,0,AMZN,0.2317499999999999
2009-12-24,6.9235,32406000,1,AMZN,0.055999999999999606
2009-12-31,6.726,28600700,1,AMZN,0.3914999999999993
2010-01-08,6.676,44491300,1,AMZN,0.3484999999999996
2010-01-15,6.357,53750300,1,AMZN,0.07374999999999998
2010-01-22,6.0715,39506800,0,AMZN,0.13450000000000006
2010-01-29,6.2705,93112600,1,AMZN,0.016750000000000043
2010-02-05,5.8695,97068800,0,AMZN,0.24224999999999985
2010-02-12,5.983,41763400,1,AMZN,0.2999999999999998
2010-02-19,5.876,34793200,0,AMZN,0.25724999999999953
2010-02-26,5.92,36520400,0,AMZN,0.11024999999999929
2010-03-05,6.4455,46113400,0,AMZN,0.07549999999999946
2010-03-12,6.591,30694000,1,AMZN,0.24075000000000024
2010-03-19,6.5175,28746800,0,AMZN,0.18999999999999995
2010-03-26,6.753,37068200,1,AMZN,0.10950000000000015
2010-04-01,6.5905,24206000,0,AMZN,0.15450000000000008
2010-04-09,7.003,38412400,0,AMZN,0.1990000000000003
2010-04-16,7.1086,34357500,0,AMZN,0.28750000000000053
2010-04-23,7.1815,51849100,1,AMZN,0.1534500000000003
2010-04-30,6.855,39620300,1,AMZN,0.016350000000000087
2010-05-07,6.249,49897100,0,AMZN,0.19969999999999954
2010-05-14,6.4267,29972700,1,AMZN,0.1397500000000007
2010-05-21,6.136,33923700,0,AMZN,0.3918500000000007
2010-05-28,6.273,27116400,1,AMZN,0.2342000000000004
2010-06-04,6.1385,19198800,0,AMZN,0.21384999999999987
2010-06-11,6.1515,35686400,0,AMZN,0.13574999999999982
2010-06-18,6.2915,19743300,1,AMZN,0.07375000000000043
2010-06-25,6.05,30530800,1,AMZN,0.06349999999999945
2010-07-02,5.457,41226100,0,AMZN,0.19074999999999998
2010-07-09,5.863,21000400,0,AMZN,0.17574999999999985
2010-07-16,5.9245,29407300,0,AMZN,0.4995000000000003
2010-07-23,5.9435,74252100,1,AMZN,0.17225000000000046
2010-07-30,5.8945,37659500,0,AMZN,0.02124999999999977
2010-08-06,6.416,30015800,1,AMZN,0.03400000000000025
2010-08-13,6.2345,24678900,0,AMZN,0.28525000000000045
2010-08-20,6.388,26723500,1,AMZN,0.3515000000000006
2010-08-27,6.332,24350000,0,AMZN,0.16750000000000043
2010-09-03,6.9395,26778500,0,AMZN,0.10475000000000012
2010-09-10,7.122,19713100,0,AMZN,0.33175
2010-09-17,7.4162,27387000,0,AMZN,0.2124999999999999
2010-09-24,8.0365,38260000,1,AMZN,0.055849999999999955
2010-10-01,7.6855,38517400,0,AMZN,0.16305000000000014
2010-10-08,7.7775,28567700,0,AMZN,0.48565000000000014
2010-10-15,8.232,29559600,0,AMZN,0.2214999999999998
2010-10-22,8.4565,49447600,1,AMZN,0.1812499999999999
2010-10-29,8.2615,26625200,0,AMZN,0.11499999999999932
2010-11-05,8.5385,28220100,1,AMZN,0.20975000000000055
2010-11-12,8.284,27977200,1,AMZN,0.23600000000000065
2010-11-19,8.241,31435000,0,AMZN,0.2657500000000006
2010-11-26,8.86,26921900,1,AMZN,0.10574999999999957
2010-12-03,8.784,32672400,1,AMZN,0.3310000000000004
2010-12-10,8.781,22579200,0,AMZN,0.34749999999999925
2010-12-17,8.879,22327100,0,AMZN,0.03649999999999931
2010-12-23,9.1295,19782600,1,AMZN,0.050499999999999545
2010-12-31,9.0,12757600,0,AMZN,0.07625000000000082
2011-01-07,9.2745,22183400,0,AMZN,0.1900000000000004
2011-01-14,9.4375,15899000,1,AMZN,0.20199999999999996
2011-01-21,8.871,20294700,1,AMZN,0.055749999999999744
2011-01-28,8.557,48516100,0,AMZN,0.3647499999999999
2011-02-04,8.7965,24378200,0,AMZN,0.12624999999999975
2011-02-11,9.4625,31181600,1,AMZN,0.27674999999999983
2011-02-18,9.325,20184500,1,AMZN,0.21325000000000038
2011-02-25,8.862,19967000,1,AMZN,0.4017500000000007
2011-03-04,8.5835,26878500,1,AMZN,0.16274999999999906
2011-03-11,8.4035,27869100,1,AMZN,0.09224999999999994
2011-03-18,8.091,28078700,0,AMZN,0.049249999999998906
2011-03-25,8.549,22964800,0,AMZN,0.06624999999999925
2011-04-01,9.0065,25655300,0,AMZN,0.3852500000000001
2011-04-08,9.2355,23476700,1,AMZN,0.00024999999999941735
2011-04-15,9.0005,20708500,0,AMZN,0.11425000000000107
2011-04-21,9.2945,14678100,0,AMZN,0.23199999999999932
2011-04-29,9.7905,52202000,0,AMZN,0.26449999999999907
2011-05-06,9.88,30662000,0,AMZN,0.10100000000000087
2011-05-13,10.128,25444000,1,AMZN,0.2032499999999997
2011-05-20,9.9325,28497700,1,AMZN,0.07924999999999915
2011-05-27,9.7065,18261800,1,AMZN,0.2217500000000001
2011-06-03,9.416,14873600,1,AMZN,0.015249999999999098
2011-06-10,9.3265,20246800,1,AMZN,0.032250000000000334
2011-06-17,9.3185,26501200,0,AMZN,0.10049999999999937
2011-06-24,9.6275,18368100,0,AMZN,0.04075000000000095
2011-07-01,10.4745,22991700,0,AMZN,0.1584999999999992
2011-07-08,10.914,13045600,1,AMZN,0.269000000000001
2011-07-15,10.6435,20224400,0,AMZN,0.2037500000000012
2011-07-22,10.826,18845200,0,AMZN,0.35499999999999954
2011-07-29,11.126,36684600,1,AMZN,0.2265000000000006
2011-08-05,10.135,37176600,1,AMZN,0.05874999999999897
2011-08-12,10.115,42698600,1,AMZN,0.6454999999999993
2011-08-19,8.9465,29502300,0,AMZN,0.48550000000000004
2011-08-26,9.9635,27985500,0,AMZN,0.5742500000000001
2011-09-02,10.5,27339000,0,AMZN,1.0927499999999997
2011-09-09,10.5695,20484200,0,AMZN,0.24024999999999963
2011-09-16,11.965,33421500,1,AMZN,0.23350000000000026
2011-09-23,11.1805,36213000,1,AMZN,0.6630000000000003
2011-09-30,10.8115,43997300,0,AMZN,1.0899999999999999
2011-10-07,11.237,35477800,0,AMZN,0.20774999999999988
2011-10-14,12.3355,27414800,1,AMZN,0.39724999999999966
2011-10-21,11.739,25201200,1,AMZN,0.3365
2011-10-28,10.866,63777300,1,AMZN,0.8474999999999993
2011-11-04,10.824,31357900,0,AMZN,0.1382500000000011
2011-11-11,10.8695,22662800,1,AMZN,0.41550000000000065
2011-11-18,9.857,34191200,1,AMZN,0.04375000000000018
2011-11-25,9.1199,34220100,0,AMZN,0.5290000000000008
2011-12-02,9.8015,36353300,1,AMZN,0.1377000000000006
2011-12-09,9.6515,27071300,1,AMZN,0.7093500000000006
2011-12-16,9.063,39178700,1,AMZN,0.41580000000000084
2011-12-23,8.864,25391800,1,AMZN,0.21924999999999972
2011-12-30,8.655,19099500,0,AMZN,0.19474999999999998
2012-01-06,9.1305,20133500,1,AMZN,0.005000000000000782
2012-01-13,8.921,22284700,0,AMZN,0.34225000000000083
2012-01-20,9.5465,25824300,0,AMZN,0.34250000000000025
2012-01-27,9.7685,24098100,1,AMZN,0.4175000000000004
2012-02-03,9.384,56389700,1,AMZN,0.20175000000000054
2012-02-10,9.277,28876800,1,AMZN,0.30324999999999935
2012-02-17,9.125,43374800,1,AMZN,0.13874999999999904
2012-02-24,8.9565,21364400,0,AMZN,0.022499999999999076
2012-03-02,8.965,23364800,0,AMZN,0.008250000000000313
2012-03-09,9.216,23978500,0,AMZN,0.0884999999999998
2012-03-16,9.2525,19787200,0,AMZN,0.12124999999999986
2012-03-23,9.752,27006800,0,AMZN,0.10724999999999962
2012-03-30,10.1255,33608800,1,AMZN,0.23150000000000048
2012-04-05,9.7195,20105400,1,AMZN,0.06300000000000061
2012-04-13,9.423,19388400,0,AMZN,0.38975000000000026
2012-04-20,9.499,18121400,0,AMZN,0.0547500000000003
2012-04-27,11.3425,43163300,1,AMZN,0.18625000000000025
2012-05-04,11.1995,29745900,0,AMZN,0.8837499999999991
2012-05-11,11.384,20390700,1,AMZN,0.9932499999999989
2012-05-18,10.6925,23809300,1,AMZN,0.1637499999999994
2012-05-25,10.6445,16869200,1,AMZN,0.4379999999999997
2012-06-01,10.411,15667600,0,AMZN,0.32174999999999976
2012-06-08,10.924,16934500,1,AMZN,0.09275000000000055
2012-06-15,10.9175,15753700,0,AMZN,0.3732500000000005
2012-06-22,11.108,13561100,0,AMZN,0.2597499999999995
2012-06-29,11.4175,15544800,1,AMZN,0.09849999999999959
2012-07-06,11.2525,9547900,1,AMZN,0.059499999999999886
2012-07-13,10.9195,12476900,0,AMZN,0.2372500000000004
2012-07-20,11.4145,15703600,0,AMZN,0.08399999999999963
2012-07-27,11.866,32421800,1,AMZN,0.4140000000000006
2012-08-03,11.7485,15607200,1,AMZN,0.021750000000000824
2012-08-10,11.6375,8836900,0,AMZN,0.28449999999999953
2012-08-17,12.0585,15410900,0,AMZN,0.003249999999999531
2012-08-24,12.287,13087800,0,AMZN,0.2660000000000009
2012-08-31,12.4135,14439600,0,AMZN,0.09625000000000039
2012-09-07,12.957,16994300,0,AMZN,0.051000000000000156
2012-09-14,13.0635,14557000,1,AMZN,0.2084999999999999
2012-09-21,12.8735,16131000,1,AMZN,0.21850000000000058
2012-09-28,12.716,15888200,0,AMZN,0.1482499999999991
2012-10-05,12.9255,13029500,1,AMZN,0.01624999999999943
2012-10-12,12.118,14855900,1,AMZN,0.18350000000000044
2012-10-19,12.0,18167200,1,AMZN,0.5084999999999997
2012-10-26,11.912,30718300,1,AMZN,0.34474999999999945
2012-11-02,11.6211,12077400,1,AMZN,0.015000000000000568
2012-11-09,11.3155,14206500,1,AMZN,0.1014500000000007
2012-11-16,11.2615,15550200,0,AMZN,0.007349999999999746
2012-11-23,11.994,11099000,0,AMZN,0.1257999999999999
2012-11-30,12.6025,19078100,0,AMZN,0.3932500000000001
2012-12-07,12.6634,14685700,1,AMZN,0.06200000000000028
2012-12-14,12.4595,15304200,0,AMZN,0.2737999999999996
2012-12-21,12.846,16827200,1,AMZN,0.13239999999999963
2012-12-28,12.259,10635100,0,AMZN,0.29519999999999946
2013-01-04,12.9575,11315100,0,AMZN,0.4867499999999998
2013-01-11,13.397,15463000,0,AMZN,0.6427499999999995
2013-01-18,13.606,13494100,0,AMZN,0.12949999999999928
2013-01-25,14.1995,13031700,1,AMZN,0.11525000000000052
2013-02-01,13.25,40456500,1,AMZN,0.19225000000000048
2013-02-08,13.0975,18361800,0,AMZN,0.7715000000000005
2013-02-15,13.2545,19083300,0,AMZN,0.3985000000000003
2013-02-22,13.271,13145300,0,AMZN,0.15474999999999994
2013-03-01,13.287,14913300,0,AMZN,0.0702499999999997
2013-03-08,13.7095,13008700,1,AMZN,0.00025000000000030553
2013-03-15,13.091,17127900,1,AMZN,0.2032499999999997
2013-03-22,12.8875,15128600,0,AMZN,0.5205000000000002
2013-03-28,13.3245,10283500,1,AMZN,0.20750000000000046
2013-04-05,12.774,12091500,0,AMZN,0.3202500000000006
2013-04-12,13.6435,12731500,1,AMZN,0.49375000000000124
2013-04-19,13.016,14338400,1,AMZN,0.7100000000000009
2013-04-26,12.7405,26389000,0,AMZN,0.7484999999999999
2013-05-03,12.9025,23207400,0,AMZN,0.17600000000000016
2013-05-10,13.1815,14073100,0,AMZN,0.2187499999999991
2013-05-17,13.495,11740800,1,AMZN,0.05850000000000044
2013-05-24,13.087,10978800,0,AMZN,0.017249999999999766
2013-05-31,13.46,10416200,0,AMZN,0.36074999999999946
2013-06-07,13.8435,15253700,1,AMZN,0.3905000000000003
2013-06-14,13.6995,13223800,1,AMZN,0.005249999999999311
2013-06-21,13.668,15042600,0,AMZN,0.26374999999999993
2013-06-28,13.8845,15055700,0,AMZN,0.05624999999999947
2013-07-05,14.294,9484800,0,AMZN,0.12400000000000055
2013-07-12,15.3775,16179100,1,AMZN,0.0965000000000007
2013-07-19,15.2615,12972400,0,AMZN,0.33699999999999886
2013-07-26,15.6005,20744100,1,AMZN,0.5997499999999993
2013-08-02,15.2105,13630800,1,AMZN,0.22750000000000004
2013-08-09,14.863,10336900,1,AMZN,0.3645000000000005
2013-08-16,14.241,9953300,0,AMZN,0.021250000000000213
2013-08-23,14.5005,9263500,1,AMZN,0.13724999999999987
2013-08-30,14.049,8745900,0,AMZN,0.4407500000000004
2013-09-06,14.793,9444800,0,AMZN,0.35550000000000104
2013-09-13,14.896,8121400,0,AMZN,0.5977500000000004
2013-09-20,15.817,14704500,1,AMZN,0.3204999999999991
2013-09-27,15.8005,9574500,0,AMZN,0.4089999999999989
2013-10-04,15.952,10727200,1,AMZN,0.46875
2013-10-11,15.5444,13215000,0,AMZN,0.08400000000000052
2013-10-18,16.4465,14989100,0,AMZN,0.2795500000000004
2013-10-25,18.1695,27197500,1,AMZN,0.6548500000000006
2013-11-01,17.9501,16121200,1,AMZN,0.4104499999999991
2013-11-08,17.5155,13131000,0,AMZN,0.9711999999999996
2013-11-15,18.4585,16029500,0,AMZN,0.1075999999999997
2013-11-22,18.6155,11343800,0,AMZN,0.6888000000000005
2013-11-29,19.681,10372400,1,AMZN,0.3930000000000007
2013-12-06,19.3475,14663400,1,AMZN,0.45425000000000004
2013-12-13,19.212,13098600,0,AMZN,0.6995000000000005
2013-12-20,20.11,15545800,1,AMZN,0.0990000000000002
2013-12-27,19.904,7895300,1,AMZN,0.51675
2014-01-03,19.822,8831600,0,AMZN,0.5519999999999996
2014-01-10,19.883,12185600,0,AMZN,0.06199999999999939
2014-01-17,19.9805,14969600,1,AMZN,0.07150000000000034
2014-01-24,19.38,12666400,1,AMZN,0.0182500000000001
2014-01-31,17.9345,36842300,0,AMZN,0.3490000000000002
2014-02-07,18.054,27195300,1,AMZN,0.42249999999999943
2014-02-14,17.8675,20954700,1,AMZN,0.7824999999999989
2014-02-21,17.338,16868900,0,AMZN,0.1529999999999987
2014-02-28,18.105,17990100,0,AMZN,0.17149999999999999
2014-03-07,18.603,14557400,0,AMZN,0.6482499999999991
2014-03-14,18.687,17799700,1,AMZN,0.13449999999999918
2014-03-21,18.031,15405800,1,AMZN,0.20700000000000074
2014-03-28,16.9145,23193100,1,AMZN,0.370000000000001
2014-04-04,16.15,31307000,1,AMZN,0.23024999999999807
2014-04-11,15.5865,32125800,0,AMZN,0.17599999999999838
2014-04-17,16.2455,18276200,1,AMZN,0.10050000000000114
2014-04-25,15.1915,35789500,0,AMZN,0.6112500000000001
2014-05-02,15.4005,33401400,1,AMZN,0.8565000000000005
2014-05-09,14.612,22128600,0,AMZN,0.6315
2014-05-16,14.885,18494700,0,AMZN,0.49874999999999936
2014-05-23,15.612,15418400,0,AMZN,0.5307499999999994
2014-05-30,15.6275,14213800,0,AMZN,0.2270000000000003
2014-06-06,16.4835,19730400,1,AMZN,0.35575000000000045
2014-06-13,16.3135,18340200,1,AMZN,0.42025000000000023
2014-06-20,16.21,23076400,0,AMZN,0.512999999999999
2014-06-27,16.2285,12674900,0,AMZN,0.03324999999999889
2014-07-03,16.8746,10470500,0,AMZN,0.06099999999999994
2014-07-11,17.31,20532400,0,AMZN,0.3138000000000005
2014-07-18,17.933,20327800,1,AMZN,0.10535000000000139
2014-07-25,16.2005,32701100,1,AMZN,0.09380000000000166
2014-08-01,15.353,25418300,0,AMZN,1.1777499999999996
2014-08-08,15.84,14991400,0,AMZN,0.4424999999999981
2014-08-15,16.6815,16640600,1,AMZN,0.667250000000001
2014-08-22,16.5795,10192000,0,AMZN,0.1772499999999999
2014-08-29,16.952,12749700,0,AMZN,0.4717500000000001
2014-09-05,17.319,10378900,1,AMZN,0.2372500000000013
2014-09-12,16.5595,17536200,0,AMZN,0.0027500000000024727
2014-09-19,16.566,20859400,1,AMZN,0.5632499999999983
2014-09-26,16.1605,14662450,1,AMZN,0.3829999999999991
2014-10-03,16.137,14258126,1,AMZN,0.20599999999999952
2014-10-10,15.5695,15392630,1,AMZN,0.19100000000000072
2014-10-17,15.182,22244997,1,AMZN,0.27200000000000113
2014-10-24,14.353,38776994,0,AMZN,0.09000000000000075
2014-10-31,15.273,25017449,1,AMZN,0.22075000000000067
2014-11-07,14.993,17751499,0,AMZN,0.8745000000000003
2014-11-14,16.391,21363584,0,AMZN,0.5999999999999996
2014-11-21,16.6315,19521016,0,AMZN,0.8389999999999986
2014-11-28,16.932,10356922,1,AMZN,0.5787499999999985
2014-12-05,15.6315,19986878,1,AMZN,0.02999999999999936
2014-12-12,15.366,17369817,1,AMZN,0.8004999999999987
2014-12-19,14.995,31223530,0,AMZN,0.5174999999999983
2014-12-26,15.4545,11134094,1,AMZN,0.05274999999999963
2015-01-02,15.426,9947936,1,AMZN,0.41525000000000034
2015-01-09,14.8465,14592959,1,AMZN,0.24399999999999977
2015-01-16,14.537,20993872,0,AMZN,0.2755000000000001
2015-01-23,15.6195,22999216,0,AMZN,0.1349999999999998
2015-01-30,17.7265,41666381,0,AMZN,0.6959999999999997
2015-02-06,18.714,31754393,0,AMZN,0.5122500000000008
2015-02-13,19.0915,14064504,0,AMZN,0.559750000000002
2015-02-20,19.183,12535593,1,AMZN,0.30499999999999794
2015-02-27,19.008,12492750,1,AMZN,0.14300000000000068
2015-03-06,19.0045,11665404,1,AMZN,0.1332500000000003
2015-03-13,18.529,13349118,0,AMZN,0.08575000000000088
2015-03-20,18.9245,12724379,1,AMZN,0.23600000000000065
2015-03-27,18.528,13436790,0,AMZN,0.43549999999999933
2015-04-02,18.6125,8660429,0,AMZN,0.395999999999999
2015-04-10,19.1325,12607892,1,AMZN,0.24050000000000082
2015-04-17,18.778,12331339,0,AMZN,0.21774999999999878
2015-04-24,22.255,38291285,1,AMZN,0.4372500000000006
2015-05-01,21.1435,20406821,0,AMZN,1.915750000000001
2015-05-08,21.6845,13354278,1,AMZN,2.29425
2015-05-15,21.3,12466670,0,AMZN,0.8262499999999999
2015-05-22,21.3815,13193658,0,AMZN,0.4627499999999998
2015-05-29,21.4615,9403769,1,AMZN,0.23299999999999876
2015-06-05,21.3475,11069639,0,AMZN,0.0007499999999982521
2015-06-12,21.496,11610365,0,AMZN,0.09700000000000131
2015-06-19,21.746,14407772,0,AMZN,0.13124999999999964
2015-06-26,21.905,12551385,1,AMZN,0.05075000000000074
2015-07-02,21.8855,8680539,0,AMZN,0.045499999999998764
2015-07-10,22.1755,12412915,0,AMZN,0.0892500000000016
