Date,adjusted_close,volume,direction,direction2,Symbol,volatility
2014-04-30,26.333,67171200,0,0,GOOG,0.016942213595460665
2014-05-30,27.9945,36527700,0,0,GOOG,0.0031984424975664005
2014-06-30,28.764,37898400,1,0,GOOG,0.005038488453463996
2014-07-31,28.58,34516100,0,0,GOOG,0.020869166020320018
2014-08-29,28.58,27586000,0,0,GOOG,0.0004035472813870289
2014-09-30,28.868,33421676,1,1,GOOG,0.001188346903227333
2014-10-31,27.954,52083039,1,1,GOOG,0.021951549339688403
2014-11-28,27.0915,28445740,1,1,GOOG,0.014625032441116459
2014-12-31,26.32,45796626,0,1,GOOG,0.03165011931546868
2015-01-30,26.726,50087655,0,0,GOOG,0.000413956455357245
2015-02-27,27.92,32508126,1,0,GOOG,0.004859712441306507
2015-03-31,27.4,38542782,1,0,GOOG,0.006033436948354398
2015-04-30,26.867,42283442,1,1,GOOG,0.11185867702484098
2015-05-29,26.6055,31866779,1,1,GOOG,0.10684093406082901
2015-06-30,26.0255,34342523,0,0,GOOG,0.002067599556193511
2015-07-31,31.2805,63319457,1,0,GOOG,0.0920940351915211
2015-08-31,30.9125,53395840,1,0,GOOG,0.06178236414001459
2015-09-30,30.421,47857854,0,0,GOOG,0.011400325911552156
2015-10-30,35.5405,49513250,0,0,GOOG,0.021457217218746827
2015-11-30,37.13,33934938,0,0,GOOG,0.01991008410749856
2015-12-31,37.944,43110708,1,0,GOOG,0.06421351633598665
2016-01-29,37.1475,46561234,1,1,GOOG,0.0686691017721695
2016-02-29,34.8885,64367114,0,1,GOOG,0.06567625125051496
2016-03-31,37.2475,41727507,1,1,GOOG,0.06045928110272414
2016-04-29,34.6505,42154738,0,0,GOOG,0.08504827332141007
2016-05-31,36.786,35000414,1,1,GOOG,0.0565354918097879
2016-06-30,34.605,39375913,0,0,GOOG,0.007806571842414289
2016-07-29,38.4395,29914808,1,0,GOOG,0.0020112843542262615
2016-08-31,38.3525,26385341,0,0,GOOG,0.021552516612459216
2016-09-30,38.8645,27600794,0,0,GOOG,0.02597810767860681
2016-10-31,39.227,33956196,1,1,GOOG,0.0070868212911681105
2016-11-30,37.902,42688236,0,1,GOOG,0.00040297192016536254
2016-12-30,38.591,32097980,0,0,GOOG,0.01272217028025413
2017-01-31,39.8395,33332821,0,0,GOOG,0.04219165459174379
2017-02-28,41.1605,25689522,0,0,GOOG,0.013541553693203978
2017-03-31,41.478,33840342,0,0,GOOG,0.0615940753970729
2017-04-28,45.298,24742467,0,0,GOOG,0.04106537681505201
2017-05-31,48.243,31802202,1,0,GOOG,0.007233494486134195
2017-06-30,45.4365,42736021,0,0,GOOG,0.005784020271276891
2017-07-31,46.525,35416014,0,1,GOOG,0.019462564991297282
2017-08-31,46.9665,27325965,0,0,GOOG,0.027645382971016264
2017-09-29,47.9555,27177858,0,0,GOOG,0.009887126379872657
2017-10-31,50.832,30768015,0,0,GOOG,0.04679787375007505
2017-11-30,51.0705,23723565,0,0,GOOG,0.08689991384722462
2017-12-29,52.32,27458240,0,0,GOOG,0.005143640767431901
2018-01-31,58.497,27111134,1,0,GOOG,0.02600535146658689
2018-02-28,55.2365,40388224,1,1,GOOG,0.04026095299640886
2018-03-29,51.5895,43301942,1,1,GOOG,0.019124550670331253
2018-04-30,50.8665,41773275,0,1,GOOG,0.031409312847523685
2018-05-31,54.2495,31849196,0,0,GOOG,0.04515646984054911
2018-06-29,55.7825,32103642,0,0,GOOG,0.010528205998328433
2018-07-31,60.863,31953386,0,0,GOOG,0.038744848279907984
2018-08-31,60.9095,28820379,1,0,GOOG,0.057091500140371954
2018-09-28,59.6735,28863199,1,1,GOOG,0.03507288722973473
2018-10-31,53.8385,48496167,0,1,GOOG,0.06586394812868385
2018-11-30,54.7215,36735570,1,1,GOOG,0.0374015375988378
2018-12-31,51.7805,40256461,0,0,GOOG,0.02224654938744952
2019-01-31,55.8185,30714651,0,0,GOOG,0.017371906843339335
2019-02-28,55.996,28934646,0,0,GOOG,0.042161473683052564
2019-03-29,58.6655,31658936,0,0,GOOG,0.025403551667598445
2019-04-30,59.424,27860634,1,1,GOOG,0.07309686848531216
2019-05-31,55.1815,33323762,1,1,GOOG,0.0745486404302319
2019-06-28,54.0455,34098832,0,0,GOOG,0.02474903266225037
2019-07-31,60.834,32952483,1,0,GOOG,0.0038582262205205664
2019-08-30,59.405,28921401,0,0,GOOG,0.0009338833063710084
2019-09-30,60.95,27186490,0,0,GOOG,0.0055121640005941774
2019-10-31,63.0055,29219555,0,0,GOOG,0.024069331887632384
2019-11-29,65.248,24956906,0,0,GOOG,
2019-12-31,66.851,27627707,0,0,GOOG,
2020-01-31,71.7115,33406912,0,0,GOOG,
