Date,adjusted_close,volume,direction,direction2,Symbol,volatility
2007-01-31,73.347,313300,0,0,BRK-B,0.0
2007-02-28,70.46,332700,0,0,BRK-B,0.0
2007-03-30,72.8,262600,1,1,BRK-B,0.0
2007-04-30,72.56,210800,0,0,BRK-B,0.0
2007-05-31,72.5,280700,0,0,BRK-B,0.0
2007-06-29,72.1,239100,0,0,BRK-B,0.0
2007-07-31,72.08,241300,0,1,BRK-B,0.0
2007-08-31,77.8,419400,1,1,BRK-B,0.0
2007-09-28,79.04,276000,1,1,BRK-B,0.0
2007-10-31,88.28,401100,1,1,BRK-B,0.0
2007-11-30,93.8,566000,1,1,BRK-B,0.0
2007-12-31,94.72,526700,1,0,BRK-B,0.0
2008-01-31,91.0,558900,0,0,BRK-B,0.0
2008-02-29,93.49,355600,1,0,BRK-B,0.0
2008-03-31,89.46,451200,0,0,BRK-B,0.0
2008-04-30,89.14,413400,0,1,BRK-B,0.0
2008-05-30,89.96,821300,1,0,BRK-B,0.0
2008-06-30,80.24,471900,0,0,BRK-B,0.0
2008-07-31,76.58,2604800,0,0,BRK-B,0.0
2008-08-29,78.04,424500,1,1,BRK-B,0.0
2008-09-30,87.9,724100,1,0,BRK-B,0.0
2008-10-31,76.8,1243100,0,0,BRK-B,0.0
2008-11-28,69.98,1176100,0,0,BRK-B,0.0
2008-12-31,64.28,743100,0,0,BRK-B,0.0
2009-01-30,59.78,614100,0,0,BRK-B,0.0
2009-02-27,51.28,979500,0,0,BRK-B,0.0
2009-03-31,56.4,1127000,1,1,BRK-B,0.0
2009-04-30,61.3,779700,1,1,BRK-B,0.0
2009-05-29,59.44,648000,0,0,BRK-B,0.0
2009-06-30,57.9146,599800,0,1,BRK-B,0.0
2009-07-31,63.61,749200,1,1,BRK-B,0.0
2009-08-31,65.72,716500,1,1,BRK-B,0.0
2009-09-30,66.46,587700,1,0,BRK-B,0.0
2009-10-30,65.66,706500,0,1,BRK-B,0.0
2009-11-30,67.06,893400,1,1,BRK-B,0.0
2009-12-31,65.72,700800,0,1,BRK-B,0.0
2010-01-29,76.43,72882344,1,1,BRK-B,0.0
2010-02-26,80.13,565057723,1,1,BRK-B,0.0
2010-03-31,81.27,154218600,1,0,BRK-B,0.0
2010-04-30,77.0,92127400,0,0,BRK-B,0.0
2010-05-28,70.55,122890600,0,1,BRK-B,0.0
2010-06-30,79.69,282968800,1,1,BRK-B,0.0
2010-07-30,78.12,142378000,0,0,BRK-B,0.0
2010-08-31,78.78,119398600,1,1,BRK-B,0.0
2010-09-30,82.68,139519500,1,1,BRK-B,0.0
2010-10-29,79.56,92603000,0,0,BRK-B,0.0
2010-11-30,79.68,93500500,1,1,BRK-B,0.0
2010-12-31,80.11,81550000,1,1,BRK-B,0.0
2011-01-31,81.75,84128100,1,1,BRK-B,0.0
2011-02-28,87.28,73848900,1,1,BRK-B,0.0
2011-03-31,83.63,105971400,0,0,BRK-B,0.0
2011-04-29,83.3,78134000,0,0,BRK-B,0.0
2011-05-31,79.07,78103900,0,0,BRK-B,0.0
2011-06-30,77.39,110372400,0,0,BRK-B,0.0
2011-07-29,74.17,94539400,0,0,BRK-B,0.0
2011-08-31,73.0,217963100,0,0,BRK-B,0.0
2011-09-30,71.04,174126400,0,1,BRK-B,0.0
2011-10-31,77.86,158242300,1,1,BRK-B,0.0
