SMA,EMA,STOCH_k,STOCK_d,RSI,MFI,SAR,AD,SPY,NDAQ,PC1,PC2,PC3
29.08,29.034117752371877,3062.487106017192,3067.771081141818,83.92857142857144,82.55881888852758,21.150131399814185,-7240913125.929087,89.0135,5.5946,-2.214744669611114,2.514950097325965,0.507284312180594
29.45928571428572,29.277568718722293,3081.732441471572,3062.9213673147365,83.14606741573036,83.18374508190445,21.349128771817902,-9791648992.28703,88.291,5.5753,-2.2313531468702124,2.5232854084085243,0.45021655407821787
29.635,29.235226222892656,2891.3345323741005,3011.851359954288,63.72767857142859,75.96436425606049,21.546946196381544,-6992048275.929088,84.8492,5.072,-2.5024721616038623,1.3863598235917225,0.3771849532883845
29.64642857142857,29.09452939317364,2811.2982885085576,2928.1217541180763,50.97323600973236,62.81527079491076,21.740807272453917,-3919640120.633093,83.4351,4.9752,-2.694449111204621,0.2646137046374505,0.2470567761367914
29.667142857142856,28.951258807417155,2795.2982885085576,2832.643703130405,51.79233621755253,52.97994475320014,21.904391127004835,-752660739.1075888,82.868,5.1992,-2.709812598297634,-0.15095429938696722,0.20822689058122573
29.625,28.8150909664282,2785.9847328244277,2797.527103280514,46.00811907983762,45.53095518830078,22.04210330446474,2455100625.550445,83.9401,5.0581,-2.782517232332825,-0.7351082248719298,0.1716515703402299
29.56357142857143,28.809078837571107,2869.9847328244277,2817.089251385804,43.96067415730337,44.01234791777325,22.169261238375444,-662846747.0283813,86.3486,5.1521,-2.8016237931392736,-0.8673331853411816,0.048569565516037035
29.49571428571429,28.79053499256163,2859.9847328244277,2838.6513994910943,43.41192787794729,36.79456750386791,22.30647601360793,2363716779.8982706,86.0379,5.1521,-2.8160513713427573,-1.2250759169363532,0.03746804571862815
29.450535714285717,28.76346366022008,2851.7347328244277,2860.5680661577608,45.41167936162495,42.977612444460846,22.439146493335777,5488163596.447565,88.7649,5.5393,-2.715201605854749,-0.8908840968438193,0.17397384273780817
29.399821428571432,28.831001838857404,2919.9847328244277,2877.2347328244277,44.79090242112985,42.41156741994883,22.576363563469062,2514937329.898271,89.705,5.614,-2.7247562440306305,-0.9239255252903874,0.08109907877568526
29.38125,28.932201593676417,2951.9847328244277,2907.9013994910943,48.14418272662383,48.78956996192285,22.71243629219968,-382507369.2352924,90.4745,5.8159,-2.6618118835253406,-0.4892815370254241,0.08933624253185914
29.33125,29.02924138118623,2958.9847328244277,2943.6513994910943,44.66869763899467,48.252512017040935,22.85618756635569,-3411475702.2671614,90.9504,5.8214,-2.7103303666783183,-0.6387882243520918,-0.013406215014543693
29.199821428571425,29.046675863694738,2908.9847328244277,2939.9847328244277,35.680933852140086,43.898821661270965,23.01046381502857,-355821059.55787325,91.9021,5.8491,-2.797993014230107,-1.2198003668607773,-0.03644128546596285
29.18982142857143,29.219119081868776,3026.4877384196184,2964.819068022824,49.01199717713479,45.760573452068506,23.147454538728,-3178298640.0293994,93.2674,6.0592,-2.637824627344856,-0.5704390195850676,-0.03732287738006169
29.19053571428572,29.41256987095294,3059.4877384196184,2998.320069887888,50.06910850034556,52.99489257350998,23.29270544795344,-5931057886.018166,93.1192,5.9182,-2.611466643797403,-0.19452437610846438,-0.009829948291656935
