Date,SMA,EMA,STOCH_k,STOCK_d,RSI,MFI,SAR,AD,MACD,MACD_Signal,MACD_Histo,VWAP,SPY,NDAQ,PC1,PC2
2016-04-08,717.767142857143,724.2152454782356,73909.77122842932,74140.10456176265,46.15174566023016,53.6445086823577,622.0550893575742,462321327.6993053,18.4785537430256,20.31735765255258,-1.8388039095269804,603.3819920364282,180.4236,18.838,-2.087445567728891,0.7948300380330644
2016-04-15,720.9478571428572,728.8532127478043,75894.77122842932,74930.10456176265,59.6056775529574,60.33016280477291,624.6699875704227,490671705.5822117,19.719171776155804,20.197720477273226,-0.4785487011174218,604.3915497042294,183.3174,19.0718,-1.661481761564762,-0.3737303106520514
2016-04-22,722.6850000000001,727.5087843814304,71871.77122842932,73892.10456176265,54.8253968253968,59.47382281510277,627.3965878190143,473861618.0427056,17.257215286144742,19.60961943904753,-2.352404152902789,606.1110948474009,184.3673,18.9387,-1.3180545652886606,-1.329760358638364
2016-04-29,720.3821428571429,722.9089464639063,69295.77122842932,72354.10456176265,43.47262714609654,52.13564482599629,630.246656062634,467338730.6235823,13.076739799256984,18.303043511089424,-5.22630371183244,607.2875449327056,182.0381,18.2639,-1.244551028065924,-1.3992682748110572
2016-05-06,718.1085714285715,721.3370869353855,71106.77122842932,70758.10456176265,43.56631766180217,51.12317027688624,632.1570429413813,481713220.7127274,11.097088180763649,16.86185244502427,-5.76476426426062,608.0341784514299,181.4999,18.9505,-1.2741437180918904,-1.2044302400139688
2016-05-13,720.0557142857143,719.9361420106675,71076.7938974167,70493.11211809178,57.2392181856809,64.30521139406753,633.7511020825536,473025596.8173807,9.396482631451136,15.368778482309644,-5.972295850858508,608.7602382576958,180.653,18.8469,-1.273114965980081,-1.2049304430196295
2016-05-20,722.0085714285715,718.5766564092453,70966.36108617594,71049.97540400732,57.263549415515406,67.48554703792958,635.5656800409025,463935175.54501134,7.870065376218008,13.869035861091318,-5.998970484873309,609.5427474078878,181.297,18.8292,-1.2552515268671365,-1.000845740253526
2016-05-27,724.2764285714285,720.4544355546792,73258.36108617594,71767.1720232562,58.242043507606034,67.54672375572095,637.2847664400845,480745377.2678445,8.412843134924742,12.777797315858004,-4.364954180933262,610.4088565590962,185.4878,19.4359,-1.4213754560619607,-0.7234254309983055
2016-06-03,725.51,720.7058441473887,72225.89522232734,72150.20579822641,54.344216934145,66.6386358977423,639.2177911112827,468781195.4083394,7.918975645194337,11.806032981725272,-3.887057336530935,611.0324540088044,185.5231,19.2583,-1.3469145671927598,-0.7633793204536009
2016-06-10,726.1185714285714,720.5330649277369,71932.89522232734,72472.3838436102,52.17480089850928,60.25323736017285,641.2280352890571,459206007.0136703,7.208065496315044,10.886439484643226,-3.6783739883281834,611.6879526081492,185.3378,19.5045,-1.0674878867763211,-1.5535797468096324
2016-06-17,723.6114285714285,716.691322937372,69163.5474011185,71107.44594859106,41.54787131573877,52.08338038432665,642.9942745832759,457175539.262174,4.360052525012861,9.581162092717154,-5.221109567704293,612.4169431670102,183.1572,18.9989,-1.0481559256825013,-1.7189515291892328
2016-06-24,719.1557142857143,711.161813212389,67515.0176257128,69537.15341638621,35.38151481064868,43.42804932742342,644.6431890916103,465127283.586394,0.7627768064710381,7.817485035467931,-7.054708228996893,613.124815491053,180.2483,18.7371,-1.1719033054608496,-1.261322956855815
2016-07-01,716.5778571428572,709.5682381174038,69914.77875740977,68864.44792808035,42.32291001914488,44.78679573086249,645.8057253097782,466118523.4283144,-0.1505620249388357,6.223875623386578,-6.374437648325414,613.750718681463,186.1726,19.2636,-1.160603140970848,-1.2150935028789378
2016-07-08,713.4150000000001,709.0431397017501,70556.77875740977,69328.85838017745,40.24067706955832,43.42368108575605,646.9026108035825,472811048.08561057,-0.3522883227677766,4.908642834155708,-5.260931156923484,614.1776158917252,188.5938,19.5937,-1.0565944539104575,-1.3705602637584011
2016-07-15,712.0364285714286,710.4840544081834,71978.77875740977,70816.77875740977,45.81017714484197,48.3165665254673,648.078758587511,481542853.3656095,0.6280376640929717,4.05252180014316,-3.4244841360501885,614.6755738083785,191.414,20.0785,-1.102887882277001,-1.2529425288323388
2016-07-22,710.875,714.784847153759,74267.77875740977,72267.77875740977,46.51611244429208,47.75243487601573,649.6319834157607,496096832.7998034,3.2149251163161807,3.8850024633777647,-0.670077347061584,615.3053549842778,192.6645,20.1618,-1.4868127154117692,0.08248495201105738
2016-07-29,714.4478571428572,721.9855341999244,76873.24562316728,74373.26771266229,61.410712656264266,58.94475692353893,651.5041437474455,516859453.8076197,7.28311414451025,4.564624799604262,2.718489344905988,616.6680879066107,192.5581,21.0451,-1.642958260300216,0.9350235862983668
